waterschap;res_gebied;naamgeving;med_uur;gj_exwko;gj_zomer;gj_metwko;opmerking;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
Waterschap Rivierenland;Alblasserwaard;RWZI Groot-Ammers;282.708333333;39942.16;11815.2;51757.36;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;2964.0;;;GM1978;2964.0;;;GM1978;2964.0;;False;False;False;51.93484949200546;4.858454186922756;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);RWZI Asperen;45.6666666667;6451.96;1908.0;8359.96;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.88379982458272;5.111042191198324;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);RWZI Beesd;56.0416666667;7917.79;2340.0;10257.79;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.89725674400552;5.16975168610872;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;U10/U16;RWZI Vianen;258.458333333;36516.02;10800.0;47316.02;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.99854583539245;5.0979548454127555;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;Rivierenland (Fruitdelta);RWZI Haaften;93.125;13157.07;3895.2;17052.27;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.8228511140695;5.223553849110067;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Arkel;30.2916666667;1711.89;1015.2;2727.09;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.86426054780672;4.992322849913137;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Ochten De Heuning;8.54166666667;482.72;288.0;770.72;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1740;;;;GM1740;;;;GM1740;;;False;False;False;51.9086178779141;5.549828585470158;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG IJzendoorn;5.625;317.88;187.2;505.08;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1740;;;;GM1740;;;;GM1740;;;False;False;False;51.907501575359454;5.532537393115738;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Andelst;52.0;2938.7;1742.4;4681.1;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1734;;;;GM1734;;;;GM1734;;;False;False;False;51.90432064994913;5.730286779761774;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Deil;20.5833333333;1163.23;691.2;1854.43;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.88561078273767;5.2424343702102565;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Heteren;42.3333333333;2392.4;1418.4;3810.8;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1734;;;;GM1734;;;;GM1734;;;False;False;False;51.96062997071479;5.762969987966906;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Vianen de Hagen;69.5833333333;1966.2;2325.6;4291.8;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.99639412075331;5.098723278646765;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Ameide;34.75;1963.84;1159.2;3123.04;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.956524131751365;4.959886524753639;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Woudrichem;31.9583333333;1806.08;1065.59;2871.68;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.810521093371925;4.996578563351806;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Dodewaard;44.25;2500.72;1483.2;3983.92;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1740;;;;GM1740;;;;GM1740;;;False;False;False;51.9092923839766;5.65357139835403;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Haaften;22.0;1243.29;734.4;1977.69;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.81623239402468;5.208186836109264;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Gellicum;2.25;127.15;72.0;199.15;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.877453710710654;5.154842223225693;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Vuren;25.875;1462.28;864.0;2326.28;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.824715482153145;5.056437274810578;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Sleeuwijk;51.25;2896.32;1713.6;4609.92;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.81988175206533;4.9481879096419386;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Almkerk;28.5;1610.63;950.4;2561.03;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.77415615622146;4.958499946604429;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Hellouw;8.25;466.23;273.6;739.83;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.82456735180032;5.1762103653589016;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Herwijnen;20.375;1151.46;684.0;1835.46;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.823169215991946;5.1238870760476365;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Meeuwen;8.125;459.17;273.6;732.77;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.72801698978617;5.017369862718155;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Randwijk;8.08333333333;456.81;273.6;730.41;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1734;;;;GM1734;;;;GM1734;;;False;False;False;51.952479748365846;5.7033312187784455;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Slijk-Ewijk;2.125;120.09;72.0;192.09;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1734;;;;GM1734;;;;GM1734;;;False;False;False;51.88383809882338;5.785205685647547;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Varik;10.9166666667;616.94;367.2;984.14;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.82921499286738;5.371183574719132;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Drongelen;4.0;226.05;136.8;362.85;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.717751860334616;5.055266254101821;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Eethen Nieuwe Steeg;4.625;261.37;151.19;412.57;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.73022446995297;5.056790824552472;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Genderen;12.7916666667;722.9;424.8;1147.7;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.73358452591827;5.087377953669074;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Veen;25.4166666667;1436.38;849.6;2285.98;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.774834725295115;5.102293517910083;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Acquoy;3.375;190.73;115.2;305.93;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.88098380176184;5.133389147010142;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Uitwijk;4.79166666667;270.79;158.4;429.19;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.78832215018334;5.006304494224518;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Opijnen;9.66666666667;546.29;324.0;870.29;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.82782393120855;5.303236230825092;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Rumpt;6.95833333333;393.24;230.4;623.64;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.88547632531812;5.175535542373587;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Tricht;18.0416666667;509.79;604.79;1114.59;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.88728338289035;5.263742498619409;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Rhenoy;9.91666666667;560.42;331.2;891.62;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.882095368866295;5.154439904504351;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Echteld;5.91666666667;334.37;194.4;528.77;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1740;;;;GM1740;;;;GM1740;;;False;False;False;51.91158132488015;5.496313980762787;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Ophemert;22.5416666667;1273.91;756.0;2029.91;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.84444660675373;5.386233570091734;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Spijk;10.875;614.58;367.2;981.78;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;4211.0;;;GM1960;4211.0;;False;False;False;51.85643778461471;5.008775523685396;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Rijswijk (NB);19.0416666667;1076.11;633.6;1709.71;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.79827759717333;5.021292676175788;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Heukelum;18.5833333333;1050.21;619.2;1669.41;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.87217751749449;5.0748787492763565;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Kedichem;6.91666666667;390.88;230.4;621.28;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.86244098743453;5.045721761616025;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Langerak;22.25;1257.42;741.6;1999.02;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;2967.0;;;GM1978;2967.0;;;GM1978;2967.0;;False;False;False;51.92042612253314;4.878684453613431;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Groot-Ammers;34.6666666667;1959.13;1159.2;3118.33;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;2964.0;;;GM1978;2964.0;;;GM1978;2964.0;;False;False;False;51.92563855205779;4.8232659478164575;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Nieuwpoort Sporthal;83.9166666667;4742.43;2808.0;7550.43;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;2965.0;;;GM1978;2965.0;;;GM1978;2965.0;;False;False;False;51.93008677768612;4.874352714915477;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Nieuwpoort Vesting;5.08333333333;143.63;172.8;316.43;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;2965.0;;;GM1978;2965.0;;;GM1978;2965.0;;False;False;False;51.93336789566296;4.871300455879624;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Lexmond;24.3333333333;1375.16;813.6;2188.76;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.96127210261632;5.035400615168944;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Streefkerk;19.2916666667;1090.24;648.0;1738.24;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;2959.0;;;GM1978;2959.0;;;GM1978;2959.0;;False;False;False;51.900079944143755;4.742998168637535;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Nieuwendijk;27.625;1561.18;921.6;2482.78;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.77819477522089;4.924054097701175;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Zijderveld;5.41666666667;306.11;180.0;486.11;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.94242644642525;5.1378647588694;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Hagestein;73.3958333333;4147.86;2455.19;6603.06;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.97673756225309;5.123990747688915;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Ochten Houtkoperlaan;92.1458333333;5207.49;3081.6;8289.09;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1740;;;;GM1740;;;;GM1740;;;False;False;False;51.91066354082582;5.568603933209315;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Werkendam;106.166666667;5999.86;3549.6;9549.46;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.808683349453474;4.894277439110827;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Meteren;17.9583333333;1014.89;597.6;1612.49;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.86923083749148;5.2769055320033145;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Andel;25.4166666667;1436.38;849.6;2285.98;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.7802027874192;5.059873837830221;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Heesselt;4.35416666667;246.06;144.0;390.06;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.81508603581652;5.351943506897383;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Beesd;18.4166666667;1040.79;619.2;1659.99;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.882791002107375;5.187510007636136;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Opheusden Dalwagenseweg;42.35;1196.67;1418.4;2615.07;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1740;;;;GM1740;;;;GM1740;;;False;False;False;51.92685860263868;5.6358895503729975;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Hei en Beicop;7.12;402.37;237.6;639.97;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.94284210542003;5.081391414893643;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Everdingen;64.58;3649.64;2160.0;5809.64;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.959858863948114;5.141775816625798;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Kesteren -> ZDO;81.1;4583.25;2714.4;7297.65;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1740;;;;GM1740;;;;GM1740;;;False;False;False;51.937758519808845;5.569972199259366;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Everdingen Huibertlaan;8.08;456.62;273.6;730.22;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.96503427653344;5.154391041520733;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Schoonrewoerd;10.88;614.86;367.2;982.06;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.92267417187462;5.112242836835246;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Waardenburg;32.375;1829.62;1080.0;2909.62;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.830821230283206;5.254970562855345;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Tuil;8.25;466.23;273.6;739.83;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.822373435281676;5.240151210557104;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Oud-Alblas;16.9583333333;958.37;568.79;1527.17;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;2969.0;;;GM1978;2969.0;;;GM1978;2969.0;;False;False;False;51.85167891962378;4.707938959111629;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Buurmalsen;7.625;430.91;252.0;682.91;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.89276753096798;5.295380758299191;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Giessenburg Dijkstraat;16.0833333333;908.92;540.0;1448.92;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.84122645144364;4.866424006281081;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Noordeloos;11.2916666667;638.13;374.4;1012.53;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.90601528354615;4.940565956832762;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Giessenburg Stolberglaan;28.7083333333;1622.41;957.6;2580.01;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.848795001276464;4.892350409095178;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Hoornaar;13.4166666667;758.22;446.4;1204.62;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.875295469830554;4.9487369970701645;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Hoogblokland;13.7916666667;779.41;460.8;1240.21;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.87609481357894;4.974036996217893;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Bleskensgraaf ca Kweldamweg;104.458333333;5903.31;3492.0;9395.31;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;2971.0;;;GM1978;2971.0;;;GM1978;2971.0;;False;False;False;51.86081170027831;4.796535371458906;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Goudriaan;11.2916666667;638.13;374.4;1012.53;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;2977.0;;;GM1978;2977.0;;;GM1978;2977.0;;False;False;False;51.903037025918145;4.8873429160140205;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Ottoland B;1.95833333333;110.67;64.8;175.47;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;2975.0;;;GM1978;2975.0;;;GM1978;2975.0;;False;False;False;51.88997109875595;4.858858914434775;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Leerbroek;8.5;480.36;280.8;761.16;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.910093661712224;5.051908151695512;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Dussen Jachtlaan;161.458333333;9124.59;5400.0;14524.59;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.73150738109186;4.927963496912845;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Schelluinen Snouckstraat;12.75;360.27;424.8;785.07;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.84213955445541;4.929740300728496;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Wijngaarden;7.20833333333;407.36;237.6;644.96;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.84401683713484;4.766481747005033;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Bleskensgraaf ca Koekoekspad;18.7916666667;1061.98;626.4;1688.38;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;2971.0;;;GM1978;2971.0;;;GM1978;2971.0;;False;False;False;51.875300920895356;4.783070685944924;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Zetten;33.1458333333;936.59;1108.8;2045.39;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1734;;;;GM1734;;;;GM1734;;;False;False;False;51.93513617076462;5.711066677926048;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Schelluinen West;8.04166666667;454.46;266.39;720.86;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;;;;GM1978;;;;GM1978;;;False;False;False;51.84340686979105;4.911175873962497;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Nieuwland;20.7916666667;1175.01;698.4;1873.41;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.90388475411309;5.011954940357388;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Giessen;107.875;6096.4;3607.2;9703.6;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.793623139881944;5.029568863783465;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Hank;32.5;1836.69;1087.2;2923.89;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.731423854550656;4.897260213971342;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Dussen Vrijheidsplein;26.25;1483.48;878.4;2361.88;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.73025993475118;4.961521063162902;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Meerkerk;33.5;1893.2;1123.2;3016.4;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.91732765550893;4.989624357706752;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Eethen Molensteeg;21.9166666667;1238.58;734.4;1972.98;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.72461334994899;5.056027990930202;WarmteAtlas:TEA_assets_met_wko;;;
