codering;jaar;solar_woningen_kwp;solar_woningen_count
BU03071702;2022;158.0;39.0
BU03071703;2022;640.0;154.0
BU03071704;2022;388.0;139.0
BU03071705;2022;406.0;118.0
BU03071706;2022;117.0;56.0
BU03071707;2022;46.0;5.0
BU03071800;2022;227.0;58.0
BU03071801;2022;0.0;0.0
BU03071802;2022;127.0;26.0
BU03071803;2022;327.0;83.0
BU03071804;2022;386.0;76.0
BU03071900;2022;1223.0;313.0
BU03071901;2022;754.0;218.0
BU03071902;2022;1444.0;379.0
BU03071903;2022;930.0;347.0
BU03071904;2022;805.0;232.0
BU03071905;2022;351.0;107.0
BU03071906;2022;252.0;59.0
BU03072000;2022;778.0;266.0
BU03072001;2022;341.0;102.0
BU03072002;2022;496.0;178.0
BU03072003;2022;481.0;175.0
BU03072004;2022;999.0;321.0
BU03072005;2022;734.0;200.0
BU03072006;2022;0.0;0.0
BU03072007;2022;0.0;0.0
BU03072100;2022;624.0;202.0
BU03072101;2022;329.0;103.0
BU03072102;2022;839.0;206.0
BU03072103;2022;444.0;122.0
BU03072104;2022;499.0;141.0
BU03072105;2022;295.0;65.0
BU03072106;2022;814.0;282.0
BU03072107;2022;822.0;262.0
BU03072108;2022;880.0;231.0
BU03072201;2022;64.0;11.0
BU03072400;2022;1657.0;433.0
BU03072402;2022;1289.0;336.0
BU03072403;2022;335.0;92.0
BU03072404;2022;275.0;82.0
BU03072405;2022;1946.0;629.0
BU03072407;2022;1375.0;357.0
BU03072500;2022;160.0;93.0
BU03072501;2022;0.0;0.0
BU03072600;2022;907.0;241.0
BU03072601;2022;1279.0;310.0
BU03072602;2022;410.0;102.0
BU03072603;2022;305.0;60.0
BU03072700;2022;109.0;14.0
BU03072701;2022;261.0;39.0
BU03072709;2022;49.0;10.0
BU03072800;2022;812.0;260.0
BU03072801;2022;529.0;123.0
BU03072802;2022;1034.0;289.0
BU03072803;2022;772.0;175.0
BU03072804;2022;284.0;68.0
BU03072900;2022;880.0;229.0
BU03072901;2022;148.0;102.0
BU03072902;2022;604.0;183.0
BU03073000;2022;1266.0;309.0
BU03073001;2022;1582.0;459.0
BU03073100;2022;189.0;47.0
BU03073101;2022;844.0;233.0
BU03073102;2022;722.0;191.0
BU03073103;2022;1695.0;659.0
BU03073104;2022;1547.0;417.0
BU03073105;2022;0.0;0.0
BU03073106;2022;0.0;0.0
BU03073201;2022;0.0;0.0
BU03073301;2022;0.0;0.0
BU03073302;2022;0.0;0.0
BU03073303;2022;0.0;0.0
BU03073304;2022;0.0;0.0
BU03073401;2022;11.0;3.0
BU03073402;2022;102.0;21.0
BU03073403;2022;166.0;77.0
BU03620101;2022;678.0;196.0
BU03620102;2022;742.0;201.0
BU03620201;2022;248.0;70.0
BU03620202;2022;963.0;326.0
BU03620301;2022;988.0;303.0
BU03620302;2022;658.0;181.0
BU03620303;2022;363.0;80.0
BU03620304;2022;714.0;199.0
BU03620401;2022;294.0;48.0
BU03620501;2022;n.a.;n.a.
BU03620502;2022;0.0;0.0
BU03620601;2022;648.0;209.0
BU03620602;2022;619.0;197.0
BU03620603;2022;728.0;233.0
BU03620604;2022;648.0;266.0
BU03620701;2022;202.0;33.0
BU03620702;2022;193.0;43.0
BU03620801;2022;106.0;25.0
BU03620802;2022;695.0;222.0
BU03620803;2022;570.0;171.0
BU03620804;2022;802.0;255.0
BU03620805;2022;436.0;186.0
BU03620806;2022;453.0;101.0
BU03620901;2022;240.0;7.0
BU03620902;2022;145.0;46.0
BU03620903;2022;199.0;53.0
BU03620904;2022;257.0;140.0
BU03620905;2022;491.0;128.0
BU03621001;2022;838.0;283.0
BU03621002;2022;396.0;137.0
BU03621003;2022;556.0;179.0
BU03621004;2022;1017.0;295.0
BU03621005;2022;1245.0;356.0
BU03621101;2022;790.0;218.0
BU03621102;2022;243.0;72.0
BU03621103;2022;427.0;123.0
BU03621104;2022;0.0;0.0
BU03621105;2022;736.0;196.0
BU03621106;2022;982.0;270.0
BU03621201;2022;1454.0;338.0
BU03621202;2022;713.0;194.0
BU03621203;2022;1044.0;248.0
BU03621204;2022;48.0;5.0
BU03621301;2022;705.0;171.0
BU03621302;2022;245.0;35.0
BU03621401;2022;n.a.;n.a.
BU03621402;2022;0.0;0.0
BU03630000;2022;0.0;0.0
BU03630001;2022;n.a.;n.a.
BU03630002;2022;11.0;4.0
BU03630003;2022;n.a.;n.a.
BU03630004;2022;6.0;3.0
BU03630100;2022;0.0;0.0
BU03630101;2022;n.a.;n.a.
BU03630102;2022;n.a.;n.a.
BU03630103;2022;n.a.;n.a.
BU03630104;2022;n.a.;n.a.
BU03630105;2022;14.0;3.0
BU03630106;2022;0.0;0.0
BU03630107;2022;13.0;3.0
BU03630200;2022;33.0;13.0
BU03630201;2022;9.0;3.0
BU03630202;2022;46.0;16.0
BU03630203;2022;26.0;5.0
BU03630300;2022;n.a.;n.a.
BU03630301;2022;16.0;3.0
BU03630302;2022;15.0;7.0
BU03630303;2022;57.0;17.0
BU03630304;2022;n.a.;n.a.
BU03630305;2022;0.0;0.0
BU03630306;2022;11.0;4.0
BU03630400;2022;80.0;29.0
BU03630401;2022;11.0;3.0
BU03630402;2022;45.0;7.0
BU03630403;2022;74.0;19.0
BU03630404;2022;44.0;22.0
BU03630405;2022;n.a.;n.a.
BU03630406;2022;n.a.;n.a.
BU03630407;2022;36.0;9.0
BU03630408;2022;n.a.;n.a.
BU03630500;2022;164.0;13.0
BU03630501;2022;20.0;8.0
BU03630502;2022;48.0;25.0
BU03630503;2022;144.0;16.0
BU03630505;2022;0.0;0.0
BU03630506;2022;0.0;0.0
BU03630600;2022;47.0;17.0
BU03630602;2022;77.0;31.0
BU03630603;2022;47.0;30.0
BU03630604;2022;22.0;6.0
BU03630605;2022;2.0;3.0
BU03630606;2022;123.0;107.0
BU03630607;2022;n.a.;n.a.
BU03630608;2022;7.0;8.0
BU03630609;2022;n.a.;n.a.
BU03630610;2022;18.0;7.0
BU03630611;2022;41.0;18.0
BU03630700;2022;0.0;0.0
BU03630701;2022;2.0;4.0
BU03630702;2022;n.a.;n.a.
BU03630703;2022;n.a.;n.a.
BU03630704;2022;171.0;70.0
BU03630705;2022;29.0;10.0
BU03630706;2022;142.0;14.0
BU03630707;2022;60.0;17.0
BU03630800;2022;71.0;24.0
BU03630801;2022;93.0;23.0
BU03630803;2022;71.0;22.0
BU03630804;2022;18.0;7.0
BU03630900;2022;n.a.;n.a.
BU03630901;2022;6.0;5.0
BU03630902;2022;42.0;7.0
BU03630903;2022;278.0;174.0
BU03630904;2022;85.0;20.0
BU03630905;2022;263.0;47.0
BU03630907;2022;n.a.;n.a.
BU03630908;2022;153.0;22.0
BU03631000;2022;n.a.;n.a.
BU03631001;2022;0.0;0.0
BU03631002;2022;0.0;0.0
BU03631003;2022;n.a.;n.a.
BU03631004;2022;0.0;0.0
BU03631005;2022;n.a.;n.a.
BU03631006;2022;0.0;0.0
BU03631007;2022;0.0;0.0
BU03631100;2022;0.0;0.0
BU03631102;2022;0.0;0.0
BU03631103;2022;0.0;0.0
BU03631104;2022;0.0;0.0
BU03631105;2022;337.0;170.0
BU03631107;2022;0.0;0.0
BU03631109;2022;0.0;0.0
BU03631200;2022;n.a.;n.a.
BU03631201;2022;n.a.;n.a.
BU03631300;2022;34.0;17.0
BU03631301;2022;39.0;10.0
BU03631302;2022;67.0;21.0
BU03631303;2022;109.0;32.0
BU03631304;2022;164.0;10.0
BU03631305;2022;n.a.;n.a.
BU03631306;2022;0.0;0.0
BU03631307;2022;n.a.;n.a.
BU03631400;2022;45.0;21.0
BU03631401;2022;n.a.;n.a.
BU03631402;2022;n.a.;n.a.
BU03631403;2022;66.0;25.0
BU03631404;2022;51.0;23.0
BU03631405;2022;100.0;17.0
BU03631500;2022;58.0;35.0
BU03631501;2022;n.a.;n.a.
BU03631502;2022;17.0;8.0
BU03631503;2022;n.a.;n.a.
BU03631600;2022;108.0;42.0
BU03631601;2022;65.0;26.0
BU03631602;2022;248.0;63.0
BU03631700;2022;98.0;26.0
BU03631800;2022;56.0;24.0
BU03631801;2022;246.0;73.0
BU03631900;2022;36.0;20.0
BU03631901;2022;43.0;10.0
BU03631902;2022;231.0;91.0
BU03632000;2022;64.0;35.0
BU03632001;2022;110.0;45.0
BU03632002;2022;45.0;18.0
BU03632100;2022;156.0;65.0
BU03632101;2022;28.0;13.0
BU03632200;2022;39.0;6.0
BU03632201;2022;32.0;5.0
BU03632300;2022;n.a.;n.a.
BU03632301;2022;0.0;0.0
BU03632302;2022;n.a.;n.a.
BU03632303;2022;536.0;29.0
BU03632304;2022;0.0;0.0
BU03632400;2022;39.0;18.0
BU03632401;2022;141.0;59.0
BU03632402;2022;76.0;36.0
BU03632403;2022;22.0;13.0
BU03632404;2022;256.0;119.0
BU03632500;2022;57.0;18.0
BU03632501;2022;178.0;80.0
BU03632502;2022;22.0;11.0
BU03632503;2022;46.0;19.0
BU03632600;2022;40.0;18.0
BU03632601;2022;n.a.;n.a.
BU03632602;2022;n.a.;n.a.
BU03632700;2022;104.0;36.0
BU03632701;2022;248.0;61.0
BU03632702;2022;268.0;117.0
BU03632800;2022;124.0;24.0
BU03632801;2022;0.0;0.0
BU03632802;2022;216.0;109.0
BU03632803;2022;49.0;19.0
BU03632900;2022;110.0;34.0
BU03632901;2022;69.0;35.0
BU03632902;2022;435.0;116.0
BU03633000;2022;254.0;120.0
BU03633001;2022;164.0;60.0
BU03633100;2022;579.0;285.0
BU03633101;2022;292.0;101.0
BU03633102;2022;63.0;24.0
BU03633200;2022;340.0;124.0
BU03633201;2022;115.0;28.0
BU03633202;2022;n.a.;n.a.
BU03633203;2022;n.a.;n.a.
BU03633300;2022;n.a.;n.a.
BU03633301;2022;195.0;18.0
BU03633302;2022;210.0;61.0
BU03633303;2022;189.0;20.0
BU03633304;2022;835.0;283.0
BU03633305;2022;436.0;172.0
BU03633306;2022;n.a.;n.a.
BU03633307;2022;44.0;5.0
BU03633308;2022;12.0;4.0
BU03633309;2022;541.0;69.0
BU03633310;2022;76.0;14.0
BU03633400;2022;n.a.;n.a.
BU03633402;2022;n.a.;n.a.
BU03633403;2022;17.0;6.0
BU03633404;2022;n.a.;n.a.
BU03633405;2022;1522.0;771.0
BU03633406;2022;n.a.;n.a.
BU03633500;2022;845.0;253.0
BU03633501;2022;605.0;192.0
BU03633502;2022;1105.0;264.0
BU03633504;2022;368.0;74.0
BU03633505;2022;1232.0;322.0
BU03633600;2022;14.0;4.0
BU03633601;2022;0.0;0.0
BU03633700;2022;n.a.;n.a.
BU03633702;2022;335.0;258.0
BU03633703;2022;59.0;16.0
BU03633704;2022;n.a.;n.a.
BU03633705;2022;88.0;19.0
BU03633706;2022;131.0;68.0
BU03633802;2022;190.0;33.0
BU03633803;2022;9.0;7.0
BU03633900;2022;40.0;12.0
BU03633901;2022;344.0;52.0
BU03633902;2022;364.0;153.0
BU03633903;2022;406.0;243.0
BU03634000;2022;11.0;5.0
BU03634001;2022;20.0;11.0
BU03634002;2022;30.0;17.0
BU03634100;2022;40.0;33.0
BU03634101;2022;n.a.;n.a.
BU03634102;2022;n.a.;n.a.
BU03634103;2022;0.0;0.0
BU03634200;2022;36.0;15.0
BU03634201;2022;14.0;9.0
BU03634202;2022;16.0;9.0
BU03634203;2022;18.0;11.0
BU03634300;2022;123.0;28.0
BU03634301;2022;48.0;22.0
BU03634400;2022;144.0;39.0
BU03634401;2022;95.0;71.0
BU03634402;2022;39.0;14.0
BU03634403;2022;108.0;29.0
BU03634404;2022;63.0;23.0
BU03634405;2022;33.0;7.0
BU03634500;2022;35.0;17.0
BU03634501;2022;152.0;8.0
BU03634600;2022;48.0;18.0
BU03634601;2022;60.0;21.0
BU03634602;2022;71.0;22.0
BU03634603;2022;0.0;0.0
BU03634700;2022;117.0;26.0
BU03634701;2022;23.0;10.0
BU03634702;2022;143.0;30.0
BU03634703;2022;229.0;56.0
BU03634704;2022;164.0;35.0
BU03634705;2022;220.0;136.0
BU03634706;2022;389.0;288.0
BU03634707;2022;0.0;0.0
BU03634708;2022;0.0;0.0
BU03634709;2022;14.0;4.0
BU03634800;2022;0.0;0.0
BU03634801;2022;n.a.;n.a.
BU03634802;2022;26.0;16.0
BU03634803;2022;630.0;97.0
BU03634804;2022;135.0;39.0
BU03634805;2022;n.a.;n.a.
BU03634900;2022;76.0;20.0
BU03634901;2022;135.0;46.0
BU03634902;2022;0.0;0.0
BU03634903;2022;61.0;20.0
BU03634904;2022;106.0;17.0
BU03634905;2022;53.0;15.0
BU03635000;2022;0.0;0.0
BU03635001;2022;0.0;0.0
BU03635003;2022;n.a.;n.a.
BU03635005;2022;0.0;0.0
BU03635006;2022;n.a.;n.a.
BU03635100;2022;259.0;61.0
BU03635101;2022;1594.0;425.0
BU03635102;2022;39.0;19.0
BU03635200;2022;75.0;32.0
BU03635201;2022;91.0;30.0
BU03635202;2022;38.0;12.0
BU03635203;2022;44.0;8.0
BU03635206;2022;170.0;44.0
BU03635207;2022;129.0;60.0
BU03635300;2022;85.0;74.0
BU03635301;2022;61.0;24.0
BU03635400;2022;132.0;61.0
BU03635401;2022;57.0;24.0
BU03635402;2022;56.0;16.0
BU03635403;2022;62.0;52.0
BU03635404;2022;14.0;5.0
BU03635501;2022;687.0;457.0
BU03635502;2022;95.0;17.0
BU03635503;2022;287.0;119.0
BU03635504;2022;0.0;0.0
BU03635505;2022;n.a.;n.a.
BU03635506;2022;289.0;108.0
BU03635507;2022;663.0;273.0
BU03635508;2022;n.a.;n.a.
BU03635600;2022;180.0;64.0
BU03635601;2022;267.0;98.0
BU03635602;2022;273.0;123.0
BU03635603;2022;n.a.;n.a.
BU03635604;2022;0.0;0.0
BU03635605;2022;432.0;103.0
BU03635606;2022;0.0;0.0
BU03635607;2022;61.0;24.0
BU03635608;2022;n.a.;n.a.
BU03635700;2022;323.0;142.0
BU03635701;2022;0.0;0.0
BU03635702;2022;0.0;0.0
BU03635801;2022;521.0;335.0
BU03635804;2022;55.0;9.0
BU03635805;2022;n.a.;n.a.
BU03635806;2022;1120.0;341.0
BU03635807;2022;16.0;5.0
BU03635808;2022;n.a.;n.a.
BU03635809;2022;59.0;5.0
BU03635900;2022;284.0;68.0
BU03635901;2022;0.0;0.0
BU03636000;2022;86.0;44.0
BU03636001;2022;35.0;12.0
BU03636002;2022;73.0;34.0
BU03636100;2022;n.a.;n.a.
BU03636101;2022;41.0;16.0
BU03636102;2022;n.a.;n.a.
BU03636103;2022;47.0;19.0
BU03636200;2022;176.0;60.0
BU03636201;2022;64.0;37.0
BU03636300;2022;57.0;22.0
BU03636400;2022;n.a.;n.a.
BU03636401;2022;34.0;15.0
BU03636402;2022;240.0;89.0
BU03636403;2022;39.0;14.0
BU03636404;2022;n.a.;n.a.
BU03636500;2022;142.0;54.0
BU03636501;2022;409.0;174.0
BU03636502;2022;476.0;149.0
BU03636503;2022;779.0;242.0
BU03636601;2022;126.0;31.0
BU03636602;2022;317.0;90.0
BU03636603;2022;865.0;331.0
BU03636604;2022;91.0;16.0
BU03636605;2022;283.0;13.0
BU03636606;2022;135.0;41.0
BU03636700;2022;1015.0;345.0
BU03636701;2022;228.0;70.0
BU03636800;2022;0.0;0.0
BU03636801;2022;n.a.;n.a.
BU03636802;2022;70.0;64.0
BU03636803;2022;896.0;589.0
BU03636804;2022;273.0;108.0
BU03636805;2022;n.a.;n.a.
BU03636900;2022;95.0;30.0
BU03636902;2022;491.0;29.0
BU03636909;2022;265.0;126.0
BU03636910;2022;321.0;32.0
BU03636911;2022;449.0;212.0
BU03636912;2022;160.0;45.0
BU03637000;2022;299.0;85.0
BU03637001;2022;529.0;177.0
BU03637002;2022;12.0;4.0
BU03637003;2022;893.0;425.0
BU03637004;2022;143.0;45.0
BU03637005;2022;89.0;23.0
BU03637102;2022;698.0;181.0
BU03637104;2022;0.0;0.0
BU03637105;2022;294.0;18.0
BU03637106;2022;284.0;96.0
BU03637107;2022;837.0;303.0
BU03637200;2022;102.0;127.0
BU03637201;2022;0.0;0.0
BU03637202;2022;0.0;0.0
BU03637300;2022;21.0;11.0
BU03637301;2022;158.0;41.0
BU03637302;2022;n.a.;n.a.
BU03637303;2022;156.0;35.0
BU03637304;2022;n.a.;n.a.
BU03637305;2022;139.0;33.0
BU03637306;2022;111.0;19.0
BU03637307;2022;250.0;54.0
BU03637308;2022;n.a.;n.a.
BU03637309;2022;0.0;0.0
BU03637400;2022;93.0;21.0
BU03637401;2022;126.0;71.0
BU03637402;2022;1176.0;490.0
BU03637500;2022;132.0;37.0
BU03637501;2022;n.a.;n.a.
BU03637502;2022;n.a.;n.a.
BU03637503;2022;23.0;6.0
BU03637600;2022;1065.0;500.0
BU03637601;2022;330.0;310.0
BU03637700;2022;69.0;21.0
BU03637701;2022;402.0;163.0
BU03637702;2022;192.0;59.0
BU03637703;2022;65.0;34.0
BU03637704;2022;74.0;49.0
BU03637705;2022;441.0;190.0
BU03637800;2022;216.0;78.0
BU03637801;2022;370.0;116.0
BU03637802;2022;192.0;129.0
BU03637803;2022;348.0;148.0
BU03637804;2022;0.0;0.0
BU03637900;2022;n.a.;n.a.
BU03637901;2022;n.a.;n.a.
BU03638000;2022;0.0;0.0
BU03638001;2022;401.0;80.0
BU03638002;2022;40.0;7.0
BU03638100;2022;83.0;6.0
BU03638101;2022;69.0;7.0
BU03638102;2022;312.0;205.0
BU03638103;2022;112.0;32.0
BU03638104;2022;999.0;371.0
BU03638200;2022;394.0;228.0
BU03638201;2022;104.0;28.0
BU03638202;2022;19.0;8.0
BU03638203;2022;325.0;91.0
BU03638300;2022;432.0;115.0
BU03638301;2022;0.0;0.0
BU03638400;2022;540.0;242.0
BU03638401;2022;1079.0;330.0
BU03638402;2022;1473.0;401.0
BU03638500;2022;912.0;242.0
BU03638501;2022;515.0;146.0
BU03638502;2022;368.0;209.0
BU03638600;2022;576.0;156.0
BU03638601;2022;1089.0;658.0
BU03638602;2022;n.a.;n.a.
BU03638603;2022;0.0;0.0
BU03638604;2022;0.0;0.0
BU03638605;2022;n.a.;n.a.
BU03638700;2022;216.0;28.0
BU03638701;2022;41.0;5.0
BU03638702;2022;40.0;13.0
BU03638703;2022;723.0;399.0
BU03638704;2022;0.0;0.0
BU03638705;2022;363.0;7.0
BU03638800;2022;n.a.;n.a.
BU03638801;2022;569.0;129.0
BU03638802;2022;0.0;0.0
BU03638803;2022;n.a.;n.a.
BU03638804;2022;886.0;261.0
BU03638805;2022;914.0;273.0
BU03638806;2022;0.0;0.0
BU03638807;2022;762.0;239.0
BU03638808;2022;895.0;285.0
BU03638809;2022;222.0;60.0
BU03638900;2022;539.0;205.0
BU03638901;2022;n.a.;n.a.
BU03638902;2022;892.0;392.0
BU03638903;2022;n.a.;n.a.
BU03639000;2022;144.0;5.0
BU03639002;2022;317.0;65.0
BU03639003;2022;983.0;168.0
BU03639004;2022;14.0;3.0
BU03639008;2022;677.0;181.0
BU03639009;2022;0.0;0.0
BU03639100;2022;n.a.;n.a.
BU03639101;2022;448.0;259.0
BU03639102;2022;n.a.;n.a.
BU03639103;2022;0.0;0.0
BU03639200;2022;0.0;0.0
BU03639201;2022;n.a.;n.a.
BU03639202;2022;0.0;0.0
BU03639203;2022;23.0;13.0
BU03639204;2022;0.0;0.0
BU03639205;2022;0.0;0.0
BU03639206;2022;n.a.;n.a.
BU03639300;2022;127.0;18.0
BU03639301;2022;173.0;64.0
BU03639302;2022;n.a.;n.a.
BU03639303;2022;216.0;66.0
BU03639304;2022;15.0;3.0
BU03639305;2022;n.a.;n.a.
BU03639306;2022;105.0;14.0
BU03639307;2022;0.0;0.0
BU03639308;2022;130.0;34.0
BU03639309;2022;75.0;25.0
BU03639310;2022;0.0;0.0
BU03639400;2022;402.0;113.0
BU03639401;2022;315.0;113.0
BU03639402;2022;631.0;18.0
BU03639403;2022;587.0;193.0
BU03639404;2022;45.0;13.0
BU03639405;2022;n.a.;n.a.
BU03639406;2022;571.0;226.0
BU03639407;2022;349.0;48.0
BU03639408;2022;227.0;74.0
BU03639409;2022;902.0;260.0
BU03639410;2022;331.0;106.0
BU03639411;2022;178.0;54.0
BU03639412;2022;0.0;0.0
BU03639413;2022;n.a.;n.a.
BU03639500;2022;101.0;7.0
BU03639501;2022;n.a.;n.a.
BU03639502;2022;n.a.;n.a.
BU03639600;2022;691.0;318.0
BU03639601;2022;n.a.;n.a.
BU03639602;2022;701.0;259.0
BU03639603;2022;133.0;52.0
BU03639604;2022;n.a.;n.a.
BU03639605;2022;138.0;56.0
BU03639606;2022;968.0;333.0
BU03639700;2022;n.a.;n.a.
BU03639701;2022;n.a.;n.a.
BU03639702;2022;1230.0;407.0
BU03639703;2022;1090.0;416.0
BU03639800;2022;528.0;162.0
BU03639801;2022;162.0;28.0
BU02000101;2022;580.0;189.0
BU02000102;2022;384.0;187.0
BU02000201;2022;1519.0;387.0
BU02000202;2022;906.0;262.0
BU02000203;2022;1686.0;437.0
BU02000204;2022;937.0;161.0
BU02000205;2022;1943.0;528.0
BU02000206;2022;2946.0;1055.0
BU02000207;2022;0.0;0.0
BU02000301;2022;2242.0;555.0
BU02000302;2022;34.0;6.0
BU02000303;2022;789.0;190.0
BU02000304;2022;2334.0;786.0
BU02000305;2022;728.0;199.0
BU02000306;2022;1523.0;390.0
BU02000307;2022;103.0;15.0
BU02000308;2022;56.0;12.0
BU02000309;2022;87.0;23.0
BU02000310;2022;0.0;0.0
BU02000311;2022;563.0;283.0
BU02000401;2022;1717.0;582.0
BU02000402;2022;1585.0;639.0
BU02000403;2022;1473.0;618.0
BU02000404;2022;1593.0;534.0
BU02000405;2022;1534.0;434.0
BU02000406;2022;n.a.;n.a.
BU02000407;2022;167.0;68.0
BU02000408;2022;n.a.;n.a.
BU02000409;2022;0.0;0.0
BU02000501;2022;1625.0;488.0
BU02000502;2022;1322.0;508.0
BU02000503;2022;2062.0;560.0
BU02000504;2022;2627.0;838.0
BU02000505;2022;1898.0;539.0
BU02000506;2022;1561.0;533.0
BU02000507;2022;n.a.;n.a.
BU02000508;2022;n.a.;n.a.
BU02000601;2022;1657.0;469.0
BU02000602;2022;n.a.;n.a.
BU02000603;2022;2512.0;711.0
BU02000604;2022;3172.0;943.0
BU02000605;2022;1787.0;344.0
BU02000606;2022;0.0;0.0
BU02000607;2022;0.0;0.0
BU02000608;2022;n.a.;n.a.
BU02000701;2022;1366.0;363.0
BU02000702;2022;1832.0;573.0
BU02000703;2022;1283.0;428.0
BU02000704;2022;1952.0;628.0
BU02000705;2022;2373.0;999.0
BU02000706;2022;61.0;14.0
BU02000707;2022;80.0;5.0
BU02000708;2022;3232.0;915.0
BU02000709;2022;649.0;172.0
BU02000801;2022;930.0;244.0
BU02000802;2022;381.0;100.0
BU02000803;2022;1148.0;246.0
BU02000804;2022;934.0;241.0
BU02000805;2022;634.0;277.0
BU02000806;2022;1960.0;854.0
BU02000807;2022;15.0;3.0
BU02000808;2022;46.0;7.0
BU02000809;2022;487.0;134.0
BU02001001;2022;1069.0;277.0
BU02001002;2022;354.0;47.0
BU02001003;2022;302.0;43.0
BU02001004;2022;65.0;14.0
BU02001101;2022;0.0;0.0
BU02001102;2022;135.0;25.0
BU02001103;2022;n.a.;n.a.
BU02001104;2022;n.a.;n.a.
BU02001201;2022;286.0;77.0
BU02001202;2022;44.0;10.0
BU02001203;2022;73.0;12.0
BU02001204;2022;195.0;41.0
BU02001301;2022;137.0;28.0
BU02001302;2022;1427.0;333.0
BU02001303;2022;582.0;113.0
BU02001401;2022;1357.0;364.0
BU02001402;2022;282.0;47.0
BU02001403;2022;353.0;81.0
BU02001404;2022;359.0;67.0
BU02001501;2022;450.0;101.0
BU02001502;2022;240.0;41.0
BU02001503;2022;57.0;12.0
BU02001601;2022;181.0;30.0
BU02001602;2022;320.0;87.0
BU02001603;2022;571.0;107.0
BU02001604;2022;158.0;27.0
BU02001701;2022;270.0;48.0
BU02001702;2022;70.0;9.0
BU02001703;2022;0.0;0.0
BU02001704;2022;618.0;101.0
BU02001705;2022;625.0;117.0
BU02001706;2022;577.0;97.0
BU02020100;2022;155.0;55.0
BU02020101;2022;209.0;48.0
BU02020102;2022;59.0;9.0
BU02020103;2022;127.0;10.0
BU02020104;2022;0.0;0.0
BU02020170;2022;132.0;48.0
BU02020210;2022;28.0;10.0
BU02020211;2022;386.0;151.0
BU02020212;2022;267.0;100.0
BU02020314;2022;147.0;47.0
BU02020320;2022;339.0;89.0
BU02020321;2022;n.a.;n.a.
BU02020322;2022;n.a.;n.a.
BU02020338;2022;0.0;0.0
BU02020339;2022;210.0;76.0
BU02020423;2022;75.0;24.0
BU02020424;2022;628.0;284.0
BU02020425;2022;754.0;144.0
BU02020526;2022;1037.0;333.0
BU02020527;2022;278.0;74.0
BU02020528;2022;24.0;6.0
BU02020529;2022;0.0;0.0
BU02020630;2022;213.0;66.0
BU02020631;2022;313.0;114.0
BU02020650;2022;240.0;76.0
BU02020732;2022;180.0;58.0
BU02020733;2022;179.0;84.0
BU02020734;2022;190.0;44.0
BU02020735;2022;279.0;87.0
BU02020840;2022;205.0;51.0
BU02020841;2022;382.0;106.0
BU02020842;2022;67.0;35.0
BU02020843;2022;376.0;105.0
BU02020844;2022;851.0;235.0
BU02020845;2022;824.0;243.0
BU02020951;2022;77.0;14.0
BU02020952;2022;1001.0;263.0
BU02021053;2022;187.0;67.0
BU02021154;2022;889.0;371.0
BU02021155;2022;641.0;240.0
BU02021159;2022;523.0;139.0
BU02021260;2022;168.0;38.0
BU02021261;2022;1024.0;324.0
BU02021262;2022;656.0;170.0
BU02021263;2022;592.0;142.0
BU02021264;2022;916.0;233.0
BU02021269;2022;0.0;0.0
BU02021365;2022;941.0;191.0
BU02021366;2022;144.0;31.0
BU02021367;2022;96.0;14.0
BU02021368;2022;227.0;32.0
BU02021471;2022;279.0;81.0
BU02021473;2022;249.0;82.0
BU02021474;2022;359.0;126.0
BU02021572;2022;692.0;195.0
BU02021579;2022;43.0;3.0
BU02021681;2022;57.0;18.0
BU02021682;2022;1607.0;528.0
BU02021780;2022;647.0;222.0
BU02021783;2022;486.0;156.0
BU02021798;2022;860.0;230.0
BU02021815;2022;388.0;134.0
BU02021884;2022;521.0;165.0
BU02021885;2022;11.0;3.0
BU02021886;2022;305.0;124.0
BU02021887;2022;137.0;42.0
BU02021888;2022;179.0;42.0
BU02021989;2022;650.0;155.0
BU02021990;2022;354.0;120.0
BU02021993;2022;1014.0;271.0
BU02022092;2022;1478.0;387.0
BU02022191;2022;1005.0;308.0
BU02022194;2022;204.0;50.0
BU02022197;2022;1608.0;485.0
BU02022295;2022;2289.0;632.0
BU02022296;2022;2366.0;707.0
BU02022316;2022;828.0;226.0
BU02022317;2022;1745.0;469.0
BU02022318;2022;2168.0;571.0
BU02022319;2022;208.0;56.0
BU02022447;2022;3760.0;951.0
BU02022448;2022;934.0;373.0
BU02022449;2022;3071.0;821.0
BU01060000;2022;39.0;9.0
BU01060001;2022;n.a.;n.a.
BU01060002;2022;202.0;38.0
BU01060003;2022;380.0;80.0
BU01060004;2022;73.0;19.0
BU01060005;2022;141.0;67.0
BU01060006;2022;166.0;38.0
BU01060007;2022;149.0;34.0
BU01060008;2022;231.0;62.0
BU01060009;2022;n.a.;n.a.
BU01060010;2022;315.0;84.0
BU01060011;2022;279.0;71.0
BU01060012;2022;253.0;47.0
BU01060100;2022;304.0;86.0
BU01060101;2022;338.0;76.0
BU01060102;2022;421.0;146.0
BU01060103;2022;500.0;213.0
BU01060104;2022;366.0;200.0
BU01060105;2022;110.0;28.0
BU01060200;2022;897.0;326.0
BU01060201;2022;147.0;43.0
BU01060202;2022;1087.0;378.0
BU01060203;2022;885.0;412.0
BU01060204;2022;515.0;143.0
BU01060205;2022;1376.0;508.0
