PK_UID;tp_z_nb;provincie;tp_w_bb;tp_z_bb;tp_w_nb;naamgeving;dwa_z;dwa_w;jaar;waterschap;wp_gj_z;wp_gj_w;ws;tp_z_jaar;tp_w_jaar;gemeente;res_regio;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
758;48;Gelderland;6;19;16;Broekdijk Looweg;653;653;0;Vallei en Veluwe;10.9182;5.45908;Waterschap Vallei & Veluwe;2447;1538;Oldebroek;Noord Veluwe;BU02690002;GM0269;8096;8096RR;BU02690002;GM0269;8096;8096RR;BU02690002;GM0269;8096;8096RR;False;False;False;52.457762455867275;5.935648278718854;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
759;1;Gelderland;0;0;0;Nulde Horst 4;14;14;0;Vallei en Veluwe;0.23408;0.11704;Waterschap Vallei & Veluwe;52;33;Ermelo;Noord Veluwe;BU02330302;GM0233;3853;3853LB;BU02330302;GM0233;3853;3853LB;BU02330302;GM0233;3853;3853LB;False;False;False;52.303198644797476;5.55569724235223;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
760;56;Gelderland;8;22;19;Nulde Horst 5;775;775;0;Vallei en Veluwe;12.958;6.479;Waterschap Vallei & Veluwe;2904;1825;Ermelo;Noord Veluwe;BU02330302;GM0233;3853;3853LB;BU02330302;GM0233;3853;3853LB;BU02330302;GM0233;3853;3853LB;False;False;False;52.321721360557326;5.572064789624404;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
761;0;Gelderland;0;0;0;Kootwijkerbroek;0;0;0;Vallei en Veluwe;0.0;0.0;Waterschap Vallei & Veluwe;0;0;Barneveld;FoodValley;BU02035650;GM0203;3774;3774RE;BU02035650;GM0203;3774;3774RE;BU02035650;GM0203;3774;3774RE;False;False;False;52.1539998280792;5.664836176746178;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
762;0;Gelderland;0;0;0;Stroe-Harderwijkerkarw;0;0;0;Vallei en Veluwe;0.0;0.0;Waterschap Vallei & Veluwe;0;0;Barneveld;FoodValley;BU02035960;GM0203;3776;3776PS;BU02035960;GM0203;3776;3776PS;BU02035960;GM0203;3776;3776PS;False;False;False;52.19027257830103;5.682331322031068;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
763;672;Gelderland;90;269;224;Barneveld;9267;9267;0;Vallei en Veluwe;154.944;77.4721;Waterschap Vallei & Veluwe;34731;21824;Barneveld;FoodValley;BU02035404;GM0203;3771;3771GM;BU02035404;GM0203;3771;3771GM;BU02035404;GM0203;3771;3771GM;False;False;False;52.145514826448185;5.566342585074258;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
764;13;Gelderland;2;5;4;Zwartebroek;174;174;0;Vallei en Veluwe;2.90928;1.45464;Waterschap Vallei & Veluwe;652;410;Barneveld;FoodValley;BU02036071;GM0203;3785;3785KT;BU02036071;GM0203;3785;3785KT;BU02036071;GM0203;3785;3785KT;False;False;False;52.1781033122246;5.50775208974203;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
765;28;Gelderland;4;11;9;Terschuur;378;378;0;Vallei en Veluwe;6.32016;3.16008;Waterschap Vallei & Veluwe;1416;890;Barneveld;FoodValley;BU02035877;GM0203;3784;3784KB;BU02035877;GM0203;3784;3784KB;BU02035877;GM0203;3784;3784KB;False;False;False;52.16703253895588;5.518787524465723;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
766;161;Gelderland;22;64;54;Garderen;2218;2218;0;Vallei en Veluwe;37.085;18.5425;Waterschap Vallei & Veluwe;8312;5223;Barneveld;FoodValley;BU02035780;GM0203;3886;3886AN;BU02035780;GM0203;3886;3886AN;BU02035780;GM0203;3886;3886AN;False;False;False;52.23647283712599;5.694574540512461;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
767;0;Gelderland;0;0;0;Stroe-Tolnegenweg;0;0;0;Vallei en Veluwe;0.0;0.0;Waterschap Vallei & Veluwe;0;0;Barneveld;FoodValley;BU02035961;GM0203;3776;3776PW;BU02035961;GM0203;3776;3776PW;BU02035961;GM0203;3776;3776PW;False;False;False;52.1892676303754;5.689388112437885;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
768;137;Gelderland;18;55;46;Voorthuizen;1891;1891;0;Vallei en Veluwe;31.6175;15.8088;Waterschap Vallei & Veluwe;7087;4453;Barneveld;FoodValley;BU02035530;GM0203;3781;3781LM;BU02035530;GM0203;3781;3781LM;BU02035530;GM0203;3781;3781LM;False;False;False;52.174688612222155;5.595281190110081;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
769;132;Gelderland;18;53;44;Oosterbeek;1813;1813;0;Vallei en Veluwe;30.3134;15.1567;Waterschap Vallei & Veluwe;6795;4270;Renkum;Arnhem/Nijmegen;BU02741101;GM0274;6862;6862WS;BU02741101;GM0274;6862;6862WS;BU02741101;GM0274;6862;6862WS;False;False;False;51.97698655700027;5.830174363723117;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
770;9;Gelderland;1;4;3;Doornspijk Hoge Enk;127;127;0;Vallei en Veluwe;2.12344;1.06172;Waterschap Vallei & Veluwe;476;299;Elburg;Noord Veluwe;BU02300304;GM0230;8085;8085PC;BU02300304;GM0230;8085;8085AA;BU02300304;GM0230;8085;8085AA;False;False;False;52.42922031322755;5.82859203056178;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
771;17;Gelderland;2;7;6;Doornspijk;238;238;0;Vallei en Veluwe;3.97936;1.98968;Waterschap Vallei & Veluwe;891;560;Elburg;Noord Veluwe;BU02300300;GM0230;8085;8085BA;BU02300300;GM0230;8085;8085BA;BU02300300;GM0230;8085;8085BA;False;False;False;52.41920094293291;5.8181819031989415;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
772;0;Gelderland;0;0;0;Eerbeek;0;0;0;Vallei en Veluwe;0.0;0.0;Waterschap Vallei & Veluwe;0;0;Brummen;Stedendriehoek/cleantechregio;BU02130609;GM0213;6961;6961LK;BU02130609;GM0213;6961;6961LK;BU02130609;GM0213;6961;6961LK;False;False;False;52.10270980436555;6.081743680305187;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
773;12;Gelderland;2;5;4;Empe;166;166;0;Vallei en Veluwe;2.77552;1.38776;Waterschap Vallei & Veluwe;622;391;Brummen;Stedendriehoek/cleantechregio;BU02130101;GM0213;7205;7205CP;BU02130101;GM0213;7205;7205CP;BU02130101;GM0213;7205;7205CP;False;False;False;52.15328571027446;6.140824829581463;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
774;104;Gelderland;14;42;35;Brummen;1439;1439;0;Vallei en Veluwe;24.0601;12.03;Waterschap Vallei & Veluwe;5393;3389;Brummen;Stedendriehoek/cleantechregio;BU02130317;GM0213;6971;6971JA;BU02130317;GM0213;6971;6971JA;BU02130317;GM0213;6971;6971JA;False;False;False;52.08972132145826;6.16405091238661;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
775;8;Gelderland;1;3;2;Leuvenheim;106;106;0;Vallei en Veluwe;1.77232;0.88616;Waterschap Vallei & Veluwe;398;250;Brummen;Stedendriehoek/cleantechregio;BU02130400;GM0213;6974;6974AK;BU02130400;GM0213;6974;6974AK;BU02130400;GM0213;6974;6974AK;False;False;False;52.0782725910831;6.146984713624383;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
776;11;Gelderland;2;4;4;Hall;153;153;0;Vallei en Veluwe;2.55816;1.27908;Waterschap Vallei & Veluwe;573;360;Brummen;Stedendriehoek/cleantechregio;BU02130501;GM0213;6964;6964AB;BU02130501;GM0213;6964;6964AB;BU02130501;GM0213;6964;6964AB;False;False;False;52.11395801121771;6.105148355527359;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
777;0;Gelderland;0;0;0;Rhienderen;0;0;0;Vallei en Veluwe;0.0;0.0;Waterschap Vallei & Veluwe;0;0;Brummen;Stedendriehoek/cleantechregio;BU02130307;GM0213;6971;6971GV;BU02130307;GM0213;6971;6971GV;BU02130307;GM0213;6971;6971GV;False;False;False;52.10563203444689;6.155683547903373;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
778;187;Gelderland;25;75;62;Otterlo;2580;2580;0;Vallei en Veluwe;43.1376;21.5688;Waterschap Vallei & Veluwe;9669;6076;Ede;FoodValley;BU02289031;GM0228;6731;6731SJ;BU02289031;GM0228;6731;6731SJ;BU02289031;GM0228;6731;6731SJ;False;False;False;52.09814913431757;5.764383178955663;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
779;63;Gelderland;8;25;21;Hoenderloo;864;864;0;Vallei en Veluwe;14.4461;7.22304;Waterschap Vallei & Veluwe;3238;2035;Ede;FoodValley;BU02289052;GM0228;7352;7352TA;BU02289052;GM0228;7352;7352TA;BU02289052;GM0228;7352;7352TA;False;False;False;52.11643276259405;5.874190880486438;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
780;41;Gelderland;6;16;14;Wekerom;566;566;0;Vallei en Veluwe;9.46352;4.73176;Waterschap Vallei & Veluwe;2121;1333;Ede;FoodValley;BU02288001;GM0228;6733;6733JA;BU02288001;GM0228;6733;6733JA;BU02288001;GM0228;6733;6733JA;False;False;False;52.111671486988975;5.708359034515006;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
781;205;Gelderland;27;82;68;Lunteren;2824;2824;0;Vallei en Veluwe;47.2173;23.6086;Waterschap Vallei & Veluwe;10584;6651;Ede;FoodValley;BU02284033;GM0228;6741;6741PA;BU02284033;GM0228;6741;6741PA;BU02284033;GM0228;6741;6741PA;False;False;False;52.082887209174835;5.60312555391918;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
782;78;Gelderland;10;31;26;Harskamp;1082;1082;0;Vallei en Veluwe;18.091;9.04552;Waterschap Vallei & Veluwe;4055;2548;Ede;FoodValley;BU02287031;GM0228;6732;6732GV;BU02287031;GM0228;6732;6732GV;BU02287031;GM0228;6732;6732GV;False;False;False;52.124842587345384;5.74763480645215;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
783;56;Gelderland;8;22;19;Ederveen;771;771;0;Vallei en Veluwe;12.8911;6.44556;Waterschap Vallei & Veluwe;2890;1816;Ede;FoodValley;BU02285031;GM0228;6744;6744WT;BU02285031;GM0228;6744;6744WT;BU02285031;GM0228;6744;6744WT;False;False;False;52.06208521972672;5.569229960745721;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
784;22;Gelderland;3;9;7;Veessen;304;304;0;Vallei en Veluwe;5.08288;2.54144;Waterschap Vallei & Veluwe;1139;716;Heerde;Stedendriehoek/cleantechregio;BU02460001;GM0246;8194;8194LN;BU02460001;GM0246;8194;8194LN;BU02460001;GM0246;8194;8194LN;False;False;False;52.37837405598367;6.0864745836897995;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
785;56;Gelderland;8;23;19;Wapenveld;780;780;0;Vallei en Veluwe;13.0416;6.5208;Waterschap Vallei & Veluwe;2923;1837;Heerde;Stedendriehoek/cleantechregio;BU02460100;GM0246;8191;8191LH;BU02460100;GM0246;8191;8191LH;BU02460100;GM0246;8191;8191LH;False;False;False;52.424959996663404;6.072708252193929;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
786;0;Gelderland;0;0;0;Zutphen;0;0;0;Vallei en Veluwe;0.0;0.0;Waterschap Vallei & Veluwe;0;0;Zutphen;Stedendriehoek/cleantechregio;BU03010004;GM0301;7205;7205BD;BU03010004;GM0301;7205;7205BD;BU03010004;GM0301;7205;7205BD;False;False;False;52.139687932151205;6.180673705378201;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
787;2;Gelderland;0;1;0;Nulde Horst 2;21;21;0;Vallei en Veluwe;0.35112;0.17556;Waterschap Vallei & Veluwe;78;49;Putten;Noord Veluwe;BU02730009;GM0273;3882;3882RK;BU02730009;GM0273;3882;3882RK;BU02730009;GM0273;3882;3882RK;False;False;False;52.27804389205956;5.542556155274394;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
788;2;Gelderland;0;1;1;Nulde Horst 1;32;32;0;Vallei en Veluwe;0.53504;0.26752;Waterschap Vallei & Veluwe;120;75;Putten;Noord Veluwe;BU02730009;GM0273;3882;3882RN;BU02730009;GM0273;3882;3882RN;BU02730009;GM0273;3882;3882RN;False;False;False;52.26974798048084;5.536263177483765;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
789;22;Gelderland;3;9;8;Nulde Horst 3;306;306;0;Vallei en Veluwe;5.11632;2.55816;Waterschap Vallei & Veluwe;1147;721;Putten;Noord Veluwe;BU02730009;GM0273;3882;3882RN;BU02730009;GM0273;3882;3882RN;BU02730009;GM0273;3882;3882RN;False;False;False;52.2896583197603;5.548553631556305;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
790;478;Gelderland;64;191;159;Putten;6584;6584;0;Vallei en Veluwe;110.084;55.0422;Waterschap Vallei & Veluwe;24675;15505;Putten;Noord Veluwe;BU02730004;GM0273;3881;3881LB;BU02730004;GM0273;3881;3881LB;BU02730004;GM0273;3881;3881LB;False;False;False;52.26925876500048;5.583057644173423;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
791;370;Gelderland;49;148;124;Vaassen;5107;5107;0;Vallei en Veluwe;85.389;42.6945;Waterschap Vallei & Veluwe;19140;12027;Epe;Stedendriehoek/cleantechregio;BU02320211;GM0232;8171;8171NM;BU02320211;GM0232;8171;8171NM;BU02320211;GM0232;8171;8171NM;False;False;False;52.28857239616798;5.99074277512718;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
792;46;Gelderland;6;19;16;Emst;641;641;0;Vallei en Veluwe;10.7175;5.35876;Waterschap Vallei & Veluwe;2403;1510;Epe;Stedendriehoek/cleantechregio;BU02320100;GM0232;8166;8166KC;BU02320100;GM0232;8166;8166KC;BU02320100;GM0232;8166;8166KC;False;False;False;52.313800196418605;5.976444547607841;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
793;14;Gelderland;2;6;5;Oene;197;197;0;Vallei en Veluwe;3.29384;1.64692;Waterschap Vallei & Veluwe;738;464;Epe;Stedendriehoek/cleantechregio;BU02320301;GM0232;8167;8167LT;BU02320301;GM0232;8167;8167LT;BU02320301;GM0232;8167;8167LT;False;False;False;52.34155261783138;6.0429669260942545;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
794;151;Gelderland;20;60;50;Hoevelaken;2085;2085;0;Vallei en Veluwe;34.8612;17.4306;Waterschap Vallei & Veluwe;7814;4910;Nijkerk;FoodValley;BU02670502;GM0267;3871;3871MR;BU02670502;GM0267;3871;3871MR;BU02670502;GM0267;3871;3871MR;False;False;False;52.16895506364262;5.446412679276619;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
795;53;Gelderland;7;21;18;Nijkerkerveen;735;735;0;Vallei en Veluwe;12.2892;6.1446;Waterschap Vallei & Veluwe;2755;1731;Nijkerk;FoodValley;BU02670300;GM0267;3864;3864ED;BU02670300;GM0267;3864;3864ED;BU02670300;GM0267;3864;3864ED;False;False;False;52.19660195998854;5.4590212765218595;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
796;2;Gelderland;0;1;1;Oosterhuizen;26;26;0;Vallei en Veluwe;0.43472;0.21736;Waterschap Vallei & Veluwe;97;61;Apeldoorn;Stedendriehoek/cleantechregio;BU02001502;GM0200;7364;7364BZ;BU02001502;GM0200;7364;7364BZ;BU02001502;GM0200;7364;7364BZ;False;False;False;52.15761192029629;6.005777965338836;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
797;8;Gelderland;1;3;3;Wenum Wiesel;118;118;0;Vallei en Veluwe;1.97296;0.98648;Waterschap Vallei & Veluwe;442;278;Apeldoorn;Stedendriehoek/cleantechregio;BU02001705;GM0200;7345;7345AL;BU02001705;GM0200;7345;7345AL;BU02001705;GM0200;7345;7345AL;False;False;False;52.24874193397056;5.961002874294291;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
798;88;Gelderland;12;35;29;Loenen;1207;1207;0;Vallei en Veluwe;20.181;10.0905;Waterschap Vallei & Veluwe;4523;2842;Apeldoorn;Stedendriehoek/cleantechregio;BU02001303;GM0200;7371;7371EC;BU02001303;GM0200;7371;7371EC;BU02001303;GM0200;7371;7371EC;False;False;False;52.117069570702114;6.031065547823667;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
799;32;Gelderland;4;13;11;Uddel;442;442;0;Vallei en Veluwe;7.39024;3.69512;Waterschap Vallei & Veluwe;1657;1041;Apeldoorn;Stedendriehoek/cleantechregio;BU02001002;GM0200;3888;3888ML;BU02001002;GM0200;3888;3888ML;BU02001002;GM0200;3888;3888ML;False;False;False;52.25983819954227;5.774235228472392;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
800;228;Gelderland;30;91;76;Beekbergen;3137;3137;0;Vallei en Veluwe;52.4506;26.2253;Waterschap Vallei & Veluwe;11757;7388;Apeldoorn;Stedendriehoek/cleantechregio;BU02001502;GM0200;7364;7364BK;BU02001502;GM0200;7364;7364BK;BU02001502;GM0200;7364;7364BK;False;False;False;52.16822933217292;5.997140479867336;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
801;7;Gelderland;1;3;2;Hoog Soeren;92;92;0;Vallei en Veluwe;1.53824;0.76912;Waterschap Vallei & Veluwe;345;217;Apeldoorn;Stedendriehoek/cleantechregio;BU02001103;GM0200;7346;7346AB;BU02001103;GM0200;7346;7346AB;BU02001103;GM0200;7346;7346AB;False;False;False;52.21990862310228;5.8803085755888596;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
802;14;Gelderland;2;5;4;Klarenbeek Elsbosweg;186;186;0;Vallei en Veluwe;3.10992;1.55496;Waterschap Vallei & Veluwe;697;438;Apeldoorn;Stedendriehoek/cleantechregio;BU02001602;GM0200;7381;7381BJ;BU02001602;GM0200;7381;7381BJ;BU02001602;GM0200;7381;7381BJ;False;False;False;52.16767183862011;6.060493032059526;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
803;42;Gelderland;6;17;14;Veldhuizen;585;585;0;Vallei en Veluwe;9.7812;4.8906;Waterschap Vallei & Veluwe;2193;1378;Apeldoorn;Stedendriehoek/cleantechregio;BU02001303;GM0200;7371;7371GD;BU02001303;GM0200;7371;7371GD;BU02001303;GM0200;7371;7371GD;False;False;False;52.128371010717096;6.041920449818466;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
804;15;Gelderland;2;6;5;Voorst;204;204;0;Vallei en Veluwe;3.41088;1.70544;Waterschap Vallei & Veluwe;764;480;Voorst;Stedendriehoek/cleantechregio;BU02850000;GM0285;7383;7383CB;BU02850000;GM0285;7383;7383CB;BU02851201;GM0285;7383;7383CB;True;False;False;52.17148725193079;6.147879361328749;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
805;0;Gelderland;0;0;0;Twello Hietweideweg;0;0;0;Vallei en Veluwe;0.0;0.0;Waterschap Vallei & Veluwe;0;0;Voorst;Stedendriehoek/cleantechregio;BU02850101;GM0285;7391;7391SE;BU02850101;GM0285;7391;7391SE;BU02850508;GM0285;7391;7391SE;True;False;False;52.22899372246928;6.097999603158949;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
806;6;Gelderland;1;2;2;Twello Bremstraat;78;78;0;Vallei en Veluwe;1.30416;0.65208;Waterschap Vallei & Veluwe;293;184;Voorst;Stedendriehoek/cleantechregio;BU02850100;GM0285;7391;7391JE;BU02850100;GM0285;7391;7391JE;BU02850506;GM0285;7391;7391JE;True;False;False;52.242621634785586;6.12026816308023;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
807;0;Gelderland;0;0;0;Bussloo;0;0;0;Vallei en Veluwe;0.0;0.0;Waterschap Vallei & Veluwe;0;0;Voorst;Stedendriehoek/cleantechregio;BU02850006;GM0285;7383;7383RP;BU02850006;GM0285;7383;7383RP;BU02851102;GM0285;7383;7383RP;True;False;False;52.200186556893705;6.125637259807602;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
808;0;Gelderland;0;0;0;Twello Kruisakkerweg;0;0;0;Vallei en Veluwe;0.0;0.0;Waterschap Vallei & Veluwe;0;0;Voorst;Stedendriehoek/cleantechregio;BU02850102;GM0285;7391;7391GA;BU02850102;GM0285;7391;7391GA;BU02850501;GM0285;7391;7391GA;True;False;False;52.242074187950465;6.1011850970128725;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
809;26;Gelderland;4;10;9;Gietelo;359;359;0;Vallei en Veluwe;6.00248;3.00124;Waterschap Vallei & Veluwe;1345;845;Voorst;Stedendriehoek/cleantechregio;BU02850002;GM0285;7383;7383AD;BU02850002;GM0285;7383;7383AD;BU02851202;GM0285;7383;7383AD;True;False;False;52.18742188205105;6.1308213795032;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
810;0;Gelderland;0;0;0;Twello Achter 't Holthuis;0;0;0;Vallei en Veluwe;0.0;0.0;Waterschap Vallei & Veluwe;0;0;Voorst;Stedendriehoek/cleantechregio;BU02850105;GM0285;7392;7392AA;BU02850105;GM0285;7392;7392AA;BU02850507;GM0285;7392;7392AA;True;False;False;52.240626675648194;6.123449985613588;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
811;0;Gelderland;0;0;0;Twello Kweekweg;0;0;0;Vallei en Veluwe;0.0;0.0;Waterschap Vallei & Veluwe;0;0;Voorst;Stedendriehoek/cleantechregio;BU02850106;GM0285;7439;7439AS;BU02850106;GM0285;7439;7439AS;BU02850601;GM0285;7439;7439AS;True;False;False;52.24731963416629;6.147264127797416;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
812;27;Gelderland;4;11;9;Klarenbeek Broekstraat;369;369;0;Vallei en Veluwe;6.16968;3.08484;Waterschap Vallei & Veluwe;1383;869;Voorst;Stedendriehoek/cleantechregio;BU02850200;GM0285;7382;7382AD;BU02850200;GM0285;7382;7382AD;BU02851002;GM0285;7382;7382AD;True;False;False;52.17421804092455;6.067201404403845;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
813;132;Gelderland;18;53;44;Twello Rijksstraatweg;1816;1816;0;Vallei en Veluwe;30.3635;15.1818;Waterschap Vallei & Veluwe;6806;4277;Voorst;Stedendriehoek/cleantechregio;BU02850102;GM0285;7391;7391MH;BU02850102;GM0285;7391;7391MH;BU02850501;GM0285;7391;7391MH;True;False;False;52.247100234623666;6.119509404030367;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
814;52;Gelderland;7;21;17;Posterenk;709;709;0;Vallei en Veluwe;11.8545;5.92724;Waterschap Vallei & Veluwe;2657;1670;Voorst;Stedendriehoek/cleantechregio;BU02850308;GM0285;7384;7384AN;BU02850308;GM0285;7384;7384AN;BU02850802;GM0285;7384;7384AN;True;False;False;52.21513863917775;6.125982053421861;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
