OBJECTID;accomm_id;accomm_nm;bouwjaar;X;Y;adres;postcode;plaatsnaam;gemeente;provincie;n_voorzien;n_ind_ voo;n_out_voor;n_out_kuns;n_out_natu;n_out swat;n_out_wat;n_sporthln;n_sportzln;n_gymzln;sport;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
109;2091;Sportpark De Bree Oost;1985.0;161941.0;455105.0;Eikenlaan 4;3925vk;scherpenzeel;scherpenzeel;gelderland;2;0;2;1;1;0;0;0;0;0;voetbal;BU02790000;GM0279;3925;3925VK;BU02790000;GM0279;3925.0;3925VK;BU02790000;GM0279;3925.0;3925VK;False;False;False;52.08416853778853;5.488468113031094;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
110;2094;Sportpark Ressen;2000.0;188537.0;434111.0;Ressensestraat 30c;6684da;ressen;lingewaard;gelderland;5;0;5;2;3;0;0;0;0;0;voetbal;BU17050700;GM1705;6684;6684DA;BU17050700;GM1705;6684.0;6684DA;BU17050700;GM1705;6684.0;6684DA;False;False;False;51.89450375389148;5.8744239225411645;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
111;2098;Sportpark Herungerberg;2007.0;212124.0;376795.0;Louisenburgweg 9;5916na;venlo;venlo;limburg;5;0;5;0;5;0;0;0;0;0;voetbal;BU09831603;GM0983;5916;5916NA;BU09831603;GM0983;5916.0;5916NA;BU09831603;GM0983;5916.0;5916NA;False;False;False;51.37743942195562;6.207681552291998;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
112;2099;Maassenhof;1980.0;205907.0;375975.0;Langvenweg 8;5927pc;venlo;venlo;limburg;3;0;3;0;3;0;0;0;0;0;voetbal;BU09832702;GM0983;5927;5927PC;BU09832702;GM0983;5927.0;5927PC;BU09832702;GM0983;5927.0;5927PC;False;False;False;51.37066368028977;6.118275085813611;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
113;2109;Sportpark de Bloemerd;n.a.;97154.0;464934.0;Bloemerd 8;2353bz;leiderdorp;leiderdorp;zuid-holland;6;0;6;2;4;0;0;0;0;0;voetbal;BU05470010;GM0547;2353;2353BZ;BU05470010;GM0547;2353.0;2353BZ;BU05470010;GM0547;2353.0;2353BZ;False;False;False;52.16952619855641;4.541638925193554;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
114;2113;Sportpark Merenveld;1975.0;96894.0;446180.0;Merenweg 20A;2665km;bleiswijk;lansingerland;zuid-holland;6;0;6;3;3;0;0;0;0;0;voetbal;BU16213242;GM1621;2665;2665KM;BU16213242;GM1621;2665.0;2665KM;BU16213242;GM1621;2665.0;2665KM;False;False;False;52.00095237858092;4.541033561686844;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
115;2114;Sportpark Dorrestein;1987.0;100848.0;441649.0;Sportpark Dorrestein 3;2912tl;nieuwerkerk aan den ijssel;zuidplas;zuid-holland;8;0;8;7;1;0;0;0;0;0;voetbal;BU18920493;GM1892;2912;2912TL;BU18920493;GM1892;2912.0;2912TL;BU18920493;GM1892;2912.0;2912TL;False;False;False;51.96062995083487;4.599323821190169;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
116;2117;Sportpark van Tuyllpark;n.a.;95737.0;451459.0;van der Hagenstraat 17;2722nt;zoetermeer;zoetermeer;zuid-holland;5;0;5;0;5;0;0;0;0;0;voetbal;BU06370907;GM0637;2722;2722NT;BU06370907;GM0637;2722.0;2722NT;BU06371411;GM0637;2722.0;2722NT;True;False;False;52.04827393682323;4.523272206299113;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
117;2122;Sportpark Adegeest;n.a.;91112.0;461494.0;Weddeloop 6;2253st;voorschoten;voorschoten;zuid-holland;6;0;6;3;3;0;0;0;0;0;voetbal;BU06260002;GM0626;2253;2253ST;BU06260002;GM0626;2253.0;2253ST;BU06260002;GM0626;2253.0;2253ST;False;False;False;52.13794521699555;4.453977210027505;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
118;2128;Hertogspark;1975.0;99519.0;467616.0;Oud Adeselaan 38;2375xe;rijpwetering;kaag en braassem;zuid-holland;2;0;2;1;1;0;0;0;0;0;voetbal;BU18840109;GM1884;2375;2375XE;BU18840109;GM1884;2375.0;2375XE;BU18840109;GM1884;2375.0;2375XE;False;False;False;52.19387237418579;4.575767539335828;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
119;2135;Sportcomplex Startbaan;1969.0;118941.0;478083.0;Sportlaan 35;1185tb;amstelveen;amstelveen;noord-holland;4;0;4;2;2;0;0;0;0;0;voetbal;BU03620806;GM0362;1185;1185TB;BU03620806;GM0362;1185.0;1185TB;BU03620806;GM0362;1185.0;1185TB;False;False;False;52.28955487074393;4.85869351536508;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
120;2143;Sportpark IJburg;2011.0;127167.0;485473.0;Dick Hilleniuspad 2;1087bz;amsterdam;amsterdam;noord-holland;3;0;3;3;0;0;0;0;0;0;voetbal;BU0363MH06;GM0363;1087;1087BZ;BU0363MH06;GM0363;1087.0;1087BZ;BU0363MH06;GM0363;1087.0;1087BZ;False;False;False;52.356449622003886;4.978646847873673;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
121;2144;Sportpark Spieringhorn;1972.0;117052.0;488866.0;Sportpark Spieringhorn 11;1043aa;amsterdam;amsterdam;noord-holland;11;0;11;6;5;0;0;0;0;0;voetbal;BU0363FA07;GM0363;1043;1043AA;BU0363FA07;GM0363;1043.0;1043AA;BU0363FA07;GM0363;1043.0;1043AA;False;False;False;52.386337724728925;4.829792686131561;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
122;2172;Sportpark Ter Eem;1971.0;148573.0;470138.0;De Geerenweg 10;3741rs;baarn;baarn;utrecht;7;0;7;3;4;0;0;0;0;0;voetbal;BU03080103;GM0308;3741;3741RS;BU03080103;GM0308;3741.0;3741RS;BU03080103;GM0308;3741.0;3741RS;False;False;False;52.21929044652405;5.293153517744413;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
123;2182;Sportpark Zernike;n.a.;231144.0;584423.0;Blauwborgje 26;9747ac;groningen;groningen;groningen;3;0;3;2;1;0;0;0;0;0;voetbal;BU00141003;GM0014;9747;9747AC;BU00141003;GM0014;9747.0;9747AC;BU00141003;GM0014;9747.0;9747AC;False;False;False;53.24096048504628;6.527756109160749;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
124;2186;sportpark de zwaluw;1993.0;187681.0;590221.0;jislumerdyk 15b;9111hc;burdaard;noardeast-fryslân;friesland;4;0;4;1;3;0;0;0;0;0;voetbal;BU19701008;GM1970;9111;9111HC;BU19701008;GM1970;9111.0;9111HC;BU19701008;GM1970;9111.0;9111HC;False;False;False;53.297476420489495;5.877360597699343;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
125;2187;janselaan;n.a.;118307.0;478153.0;sportlaan 23;1185tb;amstelveen;amstelveen;noord-holland;3;0;3;1;2;0;0;0;0;0;voetbal;BU03620806;GM0362;1185;1185TB;BU03620806;GM0362;1185.0;1185TB;BU03620806;GM0362;1185.0;1185TB;False;False;False;52.29014209126995;4.849393866930506;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
126;2188;Sportpark 't Loopveld;1975.0;120959.0;481384.0;Aanloop 4;1183sz;amstelveen;amstelveen;noord-holland;8;0;8;2;6;0;0;0;0;0;voetbal;BU03620701;GM0362;1183;1183SZ;BU03620701;GM0362;1183.0;1183SZ;BU03620701;GM0362;1183.0;1183SZ;False;False;False;52.319350793441735;4.887936735367203;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
127;2189;sportpark de wolfskamer;1986.0;144774.0;479846.0;ijsselmeerstraat 1;1271aa;huizen;huizen;noord-holland;13;0;13;5;8;0;0;0;0;0;voetbal;BU04060512;GM0406;1271;1271AA;BU04060512;GM0406;1271.0;1271AA;BU04060512;GM0406;1271.0;1271AA;False;False;False;52.30648603553981;5.237267105050348;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
128;2190;sportpark overvecht-noord I;1966.0;134374.0;460435.0;2e Polderweg 11;3565md;utrecht;utrecht;utrecht;4;0;4;0;4;0;0;0;0;0;voetbal;BU03440333;GM0344;3565;3565CH;BU03440333;GM0344;3565.0;3565CH;BU03440333;GM0344;3565.0;3565CH;False;False;False;52.131733853089074;5.085961939344785;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
129;2198;Ajax Sportman Combinatie;2017.0;93574.0;466845.0;abtspoelweg 21;2343jb;oegstgeest;oegstgeest;zuid-holland;4;0;4;2;2;0;0;0;0;0;voetbal;BU05790301;GM0579;2343;2343JB;BU05790301;GM0579;2343.0;2343JB;BU05790301;GM0579;2343.0;2343JB;False;False;False;52.18631380641216;4.48896840945809;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
130;2270;Sportpark Moleneind;1991.0;169844.0;408238.0;Aalstweg 3;5401zr;uden;maashorst;noord-brabant;4;0;4;1;3;0;0;0;0;0;voetbal;BU19910103;GM1991;5401;5401ZR;BU19910103;GM1991;5401.0;5401ZR;BU19910103;GM1991;5401.0;5401ZR;False;False;False;51.662760871303966;5.601747836234604;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
131;2278;Sportpark Molenbroek;1992.0;176510.0;397191.0;Sportlaan 8;5421sk;gemert;gemert-bakel;noord-brabant;6;0;6;2;4;0;0;0;0;0;voetbal;BU16520101;GM1652;5421;5421SK;BU16520101;GM1652;5421.0;5421SK;BU16520101;GM1652;5421.0;5421SK;False;False;False;51.56324908635195;5.697412494914908;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
132;2282;Sportpark de Rusheuvel;2004.0;164611.0;421347.0;Spitsbergerweg 52;5346jp;oss;oss;noord-brabant;2;0;2;1;1;0;0;0;0;0;voetbal;BU08280404;GM0828;5346;5346JP;BU08280404;GM0828;5346.0;5346JP;BU08280404;GM0828;5346.0;5346JP;False;False;False;51.78070464479154;5.526476571804041;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
133;2311;Boshoven;1990.0;176044.0;362880.0;Vrakkerveld 9;6002az;weert;weert;limburg;6;0;6;0;6;0;0;0;0;0;voetbal;BU09880103;GM0988;6002;6002AZ;BU09880103;GM0988;6002.0;6002AZ;BU09880103;GM0988;6002.0;6002AZ;False;False;False;51.25485936370142;5.688645528630845;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
134;2314;Sportpark de Sporthoek;2001.0;94878.0;443859.0;Sporthoekpad 4;2661gv;bergschenhoek;lansingerland;zuid-holland;6;0;6;4;2;0;0;0;0;0;voetbal;BU16211531;GM1621;2661;2661GV;BU16211531;GM1621;2661.0;2661GV;BU16211531;GM1621;2661.0;2661GV;False;False;False;51.979878115705034;4.512085869509494;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
135;2326;Sportpark Mariahoeve;1967.0;83880.0;455939.0;Het Kleine Loo 1;2592bw;'s-gravenhage;'s-gravenhage;zuid-holland;4;0;4;1;3;0;0;0;0;0;voetbal;BU05182567;GM0518;2592;2592BW;BU05182567;GM0518;2592.0;2592BW;BU05182567;GM0518;2592.0;2592BW;False;False;False;52.08714050137467;4.349513427978432;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
136;2327;Sportcomplex Krommedijk;1981.0;106822.0;423708.0;Krommedijk 267;3312le;dordrecht;dordrecht;zuid-holland;9;0;9;4;5;0;0;0;0;0;voetbal;BU05050510;GM0505;3312;3312LE;BU05050510;GM0505;3312.0;3312LE;BU05050510;GM0505;3312.0;3312LE;False;False;False;51.799930754207566;4.688742824788954;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
137;2332;Sportpark de Koepel;n.a.;73244.0;410680.0;Suisendijk 10;3255ls;oude-tonge;goeree-overflakkee;zuid-holland;3;0;3;0;3;0;0;0;0;0;voetbal;BU19240606;GM1924;3255;3255LS;BU19240606;GM1924;3255.0;3255LS;BU19240606;GM1924;3255.0;3255LS;False;False;False;51.67894209396921;4.205093102374157;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
138;2338;Sportcomplex Kerkehout;1969.0;85577.0;458343.0;Charlottestraat 7;2245vw;wassenaar;wassenaar;zuid-holland;3;0;3;1;2;0;0;0;0;0;voetbal;BU06290006;GM0629;2245;2245VW;BU06290006;GM0629;2245.0;2245VW;BU06290006;GM0629;2245.0;2245VW;False;False;False;52.108960338010874;4.373780458155933;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
139;2371;Sportpark de Elta;1965.0;103897.0;492602.0;Sportlaan 3;2082xm;santpoort-zuid;velsen;noord-holland;2;0;2;0;2;0;0;0;0;0;voetbal;BU04530703;GM0453;2082;2082XM;BU04530703;GM0453;2082.0;2082XM;BU04530703;GM0453;2082.0;2082XM;False;False;False;52.41884559012615;4.636006030621825;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
140;2388;Sportpark Dorrestein;1950.0;155957.0;461535.0;Dorresteinsesteeg 2;3817gc;amersfoort;amersfoort;utrecht;4;0;4;3;1;0;0;0;0;0;voetbal;BU03071503;GM0307;3817;3817GC;BU03071503;GM0307;3817.0;3817GC;BU03071503;GM0307;3817.0;3817GC;False;False;False;52.14200412462427;5.40118357425105;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
141;2389;Sportpark Blikkenburg;1970.0;144497.0;454154.0;Filosofenlaantje 7;3703dz;zeist;zeist;utrecht;2;0;2;0;2;0;0;0;0;0;voetbal;BU03550105;GM0355;3703;3703DZ;BU03550105;GM0355;3703.0;3703DZ;BU03550105;GM0355;3703.0;3703DZ;False;False;False;52.07556517142749;5.2340004155255215;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
142;2392;Sportpark Spitsbergen;n.a.;168022.0;449064.0;Spitsbergenweg 2;3902hl;veenendaal;veenendaal;utrecht;3;0;3;3;0;0;0;0;0;0;voetbal;BU03450113;GM0345;3902;3902HL;BU03450113;GM0345;3902.0;3902HL;BU03450113;GM0345;3902.0;3902HL;False;False;False;52.02976207225975;5.576955215797391;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
143;2400;Stadspark Winschoten;n.a.;265761.0;574767.0;Mr. D.U. Stikkerlaan 1a;9671bz;winschoten;oldambt;groningen;5;0;5;1;4;0;0;0;0;0;voetbal;BU18950001;GM1895;9675;9675AA;BU18950001;GM1895;9675.0;9675AA;BU18950001;GM1895;9675.0;9675AA;False;False;False;53.1481800910498;7.042778422557036;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
144;2420;Sportpark Zuid;2018.0;216056.0;442026.0;Sportweg 6;7006gj;doetinchem;doetinchem;gelderland;8;0;8;2;6;0;0;0;0;0;voetbal;BU02220607;GM0222;7006;7006GJ;BU02220607;GM0222;7006.0;7006GJ;BU02220607;GM0222;7006.0;7006GJ;False;False;False;51.96329999679125;6.275586978521548;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
145;2425;Het Anker;1975.0;185010.0;339450.0;Ankersweg 52;6122et;buchten;sittard-geleen;limburg;6;0;6;0;6;0;0;0;0;0;voetbal;BU18830602;GM1883;6122;6122ET;BU18830602;GM1883;6122.0;6122ET;BU18830602;GM1883;6122.0;6122ET;False;False;False;51.043853149928374;5.815109669975412;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
146;2429;Universitair Sportcentrum;1968.0;91667.0;464657.0;Einsteinweg 6;2333cc;leiden;leiden;zuid-holland;1;0;1;1;0;0;0;0;0;0;voetbal;BU05460704;GM0546;2333;2333CC;BU05460704;GM0546;2333.0;2333CC;BU05460704;GM0546;2333.0;2333CC;False;False;False;52.166434895292454;4.461493871013157;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
147;2431;Sportpark duivestein;2009.0;93952.0;442160.0;Duivenpad 11;3055ve;rotterdam;rotterdam;zuid-holland;4;0;4;2;2;0;0;0;0;0;voetbal;BU05990665;GM0599;3055;3055VE;BU05990665;GM0599;3055.0;3055VE;BU05990665;GM0599;3055.0;3055VE;False;False;False;51.964507661616004;4.498911160975449;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
148;2441;sportpark de eendracht;n.a.;114141.0;488153.0;bok de korverweg 4;1067hr;amsterdam;amsterdam;noord-holland;9;0;9;3;6;0;0;0;0;0;voetbal;BU0363FB01;GM0363;1067;1067HR;BU0363FB01;GM0363;1067.0;1067HR;BU0363FB01;GM0363;1067.0;1067HR;False;False;False;52.37972092190131;4.787122401258293;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
149;2443;Sportpark de Linie;2001.0;111820.0;551927.0;Linieweg 23b;1783ba;den helder;den helder;noord-holland;1;0;1;0;1;0;0;0;0;0;voetbal;BU04000301;GM0400;1783;1783BA;BU04000301;GM0400;1783.0;1783BA;BU04000301;GM0400;1783.0;1783BA;False;False;False;52.95264811317752;4.744716333422847;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
150;2458;Sportpark Galecop;2004.0;134700.0;452041.0;Sportpark galecop 1;3438hx;nieuwegein;nieuwegein;utrecht;8;0;8;2;6;0;0;0;0;0;voetbal;BU03560804;GM0356;3438;3438HX;BU03560804;GM0356;3438.0;3438HX;BU03560804;GM0356;3438.0;3438HX;False;False;False;52.05630130725894;5.091222706636112;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
51;1329;Sportcomplex Zijdewinde;2008.0;106962.0;484845.0;Zijdewinde 3;2141va;vijfhuizen;haarlemmermeer;noord-holland;3;0;3;2;1;0;0;0;0;0;voetbal;BU03941567;GM0394;2141;2141VA;BU03941567;GM0394;2141.0;2141VA;BU03941567;GM0394;2141.0;2141VA;False;False;False;52.349410606685986;4.682166646477744;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
52;1331;T.V. Overhout;1980.0;104041.0;486790.0;Tennispad 1;2034ja;haarlem;haarlem;noord-holland;6;0;6;3;3;0;0;0;0;0;voetbal;BU03921801;GM0392;2034;2034JA;BU03921801;GM0392;2034.0;2034JA;BU03921801;GM0392;2034.0;2034JA;False;False;False;52.366627117762974;4.6390048141681826;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
53;1332;St. George sportcomplex;2004.0;124661.0;518108.0;Oeverland 2;1641lz;spierdijk;koggenland;noord-holland;3;0;3;0;3;0;0;0;0;0;voetbal;BU15980303;GM1598;1641;1641LZ;BU15980303;GM1598;1641.0;1641LZ;BU15980303;GM1598;1641.0;1641LZ;False;False;False;52.649610521943956;4.938896799845909;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
54;1372;Sportpark Laarder Engh;1980.0;143818.0;473079.0;Schuilkerkpad 2;1251sc;laren;laren;noord-holland;6;0;6;1;5;0;0;0;0;0;voetbal;BU04170323;GM0417;1251;1251SC;BU04170323;GM0417;1251.0;1251SC;BU04170323;GM0417;1251.0;1251SC;False;False;False;52.24564766692499;5.223473831665206;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
55;1374;Sportcentrum De Kloek;n.a.;122261.0;507347.0;Insulindeweg 11;1462mj;middenbeemster;purmerend;noord-holland;3;0;3;1;2;0;0;0;0;0;voetbal;BU04390801;GM0439;1462;1462MJ;BU04390801;GM0439;1462.0;1462MJ;BU04390801;GM0439;1462.0;1462MJ;False;False;False;52.55276407407713;4.9044947453651195;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
56;1411;de muggert;1972.0;210080.0;481823.0;boxbergerweg 38a;8124pb;wesepe;olst-wijhe;overijssel;3;0;3;1;2;0;0;0;0;0;voetbal;BU17730321;GM1773;8124;8124PB;BU17730321;GM1773;8124.0;8124PB;BU17730321;GM1773;8124.0;8124PB;False;False;False;52.32158913775233;6.195091092757285;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
57;1438;Sportpark de Spil;1960.0;215497.0;477313.0;Sportweg 1;7434rz;lettele;deventer;overijssel;3;0;3;0;3;0;0;0;0;0;voetbal;BU01501401;GM0150;7434;7434RZ;BU01501401;GM0150;7434.0;7434RZ;BU01501401;GM0150;7434.0;7434RZ;False;False;False;52.280489108455136;6.273727156857766;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
58;1444;Sportcomplex de Pol;1972.0;243390.0;471486.0;Burgemeester Buijvoetsplein 76;7497ld;bentelo;hof van twente;overijssel;3;0;3;1;2;0;0;0;0;0;voetbal;BU17350900;GM1735;7497;7497LD;BU17350900;GM1735;7497.0;7497LD;BU17350900;GM1735;7497.0;7497LD;False;False;False;52.224355551176025;6.680863562915304;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
59;1448;Sportpark Broekland;2004.0;210852.0;486733.0;Horstweg 12;8107ab;broekland;raalte;overijssel;2;0;2;1;1;0;0;0;0;0;voetbal;BU01770609;GM0177;8107;8107AB;BU01770609;GM0177;8107.0;8107AB;BU01770609;GM0177;8107.0;8107AB;False;False;False;52.36563675493014;6.207228424853276;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
60;1449;Sportpark de Belte;2013.0;220299.0;482554.0;Zwarteweg 24;8112ad;nieuw heeten;raalte;overijssel;2;0;2;1;1;0;0;0;0;0;voetbal;BU01770409;GM0177;8112;8112AD;BU01770409;GM0177;8112.0;8112AD;BU01770409;GM0177;8112.0;8112AD;False;False;False;52.327039412512;6.345101691791679;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
61;1477;Sportcentrum Olympos;1995.0;140466.0;455898.0;Uppsalalaan 3;3584ct;utrecht;utrecht;utrecht;2;0;2;1;1;0;0;0;0;0;voetbal;BU03440533;GM0344;3584;3584CT;BU03440533;GM0344;3584.0;3584CT;BU03440533;GM0344;3584.0;3584CT;False;False;False;52.09114916400513;5.175127999525774;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
62;1514;Sportpark Marco van Basten;2005.0;133984.0;456186.0;Kanaalweg 174;3533hl;utrecht;utrecht;utrecht;3;0;3;3;0;0;0;0;0;0;voetbal;BU03440114;GM0344;3533;3533HL;BU03440114;GM0344;3533.0;3533HL;BU03440114;GM0344;3533.0;3533HL;False;False;False;52.0935296416833;5.080528170670883;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
63;1515;Sportpark Welgelegen;2008.0;135313.0;454620.0;Grebbeberglaan 4;3527vx;utrecht;utrecht;utrecht;3;0;3;2;1;0;0;0;0;0;voetbal;BU03440823;GM0344;3527;3527VX;BU03440823;GM0344;3527.0;3527VX;BU03440823;GM0344;3527.0;3527VX;False;False;False;52.07950337639976;5.100011665922752;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
64;1519;Sportcentrum De Paperclip;2005.0;130918.0;456192.0;Parkzichtlaan 203;3451gx;haarzuilens;utrecht;utrecht;5;0;5;4;1;0;0;0;0;0;voetbal;BU03441014;GM0344;3451;3451GX;BU03441014;GM0344;3451.0;3451GX;BU03441014;GM0344;3451.0;3451GX;False;False;False;52.09345870967229;5.035788022057754;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
65;1525;Sportpark Emiclaer;1988.0;155336.0;465486.0;Hoolesteeg 4;3822nc;amersfoort;amersfoort;utrecht;4;0;4;1;3;0;0;0;0;0;voetbal;BU03070906;GM0307;3822;3822NC;BU03070906;GM0307;3822.0;3822NC;BU03070906;GM0307;3822.0;3822NC;False;False;False;52.17751613695608;5.392115877623959;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
66;1559;sportpark biervliet;n.a.;36812.0;372642.0;havenstraat 11;4521px;biervliet;terneuzen;zeeland;2;0;2;0;2;0;0;0;0;0;voetbal;BU07150401;GM0715;4521;4521PX;BU07150401;GM0715;4521.0;4521PX;BU07150401;GM0715;4521.0;4521PX;False;False;False;51.33065359553083;3.691305345394464;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
