Referentie;Aanvrager;SDE_ronde;Categorie;Cat_Soort;Cat_SubSrt;Cat_narrat;Status;Realisatie;Instal_Jr;Ingebruikn;E_drager_s;E_bron;Glas;V_MW;E_MWhpa;Eenh_verm;Vollast;Budget;Looptijd;Plaats;Gemeente;Provincie;RES_regio;Zon_PV;SBI_2dig;Klim_tafel;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
SDE2214540;Coroos Productie B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;1.2;3600.0;MWh;3000;2743200.0;12;GELDERMALSEN;WEST BETUWE;GELDERLAND;FRUITDELTARIVIERENLAND;Nvt;10;IND;BU19600006;GM1960;4191.0;4191PL;BU19600006;GM1960;4191.0;4191PL;BU19600006;GM1960;4191.0;4191PL;False;False;False;51.87701506295257;5.270268299066239;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2216280;Frieslandcampina Nederland B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;2.5;19272.0;MWh;7709;4925924.0;12;WORKUM;SÚDWEST-FRYSLÂN;FRIESLAND;FRIESLAND;Nvt;77;GO;BU19000200;GM1900;8711.0;8711CK;BU19000200;GM1900;8711.0;8711CK;BU19000200;GM1900;8711.0;8711CK;False;False;False;52.9756156011935;5.453583006016313;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2021212;ECW Geomanagement B.V.;2020 II;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;01-03-2021;warmte;elektriciteit;;9.98;17520.44;MWh;1756;15568800.0;15;MIDDENMEER;HOLLANDS KROON;NOORD-HOLLAND;NOORD-HOLLANDNOORD;Nvt;71;GO;BU19111080;GM1911;1775.0;1775RJ;BU19111080;GM1911;1775.0;1775RJ;BU19111080;GM1911;1775.0;1775RJ;False;False;False;52.78197907903155;5.058053053136138;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2116718;Duurzaam Opwekken Veenendaal;2021;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Restwarmte;Nog te realiseren;Nee;n.a.;;warmte;restwarmte;;2.0;5481.0;MWh;2741;2096483.0;15;VEENENDAAL;VEENENDAAL;UTRECHT;FOODVALLEY;Nvt;35;ELEK;BU03450099;GM0345;3901.0;3901TJ;BU03450099;GM0345;3901.0;3901TJ;BU03450099;GM0345;3901.0;3901TJ;False;False;False;52.024896032240264;5.558004846994534;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2020937;Rixona B.V.;2020 II;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Gerealiseerd;Ja;2022.0;01-11-2022;warmte;industriële warmte;;0.72;5760.0;MWh;8000;1520640.0;12;WARFFUM;HET HOGELAND;GRONINGEN;GRONINGEN;Nvt;10;IND;BU19660901;GM1966;9989.0;9989EE;BU19660901;GM1966;9989.0;9989EE;BU19660901;GM1966;9989.0;9989EE;False;False;False;53.396625544776896;6.529455868930394;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2021252;DRSH Zuiveringsslib N.V.;2020 II;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Restwarmte;Nog te realiseren;Nee;n.a.;01-03-2021;warmte;restwarmte;;10.1;60600.0;MWh;6000;15453000.0;15;DORDRECHT;DORDRECHT;ZUID-HOLLAND;DRECHTSTEDEN;Nvt;38;IND;BU05059800;GM0505;3313.0;3313LP;BU05059800;GM0505;3313.0;3313LP;BU05059800;GM0505;3313.0;3313LP;False;False;False;51.805932304217805;4.763961213576622;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2116051;N.V. HVC;2021;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;11.784005;47136.0;TON;4000;118022158.0;15;ALKMAAR;ALKMAAR;NOORD-HOLLAND;NOORD-HOLLANDNOORD;Nvt;38;IND;BU03610309;GM0361;1812.0;1812RD;BU03610309;GM0361;1812.0;1812RD;BU03610309;GM0361;1812.0;1812RD;False;False;False;52.61091831845492;4.7617072316181694;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2111497;Wijnen Facilities B.V.;2021;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;2.75;11000.0;TON;4000;4620363.0;15;EGCHEL;PEEL EN MAAS;LIMBURG;NOORD-ENMIDDEN-LIMBURG;Nvt;70;GO;BU18940109;GM1894;5987.0;5987AP;BU18941002;GM1894;5987.0;5987AP;BU18941002;GM1894;5987.0;5987AP;True;False;False;51.31720949394893;5.981049992262349;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2218479;KCV Vastgoed B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;1.2;3600.0;MWh;3000;2743200.0;12;NIEUWDORP ZLD;BORSELE;ZEELAND;ZEELAND;Nvt;64;GO;BU06540903;GM0654;4455.0;4455SP;BU06540903;GM0654;4455.0;4455SP;BU06540903;GM0654;4455.0;4455SP;False;False;False;51.4724378233671;3.701612307866029;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2310677;Pluimveeverwerking Jan van Ee B.V.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;0.688;2064.0;MWh;3000;1825402.0;12;STROE;BARNEVELD;GELDERLAND;FOODVALLEY;Nvt;10;IND;BU02035960;GM0203;3776.0;3776LP;BU02035960;GM0203;3776.0;3776LX;BU02035960;GM0203;3776.0;3776LX;False;False;False;52.18036957131661;5.6978514793877855;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2310682;Eneco Heat Production & Industrials B.V.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;;warmte;elektriciteit;;25.0;90000.0;MWh;3600;80325000.0;15;VELSEN-NOORD;VELSEN;NOORD-HOLLAND;NOORD-HOLLANDZUID;Nvt;36;IND;BU04530502;GM0453;1951.0;1951AZ;BU04530502;GM0453;1951.0;1951AZ;BU04530502;GM0453;1951.0;1951AZ;False;False;False;52.46709872669831;4.637312253474343;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2217683;Exportslachterij Clazing B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;1.77;5310.0;MWh;3000;4046220.0;12;ZEVENHUIZEN ZH;ZUIDPLAS;ZUID-HOLLAND;MIDDEN-HOLLAND;Nvt;10;IND;BU18920292;GM1892;2761.0;2761JH;BU18920292;GM1892;2761.0;2761JH;BU18920292;GM1892;2761.0;2761JH;False;False;False;52.00068083085645;4.603641439634725;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2319103;Farm Frites B.V.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;;warmte;elektriciteit;;10.0;36000.0;MWh;3600;35208000.0;15;OUDENHOORN;VOORNE AAN ZEE;ZUID-HOLLAND;METROPOOLREGIO ROTTERDAM - DEN HAAG (MRDH);Nvt;10;IND;BU19921003;GM1992;3227.0;3227CD;BU19921003;GM1992;3227.0;3227CD;BU19921003;GM1992;3227.0;3227CD;False;False;False;51.828169926564165;4.175207365205903;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2319126;Biologische Industriële Reststoffenverwerking B.V.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;drink- of afvalwater;;0.55;3300.0;MWh;6000;2806650.0;15;LICHTENVOORDE;OOST GELRE;GELDERLAND;ACHTERHOEK;Nvt;81;GO;BU15860116;GM1586;7131.0;7131RB;BU15860116;GM1586;7131.0;7131RB;BU15860116;GM1586;7131.0;7131RB;False;False;False;51.999067226602406;6.560871616170079;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2319927;Ad van Geloven B.V.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;1.5;9000.0;MWh;6000;3207600.0;12;TILBURG;TILBURG;NOORD-BRABANT;HARTVANBRABANT;Nvt;10;IND;BU08555905;GM0855;5048.0;5048AB;BU08555905;GM0855;5048.0;5048AB;BU08555905;GM0855;5048.0;5048AB;False;False;False;51.58563369350385;5.066418629839767;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2217725;Bio-Energie Scherpenzeel B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Aquathermie;Nog te realiseren;Nee;n.a.;;warmte;oppervlaktewater;;0.807;3333.33;MWh;4131;2175000.0;15;SCHERPENZEEL GLD;SCHERPENZEEL;GELDERLAND;FOODVALLEY;Nvt;35;ELEK;BU02790009;GM0279;3925.0;3925MJ;BU02790009;GM0279;3925.0;3925MJ;BU02790009;GM0279;3925.0;3925MJ;False;False;False;52.09019961216292;5.500758599477538;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2311721;Rixona B.V.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;;warmte;elektriciteit;;5.0;18000.0;MWh;3600;14823000.0;15;WARFFUM;HET HOGELAND;GRONINGEN;GRONINGEN;Nvt;10;IND;BU19660901;GM1966;9989.0;9989EE;BU19660901;GM1966;9989.0;9989EE;BU19660901;GM1966;9989.0;9989EE;False;False;False;53.396625544776896;6.529455868930394;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2314439;Holmel B.V.;2023;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;0.6;2400.0;TON;4000;3213890.0;15;HEYTHUYSEN;LEUDAL;LIMBURG;NOORD-ENMIDDEN-LIMBURG;Nvt;35;ELEK;BU16400001;GM1640;6093.0;6093PE;BU16400001;GM1640;6093.0;6093PE;BU16400001;GM1640;6093.0;6093PE;False;False;False;51.30258595765304;5.8818954647704835;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2319170;Jorritsma Biogas B.V.;2023;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;1.198;4792.0;TON;4000;4448036.0;15;TZUMMARUM;WAADHOEKE;FRIESLAND;FRIESLAND;Nvt;35;ELEK;BU19494900;GM1949;8851.0;8851RN;BU19494900;GM1949;8851.0;8851RN;BU19494900;GM1949;8851.0;8851RN;False;False;False;53.25103684372554;5.535179667016694;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2218641;Volth2 Terneuzen B.V.;2022;Waterstof;CO2armEnergieGebruik;waterstof;Waterstof;Nog te realiseren;Nee;n.a.;;elektriciteit;elektriciteit;;18.446238;73784.95;MWh;4000;83340102.0;15;SAS VAN GENT;TERNEUZEN;ZEELAND;ZEELAND;Nvt;20;IND;BU07151401;GM0715;4551.0;4551LT;BU07151401;GM0715;4551.0;4551LT;BU07151401;GM0715;4551.0;4551LT;False;False;False;51.257535035812936;3.8045932356228795;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2310849;Vattenfall Warmte N.V.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;drink- of afvalwater;;1.47;8820.0;MWh;6000;7567560.0;15;LEIDEN;LEIDEN;ZUID-HOLLAND;HOLLANDRIJNLAND;Nvt;35;ELEK;BU05460800;GM0546;2318.0;2318BZ;BU05460800;GM0546;2318.0;2318BZ;BU05460800;GM0546;2318.0;2318BZ;False;False;False;52.17603069473083;4.495230854310224;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2314460;Ennatuurlijk B.V.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;lucht - water;;3.26;11410.0;MWh;3500;13880265.0;15;ZEEWOLDE;ZEEWOLDE;FLEVOLAND;FLEVOLAND;Nvt;35;ELEK;BU00500005;GM0050;3895.0;3895BX;BU00500005;GM0050;3895.0;3895BX;BU00500005;GM0050;3895.0;3895BX;False;False;False;52.34952926806716;5.516777988833826;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2315399;Smurfit Kappa Roermond Papier B.V.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;;warmte;elektriciteit;;29.97;107892.0;MWh;3600;105842052.0;15;ROERMOND;ROERMOND;LIMBURG;NOORD-ENMIDDEN-LIMBURG;Nvt;17;IND;BU09570004;GM0957;6041.0;6041TA;BU09570004;GM0957;6041.0;6041TA;BU09570004;GM0957;6041.0;6041TA;False;False;False;51.205060096731174;5.998302285583121;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2317347;Stichting Weller Wonen;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;lucht - water;;1.012;3542.0;MWh;3500;4308843.0;15;BRUNSSUM;BRUNSSUM;LIMBURG;ZUID-LIMBURG;Nvt;68;GO;BU08990207;GM0899;6441.0;6441XC;BU08990207;GM0899;6441.0;6441XC;BU08990207;GM0899;6441.0;6441XC;False;False;False;50.949808015177574;5.957473322697245;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2314503;De Torenhoeve Biogas B.V.;2023;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;0.8;3200.0;TON;4000;4285186.0;15;BIDDINGHUIZEN;DRONTEN;FLEVOLAND;FLEVOLAND;Nvt;35;ELEK;BU03030620;GM0303;8256.0;8256PG;BU03030620;GM0303;8256.0;8256PG;BU03030620;GM0303;8256.0;8256PG;False;False;False;52.474741340182405;5.601848708820201;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2315482;C.N.B.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;lucht - water;;2.0;7000.0;MWh;3500;8515500.0;15;BOVENKARSPEL;STEDE BROEC;NOORD-HOLLAND;NOORD-HOLLANDNOORD;Nvt;82;GO;BU05320103;GM0532;1611.0;1611BN;BU05320103;GM0532;1611.0;1611BN;BU05320103;GM0532;1611.0;1611BN;False;False;False;52.71009935638622;5.253302994924728;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2316482;Coöperatie Royal Floraholland U.A.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;lucht - water;;1.5;5250.0;MWh;3500;6386625.0;15;AALSMEER;AALSMEER;NOORD-HOLLAND;NOORD-HOLLANDZUID;Nvt;82;GO;BU03580004;GM0358;1431.0;1431GB;BU03580004;GM0358;1431.0;1431GB;BU03580004;GM0358;1431.0;1431GB;False;False;False;52.26131388130393;4.7853353609491265;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2316498;Schiebroek Warmte B.V.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Restwarmte;Nog te realiseren;Nee;n.a.;;warmte;restwarmte;;14.0;49000.0;MWh;3500;33001500.0;15;ROTTERDAM;ROTTERDAM;ZUID-HOLLAND;ROTTERDAM/DENHAAG;Nvt;35;ELEK;BU05990455;GM0599;3045.0;3045PX;BU05990455;GM0599;3045.0;3045PX;BU05990455;GM0599;3045.0;3045PX;False;False;False;51.95511919519879;4.450071172918539;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2319266;Vion Tilburg;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;0.536;1608.0;MWh;3000;1422116.0;12;TILBURG;TILBURG;NOORD-BRABANT;HARTVANBRABANT;Nvt;10;IND;BU08552905;GM0855;5013.0;5013BC;BU08552905;GM0855;5013.0;5013BC;BU08552905;GM0855;5013.0;5013BC;False;False;False;51.56719827653091;5.103274077641474;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2319863;Aben Recycling B.V.;2023;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;2.32;9280.0;TON;4000;8613891.0;15;WANROIJ;LAND VAN CUIJK;NOORD-BRABANT;NOORDOOST-BRABANT;Nvt;20;IND;BU19821705;GM1982;5446.0;5446XR;BU19821705;GM1982;5446.0;5446XR;BU19821705;GM1982;5446.0;5446XR;False;False;False;51.67155336110003;5.83218844307171;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2217901;Sligro Food Group Nederland B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;1.2;3600.0;MWh;3000;2743200.0;12;EINDHOVEN;EINDHOVEN;NOORD-BRABANT;METROPOOLREGIOEINDHOVEN;Nvt;46;GO;BU07726210;GM0772;5652.0;5652AE;BU07726210;GM0772;5652.0;5652AE;BU07726210;GM0772;5652.0;5652AE;False;False;False;51.42992014683079;5.434921222400447;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2218710;Euphemia B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;0.625;1875.0;MWh;3000;1428750.0;12;EPE;EPE;GELDERLAND;CLEANTECH;Nvt;68;GO;BU02320007;GM0232;8161.0;8161PG;BU02320007;GM0232;8161.0;8161PG;BU02320007;GM0232;8161.0;8161PG;False;False;False;52.34627062184294;5.995553404414899;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2310050;Trespa International B.V.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;;warmte;elektriciteit;;14.97;53892.0;MWh;3600;45026766.0;15;WEERT;WEERT;LIMBURG;NOORD-ENMIDDEN-LIMBURG;Nvt;22;IND;BU09880105;GM0988;6002.0;6002SM;BU09880105;GM0988;6002.0;6002SM;BU09880105;GM0988;6002.0;6002SM;False;False;False;51.24292188306551;5.637605610227603;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2319311;TBM Vaarsenhof B.V.;2023;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;2.4;9600.0;TON;4000;15177140.0;15;HEUSDEN GEM ASTEN;ASTEN;NOORD-BRABANT;METROPOOLREGIOEINDHOVEN;Nvt;71;GO;BU07430802;GM0743;5725.0;5725TB;BU07430802;GM0743;5725.0;5725TB;BU07430802;GM0743;5725.0;5725TB;False;False;False;51.379942219278284;5.746632447745075;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2310128;Bio LNG ECL B.V.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;;warmte;elektriciteit;;5.0;18000.0;MWh;3600;16065000.0;15;LEEUWARDEN;LEEUWARDEN;FRIESLAND;FRIESLAND;Nvt;35;ELEK;BU00801001;GM0080;8911.0;8911HJ;BU00801001;GM0080;8911.0;8911HJ;BU00801001;GM0080;8911.0;8911HJ;False;False;False;53.202300910830196;5.795949431914521;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2311060;Mars Nederland;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;;warmte;elektriciteit;;10.0;36000.0;MWh;3600;35316000.0;15;VEGHEL;MEIERIJSTAD;NOORD-BRABANT;NOORDOOST-BRABANT;Nvt;10;IND;BU19480417;GM1948;5466.0;5466AE;BU19480417;GM1948;5466.0;5466AE;BU19480417;GM1948;5466.0;5466AE;False;False;False;51.613804853251764;5.519768480511894;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2311920;De Jong Verpakking;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;;warmte;elektriciteit;;9.2;27701.2;MWh;3011;23061249.0;15;DE LIER;WESTLAND;ZUID-HOLLAND;ROTTERDAM/DENHAAG;Nvt;17;IND;BU17830702;GM1783;2678.0;2678HA;BU17830702;GM1783;2678.0;2678HA;BU17830702;GM1783;2678.0;2678HA;False;False;False;51.97705277730103;4.222782322708309;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2317527;Yeager Energy B.V.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Geothermische energie;Nog te realiseren;Nee;n.a.;;warmte;aardwarmte;nog bepalen;21.3;127800.0;MWh;6000;152784900.0;15;PURMEREND;PURMEREND;NOORD-HOLLAND;Regio Zaanstreek-Waterland (subregio);Nvt;35;ELEK;BU04390701;GM0439;1461.0;1461ED;BU04390701;GM0439;1461.0;1461ED;BU04390701;GM0439;1461.0;1461ED;False;False;False;52.51162359065518;4.9428620100662295;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2216497;Papierfabriek Doetinchem B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;;warmte;elektriciteit;;5.0;21500.0;MWh;4300;14254500.0;15;DOETINCHEM;DOETINCHEM;GELDERLAND;ACHTERHOEK;Nvt;17;IND;BU02220106;GM0222;7001.0;7001GM;BU02220106;GM0222;7001.0;7001GM;BU02220106;GM0222;7001.0;7001GM;False;False;False;51.961083108427715;6.294307304533702;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2216545;Energietransitie Bunschoten B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Restwarmte;Nog te realiseren;Nee;n.a.;;warmte;restwarmte;;5.23;26150.0;MWh;5000;15297750.0;15;BUNSCHOTEN-SPAKENBURG;BUNSCHOTEN;UTRECHT;AMERSFOORT;Nvt;35;ELEK;BU03130007;GM0313;3751.0;3751LW;BU03130007;GM0313;3751.0;3751LW;BU03130007;GM0313;3751.0;3751LW;False;False;False;52.22661089709636;5.37705949207881;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2218028;Amalthea B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;1.25;10000.0;MWh;8000;2328000.0;12;RIJEN;GILZE EN RIJEN;NOORD-BRABANT;HARTVANBRABANT;Nvt;10;IND;BU07840108;GM0784;5121.0;5121DM;BU07840108;GM0784;5121.0;5121DM;BU07840108;GM0784;5121.0;5121DM;False;False;False;51.58003061005008;4.943291690596671;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2314683;Twence B.V.;2023;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;12.5;30000.0;TON;2400;98613405.0;15;HENGELO OV;HENGELO;OVERIJSSEL;REGIO TWENTE;Nvt;38;IND;BU01640600;GM0164;7554.0;7554TA;BU01640600;GM0164;7554.0;7554TA;BU01640600;GM0164;7554.0;7554TA;False;False;False;52.23759361392649;6.786973899216731;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
