OBJECTID;accomm_id;accomm_nm;bouwjaar;X;Y;adres;postcode;plaatsnaam;gemeente;provincie;n_voorzien;n_ind_ voo;n_out_voor;n_out_kuns;n_out_natu;n_out swat;n_out_wat;n_sporthln;n_sportzln;n_gymzln;sport;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
493;17677;sportpark d'n donk;2002.0;140399.0;397905.0;sportlaan 20;5062jk;oisterwijk;oisterwijk;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0824;;;;GM0824;;;;GM0824;;;False;False;False;51.569889618957454;5.1765993089401094;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
494;17678;sportpark d'n donk ii;2003.0;140197.0;397979.0;sportlaan 24;5062jk;oisterwijk;oisterwijk;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0824;;;;GM0824;;;;GM0824;;;False;False;False;51.57054948935158;5.173682592032238;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
495;17679;Sportpark Aucadia;1976.0;140603.0;395983.0;molenstraat 4;5066xh;moergestel;oisterwijk;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0824;;;;GM0824;;;;GM0824;;;False;False;False;51.55261888591343;5.179620680242653;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
496;17680;sportpark de heihoef;2012.0;162182.0;380072.0;roostenlaan 305;5644br;eindhoven;eindhoven;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0772;;;;GM0772;;;;GM0772;;;False;False;False;51.40973870397827;5.490428549511081;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
497;17681;genneper parken;1950.0;161334.0;380141.0;charles roelslaan 7;5644hx;eindhoven;eindhoven;noord-brabant;13;0;13;1;12;0;0;0;0;0;voetbal;;GM0772;;;;GM0772;;;;GM0772;;;False;False;False;51.41036909314701;5.4782413991118775;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
498;17682;sportpark 't bokt;1982.0;162802.0;388731.0;anconalaan 3;5633bj;eindhoven;eindhoven;noord-brabant;10;0;10;1;9;0;0;0;0;0;voetbal;;GM0772;;;;GM0772;;;;GM0772;;;False;False;False;51.48756324139397;5.499531910460113;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
499;17684;sportpark de leeuwekuil;1998.0;158219.0;388138.0;amstelstraat 1;5626bx;eindhoven;eindhoven;noord-brabant;4;0;4;2;2;0;0;0;0;0;voetbal;;GM0772;;;;GM0772;;;;GM0772;;;False;False;False;51.48227790864384;5.433541851243891;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
500;17685;Sportpark Dommeldal Zuid;1978.0;159460.0;380749.0;locatellistraat 3;5654jb;eindhoven;eindhoven;noord-brabant;4;0;4;1;3;0;0;0;0;0;voetbal;;GM0772;;;;GM0772;;;;GM0772;;;False;False;False;51.41585217083534;5.451313522178793;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
501;17686;sportpark meerhoven;2006.0;156446.0;382973.0;het schaapsdijk 109;5657aw;eindhoven;eindhoven;noord-brabant;5;0;5;2;3;0;0;0;0;0;voetbal;;GM0772;;;;GM0772;;;;GM0772;;;False;False;False;51.43585883444318;5.407996329331135;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
502;17687;sportpark de heikant;1985.0;154342.0;382306.0;heikantsebaan 17;5507pj;veldhoven;veldhoven;noord-brabant;6;0;6;1;5;0;0;0;0;0;voetbal;;GM0861;;;;GM0861;;;;GM0861;;;False;False;False;51.42986489709238;5.377739181132247;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
503;17688;sportpark de korze 82;1995.0;154979.0;378891.0;korze 82;5504mk;veldhoven;veldhoven;noord-brabant;4;0;4;1;3;0;0;0;0;0;voetbal;;GM0861;;;;GM0861;;;;GM0861;;;False;False;False;51.399168891597;5.386898992717649;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
504;17689;sportpark jongelingsveld;1968.0;156478.0;380057.0;kerkakkerstraat 139;5504gm;veldhoven;veldhoven;noord-brabant;3;0;3;1;2;0;0;0;0;0;voetbal;;GM0861;;;;GM0861;;;;GM0861;;;False;False;False;51.409647745350576;5.408444221212349;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
505;17690;sportpark zeelst;1989.0;156959.0;381255.0;sportlaan 3;5502ed;veldhoven;veldhoven;noord-brabant;4;0;4;1;3;0;0;0;0;0;voetbal;;GM0861;;;;GM0861;;;;GM0861;;;False;False;False;51.42041472039389;5.415364365166183;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
506;17691;sportpark de meeren;1980.0;99462.0;406822.0;westrand 3;4761pz;zevenbergen;moerdijk;noord-brabant;5;0;5;2;3;0;0;0;0;0;voetbal;;GM1709;;;;GM1709;;;;GM1709;;;False;False;False;51.647480044239614;4.584749658082062;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
507;17692;sportpark de waai;1982.0;105021.0;406734.0;kloosterlaan 12;4772ra;langeweg;moerdijk;noord-brabant;1;0;1;0;1;0;0;0;0;0;voetbal;;GM1709;;;;GM1709;;;;GM1709;;;False;False;False;51.64721214677387;4.6650761839445885;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
508;17693;Sportpark D'n Hoekschop;2002.0;106168.0;409706.0;bloemendaalse zeedijk 2b;4765bp;zevenbergschen hoek;moerdijk;noord-brabant;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1709;;;;GM1709;;;;GM1709;;;False;False;False;51.67402544228332;4.681231181153573;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
509;17694;Sportcomplex De polderring;1974.0;87289.0;407895.0;de polderstraat 3;4794ap;heijningen;moerdijk;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1709;;;;GM1709;;;;GM1709;;;False;False;False;51.65578577459758;4.4086795223346025;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
510;17695;Sportpark de Willemsch Veste;;89950.0;411584.0;grintweg 2;4797sz;willemstad;moerdijk;noord-brabant;5;0;5;0;5;0;0;0;0;0;voetbal;;GM1709;;;;GM1709;;;;GM1709;;;False;False;False;51.68925586551082;4.446440979011925;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
511;17696;sportpark de fendert ii;1990.0;91133.0;406277.0;parallelweg 3;4793az;fijnaart;moerdijk;noord-brabant;6;0;6;0;6;0;0;0;0;0;voetbal;;GM1709;;;;GM1709;;;;GM1709;;;False;False;False;51.64169499329769;4.464520088570387;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
512;17697;Sportpark Hamel;1973.0;94415.0;403111.0;Dr. Poelsstraat 4;4758an;standdaarbuiten;moerdijk;noord-brabant;2;0;2;1;1;0;0;0;0;0;voetbal;;GM1709;;;;GM1709;;;;GM1709;;;False;False;False;51.61360410618398;4.512478797712698;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
513;17698;sportpark molenvliet;2009.0;96169.0;409542.0;molenvliet 9;4791gb;klundert;moerdijk;noord-brabant;4;0;4;1;3;0;0;0;0;0;voetbal;;GM1709;;;;GM1709;;;;GM1709;;;False;False;False;51.67159080894292;4.536715919125787;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
514;17699;sportpark noordhoek;1969.0;95643.0;406306.0;kapellenhof 1;4759an;noordhoek;moerdijk;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1709;;;;GM1709;;;;GM1709;;;False;False;False;51.64245111906201;4.529663556243833;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
515;17700;sportpark de lage banken;2015.0;103302.0;399032.0;concordialaan 212;4871zd;etten-leur;etten-leur;noord-brabant;5;0;5;4;1;0;0;0;0;0;voetbal;;GM0777;;;;GM0777;;;;GM0777;;;False;False;False;51.577831175636454;4.641380464203234;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
516;17701;sportpark hoge neerstraat i;1997.0;104477.0;398026.0;olympiade 7;4873da;etten-leur;etten-leur;noord-brabant;7;0;7;1;6;0;0;0;0;0;voetbal;;GM0777;;;;GM0777;;;;GM0777;;;False;False;False;51.5688961332853;4.658475427339907;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
517;17702;sportpark hoge neerstraat ii;1997.0;104426.0;397811.0;olympiade 25;4873da;etten-leur;etten-leur;noord-brabant;5;0;5;1;4;0;0;0;0;0;voetbal;;GM0777;;;;GM0777;;;;GM0777;;;False;False;False;51.56695912549833;4.65777092233541;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
518;17703;sportpark de heikampen;1976.0;179359.0;373689.0;bennenbroekstraat 65;5712bl;someren;someren;noord-brabant;4;0;4;1;3;0;0;0;0;0;voetbal;;GM0847;;;;GM0847;;;;GM0847;;;False;False;False;51.35188438937065;5.736872779836051;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
519;17704;sportpark de donken;1982.0;150605.0;414565.0;de diepte 10;5233xr;'s-hertogenbosch;'s-hertogenbosch;noord-brabant;3;0;3;1;2;0;0;0;0;0;voetbal;;GM0796;;;;GM0796;;;;GM0796;;;False;False;False;51.71981079472932;5.323599157937568;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
520;17705;sportpark de hambaken;1979.0;149248.0;413360.0;het wielsem 2;5231bw;'s-hertogenbosch;'s-hertogenbosch;noord-brabant;5;0;5;0;5;0;0;0;0;0;voetbal;;GM0796;;;;GM0796;;;;GM0796;;;False;False;False;51.70896741776377;5.303981093749087;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
521;17706;sportpark de meerendonk;1979.0;151615.0;409890.0;meerendonkweg 1;5216tz;'s-hertogenbosch;'s-hertogenbosch;noord-brabant;5;0;5;1;4;0;0;0;0;0;voetbal;;GM0796;;;;GM0796;;;;GM0796;;;False;False;False;51.67779664256283;5.338260827076862;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
522;17707;sportpark de saren;1984.0;149919.0;415617.0;de saren 12;5235al;'s-hertogenbosch;'s-hertogenbosch;noord-brabant;6;0;6;1;5;0;0;0;0;0;voetbal;;GM0796;;;;GM0796;;;;GM0796;;;False;False;False;51.729260853492114;5.313656283389168;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
523;17708;sportpark de schutskamp;2008.0;147490.0;411595.0;de fuik 10;5223kt;'s-hertogenbosch;'s-hertogenbosch;noord-brabant;7;0;7;0;7;0;0;0;0;0;voetbal;;GM0796;;;;GM0796;;;;GM0796;;;False;False;False;51.693081972861044;5.278584183183858;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
524;17709;sportpark Engelerpark;2012.0;146630.401;414243.282;engelerpark 10;5221am;'s-hertogenbosch;'s-hertogenbosch;noord-brabant;4;0;4;2;2;0;0;0;0;0;voetbal;;GM0796;;;;GM0796;;;;GM0796;;;False;False;False;51.71687378484707;5.266088115152073;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
525;17710;sportpark empel zuid;2006.0;151397.0;415617.0;riek 1;5236ps;'s-hertogenbosch;'s-hertogenbosch;noord-brabant;6;0;6;3;3;0;0;0;0;0;voetbal;;GM0796;;;;GM0796;;;;GM0796;;;False;False;False;51.72927229800929;5.335049796829111;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
526;17711;sportpark maliskamp;1979.0;155710.0;412994.0;jos de letterlaan 11;5248nx;rosmalen;'s-hertogenbosch;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0796;;;;GM0796;;;;GM0796;;;False;False;False;51.70570661506788;5.397473505203248;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
527;17712;sportpark de groote wielen;2005.0;153393.0;415639.0;laaghemaal 38;5247np;rosmalen;'s-hertogenbosch;noord-brabant;10;0;10;3;7;0;0;0;0;0;voetbal;;GM0796;;;;GM0796;;;;GM0796;;;False;False;False;51.72947930046101;5.363941086815853;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
528;17713;sportpark eikenhage;1973.0;155475.0;415778.0;kruisstraat 13;5243rd;rosmalen;'s-hertogenbosch;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;;GM0796;;;;GM0796;;;;GM0796;;;False;False;False;51.73073076063647;5.394077632676872;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
529;17714;sportpark de zwaan;1973.0;160986.0;413084.0;vinkelsestraat 108;5383kn;vinkel;'s-hertogenbosch;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0796;;;;GM0796;;;;GM0796;;;False;False;False;51.70648390858294;5.473803438026159;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
530;17715;sportpark 't heike;1983.0;157590.0;375067.0;loonderweg 15;5551te;valkenswaard;valkenswaard;noord-brabant;5;0;5;1;4;0;0;0;0;0;voetbal;;GM0858;;;;GM0858;;;;GM0858;;;False;False;False;51.36479009172676;5.424390361865246;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
531;17716;sportpark het valkennest;1950.0;161139.0;373827.0;bosstraat 85;5555ja;valkenswaard;valkenswaard;noord-brabant;6;0;6;1;5;0;0;0;0;0;voetbal;;GM0858;;;;GM0858;;;;GM0858;;;False;False;False;51.35361661492114;5.475328747933424;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
532;17717;sportpark den hoek;2002.0;138183.0;374057.0;sportpark 2;5541pc;reusel;reusel-de mierden;noord-brabant;10;0;10;0;10;0;0;0;0;0;voetbal;;GM1667;;;;GM1667;;;;GM1667;;;False;False;False;51.355467680208065;5.145774830374541;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
533;17718;sportpark de leeuwerik;1979.0;136889.0;377873.0;st. cornelisstraat 27b;5095az;hooge mierde;reusel-de mierden;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;;GM1667;;;;GM1667;;;;GM1667;;;False;False;False;51.38972836703577;5.127002975090977;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
534;17719;sportpark 't kantje;2017.0;140256.89;377835.483;kanten 2;5096bs;hulsel;reusel-de mierden;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;;GM1667;;;;GM1667;;;;GM1667;;;False;False;False;51.389489031420034;5.175390109480481;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
535;17720;sportpark de dieprijt;1976.0;148991.0;372812.0;postelseweg 70;5521rc;eersel;eersel;noord-brabant;7;0;7;0;7;0;0;0;0;0;voetbal;;GM0770;;;;GM0770;;;;GM0770;;;False;False;False;51.34449471196519;5.300955842401394;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
536;17721;sportpark de breemakker;;152193.0;378304.0;breemakkerweg 1;5511la;knegsel;eersel;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;;GM0770;;;;GM0770;;;;GM0770;;;False;False;False;51.39388560517488;5.346869416326346;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
537;17722;sportpark de elzenbroeke;2013.0;152938.0;377243.0;knegselseweg 20;5524aa;steensel;eersel;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;;GM0770;;;;GM0770;;;;GM0770;;;False;False;False;51.384351789167596;5.357579823998839;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
538;17723;sportpark crispijn;1984.0;123405.0;403752.0;crispijnhof 8;5101bl;dongen;dongen;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0766;;;;GM0766;;;;GM0766;;;False;False;False;51.62174617760938;4.930958353453308;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
539;17724;sportpark de biezen;1984.0;124577.0;404326.0;procureurweg 2;5103bg;dongen;dongen;noord-brabant;5;0;5;1;4;0;0;0;0;0;voetbal;;GM0766;;;;GM0766;;;;GM0766;;;False;False;False;51.6269702377332;4.94783197975548;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
540;17725;dongekant;1974.0;122894.0;403835.0;sportlaan 4;5101ta;dongen;dongen;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;;GM0766;;;;GM0766;;;;GM0766;;;False;False;False;51.62246320723707;4.92357192890062;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
541;17726;sportpark 't wiel;1981.0;123816.0;407901.0;wielstraat 29a;5109tk;'s gravenmoer;dongen;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;;GM0766;;;;GM0766;;;;GM0766;;;False;False;False;51.659061667349725;4.9365224532724055;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
542;17727;sportpark de smagt;1976.0;177583.0;394351.0;de smagt 25a;5425vs;de mortel;gemert-bakel;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1652;;;;GM1652;;;;GM1652;;;False;False;False;51.53767966377077;5.712703681013573;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
543;17728;Sportpark 'T Rooi;1974.0;182197.0;390021.0;Rooiweg 12;5763ah;milheeze;gemert-bakel;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1652;;;;GM1652;;;;GM1652;;;False;False;False;51.49855534073169;5.778871105506508;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
544;17729;sportpark d'n eikenwal;1993.0;177487.0;398474.0;ossenkapelweg 2;5423vg;handel;gemert-bakel;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1652;;;;GM1652;;;;GM1652;;;False;False;False;51.57474303527555;5.711584739120133;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
545;17730;sportpark de blaarpeel;;184829.0;395864.0;blaarpeelweg 18;5764pp;de rips;gemert-bakel;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1652;;;;GM1652;;;;GM1652;;;False;False;False;51.55094132270968;5.8172709725605065;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
546;17731;sportpark de dompt;1979.0;181559.0;399476.0;peelmeester 28;5424vw;elsendorp;gemert-bakel;noord-brabant;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1652;;;;GM1652;;;;GM1652;;;False;False;False;51.58357159945274;5.7703997727688146;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
547;17732;sportpark de braak;1967.0;175432.0;388702.0;sportpark de braak 5;5703dx;helmond;helmond;noord-brabant;11;0;11;3;8;0;0;0;0;0;voetbal;;GM0794;;;;GM0794;;;;GM0794;;;False;False;False;51.48698573274107;5.681371564621245;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
548;17733;sportpark de beemd;1957.0;172694.0;386063.0;wilgehoutstraat 6;5706vw;helmond;helmond;noord-brabant;5;0;5;2;3;0;0;0;0;0;voetbal;;GM0794;;;;GM0794;;;;GM0794;;;False;False;False;51.463357591946064;5.641818700061403;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
549;17734;sportpark de braak iii;1953.0;175071.0;388427.0;goorkesdijk 1;5703hx;helmond;helmond;noord-brabant;2;0;2;0;2;0;0;0;0;0;voetbal;;GM0794;;;;GM0794;;;;GM0794;;;False;False;False;51.48452686794146;5.676158411465746;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
550;17735;sportpark de rijpel;1930.0;176113.0;387690.0;rijpelbergseweg 1;5703kn;helmond;helmond;noord-brabant;5;0;5;0;5;0;0;0;0;0;voetbal;;GM0794;;;;GM0794;;;;GM0794;;;False;False;False;51.47786419045335;5.691115373523469;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
551;17736;sportpark houtsdonk;1980.0;173323.0;386917.0;heeklaan 21;5706bp;helmond;helmond;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0794;;;;GM0794;;;;GM0794;;;False;False;False;51.47101373029769;5.650914443415515;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
552;17738;sportpark de leemkuilen;1961.0;155642.0;390443.0;sportlaan 4;5683cs;best;best;noord-brabant;5;0;5;3;2;0;0;0;0;0;voetbal;;GM0753;;;;GM0753;;;;GM0753;;;False;False;False;51.50300561816186;5.396447588338308;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
553;17739;sportpark naastenbest;1972.0;154853.0;390308.0;jacob van wassenaerstr 61;5684cr;best;best;noord-brabant;6;0;6;2;4;0;0;0;0;0;voetbal;;GM0753;;;;GM0753;;;;GM0753;;;False;False;False;51.50179251480711;5.385084003628499;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
554;17740;Sportpark Olympia;1970.0;134363.0;410809.0;Akkerlaan 4;5143nd;waalwijk;waalwijk;noord-brabant;7;0;7;0;7;0;0;0;0;0;voetbal;;GM0867;;;;GM0867;;;;GM0867;;;False;False;False;51.6856873857249;5.088775757309974;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
555;17741;sportpark de gaard;2003.0;131341.0;409975.0;de gaard 1;5146aw;waalwijk;waalwijk;noord-brabant;7;0;7;1;6;0;0;0;0;0;voetbal;;GM0867;;;;GM0867;;;;GM0867;;;False;False;False;51.678071623264785;5.045132782457823;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
556;17742;sportpark eikendonk;1960.0;134518.0;410813.0;akkerlaan 9;5143nd;waalwijk;waalwijk;noord-brabant;6;0;6;1;5;0;0;0;0;0;voetbal;;GM0867;;;;GM0867;;;;GM0867;;;False;False;False;51.685729026891;5.091016906200487;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
557;17743;sportpark de lindenheuvel 1;1968.0;125480.0;409690.0;lindenheuvel 1;5165az;waspik;waalwijk;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;;GM0867;;;;GM0867;;;;GM0867;;;False;False;False;51.67523184424057;4.960418838106187;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
558;17744;sportpark elzenhage;1978.0;124100.0;410199.0;stadhoudersdijk 33;5165rg;waspik;waalwijk;noord-brabant;7;0;7;0;7;0;0;0;0;0;voetbal;;GM0867;;;;GM0867;;;;GM0867;;;False;False;False;51.679732483140185;4.940423019142037;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
559;17745;sportpark bernhardstraat;1965.0;129922.0;409364.0;bernhardstraat 19;5161xj;sprang-capelle;waalwijk;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0867;;;;GM0867;;;;GM0867;;;False;False;False;51.672518027991224;5.024660808788431;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
560;17746;sportpark mandemakers;2013.0;126339.0;409846.0;juffrouwsteeg 3;5161aw;sprang-capelle;waalwijk;noord-brabant;6;0;6;0;6;0;0;0;0;0;voetbal;;GM0867;;;;GM0867;;;;GM0867;;;False;False;False;51.67667861425917;4.972824610600532;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
561;17747;sportpark rozenoord ii;;79894.0;388784.0;beukenlaan 16;4624ae;bergen op zoom;bergen op zoom;noord-brabant;4;0;4;2;2;0;0;0;0;0;voetbal;;GM0748;;;;GM0748;;;;GM0748;;;False;False;False;51.48308768550043;4.305926895889608;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
