BU_CODE;BU_NAAM;GM_NAAM;WONINGEN;P_STADVERW;JAAR;STATUS;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
BU00343005;Literatuurwijk Midden-west;Almere;823;88;2023;DEF;BU00343005;GM0034;BU00343005;GM0034;BU00343005;GM0034;False;False;52.35531923915981;5.178022849555795;MULTIPOLYGON (((5.184028 52.355338, 5.184009 52.355289, 5.182882 52.35491, 5.178618 52.353474, 5.17845 52.353505, 5.17837 52.353467, 5.178289 52.353503, 5.178095 52.353437, 5.177985 52.353499, 5.17783 52.353502, 5.17748 52.353371, 5.176747 52.353071, 5.176557 52.353, 5.176217 52.352901, 5.176022 52.352858, 5.175736 52.352811, 5.175348 52.352776, 5.173621 52.35276, 5.173614 52.352972, 5.17358 52.353308, 5.173533 52.353597, 5.173466 52.353912, 5.173355 52.354303, 5.173211 52.354709, 5.173035 52.355106, 5.172806 52.355557, 5.172586 52.355973, 5.17241 52.356292, 5.172337 52.356366, 5.172198 52.356393, 5.172431 52.356464, 5.172467 52.3564, 5.172737 52.356455, 5.172719 52.356549, 5.172775 52.356613, 5.173062 52.356717, 5.17315 52.356698, 5.173251 52.356564, 5.173316 52.356424, 5.173466 52.356157, 5.173598 52.355896, 5.17392 52.355954, 5.174348 52.356042, 5.174412 52.356011, 5.174553 52.35607, 5.176516 52.356732, 5.176547 52.356695, 5.176619 52.356707, 5.176683 52.356664, 5.177277 52.356864, 5.181252 52.358204, 5.181379 52.358065, 5.181361 52.358014, 5.181303 52.357991, 5.181801 52.357606, 5.181912 52.357515, 5.182358 52.357178, 5.182485 52.357212, 5.182711 52.35702, 5.182597 52.356961, 5.183061 52.356419, 5.183104 52.356333, 5.183133 52.356177, 5.183114 52.356058, 5.183132 52.355871, 5.183242 52.355713, 5.183318 52.355644, 5.183559 52.355493, 5.183625 52.355431, 5.183829 52.35549, 5.183907 52.355472, 5.184028 52.355338)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00343006;Bedrijventerrein De Binderij;Almere;88;98;2023;DEF;BU00343006;GM0034;BU00343006;GM0034;BU00343006;GM0034;False;False;52.36267292817193;5.182139459623163;MULTIPOLYGON (((5.18446 52.362944, 5.184408 52.362892, 5.184288 52.362845, 5.184164 52.362852, 5.184136 52.362796, 5.183796 52.362866, 5.1837 52.362872, 5.18357 52.362836, 5.183532 52.3628, 5.183171 52.362148, 5.18311 52.362061, 5.183011 52.361989, 5.182884 52.361937, 5.180733 52.361212, 5.180166 52.3619, 5.180115 52.361909, 5.179898 52.362112, 5.179663 52.36231, 5.179431 52.362204, 5.179282 52.362324, 5.179405 52.362382, 5.179452 52.362355, 5.17958 52.362336, 5.180681 52.362849, 5.18151 52.363238, 5.181723 52.363346, 5.18212 52.363577, 5.182423 52.363731, 5.183277 52.364133, 5.18335 52.364106, 5.183435 52.364138, 5.183562 52.36404, 5.183621 52.364049, 5.184446 52.363388, 5.184546 52.363249, 5.18461 52.363064, 5.18446 52.362944)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00343007;Bedrijventerrein De Uitgeverij;Almere;12;75;2023;DEF;BU00343007;GM0034;BU00343007;GM0034;BU00343007;GM0034;False;False;52.3513558378593;5.176647916990812;MULTIPOLYGON (((5.178095 52.353437, 5.178268 52.353259, 5.178482 52.353012, 5.178875 52.352522, 5.179256 52.352074, 5.180335 52.350879, 5.180404 52.350777, 5.180383 52.350626, 5.180406 52.350541, 5.180351 52.350491, 5.178412 52.349838, 5.178212 52.349778, 5.178024 52.349733, 5.17787 52.349708, 5.177732 52.349732, 5.177609 52.349804, 5.177588 52.349839, 5.177447 52.349845, 5.1774 52.349809, 5.177171 52.349707, 5.177032 52.349697, 5.176845 52.349735, 5.176553 52.349748, 5.176309 52.349791, 5.175491 52.349826, 5.174924 52.349845, 5.174866 52.349894, 5.174762 52.349899, 5.174723 52.349858, 5.17465 52.349853, 5.174294 52.349867, 5.17392 52.349856, 5.173727 52.349864, 5.173714 52.349923, 5.173436 52.349935, 5.173454 52.350169, 5.173477 52.350659, 5.173491 52.351159, 5.173579 52.351857, 5.173624 52.352572, 5.173621 52.35276, 5.175348 52.352776, 5.175736 52.352811, 5.176022 52.352858, 5.176217 52.352901, 5.176557 52.353, 5.176747 52.353071, 5.17748 52.353371, 5.17783 52.353502, 5.177985 52.353499, 5.178095 52.353437)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00343101;Noorderplassen Oost;Almere;329;73;2023;DEF;BU00343101;GM0034;BU00343101;GM0034;BU00343101;GM0034;False;False;52.39600531867893;5.212831481050929;MULTIPOLYGON (((5.234218 52.39494, 5.233813 52.394823, 5.233794 52.394796, 5.232889 52.394533, 5.231294 52.394059, 5.228351 52.393189, 5.228137 52.393145, 5.227927 52.393083, 5.227788 52.393025, 5.225685 52.392408, 5.224445 52.392047, 5.222672 52.391537, 5.220695 52.390974, 5.219404 52.39061, 5.218907 52.390502, 5.217514 52.390119, 5.217269 52.390054, 5.2167 52.389873, 5.21651 52.389823, 5.21577 52.389644, 5.215044 52.389483, 5.214221 52.389315, 5.213791 52.389235, 5.212921 52.389084, 5.211807 52.388916, 5.21101 52.388813, 5.210203 52.388721, 5.209301 52.388632, 5.207774 52.388496, 5.205519 52.388305, 5.203492 52.38814, 5.203397 52.388145, 5.203324 52.388125, 5.202346 52.388046, 5.201574 52.387985, 5.201082 52.388449, 5.201006 52.388525, 5.2003 52.389314, 5.200124 52.389532, 5.199272 52.3902, 5.192133 52.397115, 5.191599 52.398083, 5.191505 52.398272, 5.191503 52.398412, 5.191545 52.398508, 5.191657 52.398643, 5.191719 52.398651, 5.192095 52.398877, 5.192345 52.399014, 5.192622 52.399153, 5.193085 52.399365, 5.193399 52.399499, 5.193755 52.39964, 5.194112 52.399766, 5.19419 52.399816, 5.194543 52.399939, 5.19464 52.39995, 5.196866 52.40066, 5.198301 52.401058, 5.198428 52.401067, 5.198589 52.401062, 5.198812 52.401017, 5.201977 52.400194, 5.20215 52.400198, 5.202546 52.400275, 5.202801 52.400299, 5.20296 52.400286, 5.206552 52.399808, 5.206838 52.399783, 5.207549 52.399754, 5.207669 52.399745, 5.20819 52.39958, 5.208255 52.399582, 5.208982 52.399831, 5.209244 52.399917, 5.210667 52.400318, 5.21094 52.400408, 5.210935 52.400426, 5.221847 52.40408, 5.223254 52.404554, 5.22376 52.404705, 5.224158 52.404796, 5.224622 52.404845, 5.225432 52.404889, 5.225736 52.404888, 5.226675 52.404853, 5.226841 52.40487, 5.226988 52.404871, 5.227063 52.404886, 5.227166 52.40496, 5.227135 52.404527, 5.227144 52.404496, 5.227146 52.404049, 5.227161 52.403824, 5.227193 52.403558, 5.227237 52.403315, 5.227528 52.402396, 5.227633 52.402137, 5.227838 52.401734, 5.228042 52.401403, 5.228312 52.401056, 5.228644 52.400684, 5.229271 52.400045, 5.229222 52.400028, 5.23313 52.39601, 5.233167 52.396024, 5.233323 52.395876, 5.233526 52.395652, 5.233792 52.395384, 5.234218 52.39494)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00343102;Noorderplassen W.- Noord;Almere;405;82;2023;DEF;BU00343102;GM0034;BU00343102;GM0034;BU00343102;GM0034;False;False;52.398543277675415;5.16741507865199;MULTIPOLYGON (((5.177358 52.399443, 5.177077 52.399347, 5.177125 52.399292, 5.176695 52.399146, 5.175657 52.398798, 5.175205 52.399301, 5.175062 52.399283, 5.175082 52.399213, 5.174952 52.399032, 5.174958 52.398986, 5.175319 52.398577, 5.173104 52.397827, 5.170729 52.397025, 5.16846 52.396259, 5.165741 52.395343, 5.165271 52.395192, 5.165426 52.395017, 5.165597 52.394837, 5.1655 52.394807, 5.163499 52.394132, 5.162922 52.393936, 5.162691 52.393843, 5.1626 52.393827, 5.162118 52.393666, 5.161871 52.39394, 5.161824 52.394004, 5.161684 52.394131, 5.161575 52.394199, 5.161484 52.394237, 5.161302 52.394286, 5.161061 52.394312, 5.160913 52.394311, 5.160751 52.394292, 5.160578 52.394251, 5.159836 52.394003, 5.159557 52.393922, 5.159304 52.393866, 5.159047 52.393817, 5.158784 52.393778, 5.158608 52.393769, 5.158509 52.393782, 5.158377 52.393835, 5.158313 52.393895, 5.158293 52.394006, 5.158699 52.394718, 5.158679 52.394868, 5.158577 52.394896, 5.158541 52.39485, 5.158385 52.394893, 5.158557 52.395117, 5.159674 52.396615, 5.160584 52.397841, 5.160915 52.398229, 5.161197 52.398623, 5.161473 52.398954, 5.161924 52.399449, 5.161841 52.399501, 5.161531 52.39939, 5.161454 52.399456, 5.161822 52.399622, 5.161674 52.399771, 5.161677 52.399837, 5.161558 52.399794, 5.161614 52.399842, 5.162494 52.400149, 5.164384 52.400826, 5.165529 52.401247, 5.166797 52.401719, 5.166797 52.401707, 5.168054 52.402188, 5.168116 52.402214, 5.168876 52.402489, 5.169644 52.402771, 5.169971 52.402461, 5.170175 52.402502, 5.170531 52.402589, 5.170883 52.402706, 5.171399 52.402855, 5.171434 52.402846, 5.17233 52.401895, 5.172369 52.401888, 5.174671 52.402734, 5.174731 52.402724, 5.175142 52.402274, 5.175165 52.402204, 5.175105 52.402046, 5.175054 52.40201, 5.175102 52.401951, 5.176787 52.400076, 5.177358 52.399443)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00343103;Noorderplassen W.-Oost;Almere;781;84;2023;DEF;BU00343103;GM0034;BU00343103;GM0034;BU00343103;GM0034;False;False;52.39424493278582;5.177518326411352;MULTIPOLYGON (((5.181978 52.394323, 5.183984 52.392078, 5.182978 52.39205, 5.182983 52.391939, 5.183014 52.391799, 5.183146 52.391755, 5.183331 52.391642, 5.183354 52.391602, 5.182806 52.391018, 5.182656 52.390929, 5.182385 52.390847, 5.181711 52.390625, 5.181367 52.390537, 5.180908 52.390465, 5.180744 52.390469, 5.180721 52.390397, 5.180757 52.390311, 5.180823 52.390233, 5.181015 52.390281, 5.181374 52.390358, 5.181635 52.390425, 5.182128 52.390589, 5.1822 52.390534, 5.181327 52.390236, 5.179864 52.389744, 5.17925 52.38954, 5.179238 52.389554, 5.178783 52.3894, 5.178865 52.389309, 5.177911 52.388989, 5.177851 52.389057, 5.177607 52.388979, 5.177404 52.389197, 5.176515 52.390184, 5.176435 52.390313, 5.176471 52.390374, 5.176465 52.390428, 5.176344 52.390448, 5.176098 52.390762, 5.175917 52.390931, 5.17493 52.392326, 5.1747 52.392603, 5.172932 52.39457, 5.172325 52.395243, 5.171092 52.396613, 5.171099 52.396663, 5.171165 52.39669, 5.171133 52.396726, 5.171014 52.396711, 5.170729 52.397025, 5.173104 52.397827, 5.175319 52.398577, 5.174958 52.398986, 5.174952 52.399032, 5.175082 52.399213, 5.175062 52.399283, 5.175205 52.399301, 5.175657 52.398798, 5.176695 52.399146, 5.177125 52.399292, 5.177077 52.399347, 5.177358 52.399443, 5.179166 52.397438, 5.179338 52.397266, 5.180942 52.395475, 5.181978 52.394323)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00343104;Noorderplassen W.-Zuid;Almere;801;81;2023;DEF;BU00343104;GM0034;BU00343104;GM0034;BU00343104;GM0034;False;False;52.3878447590157;5.184874627448191;MULTIPOLYGON (((5.201574 52.387985, 5.200712 52.387919, 5.198459 52.387745, 5.197895 52.387694, 5.197269 52.387619, 5.196826 52.387555, 5.195876 52.387397, 5.194995 52.38721, 5.194451 52.387075, 5.194069 52.386972, 5.193545 52.386817, 5.193177 52.386698, 5.192662 52.386517, 5.192431 52.386431, 5.192023 52.386269, 5.19172 52.386141, 5.19122 52.385914, 5.190722 52.385676, 5.189039 52.384839, 5.188859 52.384755, 5.188802 52.384739, 5.188545 52.384608, 5.188069 52.384366, 5.187957 52.384511, 5.18792 52.384538, 5.186718 52.383949, 5.185476 52.383308, 5.184809 52.382959, 5.183902 52.382478, 5.1838 52.382433, 5.184012 52.382233, 5.18386 52.382145, 5.183845 52.382137, 5.183408 52.382438, 5.183363 52.382509, 5.183388 52.382607, 5.18338 52.382669, 5.183311 52.382768, 5.183183 52.382838, 5.182983 52.382876, 5.182816 52.382858, 5.18271 52.382825, 5.182635 52.382782, 5.182559 52.382698, 5.182538 52.382599, 5.182542 52.382486, 5.182489 52.382434, 5.182337 52.382353, 5.18202 52.382201, 5.181794 52.382076, 5.1812 52.38171, 5.181063 52.381615, 5.180919 52.381475, 5.180863 52.381367, 5.180843 52.381244, 5.180865 52.381142, 5.180928 52.381031, 5.181045 52.380917, 5.181184 52.380814, 5.181226 52.380762, 5.18123 52.380695, 5.181169 52.380632, 5.180018 52.379976, 5.179767 52.37984, 5.179646 52.37976, 5.178734 52.379227, 5.177921 52.378747, 5.177206 52.378319, 5.17633 52.37779, 5.176024 52.377601, 5.175898 52.377531, 5.175621 52.377356, 5.175606 52.37736, 5.175235 52.377108, 5.174924 52.377275, 5.175021 52.377284, 5.176104 52.37798, 5.176195 52.378029, 5.176102 52.378161, 5.173528 52.381054, 5.173277 52.381321, 5.173331 52.381455, 5.170907 52.384162, 5.169718 52.385482, 5.169627 52.385595, 5.169552 52.385647, 5.169258 52.385747, 5.169126 52.385764, 5.168962 52.385734, 5.168892 52.385749, 5.168761 52.385839, 5.16866 52.385882, 5.168556 52.385952, 5.168311 52.38622, 5.168391 52.386204, 5.168486 52.386236, 5.168576 52.386134, 5.168759 52.386195, 5.168763 52.38607, 5.168895 52.386061, 5.168998 52.386093, 5.171869 52.387058, 5.172286 52.387159, 5.172324 52.387184, 5.172628 52.387299, 5.172707 52.387347, 5.172989 52.387434, 5.174034 52.387796, 5.174144 52.387828, 5.174939 52.388108, 5.175061 52.388139, 5.175369 52.388253, 5.175666 52.388347, 5.17726 52.388878, 5.177473 52.388934, 5.177607 52.388979, 5.177851 52.389057, 5.177911 52.388989, 5.178865 52.389309, 5.178783 52.3894, 5.179238 52.389554, 5.17925 52.38954, 5.179864 52.389744, 5.181327 52.390236, 5.1822 52.390534, 5.182128 52.390589, 5.181635 52.390425, 5.181374 52.390358, 5.181015 52.390281, 5.180823 52.390233, 5.180757 52.390311, 5.180721 52.390397, 5.180744 52.390469, 5.180908 52.390465, 5.181367 52.390537, 5.181711 52.390625, 5.182385 52.390847, 5.182656 52.390929, 5.182806 52.391018, 5.183354 52.391602, 5.183331 52.391642, 5.183146 52.391755, 5.183014 52.391799, 5.182983 52.391939, 5.182978 52.39205, 5.183984 52.392078, 5.181978 52.394323, 5.182544 52.394059, 5.182748 52.394005, 5.182843 52.393991, 5.18304 52.393991, 5.183154 52.394011, 5.183424 52.394085, 5.183437 52.394107, 5.183567 52.394137, 5.183771 52.394223, 5.184269 52.394372, 5.185305 52.394711, 5.185871 52.394916, 5.186357 52.395083, 5.186599 52.395175, 5.188072 52.395653, 5.188898 52.395929, 5.189721 52.396215, 5.190062 52.396345, 5.190122 52.396262, 5.190406 52.396355, 5.191424 52.396701, 5.191847 52.396836, 5.191923 52.39687, 5.192047 52.396968, 5.192133 52.397115, 5.199272 52.3902, 5.200124 52.389532, 5.2003 52.389314, 5.201006 52.388525, 5.201082 52.388449, 5.201574 52.387985)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00343105;Noorderplassen W.-West;Almere;503;83;2023;DEF;BU00343105;GM0034;BU00343105;GM0034;BU00343105;GM0034;False;False;52.3914638859959;5.169841680690511;MULTIPOLYGON (((5.177607 52.388979, 5.177473 52.388934, 5.17726 52.388878, 5.175666 52.388347, 5.175369 52.388253, 5.175061 52.388139, 5.174939 52.388108, 5.174144 52.387828, 5.174034 52.387796, 5.172989 52.387434, 5.172707 52.387347, 5.172628 52.387299, 5.172324 52.387184, 5.172286 52.387159, 5.171869 52.387058, 5.168998 52.386093, 5.168895 52.386061, 5.168763 52.38607, 5.168759 52.386195, 5.168576 52.386134, 5.168486 52.386236, 5.168391 52.386204, 5.168278 52.386247, 5.168114 52.386438, 5.168075 52.386529, 5.168036 52.386765, 5.167976 52.386863, 5.164971 52.390199, 5.164941 52.390285, 5.164991 52.390401, 5.164991 52.390466, 5.164956 52.390514, 5.162118 52.393666, 5.1626 52.393827, 5.162691 52.393843, 5.162922 52.393936, 5.163499 52.394132, 5.1655 52.394807, 5.165597 52.394837, 5.165426 52.395017, 5.165271 52.395192, 5.165741 52.395343, 5.16846 52.396259, 5.170729 52.397025, 5.171014 52.396711, 5.171133 52.396726, 5.171165 52.39669, 5.171099 52.396663, 5.171092 52.396613, 5.172325 52.395243, 5.172932 52.39457, 5.1747 52.392603, 5.17493 52.392326, 5.175917 52.390931, 5.176098 52.390762, 5.176344 52.390448, 5.176465 52.390428, 5.176471 52.390374, 5.176435 52.390313, 5.176515 52.390184, 5.177404 52.389197, 5.177607 52.388979)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00343201;Hortus (brt);Almere;80;100;2023;DEF;BU00343201;GM0034;BU00343201;GM0034;BU00343201;GM0034;False;False;52.357065578334044;5.22782172231082;MULTIPOLYGON (((5.232 52.352514, 5.231868 52.352251, 5.231771 52.352111, 5.231642 52.351979, 5.226371 52.352888, 5.22448 52.35327, 5.224353 52.35329, 5.222598 52.353599, 5.222466 52.353614, 5.221647 52.353768, 5.221351 52.353824, 5.221826 52.354813, 5.22185 52.354812, 5.222148 52.35543, 5.222267 52.355725, 5.222381 52.355982, 5.223115 52.35751, 5.222031 52.357157, 5.221979 52.357216, 5.221857 52.357215, 5.221678 52.357231, 5.221435 52.357271, 5.220619 52.357442, 5.222509 52.361351, 5.222982 52.361534, 5.224503 52.362049, 5.224617 52.362058, 5.229195 52.361232, 5.229276 52.361198, 5.229642 52.361019, 5.229659 52.360938, 5.229592 52.360848, 5.22959 52.360789, 5.229758 52.360621, 5.229827 52.360512, 5.230362 52.359913, 5.230941 52.360107, 5.231271 52.360203, 5.23172 52.360356, 5.231885 52.360389, 5.232 52.360384, 5.232143 52.360331, 5.232546 52.360162, 5.232831 52.360026, 5.233388 52.359699, 5.233477 52.35966, 5.233567 52.359598, 5.234012 52.359075, 5.235076 52.358884, 5.234751 52.358208, 5.235077 52.357826, 5.23526 52.357485, 5.235274 52.357415, 5.235053 52.356791, 5.234952 52.356723, 5.23478 52.356705, 5.23473 52.356683, 5.234653 52.356545, 5.234538 52.356511, 5.234424 52.356447, 5.234365 52.356456, 5.234318 52.356415, 5.234303 52.356341, 5.23422 52.356156, 5.234142 52.355927, 5.234129 52.355864, 5.234149 52.355799, 5.234195 52.355759, 5.234423 52.355692, 5.23454 52.355706, 5.234591 52.355692, 5.234624 52.355634, 5.234607 52.355582, 5.234727 52.355587, 5.234797 52.355523, 5.234826 52.355462, 5.234563 52.355076, 5.234487 52.355028, 5.234309 52.354981, 5.234283 52.355012, 5.234192 52.354987, 5.234057 52.354988, 5.233337 52.355137, 5.233157 52.354751, 5.233229 52.354713, 5.23303 52.354102, 5.233013 52.354039, 5.232863 52.354029, 5.232648 52.353939, 5.232505 52.353656, 5.232444 52.353506, 5.232083 52.35276, 5.232125 52.352754, 5.232 52.352514)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00343402;Randstad Zuid;Almere;58;100;2023;DEF;BU00343402;GM0034;BU00343402;GM0034;BU00343402;GM0034;False;False;52.3764228528748;5.225989211734507;MULTIPOLYGON (((5.225012 52.377076, 5.225216 52.377048, 5.225434 52.377078, 5.225493 52.377072, 5.225717 52.377011, 5.225995 52.376955, 5.226216 52.376928, 5.226515 52.37691, 5.226769 52.376902, 5.226849 52.376891, 5.227113 52.376882, 5.227219 52.376887, 5.227879 52.376864, 5.228452 52.376835, 5.228529 52.376819, 5.228626 52.376754, 5.228674 52.376648, 5.228848 52.37664, 5.2289 52.37669, 5.229138 52.376784, 5.229215 52.376798, 5.229694 52.376799, 5.230835 52.376758, 5.230813 52.3765, 5.230833 52.376281, 5.230754 52.376303, 5.230712 52.37628, 5.229797 52.376254, 5.228827 52.376217, 5.228073 52.376176, 5.226944 52.376098, 5.22626 52.376042, 5.225212 52.37594, 5.224505 52.375858, 5.223706 52.375754, 5.223264 52.375669, 5.222931 52.375617, 5.222765 52.375655, 5.222719 52.375734, 5.222584 52.375713, 5.222235 52.376575, 5.222462 52.376618, 5.223273 52.376741, 5.223392 52.376731, 5.223584 52.376753, 5.223678 52.376802, 5.224165 52.376876, 5.224519 52.376953, 5.224901 52.377067, 5.225012 52.377076)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00343701;Gooisekant Oost;Almere;6;100;2023;DEF;BU00343701;GM0034;BU00343701;GM0034;BU00343701;GM0034;False;False;52.35225443036602;5.1939693265435425;MULTIPOLYGON (((5.196225 52.356137, 5.196365 52.355979, 5.196466 52.356014, 5.196556 52.355986, 5.198601 52.356686, 5.198642 52.356745, 5.198734 52.356776, 5.198815 52.35667, 5.198958 52.356694, 5.19927 52.356718, 5.199648 52.356713, 5.199854 52.356692, 5.200134 52.35665, 5.200432 52.356598, 5.200942 52.356493, 5.200956 52.356518, 5.201338 52.356437, 5.201379 52.356458, 5.201527 52.356422, 5.201494 52.356365, 5.201405 52.356203, 5.20134 52.356118, 5.201213 52.356016, 5.201143 52.355944, 5.201007 52.355701, 5.200031 52.353927, 5.199975 52.353776, 5.199993 52.35362, 5.200063 52.353457, 5.200223 52.353249, 5.200634 52.352758, 5.200725 52.352613, 5.201146 52.352145, 5.20171 52.351501, 5.201342 52.35137, 5.201245 52.351394, 5.201235 52.351342, 5.201183 52.351295, 5.201014 52.351252, 5.200334 52.35103, 5.19955 52.350768, 5.199331 52.350665, 5.199186 52.350618, 5.199044 52.350593, 5.198674 52.350472, 5.198382 52.350368, 5.197757 52.350159, 5.19732 52.350006, 5.197049 52.349889, 5.196511 52.349706, 5.196266 52.349607, 5.196237 52.349556, 5.196277 52.349497, 5.196426 52.349344, 5.196654 52.349182, 5.196878 52.349008, 5.197048 52.348841, 5.19736 52.348882, 5.197717 52.348515, 5.197737 52.348478, 5.197538 52.348412, 5.197523 52.3485, 5.197412 52.348495, 5.19682 52.348293, 5.196299 52.34812, 5.196005 52.348046, 5.195687 52.348019, 5.195382 52.348031, 5.194784 52.348124, 5.194568 52.348139, 5.194559 52.348183, 5.194166 52.348235, 5.193893 52.348257, 5.193607 52.348268, 5.193311 52.348265, 5.193024 52.348248, 5.192732 52.348218, 5.19245 52.348176, 5.192184 52.348122, 5.191924 52.348058, 5.191528 52.347944, 5.190846 52.347737, 5.190436 52.347608, 5.189791 52.347387, 5.189703 52.347342, 5.188881 52.348209, 5.188593 52.348471, 5.188599 52.348498, 5.188494 52.348566, 5.187202 52.350005, 5.187265 52.350059, 5.187221 52.350111, 5.18711 52.350106, 5.186749 52.350508, 5.186816 52.350562, 5.186771 52.350614, 5.186659 52.350608, 5.185811 52.351551, 5.185846 52.351594, 5.185799 52.351646, 5.185722 52.351651, 5.185365 52.352047, 5.185279 52.352153, 5.18521 52.352237, 5.190619 52.354062, 5.190605 52.354079, 5.192021 52.354552, 5.192108 52.354594, 5.191977 52.35474, 5.192255 52.354834, 5.192066 52.355036, 5.191997 52.355125, 5.191865 52.355345, 5.191812 52.355458, 5.19176 52.355614, 5.191712 52.355964, 5.191715 52.35611, 5.191732 52.356231, 5.191799 52.356462, 5.191944 52.356763, 5.192086 52.357016, 5.192179 52.357157, 5.192433 52.357089, 5.193182 52.356932, 5.194046 52.356755, 5.195777 52.356396, 5.195815 52.356359, 5.196003 52.356331, 5.196048 52.356314, 5.196225 52.356137)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
