PK_UID;tp_z_nb;provincie;tp_w_bb;tp_z_bb;tp_w_nb;naamgeving;dwa_z;dwa_w;jaar;waterschap;wp_gj_z;wp_gj_w;ws;tp_z_jaar;tp_w_jaar;gemeente;res_regio;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
2409;5;Zuid-Holland;1;2;2;Simonshaven;67;67;0;Hollandse_Delta;1.12024;0.56012;Waterschap Hollandse Delta;251;158;Nissewaard;Rotterdam-Den Haag;;GM1930;3212.0;;;GM1930;3212.0;;;GM1930;3212.0;;False;False;False;51.82434179707327;4.290710334796354;WarmteAtlas:AquathermieRioolGemalen;;;
2410;49;Zuid-Holland;7;20;16;Klaaswaal;679;679;0;Hollandse_Delta;11.3529;5.67644;Waterschap Hollandse Delta;2545;1599;Cromstrijen;Hoeksewaard;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.76519786357894;4.444046254927273;WarmteAtlas:AquathermieRioolGemalen;;;
2411;72;Zuid-Holland;10;29;24;Numansdorp Zijplaan;992;992;0;Hollandse_Delta;16.5862;8.29312;Waterschap Hollandse Delta;3718;2336;Cromstrijen;Hoeksewaard;;GM1963;3281.0;;;GM1963;;;;GM1963;;;False;False;False;51.73828086067903;4.436528175651883;WarmteAtlas:AquathermieRioolGemalen;;;
2412;68;Zuid-Holland;6;27;14;Numansdorp Molendijk;1127;1127;0;Hollandse_Delta;18.8434;4.71086;Waterschap Hollandse Delta;2897;1327;Cromstrijen;Hoeksewaard;;GM1963;3281.0;;;GM1963;;;;GM1963;;;False;False;False;51.726587879261736;4.435003366984506;WarmteAtlas:AquathermieRioolGemalen;;;
2413;162;Zuid-Holland;22;65;54;Brielle;2240;2240;0;Hollandse_Delta;37.4528;18.7264;Waterschap Hollandse Delta;8395;5275;Brielle;Rotterdam-Den Haag;;GM1992;3232.0;;;GM1992;3232.0;;;GM1992;3232.0;;False;False;False;51.897236825614655;4.159109781656792;WarmteAtlas:AquathermieRioolGemalen;;;
2414;20;Zuid-Holland;3;8;7;Zwartewaal;277;277;0;Hollandse_Delta;4.63144;2.31572;Waterschap Hollandse Delta;1038;652;Brielle;Rotterdam-Den Haag;;GM1992;3238.0;;;GM1992;;;;GM1992;;;False;False;False;51.881995822201326;4.216484188506513;WarmteAtlas:AquathermieRioolGemalen;;;
2415;29;Zuid-Holland;4;12;10;Vierpolders;395;395;0;Hollandse_Delta;6.6044;3.3022;Waterschap Hollandse Delta;1480;930;Brielle;Rotterdam-Den Haag;;GM1992;3237.0;;;GM1992;;;;GM1992;;;False;False;False;51.87640602669551;4.185442127477133;WarmteAtlas:AquathermieRioolGemalen;;;
2416;29;Zuid-Holland;4;12;10;Westmaas;395;395;0;Hollandse_Delta;6.6044;3.3022;Waterschap Hollandse Delta;1480;930;Binnenmaas;Hoeksewaard;;GM1963;3271.0;;;GM1963;;;;GM1963;;;False;False;False;51.79244591332639;4.473419985470481;WarmteAtlas:AquathermieRioolGemalen;;;
2417;54;Zuid-Holland;7;22;18;Blaaksedijk;744;744;0;Hollandse_Delta;12.4397;6.21984;Waterschap Hollandse Delta;2788;1752;Binnenmaas;Hoeksewaard;;GM1963;3274.0;;;GM1963;;;;GM1963;;;False;False;False;51.811830045635155;4.518697147768313;WarmteAtlas:AquathermieRioolGemalen;;;
2418;72;Zuid-Holland;10;29;24;Mijnsheerenland;987;987;0;Hollandse_Delta;16.5026;8.25132;Waterschap Hollandse Delta;3699;2324;Binnenmaas;Hoeksewaard;;GM1963;3271.0;;;GM1963;;;;GM1963;;;False;False;False;51.799476567114716;4.485408688140313;WarmteAtlas:AquathermieRioolGemalen;;;
2419;60;Zuid-Holland;8;24;20;Maasdam Hoeksedijk;832;832;0;Hollandse_Delta;13.911;6.95552;Waterschap Hollandse Delta;3118;1959;Binnenmaas;Hoeksewaard;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.78897747930471;4.557205532763304;WarmteAtlas:AquathermieRioolGemalen;;;
2420;60;Zuid-Holland;8;24;20;Puttershoek Nassaulaan;821;821;0;Hollandse_Delta;13.7271;6.86356;Waterschap Hollandse Delta;3076;1933;Binnenmaas;Hoeksewaard;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.80335027089156;4.5719279082249065;WarmteAtlas:AquathermieRioolGemalen;;;
2421;198;Zuid-Holland;26;79;66;Maasdam Boezemkade;2727;2727;0;Hollandse_Delta;45.5954;22.7977;Waterschap Hollandse Delta;10220;6422;Binnenmaas;Hoeksewaard;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.78955738629904;4.555596698867308;WarmteAtlas:AquathermieRioolGemalen;;;
2422;8;Zuid-Holland;1;3;2;Schenkeldijk;105;105;0;Hollandse_Delta;1.7556;0.8778;Waterschap Hollandse Delta;393;247;Binnenmaas;Hoeksewaard;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.74189605840635;4.602221158686882;WarmteAtlas:AquathermieRioolGemalen;;;
2423;30;Zuid-Holland;4;12;10;Heinenoord Marijkestraat;421;421;0;Hollandse_Delta;7.03912;3.51956;Waterschap Hollandse Delta;1577;991;Binnenmaas;Hoeksewaard;;GM1963;3274.0;;;GM1963;;;;GM1963;;;False;False;False;51.828642213905525;4.47842799339502;WarmteAtlas:AquathermieRioolGemalen;;;
2424;125;Zuid-Holland;17;50;42;Mijlpolder;1721;1721;0;Hollandse_Delta;28.7751;14.3876;Waterschap Hollandse Delta;6450;4053;Binnenmaas;Hoeksewaard;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.79201682864126;4.61649691043395;WarmteAtlas:AquathermieRioolGemalen;;;
2425;104;Zuid-Holland;14;42;34;Heinenoord Nieuweweg;1429;1429;0;Hollandse_Delta;23.8929;11.9464;Waterschap Hollandse Delta;5355;3365;Binnenmaas;Hoeksewaard;;GM1963;3274.0;;;GM1963;;;;GM1963;;;False;False;False;51.820575464004456;4.4778515726291825;WarmteAtlas:AquathermieRioolGemalen;;;
2426;261;Zuid-Holland;21;104;52;Putterhoek Simonsdijkje;4312;4312;0;Hollandse_Delta;72.0966;18.0242;Waterschap Hollandse Delta;11083;5077;Binnenmaas;Hoeksewaard;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.804825974289784;4.581428035965127;WarmteAtlas:AquathermieRioolGemalen;;;
2440;16;Zuid-Holland;2;6;5;Achthuizen;216;216;0;Hollandse_Delta;3.61152;1.80576;Waterschap Hollandse Delta;810;509;Goeree-Overflakkee;Goeree-Overflakkee;;GM1924;3256.0;;;GM1924;;;;GM1924;;;False;False;False;51.68937854864957;4.2766369814898315;WarmteAtlas:AquathermieRioolGemalen;;;
2441;18;Zuid-Holland;2;7;6;Stad aan 't Haringvliet;252;252;0;Hollandse_Delta;4.21344;2.10672;Waterschap Hollandse Delta;944;593;Goeree-Overflakkee;Goeree-Overflakkee;;GM1924;3243.0;;;GM1924;;;;GM1924;;;False;False;False;51.73945252807867;4.240589135799653;WarmteAtlas:AquathermieRioolGemalen;;;
2445;16;Zuid-Holland;2;6;5;Mookhoek Zweedsestraat;216;216;0;Hollandse_Delta;3.61152;1.80576;Waterschap Hollandse Delta;810;509;Strijen;Hoeksewaard;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.75188978419131;4.593641598847322;WarmteAtlas:AquathermieRioolGemalen;;;
2446;6;Zuid-Holland;1;3;2;Strijensas;88;88;0;Hollandse_Delta;1.47136;0.73568;Waterschap Hollandse Delta;330;207;Strijen;Hoeksewaard;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.7183462193505;4.582789623908966;WarmteAtlas:AquathermieRioolGemalen;;;
2447;11;Zuid-Holland;2;4;4;Mookhoek Strijensedijk;151;151;0;Hollandse_Delta;2.52472;1.26236;Waterschap Hollandse Delta;566;356;Strijen;Hoeksewaard;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.75127163550581;4.594227812632937;WarmteAtlas:AquathermieRioolGemalen;;;
2448;0;Zuid-Holland;0;0;0;Strijen;0;0;0;Hollandse_Delta;0.0;0.0;Waterschap Hollandse Delta;0;0;Strijen;Hoeksewaard;;GM1963;;;;GM1963;;;;GM1963;;;False;False;False;51.7452707351658;4.561061861597197;WarmteAtlas:AquathermieRioolGemalen;;;
2597;31;Zuid-Holland;10;12;26;AWTG Rijnsaterwoude;432;432;0;HH van Rijnland;9.0288;9.0288;HH van Rijnland;3295;2543;Kaag en Braassem;Holland Rijnland;;GM1884;2465.0;;;GM1884;2465.0;;;GM1884;2465.0;;False;False;False;52.18957619563583;4.665177929641891;WarmteAtlas:AquathermieRioolGemalen;;;
