actualitei;typefungeb;terr_naam;terr_opp_m;accomm_id;accomm_nm;bouwjaar;X;Y;adres;postcode;plaatsnaam;gemeente;provincie;n_out_kuns;n_out_natu;sport;search_dis;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
2017-01-01;sportterrein, sportcomplex;0;60385;22454;S.C. Spirit’30;0;141265.0;522669.0;Sportlaan 8;1616CN;hoogkarspel;drechterland;noord-holland;1;4;voetbal;0;BU04980006;GM0498;1616;1616CN;BU04980006;GM0498;1616;1616ET;BU04980006;GM0498;1616;1616ET;False;False;False;52.692505279630744;5.184109128311454;MULTIPOLYGON (((5.185319 52.692053, 5.185323 52.692045, 5.185519 52.691648, 5.185627 52.691668, 5.185676 52.691569, 5.185567 52.691549, 5.185645 52.691391, 5.185647 52.691378, 5.18526 52.691357, 5.185222 52.691354, 5.185185 52.691351, 5.185125 52.691343, 5.185076 52.691336, 5.185025 52.691329, 5.184943 52.691317, 5.184741 52.69128, 5.184499 52.691235, 5.184484 52.691264, 5.184426 52.691256, 5.184405 52.691296, 5.184262 52.691275, 5.184273 52.691254, 5.184348 52.691105, 5.18324 52.6909, 5.183168 52.690899, 5.183131 52.690912, 5.182938 52.69124, 5.182308 52.692452, 5.182149 52.692781, 5.182131 52.692818, 5.181919 52.693215, 5.184769 52.693745, 5.185918 52.693965, 5.186334 52.693221, 5.186255 52.693206, 5.185954 52.693147, 5.186139 52.692818, 5.185764 52.692749, 5.185121 52.692631, 5.185059 52.692617, 5.185319 52.692053)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;129710;22457;Complex De Kloet;0;143319.0;522676.0;Raadhuislaan 12;1613KR;grootebroek;stede broec;noord-holland;1;5;voetbal;0;BU05320303;GM0532;1613;1613KR;BU05320303;GM0532;1613;1613KR;BU05320303;GM0532;1613;1613KR;False;False;False;52.690667852979175;5.213797753891871;MULTIPOLYGON (((5.214611 52.692865, 5.214786 52.692852, 5.214594 52.691698, 5.214766 52.691687, 5.214872 52.692382, 5.216136 52.692315, 5.216135 52.69231, 5.215917 52.690962, 5.215805 52.690282, 5.215772 52.690263, 5.215751 52.690267, 5.215734 52.690263, 5.215727 52.690242, 5.215719 52.690226, 5.215678 52.689791, 5.215655 52.689637, 5.215565 52.689069, 5.215443 52.688318, 5.215411 52.68809, 5.214956 52.688113, 5.21234 52.688267, 5.212441 52.688834, 5.21246 52.68888, 5.212494 52.689073, 5.212584 52.68944, 5.212697 52.689983, 5.212729 52.690215, 5.212663 52.690232, 5.21268 52.690321, 5.212734 52.690319, 5.212755 52.69034, 5.212736 52.690366, 5.212686 52.69038, 5.212482 52.690402, 5.212341 52.690429, 5.212082 52.690507, 5.211932 52.690551, 5.211636 52.690594, 5.211335 52.690593, 5.211244 52.690609, 5.211147 52.690646, 5.211079 52.690689, 5.211022 52.690754, 5.21102 52.690807, 5.211027 52.690853, 5.21105 52.690891, 5.211033 52.690931, 5.211038 52.690974, 5.211188 52.691586, 5.211213 52.691716, 5.211234 52.691756, 5.211263 52.691769, 5.21131 52.691768, 5.211385 52.691762, 5.211744 52.691732, 5.211777 52.691737, 5.211793 52.691757, 5.211795 52.691791, 5.211781 52.691864, 5.21188 52.69237, 5.211994 52.693027, 5.212035 52.693052, 5.212153 52.693044, 5.213898 52.692893, 5.214611 52.692865)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2019-01-01;sportterrein, sportcomplex;0;141966;18901;sportcomplex de rozeboom;0;145473.0;524211.0;de gouw 19;1611bs;bovenkarspel;stede broec;noord-holland;1;7;voetbal;0;BU05320103;GM0532;1611;1611BS;BU05320103;GM0532;1611;1611BS;BU05320103;GM0532;1611;1611BS;False;False;False;52.70509720146288;5.245695502521252;MULTIPOLYGON (((5.241999 52.706171, 5.244348 52.706278, 5.244713 52.706236, 5.244728 52.706137, 5.24516 52.706157, 5.245114 52.706505, 5.245313 52.706654, 5.246805 52.706718, 5.246855 52.706681, 5.246874 52.706511, 5.2469 52.706325, 5.246925 52.706241, 5.24702 52.705987, 5.24708 52.705861, 5.247112 52.705745, 5.247166 52.705443, 5.247194 52.705298, 5.247207 52.705262, 5.247235 52.705251, 5.24737 52.70526, 5.247386 52.705268, 5.247395 52.705295, 5.247385 52.705489, 5.247375 52.705551, 5.24735 52.705677, 5.247346 52.705778, 5.247362 52.705827, 5.247371 52.705852, 5.247355 52.705888, 5.247314 52.706034, 5.247286 52.706181, 5.24726 52.706306, 5.247228 52.706504, 5.247221 52.706609, 5.247257 52.706764, 5.247278 52.706858, 5.248616 52.706919, 5.24864 52.706779, 5.248794 52.705889, 5.249201 52.705901, 5.249248 52.705869, 5.249311 52.705819, 5.249319 52.705762, 5.249382 52.705064, 5.249184 52.704955, 5.248899 52.704863, 5.248921 52.70472, 5.249025 52.703832, 5.248777 52.703819, 5.247513 52.703747, 5.247485 52.703748, 5.247476 52.703758, 5.24743 52.704521, 5.247426 52.704622, 5.247343 52.704627, 5.247248 52.704622, 5.24725 52.704603, 5.247297 52.703745, 5.247282 52.703736, 5.247051 52.703727, 5.246026 52.703672, 5.243963 52.703567, 5.24257 52.703505, 5.242538 52.703508, 5.242527 52.703518, 5.242471 52.703756, 5.242427 52.703915, 5.2424 52.703975, 5.242403 52.704025, 5.242322 52.70446, 5.242284 52.704612, 5.24227 52.704763, 5.242051 52.70584, 5.242015 52.705954, 5.242005 52.706098, 5.241999 52.706171)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2024-01-01;sportterrein, sportcomplex;0;93552;18969;sportpark immerhorn;1980;148042.0;525420.0;immerhornweg 1;1601dc;enkhuizen;enkhuizen;noord-holland;2;5;voetbal;0;BU03880108;GM0388;1601;1601DC;BU03880108;GM0388;1601;1601DC;BU03880108;GM0388;1601;1601DC;False;False;False;52.7154625963119;5.284591194600417;MULTIPOLYGON (((5.283085 52.717482, 5.283092 52.717512, 5.28655 52.717446, 5.286521 52.717389, 5.28631 52.716926, 5.286291 52.716892, 5.286266 52.716834, 5.286248 52.716789, 5.286219 52.716711, 5.286168 52.716557, 5.286098 52.716354, 5.286069 52.716237, 5.286066 52.716187, 5.28606 52.7161, 5.286001 52.716038, 5.285984 52.715931, 5.285974 52.715772, 5.285973 52.715369, 5.285986 52.715018, 5.285992 52.714899, 5.286 52.71481, 5.286056 52.71452, 5.286058 52.7145, 5.286032 52.714482, 5.28604 52.714368, 5.286072 52.714362, 5.28608 52.714307, 5.286109 52.714215, 5.286115 52.71418, 5.286088 52.713985, 5.286065 52.713928, 5.286039 52.713834, 5.286008 52.713694, 5.285987 52.713568, 5.285972 52.713518, 5.285954 52.713504, 5.285901 52.713483, 5.285733 52.713442, 5.285565 52.713401, 5.285303 52.71334, 5.284972 52.713292, 5.284872 52.713285, 5.284868 52.713291, 5.284682 52.713283, 5.284528 52.713269, 5.2845 52.713263, 5.284434 52.713259, 5.28431 52.713257, 5.28421 52.713262, 5.284064 52.713259, 5.283923 52.713268, 5.283835 52.713274, 5.283723 52.713285, 5.283635 52.713301, 5.283535 52.713335, 5.283447 52.713372, 5.283405 52.713405, 5.283366 52.713442, 5.283337 52.713485, 5.283295 52.713585, 5.283242 52.713818, 5.283157 52.714178, 5.28305 52.7147, 5.283 52.714947, 5.282949 52.715205, 5.282945 52.715432, 5.282964 52.715557, 5.283012 52.715764, 5.283096 52.716116, 5.283109 52.716211, 5.283128 52.716345, 5.283138 52.716457, 5.283139 52.716602, 5.283123 52.716901, 5.283099 52.717108, 5.283095 52.717226, 5.283079 52.717334, 5.283069 52.717446, 5.283073 52.717466, 5.283085 52.717482)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;54719;9807;Sportpark Westersportveld;1960;142061.0;528186.0;Kleingouw 115;1619ch;andijk;medemblik;noord-holland;2;2;voetbal;0;BU04201603;GM0420;1619;1619CH;BU04201603;GM0420;1619;1619CH;BU04201603;GM0420;1619;1619CH;False;False;False;52.74222716282546;5.195094469530987;MULTIPOLYGON (((5.195062 52.744096, 5.196015 52.742995, 5.195969 52.74298, 5.196058 52.742878, 5.196158 52.74291, 5.196331 52.742716, 5.196359 52.742674, 5.195836 52.74251, 5.195818 52.742476, 5.197098 52.740995, 5.19607 52.740704, 5.196091 52.740678, 5.195807 52.740591, 5.195718 52.740698, 5.195693 52.740705, 5.19553 52.740652, 5.195536 52.740638, 5.195115 52.740498, 5.195092 52.740498, 5.19508 52.740498, 5.195009 52.740474, 5.194986 52.740491, 5.194407 52.741205, 5.194311 52.741253, 5.193578 52.742108, 5.193574 52.742125, 5.19359 52.742142, 5.193617 52.742154, 5.194149 52.742321, 5.194194 52.742357, 5.19421 52.742393, 5.194188 52.742432, 5.193654 52.743067, 5.193272 52.74351, 5.193258 52.743533, 5.193449 52.743592, 5.195062 52.744096)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2022-01-01;sportterrein, sportcomplex;0;48474;18819;sportpark de belboei;1980;126862.0;539983.0;koningin beatrixlaan 3;1774bk;slootdorp;hollands kroon;noord-holland;0;5;voetbal;0;BU19110990;GM1911;1774;1774NM;BU19110990;GM1911;1774;1774NM;BU19110990;GM1911;1774;1774NM;False;False;False;52.847274953550155;4.970462461841949;MULTIPOLYGON (((4.970157 52.846527, 4.969905 52.846469, 4.970038 52.846273, 4.969586 52.846166, 4.969556 52.846213, 4.969467 52.846192, 4.969367 52.846346, 4.96835 52.846113, 4.967727 52.847216, 4.967703 52.847257, 4.969819 52.847775, 4.972609 52.848456, 4.972695 52.848346, 4.973198 52.847588, 4.973352 52.847371, 4.971742 52.846988, 4.971666 52.846969, 4.971652 52.846997, 4.970563 52.846731, 4.97053 52.846712, 4.970581 52.846628, 4.970514 52.846614, 4.970157 52.846527)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;45980;18814;voetbalcomplex de meer;1970;128378.0;536403.0;industrieweg 3;1775pv;middenmeer;hollands kroon;noord-holland;0;4;voetbal;0;BU19111090;GM1911;1775;1775PV;BU19111090;GM1911;1775;1775PV;BU19111090;GM1911;1775;1775PV;False;False;False;52.815017886262986;4.991851928546686;MULTIPOLYGON (((4.992237 52.816519, 4.992501 52.816771, 4.993912 52.816237, 4.992827 52.815199, 4.993158 52.815077, 4.993047 52.814961, 4.993053 52.814956, 4.992669 52.814581, 4.992915 52.81449, 4.992345 52.813941, 4.991808 52.814149, 4.99098 52.813351, 4.989715 52.813832, 4.989968 52.814158, 4.990082 52.814293, 4.990483 52.814705, 4.991196 52.815409, 4.991163 52.815423, 4.991125 52.815439, 4.991485 52.81579, 4.991946 52.816238, 4.992237 52.816519)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;36502;18813;sportpark de wilskracht;1961;130682.263;541302.981;prinses irenestraat 19;1771cd;wieringerwerf;hollands kroon;noord-holland;0;3;voetbal;0;BU19110790;GM1911;1771;1771CD;BU19110790;GM1911;1771;1771CD;BU19110790;GM1911;1771;1771CD;False;False;False;52.8590676607532;5.026300216465237;MULTIPOLYGON (((5.025161 52.859233, 5.024872 52.859582, 5.025017 52.859626, 5.024701 52.860006, 5.024478 52.860275, 5.0257 52.860652, 5.025786 52.860679, 5.025996 52.860435, 5.026726 52.859574, 5.027574 52.858575, 5.028128 52.85792, 5.028203 52.857808, 5.027035 52.857446, 5.026804 52.857719, 5.026418 52.858168, 5.026097 52.858138, 5.025866 52.858398, 5.025939 52.858423, 5.02571 52.858695, 5.025492 52.85896, 5.025408 52.858934, 5.025181 52.859208, 5.025161 52.859233)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2022-01-01;sportterrein, sportcomplex;0;50718;9690;Wieringen Sporthal;1978;125814.0;546374.0;Belterlaan 1;1777hm;hippolytushoef;hollands kroon;noord-holland;0;4;voetbal;0;BU19110502;GM1911;1777;1777HM;BU19110502;GM1911;1777;1777HM;BU19110502;GM1911;1777;1777HM;False;False;False;52.903440342633644;4.95432226363613;MULTIPOLYGON (((4.952831 52.902923, 4.953333 52.903067, 4.95313 52.903312, 4.952907 52.903244, 4.952828 52.903348, 4.952751 52.90344, 4.952515 52.903721, 4.952129 52.904216, 4.952924 52.904459, 4.953009 52.904362, 4.953089 52.904271, 4.953237 52.904317, 4.953242 52.904311, 4.953325 52.904213, 4.953338 52.904217, 4.953606 52.904294, 4.953593 52.904309, 4.953581 52.904325, 4.953594 52.904332, 4.953754 52.904433, 4.953776 52.904445, 4.953717 52.904539, 4.953697 52.904571, 4.953907 52.904605, 4.954285 52.904671, 4.954515 52.904715, 4.954695 52.904752, 4.954838 52.904565, 4.954863 52.904544, 4.954893 52.904539, 4.954927 52.904546, 4.955144 52.904595, 4.956147 52.903383, 4.95656 52.902904, 4.955875 52.902701, 4.955191 52.902505, 4.954216 52.902226, 4.953702 52.902075, 4.953577 52.902038, 4.953547 52.902086, 4.953051 52.902679, 4.952831 52.902923)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2016-01-01;sportterrein, sportcomplex;0;33957;2507;sportpark den oever;1965;130894.0;549378.0;oosterkruisweg 6;1779xr;den oever;hollands kroon;noord-holland;0;3;voetbal;0;BU19110601;GM1911;1779;1779XR;BU19110601;GM1911;1779;1779XR;BU19110601;GM1911;1779;1779XR;False;False;False;52.930197924812646;5.0283743937096865;MULTIPOLYGON (((5.026771 52.929548, 5.026141 52.930188, 5.027043 52.930497, 5.027163 52.930368, 5.028063 52.930679, 5.02826 52.930751, 5.028203 52.930813, 5.028423 52.930886, 5.028387 52.930927, 5.028463 52.930951, 5.028455 52.93096, 5.028437 52.930978, 5.028464 52.930987, 5.029111 52.931213, 5.029427 52.931318, 5.0299 52.9308, 5.030455 52.930205, 5.030468 52.930184, 5.028845 52.929593, 5.02828 52.92939, 5.028216 52.929453, 5.028115 52.929555, 5.028041 52.929527, 5.028042 52.929526, 5.027116 52.929186, 5.027101 52.929201, 5.026987 52.929321, 5.026965 52.929314, 5.02688 52.929403, 5.0269 52.92941, 5.026795 52.929523, 5.026771 52.929548)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2016-01-01;sportterrein, sportcomplex;0;33713;18024;sportpark de ribbe;0;153661.0;544123.0;koeweg 7;8715jw;stavoren;súdwest-fryslân;friesland;0;3;voetbal;0;BU19000409;GM1900;8715;8715EK;BU19000409;GM1900;8715;8715EK;BU19000409;GM1900;8715;8715EK;False;False;False;52.88484321252366;5.366941173956259;MULTIPOLYGON (((5.365745 52.886194, 5.366532 52.886344, 5.366792 52.886394, 5.367225 52.885546, 5.368 52.884191, 5.368658 52.884228, 5.368664 52.884195, 5.368753 52.88358, 5.367139 52.883484, 5.367011 52.884121, 5.366331 52.88408, 5.366299 52.88416, 5.365754 52.885092, 5.365752 52.885114, 5.365764 52.885132, 5.365786 52.88515, 5.365773 52.885183, 5.365415 52.88579, 5.365421 52.885804, 5.365777 52.885891, 5.365824 52.885919, 5.365855 52.885978, 5.365849 52.886011, 5.365745 52.886194)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;20170;19893;sportpark witteweg;1965;111511.0;560099.0;witteweg 8;1797rr;den hoorn;texel;noord-holland;0;2;voetbal;0;BU04480009;GM0448;1797;1797RR;BU04480009;GM0448;1797;1797RR;BU04480009;GM0448;1797;1797RR;False;False;False;53.02649413150133;4.739178176500162;MULTIPOLYGON (((4.739899 53.026022, 4.739854 53.025984, 4.739622 53.025976, 4.739522 53.025974, 4.739471 53.026004, 4.739437 53.026015, 4.739408 53.026022, 4.739367 53.026024, 4.739231 53.02602, 4.738887 53.026011, 4.738599 53.026, 4.738377 53.02599, 4.738328 53.025986, 4.738029 53.02596, 4.737725 53.025933, 4.737709 53.026204, 4.737693 53.026421, 4.737651 53.026896, 4.739139 53.026943, 4.739548 53.026954, 4.739928 53.026967, 4.739928 53.026967, 4.739928 53.026967, 4.741192 53.026712, 4.740971 53.026298, 4.739988 53.02639, 4.739899 53.026022)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2023-01-01;sportterrein, sportcomplex;0;78675;18799;sportpark zuid;1999;115637.0;562684.0;haffelderweg 46;1791as;den burg;texel;noord-holland;1;3;voetbal;0;BU04480000;GM0448;1791;1791AS;BU04480000;GM0448;1791;1791AS;BU04480000;GM0448;1791;1791AS;False;False;False;53.0488869236386;4.799259386462356;MULTIPOLYGON (((4.796679 53.047343, 4.796694 53.047434, 4.796668 53.047518, 4.79624 53.048294, 4.796207 53.0484, 4.796256 53.048486, 4.796397 53.048506, 4.797675 53.048666, 4.797882 53.048768, 4.797803 53.048912, 4.797747 53.048904, 4.797627 53.049159, 4.79782 53.049217, 4.797736 53.049537, 4.797751 53.049746, 4.79778 53.049776, 4.797855 53.049853, 4.798018 53.049924, 4.799009 53.050129, 4.799017 53.050131, 4.79975 53.050271, 4.79999 53.050316, 4.80001 53.050327, 4.800134 53.050349, 4.80018 53.050351, 4.801128 53.050535, 4.801251 53.05048, 4.801417 53.050095, 4.801497 53.049904, 4.801563 53.049712, 4.801615 53.049552, 4.801642 53.049443, 4.801664 53.049352, 4.80167 53.049249, 4.80165 53.049143, 4.801607 53.048994, 4.801539 53.048753, 4.801539 53.048704, 4.801551 53.048674, 4.801566 53.04862, 4.801717 53.048298, 4.801138 53.048179, 4.799488 53.047837, 4.796982 53.047332, 4.796679 53.047343)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;21301;18801;sportpark sieme keyzer;1965;120296.0;566661.0;vliestraat 21;1794at;oosterend;texel;noord-holland;0;3;voetbal;0;BU04480002;GM0448;1794;1794AT;BU04480002;GM0448;1794;1794AT;BU04480002;GM0448;1794;1794AT;False;False;False;53.08542154105988;4.869354060875606;MULTIPOLYGON (((4.870153 53.086288, 4.870721 53.085402, 4.869817 53.085184, 4.870114 53.084724, 4.86897 53.084444, 4.868713 53.084878, 4.868573 53.084847, 4.867964 53.08578, 4.870153 53.086288)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;9992;18800;sportpark de koog;1970;113572.0;568770.0;boodtlaan 39;1796bd;de koog;texel;noord-holland;0;2;voetbal;0;BU04480001;GM0448;1796;1796BD;BU04480001;GM0448;1796;1796BD;BU04480001;GM0448;1796;1796BD;False;False;False;53.10400822319614;4.768103496138349;MULTIPOLYGON (((4.767323 53.104418, 4.768368 53.104533, 4.768642 53.104569, 4.76876 53.104458, 4.768805 53.103788, 4.768661 53.103768, 4.768733 53.103532, 4.768658 53.103524, 4.767617 53.103435, 4.767617 53.103436, 4.767575 53.103432, 4.767323 53.104418)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2019-01-01;sportterrein, sportcomplex;0;20436;20316;flidunen;0;134349.0;590499.0;de uitlegger 2;8899ce;vlieland;vlieland;friesland;0;1;voetbal;0;BU00960009;GM0096;8899;8899BD;BU00960009;GM0096;8899;8899BD;BU00960009;GM0096;8899;8899BD;False;False;False;53.30113551725532;5.07709662770412;MULTIPOLYGON (((5.076865 53.300585, 5.077255 53.30077, 5.077276 53.30078, 5.077183 53.301005, 5.077102 53.301318, 5.076142 53.300968, 5.075659 53.301593, 5.075813 53.301694, 5.076015 53.301813, 5.076659 53.302069, 5.076956 53.302215, 5.077123 53.302277, 5.077417 53.302391, 5.077879 53.30179, 5.077942 53.301708, 5.07793 53.301697, 5.077859 53.301628, 5.077206 53.301346, 5.077268 53.301031, 5.077391 53.300748, 5.077424 53.30073, 5.077425 53.30073, 5.077426 53.300731, 5.07745 53.300752, 5.077475 53.300756, 5.07754 53.300741, 5.077651 53.300706, 5.077704 53.300704, 5.077707 53.300685, 5.078066 53.300695, 5.078067 53.300691, 5.078071 53.300678, 5.078095 53.300571, 5.07827 53.300534, 5.078303 53.300427, 5.078244 53.30039, 5.078312 53.300213, 5.077973 53.30009, 5.077895 53.300079, 5.077898 53.300036, 5.077903 53.300024, 5.077909 53.299991, 5.077913 53.299952, 5.07773 53.299946, 5.077729 53.299847, 5.077744 53.299681, 5.077184 53.299657, 5.077168 53.299826, 5.077137 53.300167, 5.077126 53.300251, 5.077097 53.300251, 5.076947 53.300246, 5.076935 53.300305, 5.076865 53.300585)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2019-01-01;sportterrein, sportcomplex;0;24723;18118;sportveld midsland;2007;147860.0;599734.0;kallandspad 28a;8891gs;midsland;terschelling;friesland;1;2;voetbal;0;BU00930111;GM0093;8891;8891GS;BU00930111;GM0093;8891;8891GS;BU00930111;GM0093;8891;8891GS;False;False;False;53.38446735677174;5.27965172813567;MULTIPOLYGON (((5.278609 53.383825, 5.278557 53.384106, 5.278426 53.384391, 5.278254 53.384385, 5.278167 53.384931, 5.27816 53.385019, 5.279461 53.385132, 5.280549 53.385205, 5.280607 53.385088, 5.281105 53.384111, 5.281182 53.38396, 5.281195 53.383905, 5.281182 53.383878, 5.281131 53.383867, 5.280324 53.383801, 5.280303 53.383799, 5.280231 53.383791, 5.280215 53.383822, 5.280184 53.383883, 5.279688 53.383794, 5.27967 53.383833, 5.279604 53.383821, 5.279503 53.383799, 5.279493 53.383772, 5.278609 53.383825)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;12495;18117;sportveld ouse dobe;1980;152727.0;601516.0;dorpsstraat 105;8896jd;hoorn;terschelling;friesland;0;2;voetbal;0;BU00930420;GM0093;8896;8896JD;BU00930420;GM0093;8896;8896JD;BU00930420;GM0093;8896;8896JD;False;False;False;53.40042770112287;5.353065166956705;MULTIPOLYGON (((5.352438 53.401066, 5.352909 53.401221, 5.353773 53.400379, 5.354237 53.39991, 5.353483 53.399708, 5.353493 53.399694, 5.35332 53.399649, 5.352935 53.399949, 5.352072 53.400656, 5.352088 53.400672, 5.352094 53.400687, 5.352092 53.400705, 5.352062 53.400746, 5.352012 53.400799, 5.351924 53.400871, 5.352438 53.401066)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;140841;19214;burgemeester buining sportpark;1947;156731.0;459943.0;bavoortseweg 15a;3833bm;leusden;leusden;utrecht;3;5;voetbal;0;BU03270109;GM0327;3833;3833BM;BU03270109;GM0327;3833;3833BM;BU03270109;GM0327;3833;3833BM;False;False;False;52.12819377796199;5.412594688745955;MULTIPOLYGON (((5.413971 52.127364, 5.413815 52.127105, 5.413711 52.126969, 5.413695 52.126952, 5.412612 52.127118, 5.412467 52.126839, 5.412062 52.126919, 5.412115 52.127035, 5.411912 52.127068, 5.411685 52.126655, 5.41191 52.126605, 5.411728 52.126224, 5.412965 52.125994, 5.412906 52.125915, 5.41251 52.125451, 5.41236 52.125279, 5.412222 52.125156, 5.412122 52.125056, 5.411676 52.124597, 5.411522 52.124438, 5.411363 52.124256, 5.411234 52.124097, 5.411209 52.124048, 5.411167 52.124048, 5.41108 52.124048, 5.411026 52.124048, 5.410888 52.124094, 5.409422 52.125726, 5.409422 52.125749, 5.40946 52.125754, 5.409614 52.125705, 5.41003 52.125603, 5.410313 52.126184, 5.41041 52.126385, 5.410735 52.127029, 5.411605 52.128893, 5.411651 52.128987, 5.411762 52.129173, 5.411941 52.129509, 5.412175 52.130001, 5.412307 52.130338, 5.412315 52.130354, 5.412325 52.130688, 5.412352 52.131606, 5.412359 52.131669, 5.412362 52.131779, 5.412549 52.131767, 5.413446 52.13174, 5.413446 52.131687, 5.413674 52.131668, 5.41373 52.131647, 5.413761 52.131617, 5.413789 52.131584, 5.414653 52.131439, 5.41457 52.130614, 5.415135 52.130591, 5.415125 52.130503, 5.415034 52.12978, 5.414971 52.129508, 5.414884 52.129208, 5.414753 52.128944, 5.414667 52.128708, 5.414529 52.128441, 5.414454 52.128295, 5.414362 52.128087, 5.414341 52.128046, 5.414294 52.128016, 5.413971 52.127364)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
