OBJECTID;Potentieel;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
1296;3.0;;GM0957;;;;GM0957;;;;GM0957;;;False;False;False;51.209142553957044;5.969547483348184;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1297;3.0;;GM1640;;;;GM1640;;;;GM1640;;;False;False;False;51.214640114685636;5.971398714785161;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1298;3.5;;GM0957;;;;GM0957;;;;GM0957;;;False;False;False;51.20999824798757;5.9874928838033625;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1299;0.0;;GM1641;;;;GM1641;;;;GM1641;;;False;False;False;51.12036361209251;5.853616170296838;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1300;3.2;;GM1883;;;;GM1883;;;;GM1883;;;False;False;False;51.03611066247915;5.798571359156029;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1301;3.34;;GM1641;;;;GM1641;;;;GM1641;;;False;False;False;51.14196756693564;5.878525503133654;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1302;3.55;;GM0935;;;;GM0935;;;;GM0935;;;False;False;False;50.86721886894634;5.687467423568551;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1303;3.25;;GM1641;;;;GM1641;;;;GM1641;;;False;False;False;51.174444625452224;5.861198794521479;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1304;0.0;;GM0344;;;;GM0344;;;;GM0344;;;False;False;False;52.050868233241054;5.104846854489119;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1305;0.0;;GM0344;;;;GM0344;;;;GM0344;;;False;False;False;52.050868233241054;5.104846854489119;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
