codering;voedingsgebied_id;voedingsgebied_dekking;voedingsgebied_aantal_pc6
BU16950301;TH201_10_B;1.0;38
BU16950309;TH201_10_B;1.0;79
BU16950400;TH201_10_B;1.0;38
BU16950409;TH201_10_B;1.0;18
BU16950500;TH201_10_B;1.0;12
BU16950509;TH201_10_B;1.0;7
BU16960000;OS 'S-GRAVELAND 10-1i;0.6521739130434783;46
BU16960100;OS 'S-GRAVELAND 10-1i;0.9;10
BU16960101;OS 'S-GRAVELAND 10-1i;0.9875776397515528;161
BU16960102;OS 'S-GRAVELAND 10-1i;0.8;5
BU16960103;OS 'S-GRAVELAND 10-1i;0.75;4
BU16960200;OS 'S-GRAVELAND 10-1i;1.0;9
BU16960201;OS 'S-GRAVELAND 10-1i;1.0;31
BU16960202;OS 'S-GRAVELAND 10-1i;1.0;3
BU16960300;TS069_10;0.6666666666666666;57
BU16960400;TS040_10;0.5987261146496815;157
BU16960401;TS040_10;1.0;3
BU16960402;TS040_10;1.0;3
BU16960500;TS040_10;1.0;8
BU16960601;OS 'S-GRAVELAND 10-1i;1.0;40
BU16960602;OS 'S-GRAVELAND 10-1i;1.0;42
BU16960603;OS 'S-GRAVELAND 10-1i;1.0;22
BU16960604;OS 'S-GRAVELAND 10-1i;0.92;50
BU16990000;VVL10;1.0;215
BU16990010;VVL10;1.0;188
BU16990020;VVL10;1.0;27
BU16990030;VVL10;1.0;35
BU16990040;VVL10;1.0;27
BU16990050;VVL10;1.0;1
BU16990060;VVL10;1.0;3
BU16990070;VVL10;1.0;10
BU16990090;VVL10;1.0;1
BU16990100;VVL10;0.75;4
BU16990120;VVL10;1.0;20
BU16990130;VVL10;0.8292682926829268;41
BU16990140;VVL10;1.0;15
BU16990300;ZYV;1.0;137
BU16990310;VVL10;0.9166666666666666;12
BU16990320;ZYV;1.0;7
BU16990330;ZYV;1.0;2
BU16990340;ZYV;1.0;3
BU16990350;ZYV;1.0;8
BU16990360;ZYV;1.0;28
BU16990370;ZYV;1.0;6
BU16990380;VVL10;0.6666666666666666;9
BU16990390;ZYV;0.9629629629629629;54
BU16990400;ZYV;0.5454545454545454;11
BU16990410;ZYV;0.875;8
BU16990420;ZYV;1.0;9
BU16990430;ZYV;1.0;4
BU16990440;ZYV;1.0;3
BU16990450;ZYV;0.9047619047619048;21
BU16990600;VVL10;1.0;139
BU16990610;VVL10;1.0;3
BU16990620;VVL10;1.0;2
BU16990630;VVL10;0.9574468085106383;47
BU17000101;VH;1.0;21
BU17000102;VH;1.0;9
BU17000103;VH;1.0;6
BU17000104;VH;1.0;69
BU17000105;VH;1.0;27
BU17000106;VH;1.0;72
BU17000107;VH;1.0;74
BU17000108;VH;1.0;24
BU17000201;VH;1.0;9
BU17000202;VH;1.0;47
BU17000203;VH;1.0;46
BU17000204;VH;1.0;3
BU17000205;VH;0.6;15
BU17000301;VH;1.0;12
BU17000302;VH;1.0;98
BU17000303;VH;1.0;18
BU17000304;VH;1.0;29
BU17000401;VH;1.0;17
BU17000402;VH;1.0;140
BU17000403;VH;1.0;14
BU17000404;VH;1.0;6
BU17000405;VH;1.0;71
BU17000406;VH;1.0;13
BU17000501;VH;1.0;6
BU17000502;VH;1.0;10
BU17000503;VH;1.0;9
BU17000601;VH;1.0;14
BU17010000;BL;1.0;78
BU17010003;BL;1.0;1
BU17010009;BL;0.9782608695652174;46
BU17010100;BL;1.0;14
BU17010109;BL;1.0;15
BU17010200;BL;1.0;4
BU17010209;BL;1.0;20
BU17010300;BL;1.0;68
BU17010301;BL;1.0;1
BU17010303;HGV;1.0;10
BU17010309;BL;0.9285714285714286;14
BU17010400;BL;1.0;1
BU17010409;BL;1.0;18
BU17010500;BL;1.0;1
BU17010509;BL;1.0;6
BU17010600;BL;1.0;4
BU17010601;BL;1.0;1
BU17010609;BL;1.0;11
BU17010700;BL;1.0;10
BU17010709;BL;1.0;2
BU17010800;SW;1.0;90
BU17010801;SW;1.0;17
BU17010802;SW;1.0;3
BU17010809;SW;1.0;43
BU17010900;SW;1.0;34
BU17010909;SW;0.9047619047619048;21
BU17011000;SW;1.0;12
BU17011001;SW;1.0;2
BU17011009;SW;1.0;12
BU17011100;BL;1.0;66
BU17011109;BL;1.0;12
BU17011200;BL;1.0;5
BU17011209;BL;1.0;10
BU17011300;BL;1.0;6
BU17011309;BL;0.7777777777777778;9
BU17011400;BL;1.0;7
BU17011409;BL;1.0;12
BU17011500;BL;1.0;23
BU17011509;BL;1.0;7
BU17011600;BL;1.0;2
BU17011609;BL;1.0;10
BU17011709;BL;1.0;3
BU17050000;OS OOSTERHOUT 20-1i;1.0;30
BU17050001;OS OOSTERHOUT 20-1i;1.0;37
BU17050002;OS OOSTERHOUT 20-1i;1.0;17
BU17050003;OS OOSTERHOUT 20-1i;1.0;53
BU17050004;OS OOSTERHOUT 20-1i;1.0;20
BU17050005;OS OOSTERHOUT 20-1i;1.0;58
BU17050006;OS OOSTERHOUT 20-1i;1.0;21
BU17050007;OS OOSTERHOUT 20-1i;1.0;21
BU17050008;OS OOSTERHOUT 20-1i;1.0;3
BU17050009;OS OOSTERHOUT 20-2i;0.45454545454545453;11
BU17050010;OS OOSTERHOUT 20-1i;1.0;8
BU17050011;OS OOSTERHOUT 20-1i;1.0;6
BU17050012;OS OOSTERHOUT 20-1i;1.0;7
BU17050100;OS OOSTERHOUT 20-1i;1.0;27
BU17050101;OS OOSTERHOUT 20-1i;1.0;23
BU17050102;OS OOSTERHOUT 20-1i;1.0;22
BU17050103;OS OOSTERHOUT 20-1i;1.0;14
BU17050104;OS OOSTERHOUT 20-1i;1.0;44
BU17050105;OS OOSTERHOUT 20-1i;1.0;43
BU17050106;OS OOSTERHOUT 20-1i;1.0;5
BU17050200;OS OOSTERHOUT 20-1i;1.0;39
BU17050201;OS OOSTERHOUT 20-1i;1.0;28
BU17050202;OS OOSTERHOUT 20-1i;1.0;31
BU17050203;OS OOSTERHOUT 20-1i;1.0;59
BU17050204;OS OOSTERHOUT 20-1i;1.0;32
BU17050205;OS OOSTERHOUT 20-1i;1.0;36
BU17050206;OS OOSTERHOUT 20-1i;1.0;29
BU17050207;OS OOSTERHOUT 20-1i;1.0;15
BU17050208;OS OOSTERHOUT 20-1i;1.0;54
BU17050209;OS OOSTERHOUT 20-1i;1.0;46
BU17050210;OS OOSTERHOUT 20-1i;1.0;28
BU17050211;OS OOSTERHOUT 20-1i;1.0;29
BU17050212;OS OOSTERHOUT 20-1i;0.9827586206896551;58
BU17050213;OS OOSTERHOUT 20-1i;1.0;14
BU17050300;OS ZEVENAAR 10-3i;1.0;1
BU17050400;OS OOSTERHOUT 20-1i;1.0;57
BU17050401;OS OOSTERHOUT 20-1i;1.0;15
BU17050500;OS OOSTERHOUT 20-1i;1.0;51
BU17050501;OS OOSTERHOUT 20-1i;1.0;25
BU17050600;OS OOSTERHOUT 20-1i;1.0;35
BU17050601;OS OOSTERHOUT 20-1i;1.0;14
BU17050700;OS OOSTERHOUT 20-2i;0.7;10
BU17060000;MZ;1.0;215
BU17060001;MZ;1.0;13
BU17060002;MZ;1.0;10
BU17060008;MZ;1.0;16
BU17060009;MZ;1.0;21
BU17060100;MZ;1.0;47
BU17060101;MZ;1.0;9
BU17060109;MZ;1.0;6
BU17060200;MZ;1.0;36
BU17060201;MZ;1.0;3
BU17060209;MZ;1.0;8
BU17060300;MZ;1.0;131
BU17060301;MZ;1.0;11
BU17060302;MZ;1.0;2
BU17060308;MZ;1.0;12
BU17060309;MZ;1.0;8
BU17060400;MZ;1.0;48
BU17060409;MZ;1.0;12
BU17060500;MZ;1.0;21
BU17060509;MZ;1.0;2
BU17080001;SW;1.0;40
BU17080002;SW;1.0;86
BU17080003;SW;1.0;14
BU17080004;SW;1.0;32
BU17080005;SW;1.0;50
BU17080006;SW;1.0;33
BU17080007;SW;1.0;7
BU17080008;SW;1.0;22
BU17080009;SW;1.0;68
BU17080010;SW;1.0;2
BU17080011;SW;1.0;34
BU17080012;SW;1.0;57
BU17080014;SW;1.0;12
BU17080028;SW;1.0;10
BU17080029;SW;1.0;23
BU17080030;SW;1.0;6
BU17080200;SW;1.0;80
BU17080201;SW;1.0;9
BU17080209;SW;1.0;6
BU17080300;SW;0.8888888888888888;9
BU17080309;SW;1.0;3
BU17080400;VLH DE VOORST 61 10-1i;1.0;21
BU17080408;VLH DE VOORST 61 10-1i;1.0;2
BU17080409;Lemmer 10kV;0.5;4
BU17080500;VLH DE VOORST 61 10-1i;1.0;3
BU17080501;VLH DE VOORST 61 10-1i;1.0;9
BU17080509;VLH DE VOORST 61 10-1i;1.0;1
BU17080600;VLH;1.0;11
BU17080608;SW;1.0;2
BU17080609;VLH;0.8571428571428571;7
BU17080700;VLH;1.0;122
BU17080701;VLH;1.0;4
BU17080702;VLH;1.0;4
BU17080709;VLH;1.0;10
BU17080800;VLH;1.0;37
BU17080808;VLH;1.0;5
BU17080809;VLH;1.0;6
BU17080810;VLH;1.0;6
BU17080811;VLH;1.0;5
BU17080812;VLH;1.0;6
BU17080813;VLH;1.0;3
BU17081000;ZS;1.0;11
BU17081001;ZS;1.0;6
BU17081100;ZS;1.0;19
BU17081102;ZS;1.0;1
BU17081103;ZS;1.0;15
BU17081104;ZS;1.0;2
BU17081105;ZS;1.0;10
BU17081106;ZS;1.0;2
BU17081107;SW;1.0;1
BU17081108;ZS;1.0;2
BU17081600;VLH;1.0;45
BU17081601;VLH;1.0;1
BU17081608;VLH;0.75;8
BU17081609;VLH;1.0;5
BU17081700;VLH;0.75;4
BU17081701;SW;1.0;6
BU17081702;SW;1.0;13
BU17081703;SW;1.0;24
BU17081704;SW;0.8787878787878788;33
BU17081705;SW;1.0;3
BU17081706;SW;1.0;5
BU17081707;SW;1.0;1
BU17081800;SW;1.0;11
BU17081801;SW;1.0;3
BU17081901;SW;1.0;8
BU17082000;SW;1.0;3
BU17082001;SW;1.0;8
BU17082100;SW;0.7142857142857143;7
BU17082101;SW;1.0;14
BU17082200;SW;1.0;10
BU17082300;SW;1.0;7
BU17082400;SW;1.0;2
BU17082401;SW;1.0;7
BU17082500;SW;1.0;8
BU17082600;SW;1.0;17
BU17082601;SW;0.9090909090909091;11
BU17082700;SW;1.0;4
BU17082800;SW;1.0;58
BU17082801;SW;1.0;6
BU17082900;SW;1.0;46
BU17082901;SW;1.0;13
BU17083001;SW;1.0;10
BU17083100;SW;0.8666666666666667;15
BU17083200;SW;1.0;3
BU17083300;SW;1.0;18
BU17083301;SW;0.7142857142857143;14
BU17083400;VLH;1.0;5
BU17083401;VLH;1.0;1
BU17083500;VLH;1.0;2
BU17083600;VLH DE VOORST 61 10-1i;0.75;4
BU17090000;MDK;1.0;80
BU17090001;MDK;1.0;77
BU17090002;MDK;1.0;85
BU17090003;MDK;1.0;47
BU17090004;MDK;1.0;52
BU17090005;MDK;1.0;4
BU17090006;MDK;1.0;16
BU17090008;MDK;1.0;22
BU17090009;MDK;1.0;6
BU17090100;MDK;1.0;41
BU17090109;MDK;1.0;23
BU17090200;MDK;1.0;15
BU17090209;MDK;1.0;16
BU17090300;MDK;1.0;143
BU17090301;MDK;1.0;5
BU17090302;MDK;1.0;2
BU17090303;MDK;1.0;41
BU17090309;MDK;1.0;12
BU17090400;MDK;1.0;32
BU17090401;MDK;1.0;3
BU17090409;MDK;1.0;16
BU17090500;MDK;1.0;27
BU17090509;MDK;1.0;4
BU17090600;RSD;1.0;50
BU17090601;MDK;1.0;6
BU17090609;RSD;0.7777777777777778;9
BU17090700;MDK;1.0;131
BU17090701;MDK;1.0;5
BU17090702;MDK;1.0;4
BU17090703;MDK;1.0;3
BU17090709;MDK;1.0;24
BU17090800;DTO;1.0;17
BU17090809;DTO;0.7777777777777778;27
BU17090900;MDK;1.0;32
BU17090901;MDK;1.0;24
BU17090902;MDK;1.0;12
BU17090909;MDK;1.0;17
BU17091000;MDK;1.0;19
BU17091009;DTO;0.7777777777777778;9
BU17099997;MDK;1.0;1
BU17110153;BORN;1.0;4
BU17110158;BORN;1.0;22
BU17110159;BORN;1.0;34
BU17110160;BORN;0.8461538461538461;13
BU17110161;BORN;1.0;37
BU17110163;BORN;1.0;8
BU17110165;BORN;1.0;20
BU17110166;BORN;1.0;1
BU17110167;BORN;1.0;25
BU17110264;BORN;1.0;9
BU17110268;BORN;1.0;21
BU17110313;BORN;0.8;10
BU17110362;BORN;1.0;14
BU17110415;BORN;1.0;2
BU17110416;BORN;1.0;3
BU17110417;BORN;1.0;35
BU17110418;BORN;1.0;5
BU17110419;BORN;1.0;7
BU17110521;MSBT;1.0;4
BU17110522;MSBT;1.0;12
BU17110523;MSBT;1.0;7
BU17110524;MSBT;1.0;85
BU17110525;MSBT;1.0;64
BU17110526;MSBT;1.0;5
BU17110527;BORN;1.0;1
BU17110548;MSBT;1.0;3
BU17110549;MSBT;1.0;3
BU17110551;MSBT;0.5;2
BU17110554;MSBT;1.0;8
BU17110555;MSBT;1.0;2
BU17110557;MSBT;1.0;1
BU17110569;MSBT;1.0;26
BU17110628;MSBT;1.0;32
BU17110629;MSBT;1.0;4
BU17110630;MSBT;1.0;15
BU17110731;MSBT;1.0;15
BU17110732;MSBT;1.0;73
BU17110733;MSBT;1.0;6
BU17110734;MSBT;1.0;1
BU17110735;MSBT;1.0;51
BU17110750;MSBT;1.0;2
BU17110836;MSBT;1.0;10
BU17110837;MSBT;1.0;20
BU17110938;BORN;1.0;8
BU17110939;BORN;1.0;52
BU17110940;BORN;1.0;37
BU17111041;MSBT;1.0;30
BU17111042;MSBT;1.0;15
BU17111143;MSBT;1.0;32
BU17111144;MSBT;1.0;21
BU17111145;MSBT;1.0;1
BU17111146;MSBT;1.0;1
BU17111152;MSBT;1.0;1
BU17140000;TH210_10;1.0;84
BU17140001;TH210_10;1.0;8
BU17140009;TH210_10;1.0;41
BU17140100;TH210_10;1.0;4
BU17140109;TH210_10;1.0;43
BU17140200;TH210_10;1.0;67
BU17140209;TH210_10;1.0;53
BU17140300;TH210_10;1.0;18
BU17140309;TH210_10;1.0;20
BU17140400;TH210_10;1.0;3
BU17140409;TH210_10;1.0;16
BU17140500;TH210_10;1.0;162
BU17140509;TH210_10;1.0;33
BU17140600;TH210_10;1.0;16
BU17140609;TH210_10;1.0;20
BU17140700;TH210_10;1.0;18
BU17140701;TH210_10;1.0;44
BU17140709;TH210_10;1.0;40
BU17140800;TH210_10;1.0;9
BU17140801;TH210_10;1.0;21
BU17140809;TH210_10;1.0;26
BU17140900;TH210_10;1.0;32
BU17140909;TH210_10;1.0;27
BU17141000;TH210_10;1.0;150
BU17141009;TH210_10;1.0;32
BU17141100;TH210_10;1.0;21
BU17141101;TH210_10;1.0;5
BU17141108;TH210_10;1.0;7
BU17141109;TH210_10;0.6923076923076923;13
BU17141200;TH210_10;1.0;65
BU17141209;TH210_10;0.5555555555555556;63
BU17141300;TH210_10;1.0;49
BU17141309;TH210_10;1.0;12
BU17141400;TH210_10;1.0;12
BU17141409;TH210_10;1.0;24
BU17190101;GT;1.0;2
BU17190102;GT;1.0;11
BU17190103;GT;1.0;4
BU17190104;GT;1.0;14
BU17190201;GT;1.0;28
BU17190202;GT;1.0;17
BU17190203;GT;1.0;18
BU17190204;GT;1.0;30
BU17190205;GT;1.0;11
BU17190206;GT;1.0;38
BU17190207;GT;1.0;52
BU17190208;GT;1.0;46
BU17190209;GT;1.0;27
BU17190210;GT;1.0;35
BU17190301;BD;0.9375;16
BU17190302;BD;1.0;28
BU17190303;BD;1.0;19
BU17190304;BD;1.0;9
BU17190305;BD;1.0;27
BU17190306;BD;1.0;8
BU17190307;BD;1.0;43
BU17190308;BD;1.0;5
BU17190309;BD;1.0;11
BU17190401;GT;0.7368421052631579;19
BU17190402;GT;0.8235294117647058;17
BU17190403;GT;1.0;20
BU17190501;GT;0.8;10
BU17190502;MDK;1.0;3
BU17190503;GT;1.0;8
BU17190504;GT;1.0;21
BU17190505;GT;1.0;13
BU17190601;MDK;0.9545454545454546;22
BU17190602;MDK;1.0;5
BU17190603;MDK;1.0;36
BU17190604;MDK;1.0;21
BU17190605;MDK;1.0;4
BU17190606;MDK;1.0;16
BU17190607;MDK;1.0;18
BU17210101;OS;1.0;14
BU17210102;OS;1.0;18
BU17210103;OS;1.0;8
BU17210104;OS;1.0;15
BU17210105;OS;1.0;13
BU17210106;OS;1.0;23
BU17210107;OS;1.0;11
BU17210108;OS;1.0;10
BU17210109;OS;1.0;24
BU17210110;OS;1.0;18
BU17210111;OS;1.0;7
BU17210112;OS;1.0;10
BU17210113;OS;1.0;6
BU17210114;OS;1.0;12
BU17210115;OS;1.0;12
BU17210116;OS;1.0;11
BU17210117;OS;1.0;9
BU17210118;OS;1.0;18
BU17210119;OS;1.0;5
BU17210120;OS;1.0;43
BU17210201;ERD;1.0;12
BU17210202;ERD;1.0;10
BU17210203;ERD;1.0;10
BU17210204;ERD;1.0;20
BU17210205;ERD;1.0;12
BU17210206;ERD;1.0;17
BU17210207;ERD;1.0;9
BU17210208;ERD;1.0;10
BU17210209;ERD;1.0;16
BU17210210;ERD;1.0;15
BU17210211;ERD;1.0;19
BU17210301;UD;1.0;23
BU17210302;UD;1.0;17
BU17210303;UD;1.0;13
BU17210304;UD;1.0;18
BU17210305;UD;1.0;11
BU17210306;UD;1.0;23
BU17210307;UD;1.0;12
BU17210308;UD;1.0;16
BU17210309;UD;1.0;15
BU17210310;UD;1.0;15
BU17210401;OS;0.5555555555555556;18
BU17210402;OS;1.0;22
BU17210403;OS;0.8;20
BU17210501;ERD;1.0;16
BU17210502;ERD;1.0;10
BU17210503;ERD;1.0;14
BU17210504;ERD;0.75;28
BU17210505;ERD;0.8275862068965517;29
BU17210506;ERD;1.0;18
BU17210601;UD;0.9722222222222222;36
BU17210602;UD;1.0;28
BU17210603;UD;1.0;30
BU17230101;TBZ;1.0;8
BU17230102;TBZ;1.0;29
BU17230103;TBZ;1.0;24
BU17230104;TBZ;1.0;5
BU17230105;TBZ;1.0;6
BU17230106;TBZ;0.9583333333333334;24
BU17230107;TBZ;1.0;43
BU17230201;TBZ;1.0;9
BU17230202;TBZ;1.0;17
BU17230203;TBZ;1.0;13
BU17230204;TBZ;1.0;13
BU17230205;TBZ;1.0;2
BU17230206;TBZ;1.0;17
BU17230207;TBZ;0.9444444444444444;54
BU17230301;BD;0.9090909090909091;11
BU17230401;BD;1.0;14
BU17230402;BD;1.0;12
BU17230501;BD;1.0;11
BU17230601;BD;1.0;3
BU17240001;HPT;0.75;8
BU17240002;HPT;1.0;4
BU17240003;HPT;1.0;26
BU17240004;HPT;1.0;6
BU17240005;HPT;1.0;15
BU17240006;HPT;1.0;27
BU17240007;HPT;1.0;4
BU17240008;HPT;0.7142857142857143;7
BU17240009;HPT;1.0;3
BU17240010;HPT;0.7333333333333333;15
BU17240011;HPT;1.0;16
BU17240012;HPT;1.0;9
BU17240013;HPT;1.0;29
BU17240014;HPT;1.0;20
BU17240015;HPT;1.0;4
BU17240016;HPT;1.0;3
BU17240017;HPT;1.0;9
BU17240101;HPT;1.0;9
BU17240201;HPT;1.0;13
BU17240202;HPT;1.0;12
BU17240203;HPT;1.0;1
BU17240204;HPT;1.0;18
BU17240205;HPT;1.0;4
BU17240206;HPT;1.0;1
BU17240207;HPT;1.0;3
BU17240208;HPT;1.0;6
BU17240209;HPT;1.0;1
BU17240211;HPT;1.0;1
BU17240301;HPT;1.0;1
BU17240302;HPT;1.0;9
BU17240303;HPT;0.5;2
BU17240304;EHVZ;0.6;5
BU17240306;HPT;1.0;6
BU17240307;HPT;1.0;8
BU17240401;EHVZ;1.0;7
BU17240402;EHVZ;1.0;4
BU17240403;EHVZ;1.0;5
BU17240405;EHVZ;1.0;8
BU17240406;EHVZ;1.0;1
BU17240407;EHVZ;1.0;6
BU17240408;EHVZ;1.0;6
BU17240409;EHVZ;1.0;2
BU17240501;HPT;1.0;7
BU17240502;HPT;1.0;5
BU17240503;HPT;1.0;10
BU17240504;HPT;1.0;8
BU17240505;HPT;1.0;3
BU17240601;HPT;0.9166666666666666;12
BU17240602;HPT;0.5;6
BU17240603;EHVZ;0.6153846153846154;13
BU17240604;EHVZ;0.6153846153846154;13
BU17240605;EHVZ;1.0;12
BU17240606;HPT;1.0;12
BU17240607;HPT;1.0;25
BU17240608;HPT;1.0;15
BU17240609;HPT;0.9166666666666666;24
BU17240610;HPT;0.6666666666666666;6
BU17280000;HPT;1.0;26
BU17280001;HPT;1.0;9
BU17280002;HPT;1.0;6
BU17280003;HPT;1.0;65
BU17280004;HPT;1.0;17
BU17280005;HPT;1.0;41
BU17280006;HPT;1.0;49
BU17280007;HPT;1.0;8
BU17280008;HPT;1.0;22
BU17280009;HPT;1.0;33
BU17280100;HPT;1.0;19
BU17280109;HPT;1.0;9
BU17280200;HPT;1.0;16
BU17280201;HPT;1.0;9
BU17280202;HPT;1.0;46
BU17280203;HPT;1.0;17
BU17280204;HPT;1.0;43
BU17280208;HPT;1.0;3
BU17280209;HPT;1.0;18
BU17280300;HPT;1.0;44
BU17280301;HPT;1.0;9
BU17280309;HPT;1.0;14
BU17280400;HPT;1.0;23
BU17280409;HPT;1.0;6
BU17290000;SBRN;1.0;100
BU17290001;SBRN;1.0;4
BU17290002;SBRN;1.0;7
BU17290003;SBRN;1.0;12
BU17290009;SBRN;1.0;21
BU17290100;SBRN;1.0;55
BU17290101;SBRN;1.0;7
BU17290102;SBRN;1.0;5
BU17290103;SBRN;1.0;1
BU17290109;SBRN;1.0;12
BU17290200;SBRN;0.95;40
BU17290201;SBRN;1.0;4
BU17290202;SBRN;1.0;1
BU17290209;SBRN;0.7142857142857143;7
BU17290300;SBRN;1.0;17
BU17290301;SBRN;1.0;9
BU17290302;SBRN;1.0;20
BU17290309;SBRN;0.9;10
BU17290400;SBRN;1.0;40
BU17290401;SBRN;1.0;3
BU17290402;SBRN;1.0;4
BU17290409;SBRN;1.0;15
BU17290500;SBRN;1.0;19
BU17290501;SBRN;1.0;4
BU17290509;SBRN;1.0;14
BU17290600;SBRN;1.0;13
BU17290601;SBRN;1.0;11
BU17290602;SBRN;1.0;3
BU17290603;SBRN;1.0;1
BU17300000;KWD;1.0;145
BU17300001;KWD;1.0;88
BU17300009;KWD;1.0;3
BU17300100;KWD;1.0;13
BU17300109;KWD;1.0;6
BU17300200;KWD;1.0;5
BU17300209;KWD;1.0;9
BU17300300;KWD;1.0;2
BU17300309;KWD;1.0;21
BU17300400;KWD;1.0;44
BU17300401;KWD;1.0;9
BU17300402;KWD;1.0;5
BU17300403;KWD;1.0;2
BU17300500;KWD;1.0;8
BU17300509;KWD;1.0;5
BU17300600;VVL10;1.0;123
BU17300609;VVL10;1.0;5
BU17300700;VVL10;1.0;175
BU17300701;VVL10;1.0;3
BU17300709;VVL10;0.9090909090909091;11
BU17300800;VVL10;1.0;5
BU17300805;VVL10;1.0;35
BU17300809;VVL10;1.0;13
BU17300900;MAK;1.0;123
BU17300909;MAK;1.0;11
BU17301000;MAK;1.0;13
BU17301009;MAK;0.9;10
BU17301100;MAK;1.0;3
BU17301101;MAK;1.0;4
BU17301108;MAK;1.0;4
BU17301109;MAK;0.5555555555555556;9
BU17301200;VVL10;0.6785714285714286;28
BU17301201;MAK;1.0;6
BU17301208;VVL10;0.6;5
BU17301209;VVL10;0.8181818181818182;11
BU17301300;MAK;1.0;68
BU17301309;MAK;1.0;16
BU17301400;MAK;1.0;6
BU17301401;MAK;1.0;2
BU17301402;MAK;1.0;2
BU17301407;MAK;0.7647058823529411;17
BU17301408;MAK;1.0;3
BU17301409;MAK;1.0;4
BU17301500;ZYV;0.96;25
BU17301509;ZYV;1.0;9
BU17310000;BL;1.0;264
BU17310001;BL;1.0;4
BU17310009;BL;1.0;61
BU17310100;BL;1.0;22
BU17310101;BL;1.0;1
BU17310109;BL;1.0;21
BU17310200;BL;1.0;26
BU17310209;BL;0.65;20
BU17310300;BL;1.0;22
BU17310309;BL;0.7619047619047619;21
BU17310400;BL;1.0;2
BU17310409;BL;1.0;4
BU17310500;BL;1.0;1
BU17310509;BL;0.6428571428571429;14
BU17310600;ZYV;0.926605504587156;109
BU17310601;ZYV;1.0;8
BU17310602;BL;0.7142857142857143;7
BU17310609;ZYV;0.6;15
BU17310700;ZYV;1.0;70
BU17310701;ZYV;1.0;6
BU17310702;ZYV;1.0;5
BU17310709;ZYV;1.0;8
BU17310800;BL;1.0;24
BU17310801;BL;1.0;10
BU17310802;BL;1.0;3
BU17310809;BL;1.0;19
BU17310900;BL;1.0;156
BU17310901;BL;1.0;2
BU17310909;BL;1.0;20
BU17311000;BL;1.0;16
BU17311001;BL;1.0;1
BU17311009;BL;1.0;9
BU17311100;BL;1.0;12
BU17311109;BL;1.0;10
BU17311200;HGV;1.0;17
BU17311209;HGV;0.9285714285714286;14
BU17311309;HGV;1.0;4
BU17311400;BL;1.0;9
BU17311409;BL;1.0;17
BU17311500;BL;1.0;6
BU17311509;BL;1.0;11
BU17311600;BL;1.0;4
BU17311601;BL;1.0;3
BU17311602;BL;1.0;4
BU17311609;BL;1.0;19
BU17340101;OS ELST 10-1i;1.0;6
BU17340102;OS ELST 10-1i;0.8;20
BU17340103;OS ELST 10-1i;1.0;14
BU17340104;OS OOSTERHOUT 20-2i;0.625;8
BU17340201;OS ELST 10-1i;1.0;7
BU17340202;OS ELST 10-1i;1.0;49
BU17340203;OS ELST 10-1i;1.0;26
BU17340204;OS ELST 10-1i;1.0;26
BU17340205;OS ELST 10-1i;1.0;6
BU17340206;OS ELST 10-1i;1.0;36
BU17340207;OS ELST 10-1i;1.0;37
BU17340301;OS ELST 10-1i;1.0;38
BU17340302;OS ELST 10-1i;1.0;17
BU17340303;OS ELST 10-1i;1.0;22
BU17340304;OS ELST 10-1i;1.0;29
BU17340305;OS ELST 10-1i;1.0;42
BU17340306;OS ELST 10-1i;1.0;37
BU17340401;OS ELST 10-1i;1.0;4
BU17340402;OS ELST 10-1i;1.0;23
BU17340501;OS ELST 10-1i;1.0;7
BU17340502;OS ELST 10-1i;1.0;47
BU17340503;OS ELST 10-1i;1.0;13
BU17340504;OS ELST 10-1i;1.0;35
BU17340505;OS ELST 10-1i;1.0;33
BU17340601;OS ELST 10-1i;1.0;15
BU17340602;OS ELST 10-1i;1.0;16
BU17340603;OS ELST 10-1i;1.0;26
BU17340701;OS OOSTERHOUT 20-2i;1.0;44
BU17340702;OS OOSTERHOUT 20-2i;1.0;4
BU17340703;OS OOSTERHOUT 20-2i;1.0;5
BU17340704;OS OOSTERHOUT 20-2i;1.0;7
BU17340705;OS OOSTERHOUT 20-2i;1.0;2
BU17340801;OS ELST 10-1i;1.0;7
BU17340802;OS ELST 10-1i;1.0;6
BU17340803;OS ELST 10-1i;1.0;1
BU17340804;OS ELST 10-1i;0.6666666666666666;3
BU17340901;OS DODEWAARD 10-3i;1.0;19
BU17340902;OS DODEWAARD 10-3i;1.0;50
BU17340903;OS DODEWAARD 10-3i;1.0;3
BU17340904;OS DODEWAARD 10-3i;0.9166666666666666;12
BU17340905;OS DODEWAARD 10-3i;1.0;4
BU17341001;OS DODEWAARD 10-3i;0.75;8
BU17341002;OS DODEWAARD 10-3i;1.0;11
BU17341003;OS DODEWAARD 10-3i;1.0;5
BU17341004;OS DODEWAARD 10-3i;1.0;5
BU17341006;OS DODEWAARD 10-3i;1.0;44
BU17341101;OS DODEWAARD 10-3i;1.0;20
BU17341102;OS DODEWAARD 10-3i;1.0;11
BU17341103;OS DODEWAARD 10-3i;1.0;19
BU17341104;OS DODEWAARD 10-3i;1.0;18
BU17341105;OS DODEWAARD 10-3i;1.0;24
BU17341106;OS DODEWAARD 10-3i;1.0;24
BU17341107;OS DODEWAARD 10-3i;1.0;2
BU17341201;OS DODEWAARD 10-3i;1.0;6
