PK_UID;LandCode;INST_TYPE;NIC;INRICHTING;STAD;STRAATNAAM;POSTCODE;NR;TOEVOEGING;X;Y;SBI_CODE;SBI;SECTOR;SUBSECTOR;EMISSIE;kton1990;kton2000;kton2010;kton2015;kton2020;kton2021;kton2022;kton2023;kton2024;conv_grp;TJ_Warmte;TJ_W_Ind;legenda;Size;color;Jaar;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
457;NL;;203878;Van Gansewinkel (Hoogeveen);Hoogeveen;Fokkerstraat;7903AP;14;;231091;528372;38.32;Gesorteerd materiaal voorbereiden tot recycling;Afvalverwijdering;AVI's;CO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105569;Overig;1.672748;1.672748;Afval;1;Maroon;2024;BU01186203;GM0118;7903.0;7903AP;BU01186203;GM0118;7903.0;7903AP;BU01186203;GM0118;7903.0;7903AP;False;False;False;52.737364753231056;6.513850908529158;WarmteAtlas:CO2EmissieBedrijven;;;
458;NL;;203887;Noblesse Proteins BV;Wijster;Ambachtsweg;9418TW;7;;230460;533980;10.13;Vleesverwerking (niet tot maaltijden);Overige industrie;Voedings- en genotmiddelenindustrie;CO2;0.0;0.0;0.0;4.121858;1.960668;3.138847;3.034465;2.830278;2.785;Voedings- en genotmiddelenindustrie;43.45821;43.45821;Voeding;2;Green;2024;BU17310309;GM1731;9418.0;9418TW;BU17310309;GM1731;9418.0;9418TW;BU17310309;GM1731;9418.0;9418TW;False;False;False;52.787842662871185;6.5057951980303175;WarmteAtlas:CO2EmissieBedrijven;;;
459;NL;;203888;A. Jansen B.V.;Son;Kanaaldijk Zuid;5691NL;24;;159056;390361;38.32;Gesorteerd materiaal voorbereiden tot recycling;Afvalverwijdering;Overige afvalbedrijven;CO2;0.0;0.0;0.0;0.0;4.61707;6.515094;4.373455;5.061473;5.67883;Overig;89.981466;89.981466;Afval;2;Maroon;2024;BU08480009;GM0848;5691.0;5691NL;BU08480009;GM0848;5691.0;5691NL;BU08480009;GM0848;5691.0;5691NL;False;False;False;51.50225423543293;5.445617038159392;WarmteAtlas:CO2EmissieBedrijven;;;
460;NL;;204038;Keizersberg Diervoeders Elsendorp BV;Elsendorp;Keizersberg;5424SH;20;;181499;399733;01.49.9;Fokken en houden van overige dieren (rest);Landbouw;Landbouwbedrijven;CO2;0.0;0.0;0.0;0.026321;0.006852;0.005562;0.007158;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU16520509;GM1652;5424.0;5424SH;BU16520509;GM1652;5424.0;5424SH;BU16520509;GM1652;5424.0;5424SH;False;False;False;51.585884458261276;5.7695535728832334;WarmteAtlas:CO2EmissieBedrijven;;;
461;NL;;204050;Driessen Grondwerken B.V.;Horst;Hamweg;5961PS;6;;202536;383873;49.41;Goederenvervoer over de weg (geen verhuizingen);Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);CO2;0.0;0.0;0.0;0.149184;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU15070419;GM1507;5961.0;5961PS;BU15070419;GM1507;5961.0;5961PS;BU15070419;GM1507;5961.0;5961PS;False;False;False;51.44194599793927;6.070931254129629;WarmteAtlas:CO2EmissieBedrijven;;;
462;NL;;204051;Driessen Grondwerken BV;Horst;Handelstraat;5961PV;5;;201344;383624;49.41;Goederenvervoer over de weg (geen verhuizingen);Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);CO2;0.0;0.0;0.0;0.039509;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU15070410;GM1507;5961.0;5961PV;BU15070410;GM1507;5961.0;5961PV;BU15070410;GM1507;5961.0;5961PV;False;False;False;51.4398071831301;6.053754583529406;WarmteAtlas:CO2EmissieBedrijven;;;
463;NL;;204062;Intervet Schering-Plough Animal Health (De Bilt);De Bilt;Ambachtstraat;3732CN;4;;141194;457889;21.20;Vervaardiging van farmaceutische producten (geen grondstoffen);Chemische Industrie;Chemische Industrie overig;CO2;0.0;0.0;0.0;0.0;0.254001;0.257602;0.2546;0.2652;0.2634;Chemische Industrie;3.576837;3.576837;Chemie;1;Magenta;2024;BU03101001;GM0310;3732.0;3732CN;BU03101001;GM0310;3732.0;3732CN;BU03101001;GM0310;3732.0;3732CN;False;False;False;52.109062825134;5.185670067875162;WarmteAtlas:CO2EmissieBedrijven;;;
464;NL;;204215;Enerco BV;Buchten;Keerweg;6122CL;2;;184568;339935;46.71.1;Groothandel in vaste brandstoffen;Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);CO2;0.0;0.0;0.0;0.0;0.443843;0.658954;0.610444;0.573995;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU18830602;GM1883;6122.0;6122CL;BU18830602;GM1883;6122.0;6122CL;BU18830602;GM1883;6122.0;6122CL;False;False;False;51.04823571179473;5.808847292509855;WarmteAtlas:CO2EmissieBedrijven;;;
465;NL;;204235;Vopak Terminal Vlissingen BV;Nieuwdorp;Frankrijkweg;4455TR;4;;38923;387315;52.10.1;Opslag in tanks;Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);CO2;0.0;0.006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU06540903;GM0654;4455.0;4455TR;BU06540903;GM0654;4455.0;4455TR;BU06540903;GM0654;4455.0;4455TR;False;False;False;51.46293655223047;3.7167630466492274;WarmteAtlas:CO2EmissieBedrijven;;;
466;NL;;204287;Global Food Group BV eierverwerking;Ospel;Gebbelsweg;6035EA;9;;182020;367682;10.89;Vervaardiging van overige voedingsmiddelen n.e.g.;Overige industrie;Voedings- en genotmiddelenindustrie;CO2;0.0;0.0;0.0;0.545506;0.735738;0.577286;0.861582;0.925;1.604705;Voedings- en genotmiddelenindustrie;25.040429;25.040429;Voeding;1;Green;2024;BU09460301;GM0946;6035.0;6035EA;BU09460301;GM0946;6035.0;6035EA;BU09460301;GM0946;6035.0;6035EA;False;False;False;51.297769115798665;5.774612481414937;WarmteAtlas:CO2EmissieBedrijven;;;
467;NL;;204335;Quality Technology Services B.V.;Eemshaven;Huibertgatweg;9979 X;2;;252734;606643;41.10;Projectontwikkeling;Bouw;Overig bouw;CO2;0.0;0.0;0.0;0.1066;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU19661401;GM1966;9979.0;9979XZ;BU19661401;GM1966;9979.0;9979XZ;BU19661401;GM1966;9979.0;9979XZ;False;False;False;53.437049974665804;6.8578580210265745;WarmteAtlas:CO2EmissieBedrijven;;;
468;NL;;204361;Ecofuels BV;Well;Veenweg;5855ES;4;;207186;397108;35.11.3;Productie van elektriciteit door zonnecellen, warmtepompen en waterkracht;Energiesector;Opwekking electriciteit;CO2;0.0;0.0;0.0;12.573908;11.373255;13.795393;14.280069;13.301871;14.0;Opwekking electriciteit;98.0;0.0;Energy;2;Yellow;2024;BU08930662;GM0893;5855.0;5855ES;BU08930662;GM0893;5855.0;5855ES;BU08930662;GM0893;5855.0;5855ES;False;False;False;51.56049111034068;6.139775066348363;WarmteAtlas:CO2EmissieBedrijven;;;
469;NL;;204363;Vattenfall Warmte N.V. (HWC Schuytgraaf);Arnhem;Marasingel;6846DX;151;;186213;439706;35.11.1;Productie van elektriciteit door thermische, kern- en warmtekrachtcentrales;Energiesector;Opwekking electriciteit;CO2;0.0;0.0;0.326848;0.271264;0.341117;1.51586;0.859335;1.292065;0.810661;Opwekking electriciteit;5.674627;0.0;Energy;1;Yellow;2024;BU02022449;GM0202;6846.0;6846DZ;BU02022449;GM0202;6846.0;6846DZ;BU02022449;GM0202;6846.0;6846DZ;False;False;False;51.94492695148039;5.841170131658449;WarmteAtlas:CO2EmissieBedrijven;;;
470;NL;;204395;Van Gansewinkel (Stadskanaal);Stadskanaal;Industriestraat;9502EJ;34;;262459;555604;38.11;Inzameling van onschadelijk afval;Afvalverwijdering;AVI's;CO2;0.0;0.0;0.0;0.789106;0.0;0.0;0.577628;0.0;0.659151;Overig;10.444294;10.444294;Afval;1;Maroon;2024;BU00370106;GM0037;9502.0;9502EJ;BU00370106;GM0037;9502.0;9502EJ;BU00370106;GM0037;9502.0;9502EJ;False;False;False;52.97670817266536;6.987087238342592;WarmteAtlas:CO2EmissieBedrijven;;;
471;NL;;204416;Kanola Vethandel;Lexmond;Driemolensweg;4128LS;17;;128996;439814;38.12;Inzameling van schadelijk afval;Afvalverwijdering;AVI's;CO2;0.0;0.0;0.0;0.1054;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Afval;0;Maroon;2024;BU19610801;GM1961;4128.0;4128LS;BU19610801;GM1961;4128.0;4128LS;BU19610801;GM1961;4128.0;4128LS;False;False;False;51.9461669411196;5.008986045413785;WarmteAtlas:CO2EmissieBedrijven;;;
472;NL;;204488;Cumapol Emmen BV;Emmen;Eerste Bokslootweg;7821AT;17;;257552;533045;20.16;Vervaardiging van kunststof in primaire vorm;Chemische Industrie;Chemische Industrie basisproducten;CO2;0.0;0.0;0.0;0.415;0.665;0.818;0.643;0.78365;0.0;Chemische Industrie;0.0;0.0;Chemie;0;Magenta;2024;BU01145300;GM0114;7821.0;7821AT;BU01145300;GM0114;7821.0;7821AT;BU01145300;GM0114;7821.0;7821AT;False;False;False;52.77499622537848;6.906986728251183;WarmteAtlas:CO2EmissieBedrijven;;;
473;NL;;204492;De Ingensche Waarden BV;Ingen;Veerweg;4031KP;;;161736;443540;41.10;Projectontwikkeling;Bouw;Overig bouw;CO2;0.0;0.0;0.0;0.077981;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU02140408;GM0214;4031.0;4031KN;BU02140408;GM0214;4031.0;4031KN;BU02140408;GM0214;4031.0;4031KN;False;False;False;51.980223766318254;5.485249098166966;WarmteAtlas:CO2EmissieBedrijven;;;
474;NL;;204497;Summa Petfood B.V.;Putten;Nijverheidsweg;3881LA;11;;168183;475406;46.32;Groothandel in vlees en vleesproducten en in wild en gevogelte (niet levend);Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);CO2;0.0;0.0;0.0;0.0;0.304883;0.1277;0.0805;0.108658;0.1196;Overig;1.89507;1.89507;Overige;1;Gray;2024;BU02730004;GM0273;3881.0;3881LA;BU02730004;GM0273;3881.0;3881LA;BU02730004;GM0273;3881.0;3881LA;False;False;False;52.26651736104733;5.580323745551462;WarmteAtlas:CO2EmissieBedrijven;;;
475;NL;;204522;Ondergrondse aardgasopslag Zuidwending;Veendam;Zoutweg;9644TW;3;;258576;567374;35.12;Beheer en exploitatie van transportnetten voor elektriciteit, aardgas en warm water;Energiesector;Olie- gaswinning land;CO2;0.0;0.0;0.0;2.821175;2.761283;2.690085;3.180151;2.900233;3.116803;Overig;49.385963;49.385963;Overige;2;Gray;2024;BU00470109;GM0047;9644.0;9644TW;BU00470109;GM0047;9644.0;9644TW;BU00470109;GM0047;9644.0;9644TW;False;False;False;53.08320259918735;6.933052052845871;WarmteAtlas:CO2EmissieBedrijven;;;
476;NL;;204523;Aardgascompressorstation Wijngaarden;Wijngaarden;Westeinde;3366BL;37;;110350;428582;35.12;Beheer en exploitatie van transportnetten voor elektriciteit, aardgas en warm water;Energiesector;Olie- gaswinning land;CO2;0.0;0.0;0.0;0.000319;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU19782001;GM1978;3366.0;3366BL;BU19782001;GM1978;3366.0;3366BL;BU19782001;GM1978;3366.0;3366BL;False;False;False;51.84403106825335;4.739257256920474;WarmteAtlas:CO2EmissieBedrijven;;;
477;NL;LCP;204609;Leo Hoogweg BV;Luttelgeest;Kalenbergerweg;8315PE;10;2;187950;528503;01.13.4;Teelt van aardappels en overige wortel- en knolgewassen;Landbouw;Landbouwbedrijven;CO2;0.0;0.0;0.0;40.084648;1.038949;63.204998;79.114335;5.060492;4.24108;Overig;67.200211;67.200211;Overige;2;Gray;2024;BU01710323;GM0171;8315.0;8315PE;BU01710323;GM0171;8315.0;8315PE;BU01710323;GM0171;8315.0;8315PE;False;False;False;52.742873570944575;5.875131513363815;WarmteAtlas:CO2EmissieBedrijven;;;
478;NL;LCP;204617;Centrale Rotterdam;MAASVLAKTE ROTTERDAM;Missouriweg;3199LB;69;;64578;440415;35.11.1;Productie van elektriciteit door thermische, kern- en warmtekrachtcentrales;Energiesector;Opwekking electriciteit;CO2;0.0;0.0;0.0;2792.007723;17.699701;1828.512304;2490.59224;1248.216673;898.134244;Opwekking electriciteit;6286.939708;0.0;Energy;4;Yellow;2024;BU05992308;GM0599;3199.0;3199LB;BU05992308;GM0599;3199.0;3199LB;BU05992308;GM0599;3199.0;3199LB;False;False;False;51.944822788993676;4.0720482801948386;WarmteAtlas:CO2EmissieBedrijven;;;
479;NL;;204650;Ferdinand Zandbergen BV;Woudenberg;De Nort;3931NE;21;;159114;455450;46.32;Groothandel in vlees en vleesproducten en in wild en gevogelte (niet levend);Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);CO2;0.0;0.0;0.0;0.0;0.0;0.0;0.091;0.055737;0.0738;Overig;1.169366;1.169366;Overige;1;Gray;2024;BU03510008;GM0351;3931.0;3931NE;BU03510008;GM0351;3931.0;3931NE;BU03510008;GM0351;3931.0;3931NE;False;False;False;52.087297692422595;5.447228146692147;WarmteAtlas:CO2EmissieBedrijven;;;
480;NL;LCP;204654;Enecogen VOF;EUROPOORT ROTTERDAM;Markweg;3198NB;194;;66120;441896;35.12;Beheer en exploitatie van transportnetten voor elektriciteit, aardgas en warm water;Energiesector;Opwekking electriciteit;CO2;0.0;0.0;0.0;907.945659;1903.267927;1429.011976;1126.574888;1042.868832;1277.185046;Opwekking electriciteit;8940.295325;0.0;Energy;5;Yellow;2024;BU05992307;GM0599;3198.0;3198NB;BU05992307;GM0599;3198.0;3198NB;BU05992307;GM0599;3198.0;3198NB;False;False;False;51.95838025698023;4.094087314398966;WarmteAtlas:CO2EmissieBedrijven;;;
481;NL;;204667;Aliphos Rotterdam BV;VLAARDINGEN;Zevenmanshaven;3133CA;139;;81932;434823;20.13;Vervaardiging van overige anorganische basischemicaliën;Chemische Industrie;Chemische Industrie basisproducten;CO2;0.0;0.0;0.0;6.083659;0.0;0.0;0.0;0.0;0.0;Chemische Industrie;0.0;0.0;Chemie;0;Magenta;2024;BU06220304;GM0622;3133.0;3133CA;BU06220304;GM0622;3133.0;3133CA;BU06220304;GM0622;3133.0;3133CA;False;False;False;51.89711945420229;4.325597310431853;WarmteAtlas:CO2EmissieBedrijven;;;
482;NL;;204692;Technivet;Ermelo;Lokhorstweg;3851SE;34;;170591;481144;46.71.3;Groothandel in minerale olieproducten (geen brandstoffen);Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);CO2;0.0;0.0;0.0;0.0;0.0;0.0;2.318814;1.884679;1.860487;Overig;29.479548;29.479548;Overige;1;Gray;2024;BU02330202;GM0233;3851.0;3851SE;BU02330202;GM0233;3851.0;3851SE;BU02330202;GM0233;3851.0;3851SE;False;False;False;52.318025514400496;5.615864009259205;WarmteAtlas:CO2EmissieBedrijven;;;
483;NL;;204763;KH Dairy Sourcing BV;Coevorden;Vlieghuis Europaweg;7742PR;42;;253097;520062;10.51;Vervaardiging van zuivelproducten (geen consumptie-ijs);Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);CO2;0.0;0.0;0.0;1.080068;1.10896;1.392178;1.718298;1.943869;2.13889;Overig;33.890863;33.890863;Overige;2;Gray;2024;BU01091421;GM0109;7742.0;7742PR;BU01091421;GM0109;7742.0;7742PR;BU01091421;GM0109;7742.0;7742PR;False;False;False;52.65917428975188;6.8371267963155145;WarmteAtlas:CO2EmissieBedrijven;;;
484;NL;;204851;Air Products Nederland BV (Pernis);Botlek Rotterdam;Botlekweg;3197KA;127;;79259;431845;20.11;Vervaardiging van industriële gassen;Chemische Industrie;Chemische Industrie basisproducten;CO2;0.0;0.0;0.0;606.052366;612.484429;738.388587;502.190345;627.198584;483.208258;Chemische Industrie;6561.721402;6561.721402;Chemie;4;Magenta;2024;BU05992306;GM0599;3197.0;3197KA;BU05992306;GM0599;3197.0;3197KA;BU05992306;GM0599;3197.0;3197KA;False;False;False;51.86999905515065;4.287422472959911;WarmteAtlas:CO2EmissieBedrijven;;;
485;NL;;204911;Koninklijke Drukkerij EM. de Jong B.V.;Baarle-Nassau;Visweg;5111HJ;8;;124122;384152;18.12.3;Drukkerijen van reclame;Overige industrie;Grafische industrie;CO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.064946;Overig;48.56428;48.56428;Overige;2;Gray;2024;BU07440104;GM0744;5111.0;n.a.;BU07440104;GM0744;5111.0;n.a.;BU07440104;GM0744;5111.0;n.a.;False;False;False;51.44561351899423;4.943036474932808;WarmteAtlas:CO2EmissieBedrijven;;;
486;NL;LCP;204944;Eneco Bio Golden Raand;Farmsum;Metaalpark;9936BV;20;;261424;592709;35.12;Beheer en exploitatie van transportnetten voor elektriciteit, aardgas en warm water;Energiesector;Opwekking electriciteit;CO2;0.0;0.0;0.0;419.0;413.2566;417.02;398.2447;407.7513;424.5489;Opwekking electriciteit;2971.8423;0.0;Energy;4;Yellow;2024;BU19790831;GM1979;9936.0;9936BV;BU19790831;GM1979;9936.0;9936BV;BU19790831;GM1979;9936.0;9936BV;False;False;False;53.31022470699813;6.983921342617339;WarmteAtlas:CO2EmissieBedrijven;;;
487;NL;;204957;Eneco Solar, Bio & Hydro BV, WKC Ypenburg;'s-Gravenhage;Spoorlaan;2495AL;100;;85471;452540;35.12;Beheer en exploitatie van transportnetten voor elektriciteit, aardgas en warm water;Energiesector;Opwekking electriciteit;CO2;0.0;0.0;0.0;36.58;34.970658;38.777542;34.325535;33.437086;32.749003;Opwekking electriciteit;229.243021;0.0;Energy;3;Yellow;2024;BU05184110;GM0518;2496.0;2496ZX;BU05184110;GM0518;2496.0;2496ZX;BU05184110;GM0518;2496.0;2496ZX;False;False;False;52.056796099481446;4.373416097292752;WarmteAtlas:CO2EmissieBedrijven;;;
488;NL;;205100;Avista Oil B.V.;Roosendaal;Tussenriemer;4704RT;21;;90348;396011;38.12;Inzameling van schadelijk afval;Afvalverwijdering;AVI's;CO2;0.0;0.0;0.0;0.0;0.0;0.225387;0.3304;0.303143;0.257745;Overig;4.083988;4.083988;Afval;1;Maroon;2024;BU16740800;GM1674;4704.0;4704RT;BU16740800;GM1674;4704.0;4704RT;BU16740800;GM1674;4704.0;4704RT;False;False;False;51.54933827614353;4.455078372858477;WarmteAtlas:CO2EmissieBedrijven;;;
489;NL;;205183;Van Merksteijn International BV;Almelo;Bedrijvenpark Twente;7602 K;237;;238760;487181;25.93;Vervaardiging van artikelen van draad en van kettingen en veren;Overige industrie;Metaalelektro;CO2;0.0;0.0;0.0;4.625531;8.827127;9.215681;8.257946;5.291429;6.942185;Metaalelektro;109.192975;109.192975;Overige;2;Gray;2024;BU01411205;GM0141;7602.0;7602KJ;BU01411205;GM0141;7602.0;7602KJ;BU01411205;GM0141;7602.0;7602KJ;False;False;False;52.36611405834958;6.617012413245714;WarmteAtlas:CO2EmissieBedrijven;;;
490;NL;;205186;Eneco Solar, Bio & Hydro / HWC Ypenburg;'s-Gravenhage;Laan van Deelen;2497GG;2;;84489;451037;35.12;Beheer en exploitatie van transportnetten voor elektriciteit, aardgas en warm water;Energiesector;Opwekking electriciteit;CO2;0.0;0.0;0.0;9.17;9.176681;10.096306;7.04178;0.0;0.0;Opwekking electriciteit;0.0;0.0;Energy;0;Yellow;2024;BU05184107;GM0518;2497.0;2497GG;BU05184107;GM0518;2497.0;2497GG;BU05184107;GM0518;2497.0;2497GG;False;False;False;52.0431646907099;4.359410103365646;WarmteAtlas:CO2EmissieBedrijven;;;
491;NL;;205221;Vendecs B.V.;Enschede;Verzetslaan;7548EN;20;;252205;469558;22.21;Vervaardiging van platen, folie, buizen en profielen van kunststof;Overige industrie;Rubber- en kunstofverw. Industrie;CO2;0.0;0.0;0.0;0.0;2.472082;2.384201;2.02925;0.558158;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU01530901;GM0153;7548.0;7548EN;BU01530901;GM0153;7548.0;7548EN;BU01530901;GM0153;7548.0;7548EN;False;False;False;52.20554756705854;6.809288651358556;WarmteAtlas:CO2EmissieBedrijven;;;
492;NL;;205256;DCC Maastricht B.V.;Maastricht;Sortieweg;6219NT;39;;175625;319556;20.30;Vervaardiging van verf, vernis e.d., drukinkt en mastiek;Chemische Industrie;Chemische Industrie overig;CO2;0.0;0.0;0.0;0.124883;3.348179;4.069143;3.855078;2.842731;3.235463;Chemische Industrie;43.935935;43.935935;Chemie;2;Magenta;2024;BU09350303;GM0935;6219.0;6219NT;BU09350303;GM0935;6219.0;6219NT;BU09350303;GM0935;6219.0;6219NT;False;False;False;50.865448854887504;5.680155091408496;WarmteAtlas:CO2EmissieBedrijven;;;
493;NL;;205276;Diffutherm BV;Hapert;Smaragdweg;5527LB;50;;147092;374329;20.52;Vervaardiging van lijm en bereide kleefmiddelen;Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);CO2;0.0;0.0;0.0;0.62482;0.70623;0.76665;0.70227;0.67398;0.62154;Overig;9.848345;9.848345;Overige;1;Gray;2024;BU17280208;GM1728;5527.0;5527LB;BU17280208;GM1728;5527.0;5527LB;BU17280208;GM1728;5527.0;5527LB;False;False;False;51.358107250621366;5.273666480788184;WarmteAtlas:CO2EmissieBedrijven;;;
494;NL;;205339;Veco Zuivel B.V.;Zeewolde;Werktuigweg;3899AN;37;;163816;486287;46.33.1;Groothandel in zuivelproducten en spijsoliën en -vetten;Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);CO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.14;1.2;Overig;19.014085;19.014085;Overige;1;Gray;2024;BU00500008;GM0050;3899.0;3899AN;BU00500008;GM0050;3899.0;3899AN;BU00500008;GM0050;3899.0;3899AN;False;False;False;52.36439925425564;5.516636098654971;WarmteAtlas:CO2EmissieBedrijven;;;
495;NL;;205351;Westfort Vleesproducten;IJsselstein;Kamerlingh Onneslaan;3401MZ;9;;156349;467407;46.32;Groothandel in vlees en vleesproducten en in wild en gevogelte (niet levend);Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);CO2;0.0;0.0;0.0;0.0;0.0;0.0;4.109747;0.0;4.50852;Overig;71.437817;71.437817;Overige;2;Gray;2024;BU03073302;GM0307;3825.0;3825HD;BU03073302;GM0307;3825.0;3825HD;BU03073302;GM0307;3825.0;3825HD;False;False;False;52.194780285836515;5.4069335390244975;WarmteAtlas:CO2EmissieBedrijven;;;
496;NL;;205467;A-ware Cheese Production B.V.;Heerenveen;Saturnus;8448CC;21;;192790;555127;10.51;Vervaardiging van zuivelproducten (geen consumptie-ijs);Overige industrie;Voedings- en genotmiddelenindustrie;CO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.98096;Voedings- en genotmiddelenindustrie;452.230031;452.230031;Voeding;3;Green;2024;BU00740108;GM0074;8448.0;8448CP;BU00740108;GM0074;8448.0;8448CP;BU00740108;GM0074;8448.0;8448CP;False;False;False;52.98180557678714;5.949872362748757;WarmteAtlas:CO2EmissieBedrijven;;;
497;NL;;205470;BES Exploitatie B.V.;Sittard;Rijksweg Noord;6136AC;301;;187982;336875;35.11.1;Productie van elektriciteit door thermische, kern- en warmtekrachtcentrales;Energiesector;Opwekking electriciteit;CO2;0.0;0.0;0.0;28.660838;30.266;31.585025;0.0;0.0;0.0;Opwekking electriciteit;0.0;0.0;Energy;0;Yellow;2024;BU18830001;GM1883;6136.0;6136AC;BU18830001;GM1883;6136.0;6136AC;BU18830001;GM1883;6136.0;6136AC;False;False;False;51.02054346849791;5.857249749775675;WarmteAtlas:CO2EmissieBedrijven;;;
498;NL;;205493;Euro Support Advanced Materials B.V.;Uden;Liessentstraat;5405AH;9;F;172961;407060;20.59;Vervaardiging van overige chemische producten n.e.g.;Chemische Industrie;Chemische Industrie overig;CO2;0.0;0.0;0.0;0.0;1.575788;1.671809;1.737992;2.482516;1.799648;Chemische Industrie;24.438302;24.438302;Chemie;1;Magenta;2024;BU19910115;GM1991;5405.0;5405AH;BU19910115;GM1991;5405.0;5405AH;BU19910115;GM1991;5405.0;5405AH;False;False;False;51.652081178492516;5.646737915315971;WarmteAtlas:CO2EmissieBedrijven;;;
499;NL;;205497;N.V. Organon;Oss;Molenstraat;5342CC;110;;164884;419360;21.10;Vervaardiging van farmaceutische grondstoffen;Chemische Industrie;Chemische Industrie overig;CO2;0.0;0.0;0.0;0.0;0.0;0.0;4.421883;3.811149;3.461666;Chemische Industrie;47.007663;47.007663;Chemie;2;Magenta;2024;BU08280200;GM0828;5342.0;5342CC;BU08280200;GM0828;5342.0;5342CC;BU08280200;GM0828;5342.0;5342CC;False;False;False;51.76283993930488;5.530375907497106;WarmteAtlas:CO2EmissieBedrijven;;;
500;NL;;205498;MSD Biotech B.V.;Oss;Veersemeer;5347JN;4;;166567;421525;21.10;Vervaardiging van farmaceutische grondstoffen;Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);CO2;0.0;0.0;0.0;0.0;0.144702;0.137177;0.115096;0.1171;0.1735;Overig;2.74912;2.74912;Overige;1;Gray;2024;BU08280503;GM0828;5347.0;5347JM;BU08280503;GM0828;5347.0;5347JM;BU08280503;GM0828;5347.0;5347JM;False;False;False;51.78226744744009;5.554827103723629;WarmteAtlas:CO2EmissieBedrijven;;;
501;NL;;205500;Aspen Oss B.V. (locatie Moleneind);Oss;Kloosterstraat;5349AB;6;;165005;419461;21.20;Vervaardiging van farmaceutische producten (geen grondstoffen);Chemische Industrie;Chemische Industrie overig;CO2;0.0;0.0;0.0;0.0;8.05;8.4431;7.5;7.14;6.540184;Chemische Industrie;88.812359;88.812359;Chemie;2;Magenta;2024;BU08280200;GM0828;5342.0;5342CC;BU08280200;GM0828;5342.0;5342CC;BU08280200;GM0828;5342.0;5342CC;False;False;False;51.76374561169175;5.532131555258188;WarmteAtlas:CO2EmissieBedrijven;;;
