buurtcode;gemeentecode;scenario;modality;jaar;ev_aantal
BU05050111;GM0505;high;van;2046;32.96952606179964
BU05050111;GM0505;high;van;2047;33.216790817311335
BU05050111;GM0505;high;van;2048;33.46592317516297
BU05050111;GM0505;high;van;2049;33.71691719520359
BU05050111;GM0505;high;van;2050;33.96979323297367
BU05050112;GM0505;high;van;2025;2.07418180235238
BU05050112;GM0505;high;van;2026;2.762078428531554
BU05050112;GM0505;high;van;2027;4.7464827464227435
BU05050112;GM0505;high;van;2028;7.321971848019684
BU05050112;GM0505;high;van;2029;10.368405257215173
BU05050112;GM0505;high;van;2030;13.78654686126038
BU05050112;GM0505;high;van;2031;17.514756607743045
BU05050112;GM0505;high;van;2032;21.48849326834755
BU05050112;GM0505;high;van;2033;25.653203340775136
BU05050112;GM0505;high;van;2034;30.111073583576694
BU05050112;GM0505;high;van;2035;35.169433464319404
BU05050112;GM0505;high;van;2036;40.747878902915154
BU05050112;GM0505;high;van;2037;47.24259259844306
BU05050112;GM0505;high;van;2038;53.50044035004051
BU05050112;GM0505;high;van;2039;55.720394838441955
BU05050112;GM0505;high;van;2040;56.138295531338905
BU05050112;GM0505;high;van;2041;56.55934466019852
BU05050112;GM0505;high;van;2042;56.983532786066604
BU05050112;GM0505;high;van;2043;57.41091629323865
BU05050112;GM0505;high;van;2044;57.84149816543793
BU05050112;GM0505;high;van;2045;58.27530940167873
BU05050112;GM0505;high;van;2046;58.71237422219132
BU05050112;GM0505;high;van;2047;59.15269898851309
BU05050112;GM0505;high;van;2048;59.59636156143688
BU05050112;GM0505;high;van;2049;60.043333184319806
BU05050112;GM0505;high;van;2050;60.49365591481084
BU05050113;GM0505;high;van;2025;2.5435440819921773
BU05050113;GM0505;high;van;2026;3.3871034028559768
BU05050113;GM0505;high;van;2027;5.820554440430144
BU05050113;GM0505;high;van;2028;8.97884560621549
BU05050113;GM0505;high;van;2029;12.714650086012972
BU05050113;GM0505;high;van;2030;16.906275833823575
BU05050113;GM0505;high;van;2031;21.478134398167736
BU05050113;GM0505;high;van;2032;26.351079650610377
BU05050113;GM0505;high;van;2033;31.47286194567065
BU05050113;GM0505;high;van;2034;37.0557735287574
BU05050113;GM0505;high;van;2035;43.54199082339656
BU05050113;GM0505;high;van;2036;50.962554301909385
BU05050113;GM0505;high;van;2037;56.03549701542406
BU05050113;GM0505;high;van;2038;59.384582061319854
BU05050113;GM0505;high;van;2039;61.92487003530747
BU05050113;GM0505;high;van;2040;62.38930394768499
BU05050113;GM0505;high;van;2041;62.85723744877512
BU05050113;GM0505;high;van;2042;63.32865871369577
BU05050113;GM0505;high;van;2043;63.80363173011325
BU05050113;GM0505;high;van;2044;64.2821589680891
BU05050113;GM0505;high;van;2045;64.76427516034978
BU05050113;GM0505;high;van;2046;65.25000722405241
BU05050113;GM0505;high;van;2047;65.73936149813792
BU05050113;GM0505;high;van;2048;66.23242667183295
BU05050113;GM0505;high;van;2049;66.7291686176858
BU05050113;GM0505;high;van;2050;67.22963476943113
BU05050114;GM0505;high;van;2025;1.0515784723463846
BU05050114;GM0505;high;van;2026;1.400331548122736
BU05050114;GM0505;high;van;2027;2.4063942079912897
BU05050114;GM0505;high;van;2028;3.712127819158109
BU05050114;GM0505;high;van;2029;5.256622996443697
BU05050114;GM0505;high;van;2030;6.989568547392478
BU05050114;GM0505;high;van;2031;8.879713907527643
BU05050114;GM0505;high;van;2032;10.894337660530466
BU05050114;GM0505;high;van;2033;13.024040888112726
BU05050114;GM0505;high;van;2034;15.429049592286084
BU05050114;GM0505;high;van;2035;18.34657106280919
BU05050114;GM0505;high;van;2036;21.897430728707445
BU05050114;GM0505;high;van;2037;26.14023242246639
BU05050114;GM0505;high;van;2038;27.38951778064807
BU05050114;GM0505;high;van;2039;28.34828822299644
BU05050114;GM0505;high;van;2040;28.560899445047554
BU05050114;GM0505;high;van;2041;28.775111125272783
BU05050114;GM0505;high;van;2042;28.990921576095346
BU05050114;GM0505;high;van;2043;29.208356392152677
BU05050114;GM0505;high;van;2044;29.427419065093822
BU05050114;GM0505;high;van;2045;29.64812470808203
BU05050114;GM0505;high;van;2046;29.870485643392648
BU05050114;GM0505;high;van;2047;30.094506812980526
BU05050114;GM0505;high;van;2048;30.32022279278511
BU05050114;GM0505;high;van;2049;30.547624012712745
BU05050114;GM0505;high;van;2050;30.776730253186717
BU05050200;GM0505;high;van;2025;2.8051772179335197
BU05050200;GM0505;high;van;2026;3.7355064406962804
BU05050200;GM0505;high;van;2027;6.419266262233645
BU05050200;GM0505;high;van;2028;9.902424462080011
BU05050200;GM0505;high;van;2029;14.022499947138622
BU05050200;GM0505;high;van;2030;18.645283227014964
BU05050200;GM0505;high;van;2031;23.68741069754328
BU05050200;GM0505;high;van;2032;29.061595129087742
BU05050200;GM0505;high;van;2033;34.69937050446284
BU05050200;GM0505;high;van;2034;40.7704880480109
BU05050200;GM0505;high;van;2035;47.7142753001738
BU05050200;GM0505;high;van;2036;55.4690160722095
BU05050200;GM0505;high;van;2037;64.66117427246787
BU05050200;GM0505;high;van;2038;77.21165796770514
BU05050200;GM0505;high;van;2039;88.50944230261334
BU05050200;GM0505;high;van;2040;89.17326011328598
BU05050200;GM0505;high;van;2041;89.84207535317006
BU05050200;GM0505;high;van;2042;90.51588169453169
BU05050200;GM0505;high;van;2043;91.19476010020622
BU05050200;GM0505;high;van;2044;91.87872080095778
BU05050200;GM0505;high;van;2045;92.56781120696498
BU05050200;GM0505;high;van;2046;93.26206979101721
BU05050200;GM0505;high;van;2047;93.96151140321192
BU05050200;GM0505;high;van;2048;94.66624570913675
BU05050200;GM0505;high;van;2049;95.37624110878875
BU05050200;GM0505;high;van;2050;96.0915599105077
BU05050201;GM0505;high;van;2025;3.3286857240573546
BU05050201;GM0505;high;van;2026;4.432635086930431
BU05050201;GM0505;high;van;2027;7.617244225932018
BU05050201;GM0505;high;van;2028;11.750437273536718
BU05050201;GM0505;high;van;2029;16.639410548193585
BU05050201;GM0505;high;van;2030;22.124908081383694
BU05050201;GM0505;high;van;2031;28.108008764908064
BU05050201;GM0505;high;van;2032;34.4851356292534
BU05050201;GM0505;high;van;2033;40.915643698847255
BU05050201;GM0505;high;van;2034;42.233915649535575
BU05050201;GM0505;high;van;2035;43.60718480129411
BU05050201;GM0505;high;van;2036;44.9381989737085
BU05050201;GM0505;high;van;2037;46.17905678299061
BU05050201;GM0505;high;van;2038;47.28163188222916
BU05050201;GM0505;high;van;2039;48.17715621156515
BU05050201;GM0505;high;van;2040;48.53848420849444
BU05050201;GM0505;high;van;2041;48.90252638299718
BU05050201;GM0505;high;van;2042;49.2692932611221
BU05050201;GM0505;high;van;2043;49.638815045851196
BU05050201;GM0505;high;van;2044;50.011106158695085
BU05050201;GM0505;high;van;2045;50.386189454885304
BU05050201;GM0505;high;van;2046;50.76408587579694
BU05050201;GM0505;high;van;2047;51.14481115436579
BU05050201;GM0505;high;van;2048;51.52840239240646
BU05050201;GM0505;high;van;2049;51.91486508651394
BU05050201;GM0505;high;van;2050;52.30422590000534
BU05050202;GM0505;high;van;2025;1.4231216339487003
BU05050202;GM0505;high;van;2026;1.895095965960312
BU05050202;GM0505;high;van;2027;3.2566201641233388
BU05050202;GM0505;high;van;2028;5.023694899001872
BU05050202;GM0505;high;van;2029;7.113890312968602
BU05050202;GM0505;high;van;2030;9.459119289088235
BU05050202;GM0505;high;van;2031;12.017089829616824
BU05050202;GM0505;high;van;2032;14.743519404356965
BU05050202;GM0505;high;van;2033;17.63314373452199
BU05050202;GM0505;high;van;2034;20.94706936944823
BU05050202;GM0505;high;van;2035;25.03954913621067
BU05050202;GM0505;high;van;2036;30.140078465497965
BU05050202;GM0505;high;van;2037;37.06926950547893
BU05050202;GM0505;high;van;2038;38.71035841082835
BU05050202;GM0505;high;van;2039;39.95132260272562
BU05050202;GM0505;high;van;2040;40.25095633655617
BU05050202;GM0505;high;van;2041;40.55284473568766
BU05050202;GM0505;high;van;2042;40.85698743368708
BU05050202;GM0505;high;van;2043;41.16341850423936
BU05050202;GM0505;high;van;2044;41.472144143021154
BU05050202;GM0505;high;van;2045;41.78318522409383
BU05050202;GM0505;high;van;2046;42.09655911327452
BU05050202;GM0505;high;van;2047;42.41227387692211
BU05050202;GM0505;high;van;2048;42.73037498966984
BU05050202;GM0505;high;van;2049;43.05085223296122
BU05050202;GM0505;high;van;2050;43.373732439018525
BU05050203;GM0505;high;van;2025;1.175096980814805
BU05050203;GM0505;high;van;2026;1.564814626403574
BU05050203;GM0505;high;van;2027;2.689049503030672
BU05050203;GM0505;high;van;2028;4.148154709708135
BU05050203;GM0505;high;van;2029;5.874066439016998
BU05050203;GM0505;high;van;2030;7.810563940998561
BU05050203;GM0505;high;van;2031;9.922725956867904
BU05050203;GM0505;high;van;2032;12.173987609599424
BU05050203;GM0505;high;van;2033;14.5463411646024
BU05050203;GM0505;high;van;2034;17.174270124663344
BU05050203;GM0505;high;van;2035;20.289388557836503
BU05050203;GM0505;high;van;2036;23.960297222961128
BU05050203;GM0505;high;van;2037;28.631516998105987
BU05050203;GM0505;high;van;2038;33.812592291876115
BU05050203;GM0505;high;van;2039;34.97736574891674
BU05050203;GM0505;high;van;2040;35.239694855557424
BU05050203;GM0505;high;van;2041;35.50399853513744
BU05050203;GM0505;high;van;2042;35.77027503761299
BU05050203;GM0505;high;van;2043;36.03855561308211
BU05050203;GM0505;high;van;2044;36.30884478018022
BU05050203;GM0505;high;van;2045;36.58116111603158
BU05050203;GM0505;high;van;2046;36.85551982440182
BU05050203;GM0505;high;van;2047;37.131927184775726
BU05050203;GM0505;high;van;2048;37.41042532133966
BU05050203;GM0505;high;van;2049;37.691002965741134
BU05050203;GM0505;high;van;2050;37.973684351508
BU05050204;GM0505;high;van;2025;1.6558797804867846
BU05050204;GM0505;high;van;2026;2.2050477044668915
BU05050204;GM0505;high;van;2027;3.789255502732227
BU05050204;GM0505;high;van;2028;5.845343509753477
BU05050204;GM0505;high;van;2029;8.277400082212608
BU05050204;GM0505;high;van;2030;11.006202139274311
BU05050204;GM0505;high;van;2031;13.982540630728113
BU05050204;GM0505;high;van;2032;17.154890413091216
BU05050204;GM0505;high;van;2033;20.551035800251015
BU05050204;GM0505;high;van;2034;23.514819604695653
BU05050204;GM0505;high;van;2035;25.239698254338254
BU05050204;GM0505;high;van;2036;26.900485172840504
BU05050204;GM0505;high;van;2037;28.42695584281789
BU05050204;GM0505;high;van;2038;29.748555900431157
BU05050204;GM0505;high;van;2039;30.7644766176424
BU05050204;GM0505;high;van;2040;30.99520920343965
BU05050204;GM0505;high;van;2041;31.227678465296822
BU05050204;GM0505;high;van;2042;31.461883020189305
BU05050204;GM0505;high;van;2043;31.69785019918995
BU05050204;GM0505;high;van;2044;31.935584075683877
BU05050204;GM0505;high;van;2045;32.17510095625151
BU05050204;GM0505;high;van;2046;32.4164142134234
BU05050204;GM0505;high;van;2047;32.65952945589363
BU05050204;GM0505;high;van;2048;32.90448348151277
BU05050204;GM0505;high;van;2049;33.15126663298328
BU05050204;GM0505;high;van;2050;33.399900143895586
BU05050205;GM0505;high;van;2025;2.4078523955874593
BU05050205;GM0505;high;van;2026;3.2064099460314686
BU05050205;GM0505;high;van;2027;5.510042484524179
BU05050205;GM0505;high;van;2028;8.499846751467622
BU05050205;GM0505;high;van;2029;12.03635544805816
BU05050205;GM0505;high;van;2030;16.00436849321319
BU05050205;GM0505;high;van;2031;20.33232988943207
BU05050205;GM0505;high;van;2032;24.94531575538595
BU05050205;GM0505;high;van;2033;29.798850209298138
BU05050205;GM0505;high;van;2034;35.123508709665145
BU05050205;GM0505;high;van;2035;41.360107368017296
BU05050205;GM0505;high;van;2036;48.58215962055314
BU05050205;GM0505;high;van;2037;57.13002643225442
BU05050205;GM0505;high;van;2038;60.26666335366062
BU05050205;GM0505;high;van;2039;62.655736981482754
BU05050205;GM0505;high;van;2040;63.1256525928114
BU05050205;GM0505;high;van;2041;63.599107674964024
BU05050205;GM0505;high;van;2042;64.07609357050208
BU05050205;GM0505;high;van;2043;64.55667173989521
BU05050205;GM0505;high;van;2044;65.04084677794442
BU05050205;GM0505;high;van;2045;65.52865312877903
BU05050205;GM0505;high;van;2046;66.02011802724486
BU05050205;GM0505;high;van;2047;66.5152496979259
BU05050205;GM0505;high;van;2048;67.01413252914843
BU05050205;GM0505;high;van;2049;67.51673736342146
BU05050205;GM0505;high;van;2050;68.02311047761464
BU05050206;GM0505;high;van;2025;1.8326509581553254
BU05050206;GM0505;high;van;2026;2.4404445515854287
BU05050206;GM0505;high;van;2027;4.193772283236704
BU05050206;GM0505;high;van;2028;6.469355148927262
BU05050206;GM0505;high;van;2029;9.161042589240658
BU05050206;GM0505;high;van;2030;12.181154171870293
BU05050206;GM0505;high;van;2031;15.475227601859203
BU05050206;GM0505;high;van;2032;18.986237239613505
BU05050206;GM0505;high;van;2033;22.60613338444063
BU05050206;GM0505;high;van;2034;23.787084007770897
BU05050206;GM0505;high;van;2035;25.022001922216198
BU05050206;GM0505;high;van;2036;26.2136272230375
BU05050206;GM0505;high;van;2037;27.314050744189572
BU05050206;GM0505;high;van;2038;28.275138298137115
BU05050206;GM0505;high;van;2039;29.02811392559241
BU05050206;GM0505;high;van;2040;29.245824105376904
BU05050206;GM0505;high;van;2041;29.46517132910627
BU05050206;GM0505;high;van;2042;29.686158044326998
BU05050206;GM0505;high;van;2043;29.908806314930132
BU05050206;GM0505;high;van;2044;30.133122362292106
BU05050206;GM0505;high;van;2045;30.359120780009302
BU05050206;GM0505;high;van;2046;30.58681418585937
BU05050206;GM0505;high;van;2047;30.816209926753686
BU05050206;GM0505;high;van;2048;31.047336655587273
BU05050206;GM0505;high;van;2049;31.280191356668603
BU05050206;GM0505;high;van;2050;31.51479211718617
BU05050300;GM0505;high;van;2025;0.8514813827713794
BU05050300;GM0505;high;van;2026;1.1338728152863684
BU05050300;GM0505;high;van;2027;1.9484992528817493
BU05050300;GM0505;high;van;2028;3.0057744729484126
BU05050300;GM0505;high;van;2029;4.256379086700594
BU05050300;GM0505;high;van;2030;5.659575246371817
BU05050300;GM0505;high;van;2031;7.190058826256914
BU05050300;GM0505;high;van;2032;8.821334726326747
BU05050300;GM0505;high;van;2033;10.553269833585748
BU05050300;GM0505;high;van;2034;12.560001513447094
BU05050300;GM0505;high;van;2035;15.066933817281097
BU05050300;GM0505;high;van;2036;17.53996018360304
BU05050300;GM0505;high;van;2037;18.575331201959358
BU05050300;GM0505;high;van;2038;19.470878359340173
BU05050300;GM0505;high;van;2039;20.15782203725449
BU05050300;GM0505;high;van;2040;20.309005027876445
BU05050300;GM0505;high;van;2041;20.46132610852456
BU05050300;GM0505;high;van;2042;20.61478398459093
BU05050300;GM0505;high;van;2043;20.76939694974604
BU05050300;GM0505;high;van;2044;20.92516742686913
BU05050300;GM0505;high;van;2045;21.082106182570655
BU05050300;GM0505;high;van;2046;21.240221978939935
BU05050300;GM0505;high;van;2047;21.39951827828235
BU05050300;GM0505;high;van;2048;21.560019819752405
BU05050300;GM0505;high;van;2049;21.72171964456497
BU05050300;GM0505;high;van;2050;21.884631867241758
BU05050301;GM0505;high;van;2025;3.7293335073428695
BU05050301;GM0505;high;van;2026;4.966156593288678
BU05050301;GM0505;high;van;2027;8.53407214747703
BU05050301;GM0505;high;van;2028;13.164745212629157
BU05050301;GM0505;high;van;2029;18.642165840809643
BU05050301;GM0505;high;van;2030;24.787909672112846
BU05050301;GM0505;high;van;2031;31.4911492406943
BU05050301;GM0505;high;van;2032;38.635840829899315
BU05050301;GM0505;high;van;2033;46.20837250930513
BU05050301;GM0505;high;van;2034;54.894070176565734
BU05050301;GM0505;high;van;2035;65.62208114117585
BU05050301;GM0505;high;van;2036;78.99542709545815
BU05050301;GM0505;high;van;2037;96.35360503247415
BU05050301;GM0505;high;van;2038;100.55671862628736
BU05050301;GM0505;high;van;2039;103.80037251415735
BU05050301;GM0505;high;van;2040;104.57887220298917
BU05050301;GM0505;high;van;2041;105.36323005043397
BU05050301;GM0505;high;van;2042;106.15344475006458
BU05050301;GM0505;high;van;2043;106.94960518288083
BU05050301;GM0505;high;van;2044;107.75172722175245
BU05050301;GM0505;high;van;2045;108.5598651759156
BU05050301;GM0505;high;van;2046;109.37406416473496
BU05050301;GM0505;high;van;2047;110.1943449519468
BU05050301;GM0505;high;van;2048;111.02082626147258
BU05050301;GM0505;high;van;2049;111.85348096802193
BU05050301;GM0505;high;van;2050;112.69237897025772
BU05050302;GM0505;high;van;2025;1.7246884898332637
BU05050302;GM0505;high;van;2026;2.296676630902106
BU05050302;GM0505;high;van;2027;3.946714868804322
BU05050302;GM0505;high;van;2028;6.088241905719588
BU05050302;GM0505;high;van;2029;8.621360569630394
BU05050302;GM0505;high;van;2030;11.463555730358859
BU05050302;GM0505;high;van;2031;14.563573496472912
BU05050302;GM0505;high;van;2032;17.867747639935356
BU05050302;GM0505;high;van;2033;21.435845089257022
BU05050302;GM0505;high;van;2034;24.40486549512241
BU05050302;GM0505;high;van;2035;25.64441677072285
BU05050302;GM0505;high;van;2036;26.840710182907948
BU05050302;GM0505;high;van;2037;27.94583682625905
BU05050302;GM0505;high;van;2038;28.911662775822116
BU05050302;GM0505;high;van;2039;29.66941233686005
BU05050302;GM0505;high;van;2040;29.89193225472905
BU05050302;GM0505;high;van;2041;30.116125289578555
BU05050302;GM0505;high;van;2042;30.341994159502825
BU05050302;GM0505;high;van;2043;30.56956120096978
BU05050302;GM0505;high;van;2044;30.79883290997705
BU05050302;GM0505;high;van;2045;31.029824156801883
BU05050302;GM0505;high;van;2046;31.2625478379779
BU05050302;GM0505;high;van;2047;31.497011581263102
BU05050302;GM0505;high;van;2048;31.73324432250551
BU05050302;GM0505;high;van;2049;31.971243331088726
BU05050302;GM0505;high;van;2050;32.21102698141444
BU05050303;GM0505;high;van;2025;1.803731708492569
BU05050303;GM0505;high;van;2026;2.401934313200236
BU05050303;GM0505;high;van;2027;4.127594516462312
BU05050303;GM0505;high;van;2028;6.367268662749237
BU05050303;GM0505;high;van;2029;9.01648124948829
BU05050303;GM0505;high;van;2030;11.988935442433986
BU05050303;GM0505;high;van;2031;15.231028362165127
BU05050303;GM0505;high;van;2032;18.6866342342265
BU05050303;GM0505;high;van;2033;22.346704435206615
BU05050303;GM0505;high;van;2034;26.528066838297647
BU05050303;GM0505;high;van;2035;31.66912440337689
BU05050303;GM0505;high;van;2036;38.0397193736683
BU05050303;GM0505;high;van;2037;46.63938946441041
BU05050303;GM0505;high;van;2038;55.49572083517131
BU05050303;GM0505;high;van;2039;57.13877766800273
BU05050303;GM0505;high;van;2040;57.56731697032693
BU05050303;GM0505;high;van;2041;57.99907988331962
BU05050303;GM0505;high;van;2042;58.43406828806454
BU05050303;GM0505;high;van;2043;58.87232852981286
BU05050303;GM0505;high;van;2044;59.31387099378645
BU05050303;GM0505;high;van;2045;59.758725026239865
BU05050303;GM0505;high;van;2046;60.20691546393667
BU05050303;GM0505;high;van;2047;60.658455160464015
BU05050303;GM0505;high;van;2048;61.11340526478737
BU05050303;GM0505;high;van;2049;61.571755069784075
BU05050303;GM0505;high;van;2050;62.033541702621605
BU05050304;GM0505;high;van;2025;2.365265371428334
BU05050304;GM0505;high;van;2026;3.149699053750056
BU05050304;GM0505;high;van;2027;5.412587876078802
BU05050304;GM0505;high;van;2028;8.34951229591006
BU05050304;GM0505;high;van;2029;11.823471734258415
BU05050304;GM0505;high;van;2030;15.721303622243088
BU05050304;GM0505;high;van;2031;19.972717553642987
BU05050304;GM0505;high;van;2032;24.5041148052453
BU05050304;GM0505;high;van;2033;29.276639075241192
BU05050304;GM0505;high;van;2034;34.54548512559813
BU05050304;GM0505;high;van;2035;40.765217194287246
BU05050304;GM0505;high;van;2036;48.050819569328965
BU05050304;GM0505;high;van;2037;57.252507470085476
BU05050304;GM0505;high;van;2038;67.00007345991371
BU05050304;GM0505;high;van;2039;69.36073268560371
BU05050304;GM0505;high;van;2040;69.88093586314066
BU05050304;GM0505;high;van;2041;70.4050550529328
BU05050304;GM0505;high;van;2042;70.93308585576614
BU05050304;GM0505;high;van;2043;71.46509116307352
BU05050304;GM0505;high;van;2044;72.00107934679657
BU05050304;GM0505;high;van;2045;72.54108744189756
BU05050304;GM0505;high;van;2046;73.08514559771179
BU05050304;GM0505;high;van;2047;73.63326575795708
BU05050304;GM0505;high;van;2048;74.18553295764441
BU05050304;GM0505;high;van;2049;74.74192334237634
BU05050304;GM0505;high;van;2050;75.30248544983908
BU05050305;GM0505;high;van;2025;3.0126612304190155
BU05050305;GM0505;high;van;2026;4.011801948882403
BU05050305;GM0505;high;van;2027;6.89406518502048
BU05050305;GM0505;high;van;2028;10.63485403821939
BU05050305;GM0505;high;van;2029;15.059669554645012
BU05050305;GM0505;high;van;2030;20.02437548298282
BU05050305;GM0505;high;van;2031;25.439442257438337
BU05050305;GM0505;high;van;2032;31.211126477076522
BU05050305;GM0505;high;van;2033;37.24249029111578
BU05050305;GM0505;high;van;2034;43.576848163193524
BU05050305;GM0505;high;van;2035;50.581673232445084
BU05050305;GM0505;high;van;2036;57.983528269593876
BU05050305;GM0505;high;van;2037;66.05584627409957
BU05050305;GM0505;high;van;2038;75.87580102934876
BU05050305;GM0505;high;van;2039;84.41215045482221
BU05050305;GM0505;high;van;2040;85.04523808449935
BU05050305;GM0505;high;van;2041;85.68309574360738
BU05050305;GM0505;high;van;2042;86.32570822809478
BU05050305;GM0505;high;van;2043;86.9731618538971
BU05050305;GM0505;high;van;2044;87.62546056780133
BU05050305;GM0505;high;van;2045;88.28265152205984
BU05050305;GM0505;high;van;2046;88.94477140847529
BU05050305;GM0505;high;van;2047;89.6118293688721
BU05050305;GM0505;high;van;2048;90.28394481946657
BU05050305;GM0505;high;van;2049;90.96107272622025
BU05050305;GM0505;high;van;2050;91.64327727293286
BU05050306;GM0505;high;van;2025;3.3156106086467543
BU05050306;GM0505;high;van;2026;4.415223645857511
BU05050306;GM0505;high;van;2027;7.587323603914453
BU05050306;GM0505;high;van;2028;11.704281422184899
BU05050306;GM0505;high;van;2029;16.5740507541735
BU05050306;GM0505;high;van;2030;22.03800119061829
BU05050306;GM0505;high;van;2031;27.9976001865592
BU05050306;GM0505;high;van;2032;34.34967762399806
BU05050306;GM0505;high;van;2033;41.02274353764813
BU05050306;GM0505;high;van;2034;48.27345643031375
BU05050306;GM0505;high;van;2035;56.6631410225966
BU05050306;GM0505;high;van;2036;66.20234291900974
BU05050306;GM0505;high;van;2037;77.79247810298392
BU05050306;GM0505;high;van;2038;89.82704806466454
BU05050306;GM0505;high;van;2039;93.26277515266533
BU05050306;GM0505;high;van;2040;93.96224252135084
BU05050306;GM0505;high;van;2041;94.66697743134017
BU05050306;GM0505;high;van;2042;95.37696919345785
BU05050306;GM0505;high;van;2043;96.0923071102908
BU05050306;GM0505;high;van;2044;96.81299941361799
BU05050306;GM0505;high;van;2045;97.53909690922013
BU05050306;GM0505;high;van;2046;98.27064013603928
BU05050306;GM0505;high;van;2047;99.00764253955776
BU05050306;GM0505;high;van;2048;99.7502261780948
BU05050306;GM0505;high;van;2049;100.49835122084995
BU05050306;GM0505;high;van;2050;101.25208541004687
BU05050307;GM0505;high;van;2025;2.264752984721667
BU05050307;GM0505;high;van;2026;3.015852013530222
BU05050307;GM0505;high;van;2027;5.182578959423619
BU05050307;GM0505;high;van;2028;7.994698236212482
BU05050307;GM0505;high;van;2029;11.321031129696788
BU05050307;GM0505;high;van;2030;15.053223935160204
BU05050307;GM0505;high;van;2031;19.12397325011373
BU05050307;GM0505;high;van;2032;23.462807942615317
BU05050307;GM0505;high;van;2033;28.049599649252748
BU05050307;GM0505;high;van;2034;33.23009805818131
BU05050307;GM0505;high;van;2035;39.515676716064725
BU05050307;GM0505;high;van;2036;45.65401473149177
BU05050307;GM0505;high;van;2037;48.705673950391244
BU05050307;GM0505;high;van;2038;51.33781403795189
BU05050307;GM0505;high;van;2039;53.34426138419008
BU05050307;GM0505;high;van;2040;53.74434132224867
BU05050307;GM0505;high;van;2041;54.147434502320195
BU05050307;GM0505;high;van;2042;54.55353405690542
BU05050307;GM0505;high;van;2043;54.96269181304576
BU05050307;GM0505;high;van;2044;55.37491200164361
BU05050307;GM0505;high;van;2045;55.79022384165594
BU05050307;GM0505;high;van;2046;56.20865052046835
BU05050307;GM0505;high;van;2047;56.630199315991604
BU05050307;GM0505;high;van;2048;57.05494126140789
BU05050307;GM0505;high;van;2049;57.48285235015349
BU05050307;GM0505;high;van;2050;57.91397172045682
BU05050400;GM0505;high;van;2025;1.887645212437
BU05050400;GM0505;high;van;2026;2.5136774973534033
BU05050400;GM0505;high;van;2027;4.319619149121032
BU05050400;GM0505;high;van;2028;6.663487785322289
BU05050400;GM0505;high;van;2029;9.435947476827689
BU05050400;GM0505;high;van;2030;12.546686673840227
BU05050400;GM0505;high;van;2031;15.939608774944153
BU05050400;GM0505;high;van;2032;19.555976913150946
BU05050400;GM0505;high;van;2033;23.362605411842956
BU05050400;GM0505;high;van;2034;27.55023851631927
BU05050400;GM0505;high;van;2035;32.47195104734614
BU05050400;GM0505;high;van;2036;38.20025403141592
BU05050400;GM0505;high;van;2037;45.37655831587079
BU05050400;GM0505;high;van;2038;55.8361677308178
BU05050400;GM0505;high;van;2039;64.72630524261072
BU05050400;GM0505;high;van;2040;65.2117506572486
BU05050400;GM0505;high;van;2041;65.70084863200063
BU05050400;GM0505;high;van;2042;66.19359924549921
BU05050400;GM0505;high;van;2043;66.69005703421621
BU05050400;GM0505;high;van;2044;67.19023246197284
BU05050400;GM0505;high;van;2045;67.69415920543764
BU05050400;GM0505;high;van;2046;68.20186539947842
BU05050400;GM0505;high;van;2047;68.71336448077292
BU05050400;GM0505;high;van;2048;69.22872903694687
BU05050400;GM0505;high;van;2049;69.74794360487678
BU05050400;GM0505;high;van;2050;70.27105130723166
BU05050401;GM0505;high;van;2025;1.344428748819321
BU05050401;GM0505;high;van;2026;1.7903048043329843
BU05050401;GM0505;high;van;2027;3.0765422070661437
BU05050401;GM0505;high;van;2028;4.745904837926561
BU05050401;GM0505;high;van;2029;6.720520877871094
BU05050401;GM0505;high;van;2030;8.936068152850536
BU05050401;GM0505;high;van;2031;11.352593241979706
BU05050401;GM0505;high;van;2032;13.928262260334332
BU05050401;GM0505;high;van;2033;16.631060389536287
BU05050401;GM0505;high;van;2034;19.54708625081765
BU05050401;GM0505;high;van;2035;22.890455446573466
BU05050401;GM0505;high;van;2036;26.638657690757075
BU05050401;GM0505;high;van;2037;31.105562981889484
BU05050401;GM0505;high;van;2038;37.245435394515226
BU05050401;GM0505;high;van;2039;42.78282348097504
BU05050401;GM0505;high;van;2040;43.10369322532392
BU05050401;GM0505;high;van;2041;43.42697844334111
BU05050401;GM0505;high;van;2042;43.7526763892467
BU05050401;GM0505;high;van;2043;44.080825887528675
BU05050401;GM0505;high;van;2044;44.41143208168514
BU05050401;GM0505;high;van;2045;44.74451782229779
BU05050401;GM0505;high;van;2046;45.08010170596502
BU05050401;GM0505;high;van;2047;45.41819108209337
BU05050401;GM0505;high;van;2048;45.75883845384349
BU05050401;GM0505;high;van;2049;46.102029055003264
BU05050401;GM0505;high;van;2050;46.44779284115736
BU05050402;GM0505;high;van;2025;0.94052869624482
BU05050402;GM0505;high;van;2026;1.2524524226210456
BU05050402;GM0505;high;van;2027;2.1522719099061396
BU05050402;GM0505;high;van;2028;3.3201162156321375
BU05050402;GM0505;high;van;2029;4.7015081646395664
BU05050402;GM0505;high;van;2030;6.251449574204903
BU05050402;GM0505;high;van;2031;7.941990031270807
BU05050402;GM0505;high;van;2032;9.743863597213728
BU05050402;GM0505;high;van;2033;11.663045604251105
BU05050402;GM0505;high;van;2034;13.928238412610636
BU05050402;GM0505;high;van;2035;16.815711467923478
