buurtcode;jaar;individuele_cv;blokverwarming;stadsverwarming_hoog_gas;stadsverwarming_laag_gas;stadsverwarming_zonder_gas;elektrisch_hoog_gas;elektrisch_laag_gas;elektrisch_zonder_gas
BU07150501;2023;87.0;8.0;n.a.;n.a.;n.a.;2.0;1.0;1.0
BU07150501;2024;85.0;8.0;n.a.;n.a.;n.a.;2.0;2.0;2.0
BU07150601;2022;90.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;5.0
BU07150601;2023;88.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;5.0
BU07150601;2024;82.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;6.0
BU07150701;2022;89.0;6.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU07150701;2023;87.0;6.0;n.a.;n.a.;n.a.;3.0;1.0;2.0
BU07150701;2024;84.0;6.0;n.a.;n.a.;n.a.;3.0;3.0;3.0
BU07150801;2022;92.0;0.0;n.a.;n.a.;n.a.;3.0;0.0;2.0
BU07150801;2023;80.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;13.0
BU07150801;2024;68.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;24.0
BU07150901;2022;89.0;5.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU07150901;2023;86.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU07150901;2024;84.0;5.0;n.a.;n.a.;n.a.;3.0;2.0;4.0
BU07151001;2022;89.0;5.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU07151001;2023;86.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU07151001;2024;84.0;5.0;n.a.;n.a.;n.a.;3.0;2.0;4.0
BU07151101;2022;96.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;1.0
BU07151101;2023;93.0;0.0;n.a.;n.a.;n.a.;4.0;1.0;2.0
BU07151101;2024;90.0;0.0;n.a.;n.a.;n.a.;5.0;2.0;3.0
BU07151201;2022;89.0;5.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU07151201;2023;86.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU07151201;2024;84.0;5.0;n.a.;n.a.;n.a.;3.0;2.0;4.0
BU07151301;2022;93.0;3.0;n.a.;n.a.;n.a.;1.0;0.0;2.0
BU07151301;2023;90.0;3.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU07151301;2024;88.0;3.0;n.a.;n.a.;n.a.;3.0;1.0;3.0
BU07151401;2022;85.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;4.0
BU07151401;2023;83.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;5.0
BU07151401;2024;82.0;0.0;n.a.;n.a.;n.a.;3.0;4.0;5.0
BU07151501;2022;98.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU07151501;2023;96.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;1.0
BU07151501;2024;93.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;3.0
BU07151601;2022;89.0;5.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU07151601;2023;86.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU07151601;2024;84.0;5.0;n.a.;n.a.;n.a.;3.0;2.0;4.0
BU07151701;2022;89.0;5.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU07151701;2023;86.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU07151701;2024;84.0;5.0;n.a.;n.a.;n.a.;3.0;2.0;4.0
BU07151801;2022;89.0;5.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU07151801;2023;86.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU07151801;2024;84.0;5.0;n.a.;n.a.;n.a.;3.0;2.0;4.0
BU07151901;2022;89.0;5.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU07151901;2023;86.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU07151901;2024;84.0;5.0;n.a.;n.a.;n.a.;3.0;2.0;4.0
BU07152001;2022;80.0;17.0;n.a.;n.a.;n.a.;0.0;1.0;1.0
BU07152001;2023;78.0;17.0;n.a.;n.a.;n.a.;0.0;1.0;2.0
BU07152001;2024;76.0;16.0;n.a.;n.a.;n.a.;0.0;1.0;4.0
BU07152101;2022;85.0;13.0;n.a.;n.a.;n.a.;0.0;0.0;1.0
BU07152101;2023;84.0;13.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU07152101;2024;83.0;13.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU07152102;2022;79.0;16.0;n.a.;n.a.;n.a.;2.0;0.0;2.0
BU07152102;2023;79.0;16.0;n.a.;n.a.;n.a.;3.0;0.0;2.0
BU07152102;2024;74.0;15.0;0.0;0.0;4.0;3.0;1.0;2.0
BU07152103;2022;95.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0
BU07152103;2023;94.0;0.0;0.0;2.0;2.0;1.0;1.0;0.0
BU07152103;2024;93.0;0.0;0.0;2.0;2.0;1.0;2.0;0.0
BU07152104;2022;86.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;10.0
BU07152104;2023;85.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;10.0
BU07152104;2024;84.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;10.0
BU07152105;2022;92.0;7.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU07152105;2023;91.0;7.0;n.a.;n.a.;n.a.;1.0;1.0;0.0
BU07152105;2024;83.0;6.0;n.a.;n.a.;n.a.;1.0;1.0;9.0
BU07152201;2022;89.0;5.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU07152201;2023;86.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU07152201;2024;84.0;5.0;n.a.;n.a.;n.a.;3.0;2.0;4.0
BU07152202;2022;89.0;5.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU07152202;2023;86.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU07152202;2024;84.0;5.0;n.a.;n.a.;n.a.;3.0;2.0;4.0
BU07152203;2022;89.0;5.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU07152203;2023;86.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU07152203;2024;84.0;5.0;n.a.;n.a.;n.a.;3.0;2.0;4.0
BU07152204;2022;89.0;5.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU07152204;2023;86.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU07152204;2024;84.0;5.0;n.a.;n.a.;n.a.;3.0;2.0;4.0
BU07152301;2022;99.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU07152301;2023;96.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;0.0
BU07152301;2024;94.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;1.0
BU07152302;2022;89.0;5.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU07152302;2023;86.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;1.0
BU07152302;2024;84.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;1.0
BU07152303;2022;69.0;18.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU07152303;2023;62.0;18.0;0.0;8.0;11.0;0.0;1.0;0.0
BU07152303;2024;62.0;18.0;0.0;7.0;11.0;1.0;0.0;0.0
BU07152304;2022;97.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU07152304;2023;96.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;1.0
BU07152304;2024;94.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;1.0
BU07152305;2022;98.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU07152305;2023;96.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;1.0
BU07152305;2024;94.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;0.0
BU07152401;2022;86.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;10.0
BU07152401;2023;80.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;13.0
BU07152401;2024;74.0;0.0;n.a.;n.a.;n.a.;4.0;3.0;17.0
BU07152501;2022;95.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU07152501;2023;91.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;4.0
BU07152501;2024;88.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;5.0
BU07152601;2022;89.0;5.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU07152601;2023;86.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU07152601;2024;84.0;5.0;n.a.;n.a.;n.a.;3.0;2.0;4.0
BU07152701;2022;97.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;0.0
BU07152701;2023;94.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;1.0
BU07152701;2024;91.0;0.0;n.a.;n.a.;n.a.;6.0;2.0;1.0
BU07152801;2022;88.0;0.0;n.a.;n.a.;n.a.;3.0;0.0;4.0
BU07152801;2023;86.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;5.0
BU07152801;2024;81.0;0.0;n.a.;n.a.;n.a.;6.0;2.0;5.0
BU07152901;2022;92.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;1.0
BU07152901;2023;90.0;0.0;n.a.;n.a.;n.a.;5.0;2.0;3.0
BU07152901;2024;87.0;0.0;n.a.;n.a.;n.a.;6.0;3.0;3.0
BU07153001;2022;89.0;5.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU07153001;2023;86.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU07153001;2024;84.0;5.0;n.a.;n.a.;n.a.;3.0;2.0;4.0
BU07160000;2022;91.0;2.0;n.a.;n.a.;n.a.;1.0;1.0;4.0
BU07160000;2023;88.0;2.0;n.a.;n.a.;n.a.;2.0;1.0;5.0
BU07160000;2024;86.0;2.0;n.a.;n.a.;n.a.;3.0;2.0;6.0
BU07160009;2022;86.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;5.0
BU07160009;2023;82.0;0.0;n.a.;n.a.;n.a.;6.0;2.0;5.0
BU07160009;2024;74.0;0.0;n.a.;n.a.;n.a.;8.0;2.0;6.0
BU07160100;2022;95.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU07160100;2023;91.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU07160100;2024;88.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;5.0
BU07160109;2022;86.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU07160109;2023;81.0;0.0;n.a.;n.a.;n.a.;4.0;1.0;4.0
BU07160109;2024;83.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;5.0
BU07160200;2022;97.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU07160200;2023;93.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;2.0
BU07160200;2024;92.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;2.0
BU07160209;2022;96.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;2.0
BU07160209;2023;92.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;2.0
BU07160209;2024;91.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;2.0
BU07160300;2022;91.0;2.0;n.a.;n.a.;n.a.;0.0;1.0;3.0
BU07160300;2023;90.0;2.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU07160300;2024;88.0;2.0;n.a.;n.a.;n.a.;2.0;1.0;4.0
BU07160309;2022;87.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;3.0
BU07160309;2023;85.0;0.0;n.a.;n.a.;n.a.;5.0;2.0;3.0
BU07160309;2024;81.0;0.0;n.a.;n.a.;n.a.;6.0;1.0;5.0
BU07160400;2022;95.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;3.0
BU07160400;2023;90.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;4.0
BU07160400;2024;89.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;4.0
BU07160409;2022;95.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;2.0
BU07160409;2023;90.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;4.0
BU07160409;2024;89.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;4.0
BU07160500;2022;88.0;1.0;n.a.;n.a.;n.a.;1.0;1.0;7.0
BU07160500;2023;83.0;1.0;n.a.;n.a.;n.a.;3.0;2.0;9.0
BU07160500;2024;80.0;1.0;n.a.;n.a.;n.a.;3.0;2.0;12.0
BU07160509;2022;88.0;1.0;n.a.;n.a.;n.a.;1.0;1.0;7.0
BU07160509;2023;83.0;1.0;n.a.;n.a.;n.a.;3.0;1.0;9.0
BU07160509;2024;80.0;1.0;n.a.;n.a.;n.a.;3.0;2.0;11.0
BU07160600;2022;93.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;3.0
BU07160600;2023;89.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;5.0
BU07160600;2024;88.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;5.0
BU07160609;2022;92.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;2.0
BU07160609;2023;86.0;0.0;n.a.;n.a.;n.a.;5.0;2.0;3.0
BU07160609;2024;84.0;0.0;n.a.;n.a.;n.a.;5.0;0.0;4.0
BU07160700;2022;94.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU07160700;2023;91.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;3.0
BU07160700;2024;89.0;0.0;n.a.;n.a.;n.a.;3.0;3.0;3.0
BU07160709;2022;83.0;0.0;n.a.;n.a.;n.a.;5.0;2.0;4.0
BU07160709;2023;79.0;0.0;n.a.;n.a.;n.a.;6.0;5.0;5.0
BU07160709;2024;76.0;0.0;n.a.;n.a.;n.a.;10.0;3.0;5.0
BU07160710;2022;95.0;0.0;n.a.;n.a.;n.a.;0.0;1.0;4.0
BU07160710;2023;90.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;4.0
BU07160710;2024;84.0;0.0;n.a.;n.a.;n.a.;5.0;5.0;5.0
BU07170000;2022;96.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU07170000;2023;94.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU07170000;2024;91.0;0.0;n.a.;n.a.;n.a.;3.0;0.0;2.0
BU07170001;2022;83.0;14.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU07170001;2023;78.0;14.0;n.a.;n.a.;n.a.;4.0;1.0;1.0
BU07170001;2024;76.0;13.0;n.a.;n.a.;n.a.;4.0;2.0;3.0
BU07170002;2022;88.0;7.0;n.a.;n.a.;n.a.;2.0;0.0;1.0
BU07170002;2023;85.0;7.0;n.a.;n.a.;n.a.;4.0;1.0;1.0
BU07170002;2024;83.0;7.0;n.a.;n.a.;n.a.;4.0;1.0;3.0
BU07170009;2022;88.0;7.0;n.a.;n.a.;n.a.;2.0;0.0;1.0
BU07170009;2023;85.0;7.0;n.a.;n.a.;n.a.;4.0;1.0;1.0
BU07170009;2024;83.0;7.0;n.a.;n.a.;n.a.;4.0;1.0;3.0
BU07170100;2022;95.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;2.0
BU07170100;2023;90.0;0.0;n.a.;n.a.;n.a.;6.0;1.0;2.0
BU07170100;2024;86.0;0.0;n.a.;n.a.;n.a.;8.0;3.0;3.0
BU07170109;2022;94.0;0.0;n.a.;n.a.;n.a.;3.0;0.0;2.0
BU07170109;2023;89.0;0.0;n.a.;n.a.;n.a.;7.0;1.0;2.0
BU07170109;2024;86.0;0.0;n.a.;n.a.;n.a.;9.0;2.0;2.0
BU07170200;2022;88.0;2.0;n.a.;n.a.;n.a.;0.0;1.0;1.0
BU07170200;2023;87.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;1.0
BU07170200;2024;91.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;3.0
BU07170201;2022;86.0;2.0;n.a.;n.a.;n.a.;2.0;1.0;2.0
BU07170201;2023;83.0;0.0;n.a.;n.a.;n.a.;4.0;1.0;2.0
BU07170201;2024;86.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;4.0
BU07170209;2022;86.0;0.0;n.a.;n.a.;n.a.;6.0;1.0;3.0
BU07170209;2023;78.0;0.0;n.a.;n.a.;n.a.;9.0;2.0;4.0
BU07170209;2024;75.0;0.0;n.a.;n.a.;n.a.;10.0;3.0;6.0
BU07170300;2022;96.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;1.0
BU07170300;2023;90.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;4.0
BU07170300;2024;88.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;6.0
BU07170309;2022;95.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;1.0
BU07170309;2023;89.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;4.0
BU07170309;2024;88.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;6.0
BU07170400;2022;91.0;2.0;n.a.;n.a.;n.a.;1.0;0.0;3.0
BU07170400;2023;90.0;2.0;n.a.;n.a.;n.a.;2.0;1.0;4.0
BU07170400;2024;88.0;2.0;n.a.;n.a.;n.a.;2.0;1.0;5.0
BU07170409;2022;95.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;0.0
BU07170409;2023;95.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;0.0
BU07170409;2024;82.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;0.0
BU07170500;2022;92.0;4.0;n.a.;n.a.;n.a.;2.0;0.0;2.0
BU07170500;2023;88.0;4.0;n.a.;n.a.;n.a.;4.0;1.0;3.0
BU07170500;2024;85.0;4.0;n.a.;n.a.;n.a.;5.0;2.0;4.0
BU07170501;2022;94.0;4.0;n.a.;n.a.;n.a.;2.0;0.0;1.0
BU07170501;2023;91.0;4.0;n.a.;n.a.;n.a.;3.0;1.0;1.0
BU07170501;2024;89.0;4.0;n.a.;n.a.;n.a.;3.0;2.0;2.0
BU07170502;2022;90.0;4.0;n.a.;n.a.;n.a.;2.0;0.0;2.0
BU07170502;2023;86.0;4.0;n.a.;n.a.;n.a.;4.0;1.0;2.0
BU07170502;2024;84.0;4.0;n.a.;n.a.;n.a.;4.0;2.0;4.0
BU07170508;2022;73.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;7.0
BU07170508;2023;70.0;0.0;n.a.;n.a.;n.a.;5.0;1.0;10.0
BU07170508;2024;68.0;0.0;n.a.;n.a.;n.a.;5.0;1.0;9.0
BU07170509;2022;90.0;4.0;n.a.;n.a.;n.a.;2.0;0.0;2.0
BU07170509;2023;86.0;4.0;n.a.;n.a.;n.a.;4.0;1.0;2.0
BU07170509;2024;84.0;4.0;n.a.;n.a.;n.a.;4.0;2.0;4.0
BU07170600;2022;93.0;2.0;n.a.;n.a.;n.a.;0.0;1.0;4.0
BU07170600;2023;90.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;6.0
BU07170600;2024;90.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;5.0
BU07170609;2022;81.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;2.0
BU07170609;2023;79.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;4.0
BU07170609;2024;80.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;3.0
BU07170700;2022;91.0;2.0;n.a.;n.a.;n.a.;1.0;1.0;4.0
BU07170700;2023;89.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;5.0
BU07170700;2024;87.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;6.0
BU07170709;2022;87.0;0.0;n.a.;n.a.;n.a.;4.0;1.0;6.0
BU07170709;2023;82.0;0.0;n.a.;n.a.;n.a.;6.0;2.0;6.0
BU07170709;2024;79.0;0.0;n.a.;n.a.;n.a.;7.0;1.0;7.0
BU07170800;2022;92.0;2.0;n.a.;n.a.;n.a.;2.0;2.0;1.0
BU07170800;2023;91.0;2.0;n.a.;n.a.;n.a.;2.0;2.0;2.0
BU07170800;2024;91.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;2.0
BU07170809;2022;91.0;2.0;n.a.;n.a.;n.a.;2.0;1.0;2.0
BU07170809;2023;89.0;1.0;n.a.;n.a.;n.a.;2.0;2.0;2.0
BU07170809;2024;89.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;2.0
BU07170900;2022;94.0;3.0;n.a.;n.a.;n.a.;2.0;0.0;0.0
BU07170900;2023;91.0;3.0;n.a.;n.a.;n.a.;3.0;1.0;1.0
BU07170900;2024;89.0;1.0;n.a.;n.a.;n.a.;4.0;2.0;1.0
BU07170901;2022;88.0;1.0;n.a.;n.a.;n.a.;4.0;2.0;1.0
BU07170901;2023;81.0;2.0;n.a.;n.a.;n.a.;8.0;4.0;3.0
BU07170901;2024;82.0;2.0;n.a.;n.a.;n.a.;5.0;4.0;6.0
BU07170908;2022;92.0;2.0;n.a.;n.a.;n.a.;2.0;1.0;1.0
BU07170908;2023;89.0;2.0;n.a.;n.a.;n.a.;4.0;1.0;2.0
BU07170908;2024;86.0;1.0;n.a.;n.a.;n.a.;4.0;2.0;3.0
BU07170909;2022;79.0;0.0;n.a.;n.a.;n.a.;3.0;3.0;8.0
BU07170909;2023;75.0;0.0;n.a.;n.a.;n.a.;3.0;3.0;7.0
BU07170909;2024;73.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;10.0
BU07171000;2022;93.0;0.0;n.a.;n.a.;n.a.;0.0;1.0;5.0
BU07171000;2023;93.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;5.0
BU07171000;2024;89.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;5.0
BU07171001;2022;91.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;4.0
BU07171001;2023;90.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;4.0
BU07171001;2024;86.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;5.0
BU07171008;2022;91.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;4.0
BU07171008;2023;90.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;4.0
BU07171008;2024;86.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;5.0
BU07171009;2022;91.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;4.0
BU07171009;2023;90.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;4.0
BU07171009;2024;86.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;5.0
BU07171100;2022;96.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU07171100;2023;94.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;1.0
BU07171100;2024;93.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;1.0
BU07171101;2022;92.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;3.0
BU07171101;2023;90.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;3.0
BU07171101;2024;89.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;3.0
BU07171109;2022;71.0;0.0;n.a.;n.a.;n.a.;6.0;2.0;15.0
BU07171109;2023;66.0;0.0;n.a.;n.a.;n.a.;8.0;1.0;18.0
BU07171109;2024;66.0;0.0;n.a.;n.a.;n.a.;8.0;1.0;17.0
BU07171200;2022;96.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU07171200;2023;94.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;1.0
BU07171200;2024;93.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;2.0
BU07171201;2022;95.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU07171201;2023;93.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;1.0
BU07171201;2024;92.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;2.0
BU07171209;2022;95.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU07171209;2023;93.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;1.0
BU07171209;2024;92.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;2.0
BU07180100;2022;86.0;6.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU07180100;2023;87.0;6.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU07180100;2024;79.0;6.0;n.a.;n.a.;n.a.;1.0;1.0;7.0
BU07180101;2022;91.0;4.0;n.a.;n.a.;n.a.;0.0;0.0;2.0
BU07180101;2023;90.0;4.0;n.a.;n.a.;n.a.;0.0;0.0;2.0
BU07180101;2024;90.0;3.0;n.a.;n.a.;n.a.;0.0;0.0;2.0
BU07180102;2022;68.0;20.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU07180102;2023;69.0;20.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU07180102;2024;65.0;20.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU07180103;2022;42.0;40.0;n.a.;n.a.;n.a.;0.0;0.0;17.0
BU07180103;2023;42.0;40.0;n.a.;n.a.;n.a.;0.0;0.0;17.0
BU07180103;2024;38.0;36.0;n.a.;n.a.;n.a.;0.0;0.0;25.0
BU07180200;2022;37.0;61.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU07180200;2023;36.0;61.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU07180200;2024;35.0;61.0;n.a.;n.a.;n.a.;2.0;0.0;1.0
BU07180201;2022;91.0;1.0;n.a.;n.a.;n.a.;0.0;0.0;5.0
BU07180201;2023;84.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;12.0
BU07180201;2024;82.0;1.0;n.a.;n.a.;n.a.;0.0;0.0;12.0
BU07180202;2022;99.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;1.0
BU07180202;2023;98.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;1.0
BU07180202;2024;97.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;1.0
BU07180203;2022;100.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU07180203;2023;100.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU07180203;2024;99.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU07180204;2022;98.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;0.0
BU07180204;2023;93.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;3.0
BU07180204;2024;89.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;5.0
BU07180205;2022;95.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;4.0
BU07180205;2023;94.0;0.0;n.a.;n.a.;n.a.;0.0;1.0;5.0
BU07180205;2024;94.0;0.0;n.a.;n.a.;n.a.;0.0;1.0;5.0
BU07180206;2022;77.0;15.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU07180206;2023;76.0;15.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU07180206;2024;77.0;15.0;n.a.;n.a.;n.a.;0.0;0.0;1.0
BU07180207;2022;85.0;10.0;n.a.;n.a.;n.a.;0.0;0.0;1.0
BU07180207;2023;84.0;10.0;n.a.;n.a.;n.a.;1.0;0.0;3.0
BU07180207;2024;83.0;10.0;n.a.;n.a.;n.a.;1.0;1.0;3.0
BU07180208;2022;92.0;4.0;n.a.;n.a.;n.a.;1.0;2.0;0.0
BU07180208;2023;93.0;4.0;n.a.;n.a.;n.a.;1.0;2.0;0.0
BU07180208;2024;92.0;4.0;n.a.;n.a.;n.a.;1.0;2.0;1.0
BU07180209;2022;100.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU07180209;2023;99.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
