gml_id;bronactualiteit;type;opp_m2;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
nl.top10nl.130941611;2018-01-01;transformatorstation;1865;BU00590007;GM0059;9288.0;9288GE;BU00590007;GM0059;9288.0;9288CB;BU00590007;GM0059;9288.0;9288CB;False;False;False;53.225001623021356;6.083867492758101;MULTIPOLYGON (((6.084297 53.22478, 6.083603 53.224786, 6.083578 53.225377, 6.083816 53.225372, 6.083837 53.225015, 6.084303 53.225021, 6.084297 53.22478)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941612;2018-01-01;transformatorstation;6515;BU19111080;GM1911;1775.0;1775TB;BU19111080;GM1911;1775.0;1775TB;BU19111080;GM1911;1775.0;1775TB;False;False;False;52.764187870478395;5.04031879588269;MULTIPOLYGON (((5.040769 52.76467, 5.040777 52.763713, 5.039858 52.763712, 5.039869 52.764663, 5.040769 52.76467)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941613;2018-01-01;transformatorstation;140530;BU09951018;GM0995;8221.0;8221RC;BU09951018;GM0995;8221.0;8221RC;BU09951018;GM0995;8221.0;8221RC;False;False;False;52.577510504629416;5.52953666664828;MULTIPOLYGON (((5.529483 52.575185, 5.529308 52.575185, 5.52915 52.575275, 5.528478 52.575672, 5.525766 52.577216, 5.525767 52.577348, 5.525943 52.577486, 5.529387 52.579769, 5.529527 52.579818, 5.529691 52.579822, 5.529873 52.579761, 5.530019 52.579686, 5.533221 52.577838, 5.533285 52.577731, 5.53325 52.577628, 5.533115 52.577492, 5.529624 52.575239, 5.529483 52.575185)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941614;2018-01-01;transformatorstation;18840;BU17090303;GM1709;4782.0;4782PM;BU17090303;GM1709;4782.0;4782PM;BU17090303;GM1709;4782.0;4782PM;False;False;False;51.68604132301253;4.579502438489519;MULTIPOLYGON (((4.580714 51.686665, 4.580782 51.686671, 4.580847 51.686663, 4.580884 51.686632, 4.581142 51.686054, 4.581148 51.685983, 4.581089 51.685934, 4.581016 51.685911, 4.580911 51.68589, 4.578165 51.685406, 4.578105 51.685411, 4.57804 51.685434, 4.578012 51.685459, 4.577993 51.685502, 4.578 51.68587, 4.577938 51.686001, 4.577891 51.686092, 4.577895 51.686129, 4.57794 51.686169, 4.578073 51.686193, 4.580714 51.686665)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941615;2018-01-01;zonnepark;42168;BU02000706;GM0200;7323.0;7323RM;BU02000706;GM0200;7324.0;7324BC;BU02000706;GM0200;7324.0;7324BC;False;False;True;52.24148119186916;6.008564751283988;MULTIPOLYGON (((6.006907 52.244148, 6.007648 52.244361, 6.008896 52.241906, 6.009578 52.240559, 6.010202 52.239319, 6.010331 52.23904, 6.009128 52.238995, 6.008887 52.239493, 6.00931 52.239571, 6.009177 52.239828, 6.008764 52.239751, 6.007631 52.242081, 6.008048 52.242153, 6.007918 52.242415, 6.007508 52.242341, 6.007291 52.242793, 6.007552 52.242839, 6.006907 52.244148)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941616;2018-01-01;transformatorstation;127;BU07030409;GM0703;4411.0;4411TB;BU07030409;GM0703;4411.0;4411TB;BU07030409;GM0703;4411.0;4411TB;False;False;False;51.424835549639845;4.22708645157425;MULTIPOLYGON (((4.226953 51.424837, 4.226994 51.424898, 4.227221 51.424834, 4.227177 51.424773, 4.226953 51.424837)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941617;2018-01-01;transformatorstation;310;BU05992307;GM0599;3198.0;3198NA;BU05992307;GM0599;3198.0;3198NA;BU05992307;GM0599;3198.0;3198NA;False;False;False;51.942210551819265;4.111831212281568;MULTIPOLYGON (((4.112008 51.942175, 4.111726 51.942117, 4.111655 51.942247, 4.111922 51.942302, 4.111931 51.942283, 4.111949 51.942288, 4.112008 51.942175)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941618;2018-01-01;zonnepark;168224;BU01140409;GM0114;7884.0;7884PM;BU01140409;GM0114;7884.0;7884PM;BU01140409;GM0114;7884.0;7884PM;False;False;False;52.74365675061335;7.03237288814274;MULTIPOLYGON (((7.025372 52.742786, 7.025427 52.744372, 7.039409 52.744541, 7.039396 52.742962, 7.025531 52.742755, 7.025372 52.742786)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941619;2018-01-01;transformatorstation;4406;BU04840801;GM0484;2408.0;2408AN;BU04840801;GM0484;2408.0;2408AN;BU04840801;GM0484;2408.0;2408AN;False;False;False;52.12758169309706;4.636257921644281;MULTIPOLYGON (((4.636778 52.127335, 4.63608 52.127169, 4.635653 52.127792, 4.636435 52.127998, 4.63684 52.12741, 4.636761 52.127386, 4.636778 52.127335)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941620;2018-01-01;transformatorstation;311;BU18590013;GM1859;7271.0;7271AA;BU18590013;GM1859;7271.0;7271AA;BU18590013;GM1859;7271.0;7271AA;False;False;False;52.119076980935645;6.536384554934494;MULTIPOLYGON (((6.536214 52.119135, 6.536392 52.119195, 6.536554 52.119017, 6.536379 52.11896, 6.536214 52.119135)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941621;2018-01-01;transformatorstation;10749;BU19241202;GM1924;3243.0;3243LJ;BU19241202;GM1924;3243.0;3243LJ;BU19241202;GM1924;3243.0;3243LJ;False;False;False;51.74670446379543;4.202926818119875;MULTIPOLYGON (((4.203249 51.746018, 4.201816 51.746902, 4.202606 51.747393, 4.204038 51.746502, 4.203249 51.746018)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941622;2018-01-01;transformatorstation;67750;BU09951018;GM0995;8221.0;8221RC;BU09951018;GM0995;8221.0;8221RC;BU09951018;GM0995;8221.0;8221RC;False;False;False;52.57572081090697;5.53688442019251;MULTIPOLYGON (((5.54081 52.577119, 5.538996 52.575396, 5.5367 52.576086, 5.537677 52.576731, 5.537668 52.576777, 5.537802 52.576868, 5.537874 52.576864, 5.539182 52.577728, 5.54081 52.577119)), ((5.536135 52.576073, 5.535602 52.57572, 5.536556 52.575174, 5.536136 52.574901, 5.534657 52.573941, 5.534795 52.573854, 5.534456 52.573632, 5.534377 52.573671, 5.534154 52.573538, 5.533913 52.573682, 5.533023 52.574354, 5.533008 52.574558, 5.533071 52.574591, 5.533067 52.574745, 5.533068 52.574755, 5.533354 52.574934, 5.533501 52.574853, 5.535176 52.575926, 5.53548 52.575768, 5.535607 52.575854, 5.53538 52.575983, 5.535803 52.576257, 5.536135 52.576073)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941623;2018-01-01;transformatorstation;718;BU02020322;GM0202;6827.0;6827AV;BU02020322;GM0202;6827.0;6827AV;BU02020322;GM0202;6827.0;6827AV;False;False;False;51.965991203946714;5.941997506352111;MULTIPOLYGON (((5.941731 51.965877, 5.941683 51.966032, 5.942262 51.966107, 5.94231 51.965949, 5.941731 51.965877)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941624;2018-01-01;transformatorstation;2856;BU04840801;GM0484;2408.0;2408AN;BU04840801;GM0484;2408.0;2408AN;BU04840801;GM0484;2408.0;2408AN;False;False;False;52.12774800961045;4.636907810226184;MULTIPOLYGON (((4.63738 52.127493, 4.637027 52.127388, 4.636904 52.127429, 4.63684 52.12741, 4.636435 52.127998, 4.636934 52.12813, 4.63738 52.127493)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941625;2018-01-01;transformatorstation;13459;BU05991926;GM0599;3029.0;3029AC;BU05991926;GM0599;3029.0;3029AC;BU05991926;GM0599;3029.0;3029AC;False;False;False;51.91079495792018;4.42766587806825;MULTIPOLYGON (((4.426942 51.910621, 4.42659 51.911237, 4.426702 51.911287, 4.426919 51.91133, 4.42694 51.911293, 4.427977 51.911521, 4.428309 51.910925, 4.428261 51.910884, 4.428321 51.910784, 4.428423 51.910743, 4.42868 51.910276, 4.427789 51.91008, 4.427612 51.910163, 4.427343 51.910111, 4.427397 51.910207, 4.427144 51.910666, 4.426942 51.910621)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941626;2018-01-01;transformatorstation;65;BU19700307;GM1970;9133.0;9133DW;BU19700307;GM1970;9133.0;9133DW;BU19700307;GM1970;9133.0;9133DW;False;False;False;53.40796503393444;6.156884459741007;MULTIPOLYGON (((6.156971 53.407962, 6.156892 53.407913, 6.156798 53.407968, 6.156876 53.408017, 6.156971 53.407962)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941627;2018-01-01;transformatorstation;1486;BU19700307;GM1970;9133.0;9133DV;BU19700307;GM1970;9133.0;9133DV;BU19700307;GM1970;9133.0;9133DV;False;False;False;53.37719451968507;6.1238080014507394;MULTIPOLYGON (((6.124176 53.377043, 6.124124 53.377036, 6.123553 53.377031, 6.123458 53.37736, 6.123459 53.377375, 6.123468 53.377384, 6.123491 53.377383, 6.124098 53.377321, 6.124176 53.377043)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941628;2018-01-01;transformatorstation;2081;BU19790945;GM1979;9937.0;9937TG;BU19790945;GM1979;9937.0;9937TG;BU19790945;GM1979;9937.0;9937TG;False;False;False;53.30875511852234;6.896085169026431;MULTIPOLYGON (((6.896364 53.308963, 6.89641 53.308863, 6.896544 53.308886, 6.896632 53.30869, 6.895705 53.308538, 6.895587 53.308846, 6.896364 53.308963)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941629;2018-01-01;transformatorstation;9890;BU0363BA04;GM0363;1041.0;1041AB;BU0363BA04;GM0363;1041.0;1041AB;BU0363BA04;GM0363;1041.0;1041AB;False;False;False;52.40442751042849;4.844806775061699;MULTIPOLYGON (((4.842964 52.405052, 4.843273 52.405311, 4.84666 52.403782, 4.846666 52.403748, 4.846633 52.403702, 4.846481 52.403579, 4.846383 52.403618, 4.846332 52.403561, 4.842964 52.405052)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941630;2018-01-01;transformatorstation;760;BU07170209;GM0717;4354.0;4354RB;BU07170209;GM0717;4354.0;4354RB;BU07170209;GM0717;4354.0;4354RB;False;False;False;51.63074860680147;3.711383671117488;MULTIPOLYGON (((3.711674 51.630749, 3.71152 51.630615, 3.7115 51.630624, 3.711455 51.630584, 3.711097 51.630742, 3.711296 51.63092, 3.711674 51.630749)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941631;2018-01-01;transformatorstation;2502;BU02970109;GM0297;5305.0;5305TA;BU02970109;GM0297;5305.0;5305TA;BU02970109;GM0297;5305.0;5305TA;False;False;False;51.801969310229936;5.132536999885956;MULTIPOLYGON (((5.131976 51.801776, 5.131999 51.802063, 5.132054 51.802067, 5.132068 51.802077, 5.132066 51.80209, 5.132226 51.802105, 5.132227 51.802093, 5.132241 51.802089, 5.132261 51.802089, 5.132694 51.802119, 5.132704 51.802128, 5.132709 51.802139, 5.132806 51.802149, 5.132807 51.802138, 5.132829 51.802134, 5.133128 51.802159, 5.133118 51.801913, 5.132848 51.801891, 5.132858 51.801834, 5.131976 51.801776)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941632;2018-01-01;transformatorstation;260;BU00880000;GM0088;9166.0;9166LT;BU00880000;GM0088;9166.0;9166LT;BU00880000;GM0088;9166.0;9166LT;False;False;False;53.47676988049911;6.154671732107625;MULTIPOLYGON (((6.154589 53.476674, 6.154557 53.476852, 6.154755 53.476863, 6.154787 53.47669, 6.154589 53.476674)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941633;2018-01-01;transformatorstation;3562;BU16760501;GM1676;4311.0;4311RS;BU16760501;GM1676;4311.0;4311RS;BU16760501;GM1676;4311.0;4311RS;False;False;False;51.666078770061006;4.163061742183869;MULTIPOLYGON (((4.162683 51.665832, 4.162651 51.666313, 4.162653 51.666395, 4.163313 51.666403, 4.163314 51.666119, 4.163541 51.666119, 4.163548 51.665802, 4.163058 51.665792, 4.162773 51.665805, 4.162733 51.665809, 4.1627 51.665818, 4.162683 51.665832)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941634;2018-01-01;transformatorstation;740;BU19780103;GM1978;4241.0;4241XS;BU19780103;GM1978;4241.0;4241XS;BU19780103;GM1978;4241.0;4241XS;False;False;False;51.871057381150486;4.98933979004656;MULTIPOLYGON (((4.989617 51.871046, 4.989293 51.870885, 4.989071 51.871054, 4.989217 51.871151, 4.989381 51.871231, 4.989617 51.871046)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130941635;2018-01-01;transformatorstation;83534;BU19111080;GM1911;1775.0;1775RK;BU19111080;GM1911;1775.0;1775RK;BU19111080;GM1911;1775.0;1775RK;False;False;False;52.79027768915563;5.035234938417845;MULTIPOLYGON (((5.035357 52.788354, 5.032296 52.790965, 5.035138 52.7922, 5.038162 52.789584, 5.035357 52.788354)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130943041;2018-01-01;transformatorstation;56066;BU07030409;GM0703;4411.0;4411TB;BU07030409;GM0703;4411.0;4411TB;BU07030409;GM0703;4411.0;4411TB;False;False;False;51.42386353382649;4.21873414654321;MULTIPOLYGON (((4.217784 51.422396, 4.217736 51.422623, 4.217586 51.423348, 4.217442 51.424036, 4.217338 51.424547, 4.217241 51.42501, 4.217199 51.425207, 4.217231 51.42521, 4.21792 51.425266, 4.219288 51.425377, 4.219667 51.425409, 4.219823 51.42464, 4.220248 51.422635, 4.220263 51.422545, 4.220268 51.422519, 4.217874 51.422326, 4.217784 51.422396)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130957180;2018-01-01;zonnepark;23039;BU05370202;GM0537;2222.0;2222AG;BU05370202;GM0537;2222.0;2222AG;BU05370202;GM0537;2222.0;2222AG;False;False;False;52.204953641288064;4.440763417580072;MULTIPOLYGON (((4.439508 52.205428, 4.440509 52.206051, 4.440904 52.205777, 4.441165 52.205593, 4.441328 52.205467, 4.441463 52.205339, 4.4416 52.205135, 4.441704 52.20494, 4.441757 52.204808, 4.441798 52.204681, 4.441825 52.204573, 4.441846 52.204478, 4.441853 52.204354, 4.441851 52.20417, 4.441836 52.203917, 4.441817 52.203771, 4.441577 52.203837, 4.440354 52.20445, 4.439543 52.20498, 4.439295 52.205126, 4.439558 52.205234, 4.439602 52.20527, 4.439609 52.205312, 4.439508 52.205428)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130964053;2018-01-01;zonnepark;12161;BU02260201;GM0226;6921.0;6921RD;BU02260201;GM0226;6921.0;6921RD;BU02260201;GM0226;6921.0;6921RD;False;False;False;51.974529342224415;6.008992517055783;MULTIPOLYGON (((6.007976 51.974831, 6.009327 51.975209, 6.010018 51.974228, 6.008647 51.973853, 6.008561 51.973974, 6.007976 51.974831)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130964054;2018-01-01;zonnepark;14918;BU02260101;GM0226;6921.0;6921RH;BU02260101;GM0226;6921.0;6921RH;BU02260101;GM0226;6921.0;6921RH;False;False;False;51.96994323100909;6.015770338601478;MULTIPOLYGON (((6.01523 51.969672, 6.015041 51.969647, 6.01338 51.969435, 6.013247 51.969647, 6.013196 51.969794, 6.015006 51.970041, 6.016588 51.970231, 6.01671 51.970272, 6.017159 51.970336, 6.018135 51.970456, 6.018274 51.970244, 6.018301 51.970164, 6.018299 51.970122, 6.018281 51.970093, 6.018266 51.970085, 6.018209 51.97007, 6.018149 51.970058, 6.017284 51.969949, 6.01523 51.969672)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130964055;2018-01-01;zonnepark;7044;BU00808003;GM0080;9088.0;9088BJ;BU00808003;GM0080;9088.0;9088BJ;BU00808003;GM0080;9088.0;9088BJ;False;False;False;53.16627711392711;5.8318259166369915;MULTIPOLYGON (((5.831194 53.166578, 5.831432 53.166541, 5.831612 53.16653, 5.832211 53.166525, 5.832576 53.166522, 5.832721 53.166518, 5.832782 53.166514, 5.832817 53.16651, 5.832851 53.166505, 5.832873 53.166493, 5.832875 53.166441, 5.832867 53.166413, 5.832872 53.166388, 5.832891 53.166365, 5.832937 53.166341, 5.832984 53.166327, 5.832999 53.166318, 5.833009 53.166305, 5.832906 53.16625, 5.832854 53.166229, 5.831969 53.166021, 5.831523 53.165916, 5.831398 53.165889, 5.831358 53.165883, 5.831326 53.165884, 5.831291 53.165887, 5.831259 53.165893, 5.831229 53.165901, 5.8312 53.165918, 5.831165 53.165945, 5.831044 53.166133, 5.830865 53.166425, 5.831015 53.16647, 5.830997 53.166499, 5.83108 53.166522, 5.831104 53.166584, 5.831194 53.166578)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130964056;2018-01-01;zonnepark;54709;BU07620001;GM0762;5753.0;5753BP;BU07620113;GM0762;5753.0;5753BP;BU07620113;GM0762;5753.0;5753BP;True;False;False;51.44863261386157;5.791399018416057;MULTIPOLYGON (((5.790761 51.449551, 5.790799 51.449487, 5.791386 51.449644, 5.792091 51.449834, 5.792461 51.448939, 5.793755 51.449277, 5.794122 51.448438, 5.794076 51.448343, 5.792515 51.447975, 5.791968 51.447845, 5.791969 51.447752, 5.791887 51.447695, 5.790483 51.447313, 5.790124 51.447814, 5.790472 51.447909, 5.790134 51.448416, 5.789863 51.448416, 5.789257 51.448255, 5.788501 51.448952, 5.790761 51.449551)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130964057;2018-01-01;zonnepark;3243;BU00930111;GM0093;8882.0;8882HB;BU00930111;GM0093;8882.0;8882HB;BU00930111;GM0093;8882.0;8882HB;False;False;False;53.37680057222919;5.256165169552123;MULTIPOLYGON (((5.255771 53.376839, 5.2555 53.376784, 5.255406 53.376957, 5.255512 53.376976, 5.255814 53.377031, 5.256362 53.377131, 5.256618 53.376692, 5.256696 53.376554, 5.256715 53.376521, 5.256202 53.376415, 5.255927 53.376871, 5.255771 53.376839)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130964058;2018-01-01;zonnepark;79212;BU19691209;GM1969;9363.0;9363XC;BU19691209;GM1969;9363.0;9363XC;BU19691209;GM1969;9363.0;9363XC;False;False;False;53.13768696934393;6.2794694267815;MULTIPOLYGON (((6.27773 53.139854, 6.28 53.140061, 6.280143 53.139561, 6.280147 53.139544, 6.280286 53.139034, 6.280796 53.137096, 6.280995 53.136391, 6.281219 53.135535, 6.280739 53.135487, 6.278918 53.135318, 6.278672 53.136245, 6.278331 53.137568, 6.277871 53.139301, 6.27773 53.139854)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130964059;2018-01-01;zonnepark;1834;BU00140904;GM0014;9746.0;9746DC;BU00140904;GM0014;9746.0;9746DC;BU00140904;GM0014;9746.0;9746DC;False;False;False;53.23672408541361;6.519224788543122;MULTIPOLYGON (((6.518052 53.23697, 6.518127 53.237095, 6.518382 53.236995, 6.518582 53.23692, 6.518762 53.236863, 6.518853 53.236835, 6.518947 53.236808, 6.51906 53.23678, 6.519159 53.236758, 6.519283 53.236734, 6.519425 53.23671, 6.519507 53.236696, 6.519619 53.236681, 6.519742 53.236668, 6.519884 53.236657, 6.520026 53.236649, 6.520126 53.236645, 6.520191 53.236644, 6.520073 53.236427, 6.518731 53.236788, 6.518052 53.23697)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130964060;2018-01-01;zonnepark;226389;BU01530908;GM0153;7548.0;7548RE;BU01530908;GM0153;7548.0;7548RE;BU01530908;GM0153;7548.0;7548RE;False;False;False;52.234876105079366;6.777143995816596;MULTIPOLYGON (((6.772728 52.237059, 6.773114 52.237635, 6.77476 52.23729, 6.777977 52.236613, 6.779191 52.236365, 6.778832 52.235671, 6.781655 52.235086, 6.781637 52.235052, 6.781395 52.234592, 6.781758 52.234531, 6.781693 52.234406, 6.781974 52.234362, 6.781731 52.233911, 6.78135 52.233204, 6.780808 52.232212, 6.780467 52.231584, 6.780265 52.231521, 6.779757 52.231661, 6.778495 52.232006, 6.778792 52.232759, 6.777373 52.233298, 6.774458 52.234414, 6.772716 52.235072, 6.772585 52.235134, 6.77236 52.23531, 6.771496 52.235314, 6.771601 52.235712, 6.771626 52.235811, 6.771621 52.235846, 6.771387 52.235989, 6.77157 52.236131, 6.771747 52.236168, 6.771887 52.236478, 6.773061 52.236369, 6.773248 52.236475, 6.773268 52.236909, 6.772728 52.237059)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130964061;2018-01-01;zonnepark;10239;BU01069905;GM0106;9492.0;9492TH;BU01069905;GM0106;9492.0;9492TH;BU01069905;GM0106;9492.0;9492TH;False;False;False;53.05690165886029;6.568000166528719;MULTIPOLYGON (((6.566652 53.057055, 6.569229 53.057271, 6.569349 53.056749, 6.566774 53.056532, 6.566652 53.057055)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130964062;2018-01-01;zonnepark;11871;BU19240109;GM1924;3253.0;3253LX;BU19240109;GM1924;3253.0;3253LX;BU19240109;GM1924;3253.0;3253LX;False;False;False;51.814857591114;3.906442842764752;MULTIPOLYGON (((3.905483 51.815476, 3.906614 51.815779, 3.906764 51.815589, 3.906532 51.815535, 3.9065 51.815525, 3.906482 51.815512, 3.906473 51.815498, 3.906465 51.815485, 3.906467 51.815473, 3.906474 51.815453, 3.906529 51.81538, 3.906726 51.815087, 3.907391 51.814114, 3.907132 51.814061, 3.906586 51.813954, 3.906253 51.814414, 3.905483 51.815476)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130964063;2018-01-01;zonnepark;44419;BU01890105;GM0189;7641.0;7641LG;BU01890105;GM0189;7641.0;7641LG;BU01890105;GM0189;7641.0;7641LG;False;False;False;52.37751711361468;6.59971050250528;MULTIPOLYGON (((6.596891 52.377468, 6.6019 52.378588, 6.602569 52.377576, 6.601455 52.377324, 6.598926 52.376764, 6.598911 52.376782, 6.598656 52.376726, 6.598666 52.376702, 6.597446 52.37645, 6.596891 52.377468)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130964064;2018-01-01;zonnepark;371984;BU01145301;GM0114;7825.0;7825GK;BU01145301;GM0114;7825.0;7825GK;BU01145301;GM0114;7825.0;7825GK;False;False;False;52.74176764586093;6.955484016559237;MULTIPOLYGON (((6.958607 52.743722, 6.958863 52.743718, 6.95954 52.743709, 6.960191 52.7437, 6.961039 52.743689, 6.961403 52.743683, 6.961764 52.743663, 6.962106 52.74362, 6.962701 52.743222, 6.962852 52.743122, 6.962924 52.74308, 6.96317 52.742962, 6.962536 52.742741, 6.962166 52.742746, 6.962069 52.742652, 6.96254 52.742134, 6.962632 52.74216, 6.962864 52.741912, 6.96205 52.741632, 6.953583 52.738712, 6.95281 52.738445, 6.952555 52.738449, 6.952515 52.738431, 6.951861 52.738873, 6.951081 52.739404, 6.950046 52.740494, 6.950131 52.740525, 6.950015 52.740655, 6.949928 52.740744, 6.949483 52.74075, 6.948894 52.74109, 6.949985 52.741492, 6.950138 52.741564, 6.949175 52.742494, 6.951449 52.743291, 6.951538 52.743322, 6.954605 52.74439, 6.955213 52.744597, 6.955339 52.744641, 6.95537 52.744606, 6.955473 52.744637, 6.955499 52.744635, 6.955571 52.74465, 6.955674 52.744695, 6.955751 52.744647, 6.955856 52.744581, 6.95619 52.74437, 6.956703 52.74405, 6.956731 52.744033, 6.956761 52.744019, 6.956798 52.744005, 6.95686 52.743985, 6.956995 52.743945, 6.957089 52.743922, 6.957174 52.743903, 6.95727 52.743885, 6.957381 52.743867, 6.957545 52.743842, 6.957658 52.743825, 6.95799 52.743784, 6.958245 52.743753, 6.958456 52.743733, 6.958607 52.743722)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130964065;2018-01-01;zonnepark;33426;BU01770501;GM0177;8111.0;8111AV;BU01770501;GM0177;8111.0;8111AV;BU01770501;GM0177;8111.0;8111AV;False;False;False;52.334893023233036;6.288261957417445;MULTIPOLYGON (((6.287676 52.334971, 6.287643 52.334954, 6.287297 52.334956, 6.286875 52.33496, 6.285753 52.335482, 6.285928 52.335626, 6.28649 52.336062, 6.286944 52.33591, 6.287475 52.335733, 6.288368 52.335434, 6.288822 52.335274, 6.289064 52.335176, 6.289515 52.334971, 6.289868 52.334791, 6.290125 52.334647, 6.290302 52.334532, 6.290379 52.334476, 6.290561 52.33434, 6.290584 52.334323, 6.289647 52.333667, 6.288285 52.334303, 6.287073 52.334865, 6.287175 52.334887, 6.287301 52.334889, 6.287802 52.334883, 6.287839 52.334883, 6.287842 52.33497, 6.287676 52.334971)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130984079;2018-01-01;zonnepark;238;BU02730006;GM0273;3882.0;3882MR;BU02730006;GM0273;3882.0;3882MR;BU02730006;GM0273;3882.0;3882MR;False;False;False;52.25030075579538;5.570342650214685;MULTIPOLYGON (((5.570572 52.250192, 5.570072 52.25036, 5.570116 52.250409, 5.57061 52.250242, 5.570572 52.250192)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130984082;2018-01-01;zonnepark;444;BU02670201;GM0267;3862.0;3862PD;BU02670201;GM0267;3862.0;3862PD;BU02670201;GM0267;3862.0;3862PD;False;False;False;52.21055955586093;5.512521438070315;MULTIPOLYGON (((5.512338 52.210677, 5.512512 52.210703, 5.512561 52.210604, 5.512714 52.210549, 5.512742 52.21048, 5.512452 52.210436, 5.512338 52.210677)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130985439;2018-01-01;zonnepark;39113;BU03560804;GM0356;3437.0;3437PJ;BU03560804;GM0356;3437.0;3437PJ;BU03560804;GM0356;3437.0;3437PJ;False;False;False;52.060394808213104;5.079768156133037;MULTIPOLYGON (((5.078379 52.060769, 5.078385 52.060814, 5.078477 52.061324, 5.081364 52.061181, 5.081276 52.060493, 5.08121 52.059883, 5.081172 52.059476, 5.08082 52.05949, 5.078168 52.059619, 5.078228 52.059824, 5.078248 52.060083, 5.078146 52.060085, 5.078216 52.060716, 5.078371 52.060703, 5.078379 52.060769)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.130998187;2018-01-01;transformatorstation;653;BU06540402;GM0654;4437.0;4437NC;BU06540402;GM0654;4437.0;4437NC;BU06540402;GM0654;4437.0;4437NC;False;False;False;51.388504083850385;3.8116773149559644;MULTIPOLYGON (((3.811443 51.388593, 3.811905 51.388598, 3.811909 51.388414, 3.811487 51.38841, 3.811446 51.388439, 3.811443 51.388593)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.131001393;2018-01-01;zonnepark;22254;BU02140305;GM0214;4032.0;4032NB;BU02140305;GM0214;4032.0;4032NB;BU02140305;GM0214;4032.0;4032NB;False;False;False;51.92307571205736;5.470211004130536;MULTIPOLYGON (((5.467797 51.923673, 5.468033 51.92404, 5.469527 51.923599, 5.470663 51.923264, 5.470726 51.923246, 5.47073 51.923251, 5.471125 51.923136, 5.471121 51.923131, 5.472576 51.922721, 5.472087 51.922152, 5.470672 51.922556, 5.470423 51.922691, 5.469961 51.922826, 5.469183 51.923052, 5.468592 51.923223, 5.467797 51.923673)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.131001416;2018-01-01;zonnepark;1764;BU01770501;GM0177;8111.0;8111CM;BU01770501;GM0177;8111.0;8111CM;BU01770501;GM0177;8111.0;8111CM;False;False;False;52.3299055939197;6.284493865191104;MULTIPOLYGON (((6.284097 52.32977, 6.284099 52.329789, 6.284131 52.330073, 6.284889 52.330043, 6.284885 52.330009, 6.284862 52.329791, 6.284857 52.329746, 6.284857 52.329736, 6.284638 52.329746, 6.284097 52.32977)));WarmteAtlas:EnergieTopo;;;
