X;Y;BronNaam;BronTemp;TypeBron;MWth;Status;CapFactor;VolFactor;ProdKost;UitMin;UitMax;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
228600;525100;DOC Kaas Zuivelfabriek;0;;0.0;Optie B;0.0;0.0;0;0;0;BU01186205;GM0118;7907.0;7907GB;BU01186205;GM0118;7907.0;7907GB;BU01186205;GM0118;7907.0;7907GB;False;False;False;52.708307447034215;6.476244289810724;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
246200;575950;ESKA Graphic Board BV Hoogezand;0;;0.0;Optie B;0.0;0.0;0;0;0;BU19520105;GM1952;9601.0;9601KJ;BU19520105;GM1952;9601.0;9601KJ;BU19520105;GM1952;9601.0;9601KJ;False;False;False;53.16248907020713;6.750818584361004;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
245350;576300;Sapa Aluminium BV Hoogezand;0;;0.0;Optie B;0.0;0.0;0;0;0;BU19520107;GM1952;9601.0;9601LJ;BU19520107;GM1952;9601.0;9601LJ;BU19520107;GM1952;9601.0;9601LJ;False;False;False;53.16577720759736;6.738211025438852;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
140073;447609;Vijfwal;80;Gasmotor;5.0;Optie B;0.0;0.0;0;0;0;BU03211231;GM0321;3991.0;3991PX;BU03211231;GM0321;3991.0;3991PX;BU03211231;GM0321;3991.0;3991PX;False;False;False;52.016636992800315;5.169755476680889;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
173928;421577;Gasunie Ravenstein;0;;0.0;Optie B;0.0;0.0;0;0;0;BU08281601;GM0828;5356.0;5356NG;BU08281601;GM0828;5356.0;5356NG;BU08281601;GM0828;5356.0;5356NG;False;False;False;51.782533704900196;5.661502071947037;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
145000;479450;BN International BV;0;;0.0;Optie B;0.0;0.0;0;0;0;BU04060513;GM0406;1271.0;1271AG;BU04060513;GM0406;1271.0;1271AG;BU04060513;GM0406;1271.0;1271AG;False;False;False;52.302931073122416;5.24059251196872;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
161736;443540;De Ingensche Waarden BV;0;;0.0;Optie B;0.0;0.0;0;0;0;BU02140408;GM0214;4031.0;4031KN;BU02140408;GM0214;4031.0;4031KN;BU02140408;GM0214;4031.0;4031KN;False;False;False;51.980223766318254;5.485249098166966;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
191550;507000;Hyproca Lyempf BV;0;;0.0;Optie B;0.0;0.0;0;0;0;BU01660004;GM0166;8261.0;8261LK;BU01660004;GM0166;8261.0;8261LK;BU01660004;GM0166;8261.0;8261LK;False;False;False;52.549402421154724;5.926064984067603;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
187500;418200;Georgia Pacific Nederland BV;80;Industrie;0.0;Optie B;0.0;0.0;2;200;200;BU19820605;GM1982;5433.0;5433NC;BU19820605;GM1982;5433.0;5433NC;BU19820605;GM1982;5433.0;5433NC;False;False;False;51.75155542010773;5.857862417599775;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
187107;418453;Bio Energie Centrale Cuijk;80;BMC;26.4;Optie B;0.0;0.0;5;28;28;BU19820605;GM1982;5433.0;5433NG;BU19820605;GM1982;5433.0;5433NG;BU19820605;GM1982;5433.0;5433NG;False;False;False;51.753852154755855;5.852194652465434;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
201849;319516;Slachthuis Kerkrade BV;0;;0.0;Optie B;0.0;0.0;0;0;0;BU09280100;GM0928;6466.0;6466XW;BU09280100;GM0928;6466.0;6466XW;BU09280100;GM0928;6466.0;6466XW;False;False;False;50.86354561430888;6.052616871669342;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
201062;322187;Simrax BV;0;;0.0;Optie B;0.0;0.0;0;0;0;BU08820020;GM0882;6372.0;6372PZ;BU08820020;GM0882;6372.0;6372PZ;BU08820020;GM0882;6372.0;6372PZ;False;False;False;50.88761716129362;6.041778812277211;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
200842;321125;E max Remelt;0;;0.0;Optie B;0.0;0.0;0;0;0;BU09280009;GM0928;6468.0;6468ET;BU09280009;GM0928;6468.0;6468ET;BU09280009;GM0928;6468.0;6468ET;False;False;False;50.878089224722224;6.038518279449217;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
199520;318420;Steenfabriek Linssen BV;0;;0.0;Optie B;0.0;0.0;0;0;0;BU09280000;GM0928;6466.0;6466GN;BU09280000;GM0928;6466.0;6466GN;BU09280000;GM0928;6466.0;6466GN;False;False;False;50.853880030183035;6.0194044839312735;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
198620;364930;Kleiwarenfabriek Joosten Kessel BV;0;;0.0;Optie B;0.0;0.0;0;0;0;BU18940209;GM1894;5995.0;5995NX;BU18940702;GM1894;5995.0;5995NX;BU18940702;GM1894;5995.0;5995NX;True;False;False;51.271997551853694;6.012273951168698;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
168800;438250;Recticel  BV Kesteren;0;;0.0;Optie B;0.0;0.0;0;0;0;BU17400000;GM1740;4041.0;4041CL;BU17400000;GM1740;4041.0;4041CL;BU17400000;GM1740;4041.0;4041CL;False;False;False;51.932545623126295;5.587856275966481;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
102750;433250;IHC Smit BV;80;Industrie;0.39;Optie B;0.0;0.0;2;200;200;BU19780902;GM1978;2961.0;2961AW;BU19780902;GM1978;2961.0;2961AW;BU19780902;GM1978;2961.0;2961AW;False;False;False;51.88532515026303;4.628270292082073;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
263800;528000;Cabot Norit Activated Carbon Klazienaveen;0;Industrie;0.0;Optie B;0.0;0.0;0;0;0;BU01140800;GM0114;7891.0;7891EV;BU01140800;GM0114;7891.0;7891EV;BU01140800;GM0114;7891.0;7891EV;False;False;False;52.728455548581245;6.997879137194958;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
261750;526950;Rademakers Gieterij BV;0;;0.0;Optie B;0.0;0.0;0;0;0;BU01140809;GM0114;7891.0;7891GA;BU01140809;GM0114;7891.0;7891GA;BU01140809;GM0114;7891.0;7891GA;False;False;False;52.71942898285756;6.967202404836509;WarmteAtlas:MT_WarmteBronnen_ECW;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:24;
