PK_UID;ID;GRIDCODE;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
112;112;4500;BU00930523;GM0093;BU00930523;GM0093;BU00930523;GM0093;False;False;53.41425197927944;5.459587443034406;MULTIPOLYGON (((5.467095 53.409587, 5.457085 53.412594, 5.454564 53.415579, 5.447047 53.417856, 5.458327 53.417823, 5.460848 53.414838, 5.467103 53.41408, 5.467095 53.409587)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
113;113;1500;BU19660301;GM1966;BU19660301;GM1966;BU19660301;GM1966;False;False;53.40690972353543;6.367402626240149;MULTIPOLYGON (((6.365545 53.407884, 6.369304 53.407853, 6.367359 53.404992, 6.365545 53.407884)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
114;114;500;BU19660401;GM1966;BU19660401;GM1966;BU19660401;GM1966;False;False;53.41034133020529;6.49563678692991;MULTIPOLYGON (((6.500795 53.404462, 6.488213 53.406516, 6.496334 53.418899, 6.499527 53.414789, 6.500795 53.404462)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
115;115;4500;BU00930112;GM0093;BU00930112;GM0093;BU00930112;GM0093;False;False;53.40845344862412;5.292291045981402;MULTIPOLYGON (((5.290414 53.407329, 5.286655 53.407326, 5.28665 53.409572, 5.297927 53.409581, 5.297932 53.407335, 5.290414 53.407329)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
116;116;4500;BU00930523;GM0093;BU00930523;GM0093;BU00930523;GM0093;False;False;53.40846304006772;5.468697789490795;MULTIPOLYGON (((5.467091 53.407341, 5.467095 53.409587, 5.471908 53.408461, 5.467091 53.407341)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
117;117;3000;BU19700509;GM1970;BU19700509;GM1970;BU19700509;GM1970;False;False;53.40655129938125;6.070418186153312;MULTIPOLYGON (((6.07228 53.405418, 6.068521 53.405439, 6.068557 53.407685, 6.072315 53.407664, 6.07228 53.405418)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
118;118;2000;BU19661101;GM1966;BU19661101;GM1966;BU19661101;GM1966;False;False;53.402554966471946;6.577882722585533;MULTIPOLYGON (((6.575959 53.403743, 6.58052 53.402929, 6.57717 53.400992, 6.575959 53.403743)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
119;119;4000;BU00930112;GM0093;BU00930112;GM0093;BU00930112;GM0093;False;False;53.406202643874266;5.286657529635617;MULTIPOLYGON (((5.282901 53.405076, 5.282896 53.407323, 5.286655 53.407326, 5.290414 53.407329, 5.290419 53.405083, 5.282901 53.405076)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
120;120;3000;BU19700508;GM1970;BU19700508;GM1970;BU19700508;GM1970;False;False;53.40457452834994;6.051591979078858;MULTIPOLYGON (((6.049727 53.405544, 6.053486 53.405523, 6.051562 53.402657, 6.049727 53.405544)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
121;121;3000;BU19700409;GM1970;BU19700409;GM1970;BU19700409;GM1970;False;False;53.40422754614547;6.111729562001675;MULTIPOLYGON (((6.109866 53.405198, 6.113625 53.405175, 6.111697 53.40231, 6.109866 53.405198)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
122;122;3000;BU19700308;GM1970;BU19700308;GM1970;BU19700308;GM1970;False;False;53.403960414147576;6.1286402213635895;MULTIPOLYGON (((6.132379 53.402814, 6.124862 53.40286, 6.124901 53.405107, 6.132418 53.40506, 6.132379 53.402814)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
123;123;1500;BU19660102;GM1966;BU19660102;GM1966;BU19660102;GM1966;False;False;53.40284225334526;6.292131517015122;MULTIPOLYGON (((6.293987 53.401705, 6.290229 53.401733, 6.290276 53.403979, 6.294034 53.403951, 6.293987 53.401705)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
124;124;500;BU19660401;GM1966;BU19660401;GM1966;BU19660401;GM1966;False;False;53.40108785244642;6.506269050122471;MULTIPOLYGON (((6.508195 53.399901, 6.503633 53.400712, 6.50698 53.402651, 6.508195 53.399901)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
125;125;2000;BU19661101;GM1966;BU19661101;GM1966;BU19661101;GM1966;False;False;53.41245216980351;6.613806211111291;POLYGON ((6.566815 53.405403, 6.571383 53.413688, 6.604916 53.410856, 6.611936 53.420355, 6.620426 53.422391, 6.618992 53.430394, 6.626338 53.435685, 6.640013 53.433396, 6.638153 53.425578, 6.639034 53.420647, 6.632394 53.415866, 6.621314 53.412273, 6.622949 53.411008, 6.634633 53.408881, 6.633968 53.406083, 6.645385 53.406811, 6.640853 53.397593, 6.618869 53.399818, 6.612979 53.404371, 6.607666 53.402427, 6.60352 53.399438, 6.59278 53.400346, 6.588844 53.400093, 6.580177 53.406786, 6.575959 53.403743, 6.566815 53.405403), (6.619954 53.417392, 6.616464 53.413572, 6.621314 53.412273, 6.619954 53.417392));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
126;126;4500;BU00930112;GM0093;BU00930112;GM0093;BU00930112;GM0093;False;False;53.40541814806903;5.276979225384466;MULTIPOLYGON (((5.271619 53.407312, 5.282896 53.407323, 5.282901 53.405076, 5.27335 53.402228, 5.271619 53.407312)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
127;127;4500;BU00930418;GM0093;BU00930418;GM0093;BU00930418;GM0093;False;False;53.40404127701605;5.359881904598677;MULTIPOLYGON (((5.361839 53.402872, 5.357256 53.40364, 5.360551 53.405611, 5.361839 53.402872)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
128;128;4500;BU00939998;GM0093;BU00939998;GM0093;BU00939998;GM0093;False;False;53.40399076631161;5.429496692724688;MULTIPOLYGON (((5.433254 53.402866, 5.425737 53.402869, 5.425739 53.405115, 5.433257 53.405113, 5.433254 53.402866)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
129;129;3000;BU19660102;GM1966;BU19660102;GM1966;BU19660102;GM1966;False;False;53.40136629698877;6.18309680192278;MULTIPOLYGON (((6.181197 53.400256, 6.181238 53.402502, 6.184997 53.402477, 6.184955 53.400231, 6.181197 53.400256)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
130;130;1000;BU19660401;GM1966;BU19660401;GM1966;BU19660401;GM1966;False;False;53.40045780025628;6.4285169483088405;MULTIPOLYGON (((6.432982 53.398331, 6.424163 53.399545, 6.428406 53.403497, 6.432982 53.398331)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
131;131;4000;BU00939998;GM0093;BU00939998;GM0093;BU00939998;GM0093;False;False;53.40164749928169;5.228410045100578;MULTIPOLYGON (((5.230293 53.400527, 5.226535 53.400522, 5.226527 53.402768, 5.230285 53.402773, 5.230293 53.400527)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
132;132;4500;BU00939998;GM0093;BU00939998;GM0093;BU00939998;GM0093;False;False;53.40165239316843;5.232168617748985;MULTIPOLYGON (((5.234052 53.400532, 5.230293 53.400527, 5.230285 53.402773, 5.234044 53.402778, 5.234052 53.400532)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
133;133;4000;BU00939998;GM0093;BU00939998;GM0093;BU00939998;GM0093;False;False;53.401657169710425;5.235927191365135;MULTIPOLYGON (((5.234052 53.400532, 5.234044 53.402778, 5.237803 53.402783, 5.23781 53.400536, 5.234052 53.400532)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
134;134;1000;BU19660102;GM1966;BU19660102;GM1966;BU19660102;GM1966;False;False;53.39829348412297;6.299552777071888;MULTIPOLYGON (((6.301408 53.397156, 6.29765 53.397185, 6.297698 53.399431, 6.301456 53.399402, 6.301408 53.397156)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
135;135;3000;BU19700409;GM1970;BU19700409;GM1970;BU19700409;GM1970;False;False;53.403391072770326;6.089587268405633;MULTIPOLYGON (((6.079689 53.398636, 6.078486 53.402381, 6.076038 53.405396, 6.106109 53.408168, 6.109866 53.405198, 6.094133 53.40443, 6.087142 53.396368, 6.079689 53.398636)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
136;136;2500;BU19660102;GM1966;BU19660102;GM1966;BU19660102;GM1966;False;False;53.39672295476415;6.205560773376645;MULTIPOLYGON (((6.207418 53.395587, 6.203661 53.395613, 6.203703 53.397859, 6.207461 53.397833, 6.207418 53.395587)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
137;137;1000;BU19790739;GM1979;BU19790739;GM1979;BU19790739;GM1979;False;False;53.390340852295374;6.885628645810361;MULTIPOLYGON (((6.883784 53.391323, 6.88754 53.391276, 6.885562 53.388423, 6.883784 53.391323)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
138;138;5000;BU00939998;GM0093;BU00939998;GM0093;BU00939998;GM0093;False;False;53.39711165468421;5.19836121478268;MULTIPOLYGON (((5.196487 53.395986, 5.196477 53.398232, 5.200235 53.398238, 5.200245 53.395991, 5.196487 53.395986)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
139;139;2500;BU19660102;GM1966;BU19660102;GM1966;BU19660102;GM1966;False;False;53.3985830647776;6.189955263444163;MULTIPOLYGON (((6.188588 53.393468, 6.181072 53.393517, 6.181197 53.400256, 6.184955 53.400231, 6.184997 53.402477, 6.200699 53.40151, 6.203703 53.397859, 6.188671 53.39796, 6.188588 53.393468)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
140;140;2000;BU19660101;GM1966;BU19660101;GM1966;BU19660101;GM1966;False;False;53.393848123627954;6.299381303718686;MULTIPOLYGON (((6.301312 53.392664, 6.296747 53.393468, 6.300084 53.395412, 6.301312 53.392664)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
141;141;2500;BU19660102;GM1966;BU19660102;GM1966;BU19660102;GM1966;False;False;53.39223508329639;6.192893694264763;MULTIPOLYGON (((6.192303 53.391197, 6.188546 53.391222, 6.188588 53.393468, 6.201036 53.392328, 6.192303 53.391197)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
142;142;2500;BU19660102;GM1966;BU19660102;GM1966;BU19660102;GM1966;False;False;53.39281814073743;6.210281801973782;MULTIPOLYGON (((6.214847 53.391044, 6.207333 53.391095, 6.207418 53.395587, 6.21238 53.394044, 6.214847 53.391044)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
143;143;1000;BU19660401;GM1966;BU19660401;GM1966;BU19660401;GM1966;False;False;53.39066484160834;6.425476203648001;MULTIPOLYGON (((6.429006 53.38938, 6.420388 53.390365, 6.427034 53.392249, 6.429006 53.38938)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
144;144;2500;BU19790739;GM1979;BU19790739;GM1979;BU19790739;GM1979;False;False;53.38563867315166;6.889222577828976;MULTIPOLYGON (((6.887305 53.384539, 6.887384 53.386785, 6.89114 53.386738, 6.891061 53.384492, 6.887305 53.384539)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
145;145;3000;BU19700509;GM1970;BU19700509;GM1970;BU19700509;GM1970;False;False;53.39671861031473;6.0677721878646;MULTIPOLYGON (((6.079689 53.398636, 6.072816 53.388712, 6.060486 53.392411, 6.057752 53.404232, 6.070591 53.402202, 6.073825 53.399648, 6.079689 53.398636)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
146;146;2500;BU19660102;GM1966;BU19660102;GM1966;BU19660102;GM1966;False;False;53.38990759698319;6.216704270350429;MULTIPOLYGON (((6.218561 53.388772, 6.214804 53.388798, 6.214847 53.391044, 6.218605 53.391018, 6.218561 53.388772)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
147;147;0;BU19660401;GM1966;BU19660401;GM1966;BU19660401;GM1966;False;False;53.38872515232426;6.459636661425717;MULTIPOLYGON (((6.462763 53.386837, 6.454446 53.387637, 6.461701 53.391702, 6.462763 53.386837)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
148;148;5000;BU00939998;GM0093;BU00939998;GM0093;BU00939998;GM0093;False;False;53.3914840444564;5.190870491758928;MULTIPOLYGON (((5.189002 53.389235, 5.188981 53.393727, 5.192739 53.393733, 5.192759 53.389241, 5.189002 53.389235)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
149;149;3500;BU19700307;GM1970;BU19700307;GM1970;BU19700307;GM1970;False;False;53.388225784837864;6.122809731787223;MULTIPOLYGON (((6.120874 53.389407, 6.125442 53.38861, 6.122113 53.386661, 6.120874 53.389407)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
150;150;1500;BU19660301;GM1966;BU19660301;GM1966;BU19660301;GM1966;False;False;53.38741217277576;6.382207826862499;MULTIPOLYGON (((6.380061 53.385301, 6.381703 53.390454, 6.384859 53.386482, 6.380061 53.385301)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
51;51;4500;BU00939998;GM0093;BU00939998;GM0093;BU00939998;GM0093;False;False;53.447742060388386;5.504792345924852;MULTIPOLYGON (((5.493499 53.445506, 5.497691 53.448622, 5.516087 53.449977, 5.511894 53.446862, 5.493499 53.445506)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
52;52;4000;BU00939998;GM0093;BU00939998;GM0093;BU00939998;GM0093;False;False;53.446536615332676;5.570633115321555;MULTIPOLYGON (((5.57251 53.445411, 5.568747 53.445416, 5.568757 53.447663, 5.572519 53.447657, 5.57251 53.445411)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
53;53;5000;BU00600009;GM0060;BU00600009;GM0060;BU00600009;GM0060;False;False;53.447582448806074;5.615788970330649;MULTIPOLYGON (((5.617658 53.445333, 5.613896 53.44534, 5.61392 53.449832, 5.617682 53.449825, 5.617658 53.445333)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
54;54;4000;BU00600007;GM0060;BU00600007;GM0060;BU00600007;GM0060;False;False;53.45300756451452;5.713656317368956;MULTIPOLYGON (((5.685474 53.458661, 5.708056 53.458603, 5.741927 53.458508, 5.735927 53.453095, 5.73024 53.444418, 5.697168 53.448469, 5.687005 53.452856, 5.685474 53.458661)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
55;55;4000;BU00600008;GM0060;BU00600008;GM0060;BU00600008;GM0060;False;False;53.44616093808016;5.754916775104407;MULTIPOLYGON (((5.756865 53.444986, 5.752285 53.445769, 5.755601 53.447728, 5.756865 53.444986)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
56;56;4500;BU00939998;GM0093;BU00939998;GM0093;BU00939998;GM0093;False;False;53.44438811303189;5.487852675906425;MULTIPOLYGON (((5.482207 53.44327, 5.482212 53.445516, 5.493499 53.445506, 5.493493 53.44326, 5.482207 53.44327)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
57;57;4000;BU00600009;GM0060;BU00600009;GM0060;BU00600009;GM0060;False;False;53.44421316055262;5.615771022267256;MULTIPOLYGON (((5.613884 53.443094, 5.613896 53.44534, 5.617658 53.445333, 5.617646 53.443086, 5.613884 53.443094)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
58;58;2000;BU19661301;GM1966;BU19661301;GM1966;BU19661301;GM1966;False;False;53.44539218256808;6.750270925625368;MULTIPOLYGON (((6.742937 53.453648, 6.759409 53.45234, 6.761917 53.445008, 6.754703 53.44606, 6.747177 53.434711, 6.737386 53.440362, 6.751229 53.445841, 6.742937 53.453648)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
59;59;1000;BU19661401;GM1966;BU19661401;GM1966;BU19661401;GM1966;False;False;53.43609360783979;6.808142551769425;MULTIPOLYGON (((6.810061 53.434902, 6.805502 53.435724, 6.808865 53.437655, 6.810061 53.434902)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
60;60;4500;BU00939998;GM0093;BU00939998;GM0093;BU00939998;GM0093;False;False;53.44214940993265;5.478442094093026;MULTIPOLYGON (((5.474678 53.441029, 5.474682 53.443275, 5.482207 53.44327, 5.482202 53.441023, 5.474678 53.441029)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
61;61;5000;BU00939998;GM0093;BU00939998;GM0093;BU00939998;GM0093;False;False;53.442697914755314;5.558009497804523;MULTIPOLYGON (((5.561204 53.440935, 5.55368 53.440946, 5.559144 53.446213, 5.561204 53.440935)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
62;62;4500;BU00939998;GM0093;BU00939998;GM0093;BU00939998;GM0093;False;False;53.44565279159149;5.557390964607059;MULTIPOLYGON (((5.561204 53.440935, 5.559144 53.446213, 5.55368 53.440946, 5.549918 53.440951, 5.543774 53.446529, 5.546189 53.449941, 5.563736 53.449162, 5.568757 53.447663, 5.568747 53.445416, 5.57251 53.445411, 5.571117 53.441347, 5.566849 53.4426, 5.561204 53.440935)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
63;63;5000;BU00600009;GM0060;BU00600009;GM0060;BU00600009;GM0060;False;False;53.44182653363551;5.6609809351780775;MULTIPOLYGON (((5.65903 53.443, 5.663612 53.442221, 5.660301 53.440259, 5.65903 53.443)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
64;64;1000;BU19661401;GM1966;BU19661401;GM1966;BU19661401;GM1966;False;False;53.433818361700965;6.817746156257025;MULTIPOLYGON (((6.821268 53.432522, 6.812651 53.433535, 6.81932 53.435398, 6.821268 53.432522)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
65;65;4500;BU00939998;GM0093;BU00939998;GM0093;BU00939998;GM0093;False;False;53.439911235304805;5.467151528645542;MULTIPOLYGON (((5.463388 53.438791, 5.463392 53.441037, 5.470916 53.441032, 5.470911 53.438786, 5.463388 53.438791)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
66;66;4500;BU00600008;GM0060;BU00600008;GM0060;BU00600008;GM0060;False;False;53.439305054819314;5.777506772253414;MULTIPOLYGON (((5.779377 53.438176, 5.775616 53.438188, 5.775636 53.440434, 5.779398 53.440422, 5.779377 53.438176)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
67;67;5000;BU00600001;GM0060;BU00600001;GM0060;BU00600001;GM0060;False;False;53.45362990695692;5.83444150490525;MULTIPOLYGON (((5.779377 53.438176, 5.779398 53.440422, 5.775636 53.440434, 5.771874 53.440446, 5.778167 53.446065, 5.766014 53.45486, 5.764508 53.458439, 5.764528 53.460686, 5.779583 53.460637, 5.781438 53.457755, 5.783346 53.460625, 5.796289 53.46185, 5.817242 53.462755, 5.819262 53.452621, 5.832306 53.448224, 5.845251 53.452701, 5.847377 53.46489, 5.862433 53.464832, 5.869961 53.464802, 5.869986 53.467048, 5.902608 53.467667, 5.907655 53.469137, 5.910118 53.466126, 5.911282 53.45789, 5.905282 53.456999, 5.891401 53.451687, 5.8374 53.443794, 5.811705 53.438984, 5.779377 53.438176)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
68;68;1000;BU19661301;GM1966;BU19661301;GM1966;BU19661301;GM1966;False;False;53.43179459540188;6.798870027196534;MULTIPOLYGON (((6.802392 53.430499, 6.793775 53.43151, 6.800443 53.433374, 6.802392 53.430499)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
69;69;1500;BU19661401;GM1966;BU19661401;GM1966;BU19661401;GM1966;False;False;53.4351823017227;6.879668898414736;MULTIPOLYGON (((6.877594 53.429592, 6.877984 53.44082, 6.881745 53.440773, 6.881354 53.429545, 6.877594 53.429592)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
70;70;4500;BU00939998;GM0093;BU00939998;GM0093;BU00939998;GM0093;False;False;53.43783505158069;5.457743276736354;MULTIPOLYGON (((5.455864 53.438795, 5.459626 53.438793, 5.45774 53.435917, 5.455864 53.438795)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
71;71;4500;BU00600003;GM0060;BU00600003;GM0060;BU00600003;GM0060;False;False;53.43973199520904;5.640252980368669;MULTIPOLYGON (((5.640219 53.443041, 5.645355 53.435333, 5.635184 53.440821, 5.640219 53.443041)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
72;72;2000;BU19669998;GM1966;BU19669998;GM1966;BU19669998;GM1966;False;False;53.43214631910633;6.559817740407216;MULTIPOLYGON (((6.557964 53.433123, 6.561724 53.433087, 6.559765 53.430229, 6.557964 53.433123)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
73;73;1000;BU19661101;GM1966;BU19661101;GM1966;BU19661101;GM1966;False;False;53.4329482399392;6.580621517301709;MULTIPOLYGON (((6.576829 53.435185, 6.58059 53.435148, 6.585826 53.432911, 6.578944 53.429902, 6.576829 53.435185)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
74;74;1000;BU19661201;GM1966;BU19661201;GM1966;BU19661201;GM1966;False;False;53.43095774493436;6.6650310941373325;MULTIPOLYGON (((6.666954 53.429768, 6.662392 53.430585, 6.665748 53.43252, 6.666954 53.429768)));WarmteAtlas:WKOopenWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:40;
