codering;categorie;scenario;jaar;ev_aantal;totaal
BU04820302;bestelauto;high;2030;7.017071275959157;0.0
BU04820303;bestelauto;high;2030;10.58685954665431;0.0
BU04820304;bestelauto;high;2030;11.404685947034842;0.0
BU04820305;bestelauto;high;2030;8.117569386096417;0.0
BU04820306;bestelauto;high;2030;15.462550770870116;0.0
BU04820307;bestelauto;high;2030;22.13904177330872;0.0
BU04820401;bestelauto;high;2030;12.809498069787926;0.0
BU04820402;bestelauto;high;2030;28.732788736187857;0.0
BU04820404;bestelauto;high;2030;4.535575262278872;0.0
BU04820602;bestelauto;high;2030;2.8225422330440284;0.0
BU05050201;bestelauto;high;2030;22.12490808138369;3.0
BU05050203;bestelauto;high;2030;7.810563940998561;6.0
BU05050300;bestelauto;high;2030;5.659575246371817;0.0
BU05050301;bestelauto;high;2030;24.787909672112846;1.0
BU05050302;bestelauto;high;2030;11.46355573035886;0.0
BU05050303;bestelauto;high;2030;11.988935442433986;1.0
BU05050304;bestelauto;high;2030;15.721303622243088;1.0
BU05050305;bestelauto;high;2030;20.02437548298282;1.0
BU05050306;bestelauto;high;2030;22.03800119061829;1.0
BU05050307;bestelauto;high;2030;15.053223935160204;1.0
BU05050400;bestelauto;high;2030;12.546686673840227;1.0
BU05050401;bestelauto;high;2030;8.936068152850536;0.0
BU05050402;bestelauto;high;2030;6.251449574204903;0.0
BU05050403;bestelauto;high;2030;9.247023374706297;0.0
BU05050404;bestelauto;high;2030;10.216734579816018;0.0
BU05050600;bestelauto;high;2030;2.8333231400352883;0.0
BU05050601;bestelauto;high;2030;5.689889569264694;0.0
BU05050602;bestelauto;high;2030;4.6430593210991855;0.0
BU05050603;bestelauto;high;2030;9.123953982114012;5.0
BU05050604;bestelauto;high;2030;13.220000311745835;0.0
BU05050605;bestelauto;high;2030;15.65098370393397;0.0
BU05050606;bestelauto;high;2030;0.0072828422613581;0.0
BU05050607;bestelauto;high;2030;34.14543779783757;0.0
BU05050608;bestelauto;high;2030;33.93437896700648;0.0
BU05050700;bestelauto;high;2030;9.32358416055199;0.0
BU05050701;bestelauto;high;2030;15.88463474805996;0.0
BU05050702;bestelauto;high;2030;7.038375437645836;0.0
BU05050703;bestelauto;high;2030;7.037291016860039;0.0
BU05050704;bestelauto;high;2030;8.982990594103685;0.0
BU05050705;bestelauto;high;2030;9.893842072930482;0.0
BU05050707;bestelauto;high;2030;12.85792082163643;0.0
BU05050708;bestelauto;high;2030;27.53326930881762;0.0
BU05050800;bestelauto;high;2030;42.704578069795474;0.0
BU05050801;bestelauto;high;2030;20.91212284403367;0.0
BU05050802;bestelauto;high;2030;9.885149866619972;0.0
BU05050902;bestelauto;high;2030;18.977317936003125;1.0
BU05050903;bestelauto;high;2030;15.512822637091404;0.0
BU05050904;bestelauto;high;2030;8.862971139482092;1.0
BU05050905;bestelauto;high;2030;14.759159428649053;0.0
BU05050906;bestelauto;high;2030;17.248065853138847;0.0
BU05050907;bestelauto;high;2030;14.853306214266402;0.0
BU05050908;bestelauto;high;2030;33.240381321837944;0.0
BU05050909;bestelauto;high;2030;34.855392098573176;0.0
BU05050910;bestelauto;high;2030;25.202257763845346;0.0
BU05051001;bestelauto;high;2030;35.58520872602055;0.0
BU05051002;bestelauto;high;2030;11.836284419924922;0.0
BU05051003;bestelauto;high;2030;17.258476451501178;0.0
BU05051004;bestelauto;high;2030;8.039456578478733;0.0
BU05051005;bestelauto;high;2030;2.787114420904425;0.0
BU05051006;bestelauto;high;2030;80.44304237925255;0.0
BU05051007;bestelauto;high;2030;83.51088207854961;3.0
BU05051011;bestelauto;high;2030;24.618168986589456;0.0
BU05051012;bestelauto;high;2030;6.365529084091162;1.0
BU05051013;bestelauto;high;2030;12.48130383344909;1.0
BU05051100;bestelauto;high;2030;20.327253215006834;0.0
BU05051101;bestelauto;high;2030;28.39548172662743;0.0
BU05051102;bestelauto;high;2030;16.844049117894908;0.0
BU05051103;bestelauto;high;2030;14.29403680814384;0.0
BU05051104;bestelauto;high;2030;12.58999036908887;0.0
BU05051105;bestelauto;high;2030;23.52473944866238;0.0
BU05051106;bestelauto;high;2030;22.29721340211497;0.0
BU05051107;bestelauto;high;2030;5.338935181651893;0.0
BU05051108;bestelauto;high;2030;8.73785330294552;0.0
BU05051109;bestelauto;high;2030;26.58614729382524;0.0
BU05051110;bestelauto;high;2030;19.36957686896382;0.0
BU05051111;bestelauto;high;2030;15.57927835216414;0.0
BU05051900;bestelauto;high;2030;9.468159320599092;1.0
BU05051901;bestelauto;high;2030;65.82810043914918;6.0
BU05051902;bestelauto;high;2030;8.225573553165463;3.0
BU05051903;bestelauto;high;2030;35.089896032594524;25.0
BU05051905;bestelauto;high;2030;34.51554218213122;3.0
BU05051907;bestelauto;high;2030;31.106820407050712;5.0
BU05051909;bestelauto;high;2030;11.793036320352629;9.0
BU05051910;bestelauto;high;2030;74.08620033949279;18.0
BU05051914;bestelauto;high;2030;20.39261339333927;0.0
BU05051915;bestelauto;high;2030;14.583701452823975;1.0
BU05051916;bestelauto;high;2030;71.44379494120037;16.0
BU05051917;bestelauto;high;2030;80.20700781037223;68.0
BU05051918;bestelauto;high;2030;9.685792499857175;4.0
BU05059800;bestelauto;high;2030;0.0690503268915805;0.0
BU05059804;bestelauto;high;2030;27.56634028963886;0.0
BU05059805;bestelauto;high;2030;3.925057728628816;1.0
BU00140000;bestelauto;high;2030;126.812236696072;1.0
BU00140003;bestelauto;high;2030;8.18846201133907;2.0
BU00140005;bestelauto;high;2030;59.17149628238501;8.0
BU00140100;bestelauto;high;2030;34.24482280330043;0.0
BU00140200;bestelauto;high;2030;8.619829305940534;0.0
BU00140201;bestelauto;high;2030;15.472636897904732;0.0
BU00140202;bestelauto;high;2030;20.98474998061747;3.0
BU00140203;bestelauto;high;2030;20.59623112825648;1.0
BU00140302;bestelauto;high;2030;16.128908261928885;4.0
BU00140500;bestelauto;high;2030;10.66119431351208;0.0
BU00140501;bestelauto;high;2030;12.513519130960162;0.0
BU00140502;bestelauto;high;2030;76.27186754791441;0.0
BU00140503;bestelauto;high;2030;7.284157768509216;0.0
BU00140504;bestelauto;high;2030;4.843525195352484;0.0
BU00140505;bestelauto;high;2030;55.047532064880926;0.0
BU00140506;bestelauto;high;2030;93.55531622415975;0.0
BU00140507;bestelauto;high;2030;71.85909659432099;0.0
BU00140508;bestelauto;high;2030;48.4793895961524;0.0
BU00140510;bestelauto;high;2030;2.4609993257045404;0.0
BU00140602;bestelauto;high;2030;9.405213745297948;8.0
BU00140606;bestelauto;high;2030;35.82445680311231;31.0
BU00140702;bestelauto;high;2030;12.149810638363771;12.0
BU00140800;bestelauto;high;2030;59.64600210431514;39.0
BU00140810;bestelauto;high;2030;17.092982789819064;15.0
BU00141000;bestelauto;high;2030;16.226596102224622;0.0
BU00141003;bestelauto;high;2030;3.669124535798933;0.0
BU00141005;bestelauto;high;2030;5.833762193512956;0.0
BU00141102;bestelauto;high;2030;23.72937201104561;0.0
BU00141103;bestelauto;high;2030;12.06668281486953;0.0
BU00141105;bestelauto;high;2030;21.94038451298897;6.0
BU00141203;bestelauto;high;2030;52.70986078375565;0.0
BU00141204;bestelauto;high;2030;54.76325339559766;0.0
BU00141205;bestelauto;high;2030;12.608042499163927;5.0
BU00141206;bestelauto;high;2030;3.258716828232508;2.0
BU00141210;bestelauto;high;2030;9.499797246351289;7.0
BU00141300;bestelauto;high;2030;4.514970239228111;1.0
BU00141301;bestelauto;high;2030;31.854826948943213;0.0
BU00141302;bestelauto;high;2030;0.2449547300520737;0.0
BU00141400;bestelauto;high;2030;20.66365551868336;15.0
BU00141403;bestelauto;high;2030;10.871052846278976;8.0
BU00141506;bestelauto;high;2030;16.18792572640287;16.0
BU00141600;bestelauto;high;2030;18.857350905506344;12.0
BU00141601;bestelauto;high;2030;4.953358806691882;1.0
BU00141700;bestelauto;high;2030;19.922153620637665;4.0
BU00141701;bestelauto;high;2030;44.90566864788104;0.0
BU00141702;bestelauto;high;2030;50.69691003186266;15.0
BU00141703;bestelauto;high;2030;48.893319233165904;23.0
BU00141705;bestelauto;high;2030;3.0414483244233104;0.0
BU00141706;bestelauto;high;2030;2.6562415322893487;0.0
BU00141707;bestelauto;high;2030;10.000577217470637;0.0
BU00141800;bestelauto;high;2030;40.74672239494049;0.0
BU00141801;bestelauto;high;2030;7.667232184921463;0.0
BU00141802;bestelauto;high;2030;23.93018590361216;0.0
BU00141900;bestelauto;high;2030;26.702500640793595;0.0
BU00141901;bestelauto;high;2030;16.181254232035204;0.0
BU00141902;bestelauto;high;2030;9.778254665972897;0.0
BU00141903;bestelauto;high;2030;8.021198255681389;0.0
BU00141904;bestelauto;high;2030;11.599657549092631;0.0
BU00141905;bestelauto;high;2030;9.194344598442283;0.0
BU05230101;bestelauto;high;2030;9.56466399618947;1.0
BU05230102;bestelauto;high;2030;37.49530364631844;0.0
BU05230103;bestelauto;high;2030;25.9358606719289;0.0
BU05230104;bestelauto;high;2030;0.203613247089213;0.0
BU05230105;bestelauto;high;2030;17.64842472846223;1.0
BU05230106;bestelauto;high;2030;71.66724562379243;0.0
BU05230107;bestelauto;high;2030;51.79492402630773;0.0
BU05230108;bestelauto;high;2030;14.989092396851635;1.0
BU05230201;bestelauto;high;2030;47.62645776115046;0.0
BU05230202;bestelauto;high;2030;36.211149701326335;0.0
BU05230301;bestelauto;high;2030;24.66480791018196;0.0
BU05230302;bestelauto;high;2030;22.4949622012714;0.0
BU05230303;bestelauto;high;2030;13.419482486115095;0.0
BU05230305;bestelauto;high;2030;28.225311250019097;0.0
BU05230306;bestelauto;high;2030;22.115201524274248;0.0
BU05230307;bestelauto;high;2030;5.65199333114076;0.0
BU05230309;bestelauto;high;2030;3.212796648749209;0.0
BU05230310;bestelauto;high;2030;0.1177808280154949;0.0
BU05230401;bestelauto;high;2030;72.64724479165744;0.0
BU05230402;bestelauto;high;2030;43.61928764219256;0.0
BU05230403;bestelauto;high;2030;22.45331633766843;11.0
BU05310101;bestelauto;high;2030;67.80576596083509;63.0
BU05310102;bestelauto;high;2030;46.86527161626461;0.0
BU05310103;bestelauto;high;2030;45.413698879746136;1.0
BU05310302;bestelauto;high;2030;75.75504481114933;28.0
BU05310501;bestelauto;high;2030;79.65445555045147;1.0
BU05310502;bestelauto;high;2030;2.3129024950539887;0.0
BU05900101;bestelauto;high;2030;7.153672917714366;0.0
BU05900102;bestelauto;high;2030;42.212381076745565;0.0
BU05900103;bestelauto;high;2030;26.180211626647388;0.0
BU05900104;bestelauto;high;2030;3.576886304571234;1.0
BU05900105;bestelauto;high;2030;13.956216433219195;0.0
BU05900106;bestelauto;high;2030;17.38962997777648;0.0
BU05900107;bestelauto;high;2030;14.396620519487126;5.0
BU05900201;bestelauto;high;2030;20.8228660850627;0.0
BU05900202;bestelauto;high;2030;13.443241980473807;0.0
BU05900501;bestelauto;high;2030;28.24141274832857;1.0
BU05900502;bestelauto;high;2030;16.406607212253746;1.0
BU05900503;bestelauto;high;2030;23.4423729911715;1.0
BU05900504;bestelauto;high;2030;2.449285338392927;0.0
BU05900601;bestelauto;high;2030;20.44340690300889;0.0
BU05900602;bestelauto;high;2030;73.296611337939;0.0
BU05900702;bestelauto;high;2030;25.928162884571545;0.0
BU05900703;bestelauto;high;2030;24.519746073495085;0.0
BU05900704;bestelauto;high;2030;10.928925898338443;0.0
BU05900705;bestelauto;high;2030;7.754790600248912;0.0
BU05900801;bestelauto;high;2030;0.3015457964839387;0.0
BU05900901;bestelauto;high;2030;12.22598060524987;3.0
BU05900902;bestelauto;high;2030;3.0564951513124674;0.0
BU06420101;bestelauto;high;2030;9.325480475838887;0.0
BU06420102;bestelauto;high;2030;11.733674055732944;0.0
BU06420104;bestelauto;high;2030;10.49654646972959;0.0
BU06420106;bestelauto;high;2030;2.4224862743488225;0.0
BU06420107;bestelauto;high;2030;11.817029272857017;0.0
BU06420108;bestelauto;high;2030;15.248559151035357;0.0
BU06420109;bestelauto;high;2030;10.08907978211931;0.0
BU06420110;bestelauto;high;2030;5.766376902851956;0.0
BU06420111;bestelauto;high;2030;5.9708188586713895;0.0
BU06420112;bestelauto;high;2030;14.226305652207166;0.0
BU06420113;bestelauto;high;2030;3.659480961224543;0.0
BU06420114;bestelauto;high;2030;5.439563459603708;1.0
BU06420115;bestelauto;high;2030;7.881378111743766;0.0
BU06420201;bestelauto;high;2030;5.66855713402823;0.0
BU06420202;bestelauto;high;2030;1.5424953575619291;0.0
BU06420203;bestelauto;high;2030;11.608833771355629;1.0
BU06420205;bestelauto;high;2030;2.377930830020036;0.0
BU06420206;bestelauto;high;2030;7.377669625237775;0.0
BU06420207;bestelauto;high;2030;11.402339484359937;0.0
BU06420208;bestelauto;high;2030;10.302528941847838;0.0
BU06420209;bestelauto;high;2030;24.48873123374369;0.0
BU06420301;bestelauto;high;2030;36.10082231007766;0.0
BU06420302;bestelauto;high;2030;14.175135944290885;0.0
BU06420303;bestelauto;high;2030;13.249236269492297;0.0
BU06420304;bestelauto;high;2030;5.482865153997055;0.0
BU06420305;bestelauto;high;2030;5.10555057504088;0.0
BU06420307;bestelauto;high;2030;7.945746920960161;0.0
BU06420308;bestelauto;high;2030;3.035013199150871;0.0
BU06420309;bestelauto;high;2030;3.820618939140585;0.0
BU06420310;bestelauto;high;2030;9.894879172448954;0.0
BU06420311;bestelauto;high;2030;4.250050242163502;0.0
BU06420312;bestelauto;high;2030;10.48493641761902;0.0
BU06420313;bestelauto;high;2030;14.805670013813902;0.0
BU06420402;bestelauto;high;2030;11.09260735531555;0.0
BU06420403;bestelauto;high;2030;14.202455918809752;0.0
BU06420404;bestelauto;high;2030;10.128841857128975;0.0
BU06420405;bestelauto;high;2030;5.67754268182441;0.0
BU06420406;bestelauto;high;2030;17.194210530496186;0.0
BU06420407;bestelauto;high;2030;4.555810719342366;0.0
BU06420408;bestelauto;high;2030;13.81576474300363;0.0
BU06420410;bestelauto;high;2030;27.952084612330832;0.0
BU06420503;bestelauto;high;2030;0.4272107738997764;0.0
BU06420504;bestelauto;high;2030;4.941031235368755;0.0
BU06420505;bestelauto;high;2030;2.973592918154984;0.0
BU06420506;bestelauto;high;2030;6.738107199765114;0.0
BU06420507;bestelauto;high;2030;9.95203340042903;0.0
BU06420508;bestelauto;high;2030;14.499924206783223;0.0
BU06420509;bestelauto;high;2030;4.637252750355753;0.0
BU06420510;bestelauto;high;2030;11.0252550483971;0.0
BU06420511;bestelauto;high;2030;3.5652252258544257;0.0
BU06420512;bestelauto;high;2030;7.805335218479431;0.0
BU06420513;bestelauto;high;2030;4.0883737537320455;0.0
BU06420514;bestelauto;high;2030;12.297465655858014;1.0
BU06420515;bestelauto;high;2030;2.575762720010879;0.0
BU04820101;vrachtauto;high;2030;1.67774638442917;0.0
BU04820102;vrachtauto;high;2030;1.67774638442917;0.0
BU04820103;vrachtauto;high;2030;7.373393677720688;0.0
BU04820201;vrachtauto;high;2030;1.919684808936192;0.0
BU04820202;vrachtauto;high;2030;5.360773011518983;0.0
BU04820205;vrachtauto;high;2030;1.67774638442917;0.0
BU04820301;vrachtauto;high;2030;1.67774638442917;0.0
BU04820303;vrachtauto;high;2030;1.67774638442917;0.0
BU04820305;vrachtauto;high;2030;1.67774638442917;0.0
BU04820306;vrachtauto;high;2030;1.67774638442917;0.0
BU04820307;vrachtauto;high;2030;1.67774638442917;0.0
BU04820401;vrachtauto;high;2030;1.67774638442917;0.0
BU04820402;vrachtauto;high;2030;1.67774638442917;0.0
BU04820501;vrachtauto;high;2030;65.31717274356652;19.0
BU04820502;vrachtauto;high;2030;6.044010417040589;4.0
BU04820503;vrachtauto;high;2030;120.37619976779084;19.0
BU00340101;vrachtauto;high;2030;1.67774638442917;0.0
BU05050100;vrachtauto;high;2030;1.67774638442917;1.0
BU05050102;vrachtauto;high;2030;1.67774638442917;1.0
BU05050103;vrachtauto;high;2030;1.67774638442917;1.0
BU05050106;vrachtauto;high;2030;1.67774638442917;1.0
BU05050110;vrachtauto;high;2030;1.67774638442917;0.0
BU05050112;vrachtauto;high;2030;1.67774638442917;1.0
BU05050201;vrachtauto;high;2030;1.67774638442917;0.0
BU05050202;vrachtauto;high;2030;1.67774638442917;1.0
BU05050203;vrachtauto;high;2030;1.67774638442917;0.0
BU05050205;vrachtauto;high;2030;1.67774638442917;1.0
BU05050206;vrachtauto;high;2030;1.67774638442917;1.0
BU05050301;vrachtauto;high;2030;1.67774638442917;0.0
BU05050303;vrachtauto;high;2030;1.67774638442917;0.0
BU05050304;vrachtauto;high;2030;1.67774638442917;0.0
BU05050305;vrachtauto;high;2030;1.67774638442917;0.0
BU05050306;vrachtauto;high;2030;1.67774638442917;0.0
BU05050307;vrachtauto;high;2030;1.67774638442917;0.0
BU05050400;vrachtauto;high;2030;1.67774638442917;0.0
BU05050401;vrachtauto;high;2030;1.67774638442917;0.0
BU05050403;vrachtauto;high;2030;1.67774638442917;0.0
BU05050502;vrachtauto;high;2030;1.67774638442917;1.0
BU05050504;vrachtauto;high;2030;1.67774638442917;1.0
BU05050506;vrachtauto;high;2030;1.67774638442917;0.0
BU05050507;vrachtauto;high;2030;1.67774638442917;1.0
BU05050508;vrachtauto;high;2030;1.67774638442917;1.0
BU05050601;vrachtauto;high;2030;1.67774638442917;0.0
BU05050602;vrachtauto;high;2030;1.67774638442917;0.0
BU05050604;vrachtauto;high;2030;1.67774638442917;0.0
BU05050607;vrachtauto;high;2030;1.919684808936192;0.0
BU05050608;vrachtauto;high;2030;36.39974814909111;0.0
BU05050700;vrachtauto;high;2030;1.67774638442917;0.0
BU05050707;vrachtauto;high;2030;1.67774638442917;0.0
BU05050708;vrachtauto;high;2030;1.67774638442917;0.0
BU05050800;vrachtauto;high;2030;1.67774638442917;0.0
BU05050901;vrachtauto;high;2030;1.67774638442917;1.0
BU05050904;vrachtauto;high;2030;1.67774638442917;0.0
BU05050908;vrachtauto;high;2030;1.67774638442917;0.0
BU05050909;vrachtauto;high;2030;1.67774638442917;0.0
BU05050910;vrachtauto;high;2030;1.67774638442917;0.0
BU05051001;vrachtauto;high;2030;1.919684808936192;0.0
BU05051002;vrachtauto;high;2030;1.919684808936192;0.0
BU05051003;vrachtauto;high;2030;9.3936086199715;0.0
BU05051006;vrachtauto;high;2030;1.919684808936192;0.0
BU05051007;vrachtauto;high;2030;1.919684808936192;0.0
BU05051010;vrachtauto;high;2030;1.67774638442917;0.0
BU05051011;vrachtauto;high;2030;1.67774638442917;0.0
BU05051013;vrachtauto;high;2030;1.67774638442917;0.0
BU05051100;vrachtauto;high;2030;1.919684808936192;0.0
BU05051103;vrachtauto;high;2030;1.67774638442917;0.0
BU05051104;vrachtauto;high;2030;1.919684808936192;0.0
BU05051105;vrachtauto;high;2030;1.67774638442917;0.0
BU05051106;vrachtauto;high;2030;1.67774638442917;0.0
BU05051108;vrachtauto;high;2030;1.67774638442917;0.0
BU05051109;vrachtauto;high;2030;1.67774638442917;0.0
BU05051900;vrachtauto;high;2030;1.919684808936192;0.0
BU05051901;vrachtauto;high;2030;6.971220161099594;0.0
BU05051902;vrachtauto;high;2030;1.919684808936192;0.0
BU05051903;vrachtauto;high;2030;1.919684808936192;1.0
BU05051905;vrachtauto;high;2030;1.919684808936192;0.0
BU05051906;vrachtauto;high;2030;1.019612413863502;0.0
BU05051907;vrachtauto;high;2030;66.15457239412507;0.0
BU05051909;vrachtauto;high;2030;1.67774638442917;1.0
BU05051910;vrachtauto;high;2030;44.80088130488216;1.0
BU05051911;vrachtauto;high;2030;1.919684808936192;1.0
BU05051914;vrachtauto;high;2030;1.919684808936192;0.0
BU05051915;vrachtauto;high;2030;1.919684808936192;0.0
BU05051916;vrachtauto;high;2030;6.4627102423198615;1.0
BU05051917;vrachtauto;high;2030;21.56304100188253;4.0
BU05051919;vrachtauto;high;2030;1.919684808936192;0.0
BU05059800;vrachtauto;high;2030;1.919684808936192;0.0
BU05059804;vrachtauto;high;2030;1.919684808936192;0.0
BU00140000;vrachtauto;high;2030;0.8911103702625842;0.0
BU00140002;vrachtauto;high;2030;1.67774638442917;1.0
BU00140003;vrachtauto;high;2030;1.67774638442917;0.0
BU00140005;vrachtauto;high;2030;1.67774638442917;0.0
BU00140008;vrachtauto;high;2030;1.67774638442917;1.0
BU00140100;vrachtauto;high;2030;1.67774638442917;0.0
BU00140101;vrachtauto;high;2030;1.67774638442917;1.0
BU00140102;vrachtauto;high;2030;1.67774638442917;0.0
BU00140103;vrachtauto;high;2030;1.67774638442917;1.0
BU00140106;vrachtauto;high;2030;1.67774638442917;1.0
BU00140108;vrachtauto;high;2030;1.919684808936192;1.0
BU00140200;vrachtauto;high;2030;1.67774638442917;0.0
BU00140201;vrachtauto;high;2030;1.67774638442917;0.0
BU00140202;vrachtauto;high;2030;1.919684808936192;0.0
BU00140203;vrachtauto;high;2030;1.67774638442917;0.0
BU00140301;vrachtauto;high;2030;1.67774638442917;0.0
BU00140302;vrachtauto;high;2030;1.67774638442917;0.0
BU00140402;vrachtauto;high;2030;1.67774638442917;1.0
BU00140403;vrachtauto;high;2030;1.919684808936192;1.0
BU00140404;vrachtauto;high;2030;1.919684808936192;0.0
BU00140500;vrachtauto;high;2030;1.67774638442917;0.0
BU00140502;vrachtauto;high;2030;18.422792312287992;0.0
BU00140503;vrachtauto;high;2030;1.919684808936192;0.0
BU00140505;vrachtauto;high;2030;1.919684808936192;0.0
BU00140506;vrachtauto;high;2030;17.585392661729447;0.0
BU00140507;vrachtauto;high;2030;36.845584624575984;0.0
BU00140508;vrachtauto;high;2030;23.028490390359988;0.0
BU00140510;vrachtauto;high;2030;1.919684808936192;0.0
BU00140600;vrachtauto;high;2030;1.67774638442917;0.0
BU00140601;vrachtauto;high;2030;1.67774638442917;0.0
BU00140602;vrachtauto;high;2030;1.67774638442917;0.0
BU00140705;vrachtauto;high;2030;1.67774638442917;0.0
BU00140802;vrachtauto;high;2030;36.21753488665707;3.0
BU00140810;vrachtauto;high;2030;1.67774638442917;1.0
BU00140904;vrachtauto;high;2030;1.67774638442917;1.0
BU00140905;vrachtauto;high;2030;1.919684808936192;1.0
BU00141000;vrachtauto;high;2030;1.67774638442917;0.0
BU00141001;vrachtauto;high;2030;1.67774638442917;1.0
BU00141100;vrachtauto;high;2030;1.67774638442917;0.0
BU00141101;vrachtauto;high;2030;1.67774638442917;0.0
BU00141103;vrachtauto;high;2030;1.67774638442917;0.0
BU00141104;vrachtauto;high;2030;1.919684808936192;0.0
BU00141105;vrachtauto;high;2030;1.919684808936192;0.0
BU00141106;vrachtauto;high;2030;1.67774638442917;0.0
BU00141201;vrachtauto;high;2030;1.67774638442917;0.0
BU00141202;vrachtauto;high;2030;1.67774638442917;0.0
BU00141203;vrachtauto;high;2030;5.924470198598144;0.0
BU00141204;vrachtauto;high;2030;5.625310591761316;0.0
BU00141209;vrachtauto;high;2030;1.67774638442917;0.0
BU00141211;vrachtauto;high;2030;1.67774638442917;0.0
BU00141300;vrachtauto;high;2030;1.67774638442917;0.0
BU00141301;vrachtauto;high;2030;7.373393677720688;0.0
BU00141400;vrachtauto;high;2030;1.67774638442917;1.0
BU00141405;vrachtauto;high;2030;1.67774638442917;0.0
BU00141504;vrachtauto;high;2030;1.67774638442917;0.0
BU00141600;vrachtauto;high;2030;7.18057007373923;1.0
BU00141602;vrachtauto;high;2030;1.67774638442917;1.0
BU00141603;vrachtauto;high;2030;1.919684808936192;0.0
BU00141700;vrachtauto;high;2030;1.67774638442917;0.0
BU00141701;vrachtauto;high;2030;1.919684808936192;0.0
BU00141702;vrachtauto;high;2030;1.67774638442917;0.0
BU00141703;vrachtauto;high;2030;1.67774638442917;0.0
BU00141706;vrachtauto;high;2030;1.919684808936192;0.0
BU00141708;vrachtauto;high;2030;1.67774638442917;0.0
BU00141800;vrachtauto;high;2030;1.67774638442917;0.0
BU00141801;vrachtauto;high;2030;1.67774638442917;0.0
BU00141802;vrachtauto;high;2030;1.67774638442917;0.0
BU00141900;vrachtauto;high;2030;1.67774638442917;0.0
BU00141901;vrachtauto;high;2030;1.67774638442917;0.0
BU00141902;vrachtauto;high;2030;1.67774638442917;0.0
BU00141903;vrachtauto;high;2030;1.67774638442917;0.0
BU05230101;vrachtauto;high;2030;1.67774638442917;0.0
BU05230102;vrachtauto;high;2030;1.919684808936192;0.0
BU05230103;vrachtauto;high;2030;1.67774638442917;0.0
BU05230106;vrachtauto;high;2030;24.075239953558167;0.0
BU05230107;vrachtauto;high;2030;59.03667536437742;0.0
BU05230201;vrachtauto;high;2030;6.489847291828723;0.0
BU05230301;vrachtauto;high;2030;1.919684808936192;0.0
BU05230302;vrachtauto;high;2030;1.919684808936192;0.0
BU05230303;vrachtauto;high;2030;1.67774638442917;0.0
BU05230305;vrachtauto;high;2030;1.919684808936192;0.0
BU05230306;vrachtauto;high;2030;1.919684808936192;0.0
BU05230401;vrachtauto;high;2030;1.919684808936192;0.0
BU05230402;vrachtauto;high;2030;1.919684808936192;0.0
BU05230403;vrachtauto;high;2030;1.67774638442917;0.0
BU05230405;vrachtauto;high;2030;1.67774638442917;1.0
BU05310101;vrachtauto;high;2030;1.67774638442917;1.0
BU05310102;vrachtauto;high;2030;1.919684808936192;0.0
BU05310103;vrachtauto;high;2030;1.919684808936192;0.0
BU05310201;vrachtauto;high;2030;1.67774638442917;1.0
BU05310202;vrachtauto;high;2030;1.67774638442917;1.0
BU05310203;vrachtauto;high;2030;1.919684808936192;1.0
BU05310301;vrachtauto;high;2030;1.67774638442917;0.0
BU05310302;vrachtauto;high;2030;1.919684808936192;0.0
BU05310501;vrachtauto;high;2030;21.3536910892429;0.0
BU05310502;vrachtauto;high;2030;1.919684808936192;0.0
BU05900102;vrachtauto;high;2030;5.177807528135098;0.0
BU05900103;vrachtauto;high;2030;1.67774638442917;0.0
BU05900105;vrachtauto;high;2030;1.67774638442917;0.0
BU05900106;vrachtauto;high;2030;1.919684808936192;0.0
BU05900107;vrachtauto;high;2030;1.919684808936192;0.0
BU05900201;vrachtauto;high;2030;1.67774638442917;0.0
BU05900301;vrachtauto;high;2030;1.67774638442917;0.0
BU05900302;vrachtauto;high;2030;0.7866359269218445;0.0
BU05900402;vrachtauto;high;2030;1.67774638442917;0.0
BU05900501;vrachtauto;high;2030;1.67774638442917;0.0
BU05900502;vrachtauto;high;2030;1.67774638442917;0.0
BU05900503;vrachtauto;high;2030;1.67774638442917;0.0
BU05900504;vrachtauto;high;2030;0.900072295246873;0.0
BU05900601;vrachtauto;high;2030;1.919684808936192;0.0
BU05900602;vrachtauto;high;2030;47.31308025655781;0.0
BU05900703;vrachtauto;high;2030;1.67774638442917;0.0
BU05900705;vrachtauto;high;2030;1.919684808936192;0.0
BU05900801;vrachtauto;high;2030;1.67774638442917;0.0
BU05900902;vrachtauto;high;2030;1.919684808936192;0.0
BU06420101;vrachtauto;high;2030;1.67774638442917;0.0
BU06420104;vrachtauto;high;2030;1.67774638442917;0.0
BU06420107;vrachtauto;high;2030;1.67774638442917;0.0
BU06420108;vrachtauto;high;2030;1.67774638442917;0.0
BU06420109;vrachtauto;high;2030;1.67774638442917;0.0
BU06420112;vrachtauto;high;2030;1.67774638442917;0.0
BU06420207;vrachtauto;high;2030;1.67774638442917;0.0
BU06420209;vrachtauto;high;2030;1.67774638442917;0.0
BU06420301;vrachtauto;high;2030;1.919684808936192;0.0
BU06420302;vrachtauto;high;2030;1.919684808936192;0.0
BU06420307;vrachtauto;high;2030;0.7866359269218445;0.0
BU06420308;vrachtauto;high;2030;1.67774638442917;0.0
BU06420309;vrachtauto;high;2030;1.919684808936192;0.0
BU06420310;vrachtauto;high;2030;1.67774638442917;0.0
BU06420312;vrachtauto;high;2030;1.67774638442917;0.0
BU06420313;vrachtauto;high;2030;1.67774638442917;0.0
