PK_UID;ID;GRIDCODE;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
3922;3922;1650;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False;52.423886652027875;5.764844375341564;MULTIPOLYGON (((5.762997 52.422769, 5.763016 52.425016, 5.766692 52.425004, 5.766672 52.422757, 5.762997 52.422769)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3923;3923;1550;BU02690006;GM0269;BU02690006;GM0269;BU02690006;GM0269;False;False;52.42318384529569;5.91022213258978;MULTIPOLYGON (((5.913703 52.424442, 5.911624 52.421531, 5.90534 52.423579, 5.913703 52.424442)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3924;3924;1600;BU02690009;GM0269;BU02690009;GM0269;BU02690009;GM0269;False;False;52.42317925645328;5.97800548328634;MULTIPOLYGON (((5.976181 52.424148, 5.979856 52.424129, 5.97798 52.421261, 5.976181 52.424148)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3925;3925;1550;BU01630505;GM0163;BU01630505;GM0163;BU01630505;GM0163;False;False;52.4198127923804;6.444777361740735;MULTIPOLYGON (((6.442837 52.41866, 6.44416 52.421388, 6.447335 52.419389, 6.442837 52.41866)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3926;3926;1450;BU17000108;GM1700;BU17000108;GM1700;BU17000108;GM1700;False;False;52.41784893387341;6.641274105824976;MULTIPOLYGON (((6.637568 52.416765, 6.637632 52.419011, 6.64498 52.418933, 6.644916 52.416687, 6.637568 52.416765)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3927;3927;1500;BU17000108;GM1700;BU17000108;GM1700;BU17000108;GM1700;False;False;52.41871545281256;6.654376499621976;MULTIPOLYGON (((6.652264 52.416608, 6.653901 52.421759, 6.656964 52.417779, 6.652264 52.416608)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3928;3928;1300;BU01830508;GM0183;BU01830508;GM0183;BU01830508;GM0183;False;False;52.41587495198048;6.819383850998903;MULTIPOLYGON (((6.821258 52.414683, 6.816804 52.415506, 6.820089 52.417437, 6.821258 52.414683)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3929;3929;1100;BU17742199;GM1774;BU17742199;GM1774;BU17742199;GM1774;False;False;52.416039637393986;6.892968108094158;MULTIPOLYGON (((6.894728 52.41377, 6.891055 52.413817, 6.891131 52.416063, 6.891208 52.418309, 6.894881 52.418263, 6.894728 52.41377)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3930;3930;1300;BU17741299;GM1774;BU17741299;GM1774;BU17741299;GM1774;False;False;52.41415456588767;6.951705063077943;MULTIPOLYGON (((6.949829 52.413056, 6.949908 52.415302, 6.953581 52.415253, 6.953502 52.413007, 6.949829 52.413056)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3931;3931;1600;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.428456488151944;4.592948529937696;MULTIPOLYGON (((4.594347 52.418466, 4.590673 52.418442, 4.590632 52.420689, 4.58811 52.423656, 4.583201 52.425132, 4.583161 52.427379, 4.586836 52.427404, 4.590511 52.427429, 4.590471 52.429675, 4.59043 52.431922, 4.59039 52.434169, 4.594066 52.434193, 4.594026 52.43644, 4.601378 52.436489, 4.601418 52.434242, 4.601457 52.431996, 4.597782 52.431971, 4.597822 52.429724, 4.594146 52.4297, 4.594187 52.427453, 4.594307 52.420713, 4.594347 52.418466)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3932;3932;1450;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.41960211199745;4.596164642961352;MULTIPOLYGON (((4.598022 52.418491, 4.594347 52.418466, 4.594307 52.420713, 4.597982 52.420738, 4.598022 52.418491)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3933;3933;1300;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.41962658968813;4.599839300657099;MULTIPOLYGON (((4.601697 52.418515, 4.598022 52.418491, 4.597982 52.420738, 4.601657 52.420762, 4.601697 52.418515)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3934;3934;1450;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.42096884358456;4.613717184479295;MULTIPOLYGON (((4.616395 52.418612, 4.61272 52.418588, 4.609738 52.422159, 4.612642 52.423081, 4.616317 52.423105, 4.616395 52.418612)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3935;3935;1550;BU03770004;GM0377;BU03770004;GM0377;BU03770004;GM0377;False;False;52.42086978708931;4.618064783780375;MULTIPOLYGON (((4.616395 52.418612, 4.616317 52.423105, 4.621483 52.420892, 4.616395 52.418612)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3936;3936;1550;BU04530700;GM0453;BU04530700;GM0453;BU04530700;GM0453;False;False;52.42111483988336;4.627623879220568;MULTIPOLYGON (((4.631093 52.418707, 4.627419 52.418683, 4.623061 52.423904, 4.629795 52.422437, 4.631093 52.418707)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3937;3937;1650;BU03030620;GM0303;BU03030620;GM0303;BU03030620;GM0303;False;False;52.421651487556844;5.761150158522073;MULTIPOLYGON (((5.759303 52.420534, 5.759322 52.422781, 5.762997 52.422769, 5.762978 52.420522, 5.759303 52.420534)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3938;3938;1550;BU02690006;GM0269;BU02690006;GM0269;BU02690006;GM0269;False;False;52.421174565135054;5.900725223676683;MULTIPOLYGON (((5.902625 52.419997, 5.898153 52.420785, 5.901398 52.422742, 5.902625 52.419997)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3939;3939;1450;BU02690009;GM0269;BU02690009;GM0269;BU02690009;GM0269;False;False;52.43170658029212;5.9698448441610585;MULTIPOLYGON (((5.994865 52.446522, 5.994834 52.444276, 5.992646 52.443369, 5.989576 52.438479, 5.968392 52.429914, 5.976241 52.428641, 5.976211 52.426394, 5.96886 52.426431, 5.96883 52.424184, 5.963068 52.423233, 5.9502 52.420212, 5.941463 52.421116, 5.962037 52.430669, 5.969893 52.436788, 5.974714 52.436328, 5.978009 52.441135, 5.985862 52.443053, 5.989099 52.445573, 5.994865 52.446522)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3940;3940;1400;BU02460109;GM0246;BU02460109;GM0246;BU02460109;GM0246;False;False;52.42164371519403;6.025762620086215;MULTIPOLYGON (((6.027568 52.419387, 6.023893 52.419407, 6.023957 52.4239, 6.027633 52.423881, 6.027568 52.419387)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3941;3941;1400;BU02460109;GM0246;BU02460109;GM0246;BU02460109;GM0246;False;False;52.42324469212235;6.036643042948889;MULTIPOLYGON (((6.038592 52.419327, 6.03364 52.421022, 6.036929 52.428957, 6.038658 52.42382, 6.038592 52.419327)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3942;3942;1600;BU02460107;GM0246;BU02460107;GM0246;BU02460107;GM0246;False;False;52.420363022294005;6.062419795241654;MULTIPOLYGON (((6.064315 52.419183, 6.059846 52.419977, 6.063099 52.421929, 6.064315 52.419183)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3943;3943;1550;BU02460107;GM0246;BU02460107;GM0246;BU02460107;GM0246;False;False;52.420235257844546;6.084468496553793;MULTIPOLYGON (((6.086363 52.419055, 6.081895 52.41985, 6.085148 52.421801, 6.086363 52.419055)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3944;3944;1500;BU17730930;GM1773;BU17730930;GM1773;BU17730930;GM1773;False;False;52.420358322513394;6.212930652165279;MULTIPOLYGON (((6.214974 52.418225, 6.210221 52.419508, 6.213597 52.423341, 6.214974 52.418225)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3945;3945;1500;BU01770119;GM0177;BU01770119;GM0177;BU01770119;GM0177;False;False;52.42052311665111;6.30208903395263;MULTIPOLYGON (((6.310509 52.417519, 6.290757 52.41867, 6.297167 52.424544, 6.313197 52.421065, 6.310509 52.417519)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3946;3946;1500;BU01630505;GM0163;BU01630505;GM0163;BU01630505;GM0163;False;False;52.42277427537086;6.4517092246133965;POLYGON ((6.442783 52.416414, 6.442837 52.41866, 6.43785 52.421176, 6.446672 52.425367, 6.448298 52.429016, 6.45226 52.428436, 6.462984 52.429804, 6.459784 52.421673, 6.453806 52.416315, 6.442783 52.416414), (6.447335 52.419389, 6.44416 52.421388, 6.442837 52.41866, 6.447335 52.419389), (6.447865 52.422617, 6.451135 52.424558, 6.446672 52.425367, 6.447865 52.422617));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3947;3947;1450;BU17000108;GM1700;BU17000108;GM1700;BU17000108;GM1700;False;False;52.415660729689094;6.6356996299177196;MULTIPOLYGON (((6.633831 52.414557, 6.633894 52.416803, 6.637568 52.416765, 6.637505 52.414518, 6.633831 52.414557)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3948;3948;1400;BU01830309;GM0183;BU01830309;GM0183;BU01830309;GM0183;False;False;52.420331283828105;6.756710073636536;MULTIPOLYGON (((6.751597 52.42, 6.751666 52.422246, 6.747992 52.422289, 6.749813 52.426648, 6.764057 52.421053, 6.760342 52.412387, 6.753844 52.419117, 6.751597 52.42)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3949;3949;1150;BU01830508;GM0183;BU01830508;GM0183;BU01830508;GM0183;False;False;52.41988266572039;6.844201740695568;MULTIPOLYGON (((6.846899 52.412122, 6.84181 52.414914, 6.840068 52.427936, 6.843743 52.427891, 6.845154 52.422111, 6.849304 52.42007, 6.846899 52.412122)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3950;3950;1100;BU01830508;GM0183;BU01830508;GM0183;BU01830508;GM0183;False;False;52.42232600222577;6.849941544642588;MULTIPOLYGON (((6.850572 52.412077, 6.846899 52.412122, 6.849304 52.42007, 6.845154 52.422111, 6.843743 52.427891, 6.851167 52.430047, 6.851092 52.427801, 6.854767 52.427755, 6.854618 52.423263, 6.854544 52.421016, 6.854469 52.41877, 6.854395 52.416524, 6.850721 52.416569, 6.850572 52.412077)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3951;3951;1000;BU17742099;GM1774;BU17742099;GM1774;BU17742099;GM1774;False;False;52.41304364019091;6.863198127176827;MULTIPOLYGON (((6.861592 52.41194, 6.861667 52.414186, 6.866335 52.413005, 6.861592 52.41194)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3952;3952;950;BU17742099;GM1774;BU17742099;GM1774;BU17742099;GM1774;False;False;52.412738236510855;6.874481234948337;MULTIPOLYGON (((6.876286 52.411756, 6.872612 52.411802, 6.874546 52.414656, 6.876286 52.411756)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3953;3953;950;BU17741599;GM1774;BU17741599;GM1774;BU17741599;GM1774;False;False;52.41276346461291;6.8855068409576985;MULTIPOLYGON (((6.883632 52.411664, 6.883708 52.41391, 6.887382 52.413863, 6.887305 52.411617, 6.883632 52.411664)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3954;3954;1150;BU17742199;GM1774;BU17742199;GM1774;BU17742199;GM1774;False;False;52.41627229947376;6.899203481627136;MULTIPOLYGON (((6.898325 52.411477, 6.894652 52.411524, 6.894728 52.41377, 6.894881 52.418263, 6.898555 52.418216, 6.898632 52.420462, 6.905903 52.418122, 6.905826 52.415875, 6.898479 52.415969, 6.898325 52.411477)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3955;3955;1200;BU17742199;GM1774;BU17742199;GM1774;BU17742199;GM1774;False;False;52.41393629023361;6.901267476695764;MULTIPOLYGON (((6.901998 52.41143, 6.898325 52.411477, 6.898479 52.415969, 6.905826 52.415875, 6.901998 52.41143)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3956;3956;1300;BU17741299;GM1774;BU17741299;GM1774;BU17741299;GM1774;False;False;52.41191175475127;6.947875476413842;MULTIPOLYGON (((6.949829 52.413056, 6.948475 52.410334, 6.945323 52.412346, 6.949829 52.413056)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3957;3957;1300;BU17741199;GM1774;BU17741199;GM1774;BU17741199;GM1774;False;False;52.41417313071538;6.977160602551471;MULTIPOLYGON (((6.979376 52.417157, 6.97751 52.409665, 6.974596 52.415698, 6.979376 52.417157)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3958;3958;1650;BU17741199;GM1774;BU17741199;GM1774;BU17741199;GM1774;False;False;52.41449415890226;7.023793931478716;MULTIPOLYGON (((7.019537 52.409868, 7.020991 52.415835, 7.023542 52.418802, 7.027215 52.418751, 7.026966 52.412013, 7.019537 52.409868)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3959;3959;1650;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.417052813502394;4.552111484937564;MULTIPOLYGON (((4.55397 52.415942, 4.550296 52.415917, 4.550253 52.418163, 4.553928 52.418189, 4.55397 52.415942)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3960;3960;1500;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.41707865729803;4.5557858986216;MULTIPOLYGON (((4.557644 52.415968, 4.55397 52.415942, 4.553928 52.418189, 4.557602 52.418215, 4.557644 52.415968)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3961;3961;1550;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.42212228493206;4.560986864656417;MULTIPOLYGON (((4.557644 52.415968, 4.557602 52.418215, 4.553928 52.418189, 4.553885 52.420436, 4.55756 52.420462, 4.557476 52.424955, 4.557434 52.427202, 4.561109 52.427227, 4.561151 52.424981, 4.564826 52.425006, 4.568501 52.425032, 4.568584 52.420538, 4.562587 52.422309, 4.56007 52.41674, 4.557644 52.415968)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3962;3962;1550;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.418304234807266;4.5704628874847;MULTIPOLYGON (((4.572341 52.41607, 4.568667 52.416045, 4.568584 52.420538, 4.572259 52.420564, 4.572341 52.41607)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3963;3963;1550;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.41740425490088;4.603553716380524;MULTIPOLYGON (((4.605411 52.416293, 4.601736 52.416269, 4.601697 52.418515, 4.605371 52.41854, 4.605411 52.416293)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3964;3964;1500;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.421165942125;4.60717077359371;MULTIPOLYGON (((4.609085 52.416317, 4.605411 52.416293, 4.605371 52.41854, 4.601697 52.418515, 4.601657 52.420762, 4.601617 52.423009, 4.605292 52.423033, 4.605252 52.42528, 4.608927 52.425304, 4.612602 52.425328, 4.612642 52.423081, 4.609738 52.422159, 4.61272 52.418588, 4.609046 52.418564, 4.609085 52.416317)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3965;3965;1350;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.417452637187694;4.610902682186707;MULTIPOLYGON (((4.61276 52.416341, 4.609085 52.416317, 4.609046 52.418564, 4.61272 52.418588, 4.61276 52.416341)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3966;3966;1500;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.417476657363444;4.614577171992518;MULTIPOLYGON (((4.61276 52.416341, 4.61272 52.418588, 4.616395 52.418612, 4.616434 52.416365, 4.61276 52.416341)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3967;3967;1600;BU0363BA03;GM0363;BU0363BA03;GM0363;BU0363BA03;GM0363;False;False;52.41866796837934;4.816604558688975;MULTIPOLYGON (((4.818532 52.417508, 4.814042 52.418255, 4.817239 52.420241, 4.818532 52.417508)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3968;3968;1700;BU0363NA02;GM0363;BU0363NA02;GM0363;BU0363NA02;GM0363;False;False;52.41998403385893;4.874515565701892;MULTIPOLYGON (((4.881001 52.417791, 4.868361 52.419048, 4.874184 52.423113, 4.881001 52.417791)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3969;3969;1700;BU08520500;GM0852;BU08520500;GM0852;BU08520500;GM0852;False;False;52.422812327576366;4.965766538892187;MULTIPOLYGON (((4.980219 52.418173, 4.956592 52.41922, 4.955068 52.425276, 4.966191 52.429432, 4.980219 52.418173)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3970;3970;1550;BU02300207;GM0230;BU02300207;GM0230;BU02300207;GM0230;False;False;52.41895941209699;5.89334962511427;MULTIPOLYGON (((5.895249 52.417782, 5.890777 52.41857, 5.894022 52.420526, 5.895249 52.417782)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3971;3971;1500;BU01630505;GM0163;BU01630505;GM0163;BU01630505;GM0163;False;False;52.415175323357126;6.4556157036449955;MULTIPOLYGON (((6.457426 52.414035, 6.453752 52.414069, 6.453806 52.416315, 6.45748 52.416282, 6.457426 52.414035)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3972;3972;950;BU17742099;GM1774;BU17742099;GM1774;BU17742099;GM1774;False;False;52.410613322326704;6.877816054421895;MULTIPOLYGON (((6.87621 52.40951, 6.876286 52.411756, 6.880952 52.410574, 6.87621 52.40951)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3973;3973;1050;BU17741599;GM1774;BU17741599;GM1774;BU17741599;GM1774;False;False;52.411547156349926;6.892815334729599;MULTIPOLYGON (((6.894575 52.409278, 6.890902 52.409324, 6.891055 52.413817, 6.894728 52.41377, 6.894652 52.411524, 6.894575 52.409278)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3974;3974;1100;BU17741511;GM1774;BU17741511;GM1774;BU17741511;GM1774;False;False;52.41037727380593;6.89645028932044;MULTIPOLYGON (((6.894575 52.409278, 6.894652 52.411524, 6.898325 52.411477, 6.898249 52.409231, 6.894575 52.409278)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3975;3975;1600;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.414806136940044;4.5521538428801;MULTIPOLYGON (((4.554012 52.413696, 4.550338 52.41367, 4.550296 52.415917, 4.55397 52.415942, 4.554012 52.413696)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3976;3976;1550;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.41483197904373;4.5558280701971485;MULTIPOLYGON (((4.554012 52.413696, 4.55397 52.415942, 4.557644 52.415968, 4.557686 52.413722, 4.554012 52.413696)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3977;3977;1650;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.41493420779077;4.57052502844604;MULTIPOLYGON (((4.568709 52.413798, 4.568667 52.416045, 4.572341 52.41607, 4.572383 52.413824, 4.568709 52.413798)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3978;3978;1600;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.41812278667939;4.581491169737013;MULTIPOLYGON (((4.579608 52.420614, 4.583283 52.420639, 4.581582 52.413116, 4.579608 52.420614)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3979;3979;1400;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.41623206865048;4.596224830453483;MULTIPOLYGON (((4.598102 52.413998, 4.594428 52.413973, 4.594347 52.418466, 4.598022 52.418491, 4.598102 52.413998)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3980;3980;1450;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.4162565439373;4.5998992085594255;MULTIPOLYGON (((4.601776 52.414022, 4.598102 52.413998, 4.598022 52.418491, 4.601697 52.418515, 4.601736 52.416269, 4.601776 52.414022)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3981;3981;1400;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.41515755533026;4.603593465109571;MULTIPOLYGON (((4.60545 52.414046, 4.601776 52.414022, 4.601736 52.416269, 4.605411 52.416293, 4.60545 52.414046)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3982;3982;1300;BU03770009;GM0377;BU03770009;GM0377;BU03770009;GM0377;False;False;52.41519388240877;4.60910490816641;MULTIPOLYGON (((4.612799 52.414095, 4.609125 52.414071, 4.60545 52.414046, 4.605411 52.416293, 4.609085 52.416317, 4.61276 52.416341, 4.612799 52.414095)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3983;3983;1550;BU03770003;GM0377;BU03770003;GM0377;BU03770003;GM0377;False;False;52.415303050840755;4.625907816025553;MULTIPOLYGON (((4.627496 52.41419, 4.622771 52.415283, 4.627457 52.416436, 4.627496 52.41419)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3984;3984;1600;BU03921605;GM0392;BU03921605;GM0392;BU03921605;GM0392;False;False;52.417359371946006;4.65466842531854;MULTIPOLYGON (((4.65689 52.414375, 4.651921 52.415936, 4.655194 52.421768, 4.65689 52.414375)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3985;3985;1700;BU0363BA02;GM0363;BU0363BA02;GM0363;BU0363BA02;GM0363;False;False;52.41634949663015;4.801935415203039;MULTIPOLYGON (((4.803863 52.415189, 4.799373 52.415936, 4.80257 52.417923, 4.803863 52.415189)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
3986;3986;1650;BU08520300;GM0852;BU08520300;GM0852;BU08520300;GM0852;False;False;52.42319098689628;5.010041936623304;MULTIPOLYGON (((5.009636 52.416024, 5.000891 52.419155, 5.004013 52.430323, 5.017332 52.427518, 5.020993 52.421107, 5.010991 52.417439, 5.009636 52.416024)));WarmteAtlas:WKOgeslWarmteOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:37;
