diam;ash;kw;x;y;land;lat;lon;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd
167.0;116.0;8000.0;-8967.2764;422641.8768;NL_zee;51.768360773600946;3.0114859943482966;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-8154.2013;423628.1842;NL_zee;51.777457990867184;3.0227927530972747;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-7384.5658;424531.9328;NL_zee;51.78579994372557;3.033513624437328;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-6979.6155;423310.7616;NL_zee;51.77494862165532;3.0399493886192297;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-5797.8327;418117.0741;NL_zee;51.728638147701105;3.0594679567341916;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-5470.8065;419572.8335;NL_zee;51.741808355988816;3.063525640588154;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-6462.9427;420667.5337;NL_zee;51.751355779862436;3.0486612513003184;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-6132.0872;422147.6386;NL_zee;51.764746108553254;3.0527618339833373;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-5782.5664;423709.3954;NL_zee;51.778875090461995;3.057097187709671;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-5518.0079;424894.3056;NL_zee;51.789594507119475;3.060379162448334;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-5321.7333;425906.9644;NL_zee;51.79874699375583;3.062753159496074;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-6555.5724;425560.123;NL_zee;51.79527588256297;3.045040222918041;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-4323.4562;418910.9794;NL_zee;51.736191292425005;3.080430514250888;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-3421.6757;420002.5947;NL_zee;51.74625300217007;3.0929788446207724;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-3738.0329;421314.4109;NL_zee;51.757946759164206;3.0878008105030768;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-4985.8334;420912.136;NL_zee;51.753977575963404;3.069925346673747;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-4691.9903;422638.459;NL_zee;51.769568268731334;3.073383222949468;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-3680.3034;423357.2895;NL_zee;51.77631342045892;3.0877014363131847;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-4390.426;424400.2251;NL_zee;51.78547941791906;3.07693892346956;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-5100.0561;416138.9373;NL_zee;51.71106964718044;3.070472424458819;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-4311.1621;417409.0239;NL_zee;51.722703394728775;3.0812971890484318;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-3110.1999;418259.6629;NL_zee;51.730685049507755;3.098279790404194;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-1833.253;418395.4095;NL_zee;51.73226389893611;3.1166906469222466;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-1976.4263;419360.75;NL_zee;51.7408951201766;3.1141830611050505;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-2118.4002;420305.976;NL_zee;51.74934592893443;3.1117009566389666;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-2353.9582;421300.5227;NL_zee;51.75821336551533;3.1078409421818916;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-2901.9982;422202.4187;NL_zee;51.76616020019301;3.099497649347103;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-4069.4648;415662.3077;NL_zee;51.70708212225356;3.0855921277088565;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-2958.5224;416701.0275;NL_zee;51.71672720396267;3.1011824508621295;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-1674.1099;417321.6728;NL_zee;51.72266338604141;3.119477104921473;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-1522.4844;416299.2492;NL_zee;51.71352162239993;3.122130540231558;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-1376.1657;415308.6826;NL_zee;51.704664466651174;3.1246918290167227;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-3127.8583;415135.9883;NL_zee;51.70262115342828;3.099445330224055;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-2217.9769;414675.8837;NL_zee;51.698744411457696;3.1128072962893856;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-1222.2851;414167.0686;NL_zee;51.69445251868693;3.1274292046918535;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-5576.7697;413770.5126;NL_zee;51.68965871319155;3.0646727168751817;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-4497.7093;413201.4056;NL_zee;51.684855005670634;3.080528534748819;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-3458.0011;412693.6779;NL_zee;51.68058934947305;3.095784461257033;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-2446.9473;412130.6179;NL_zee;51.67581659807527;3.110648534123785;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-1769.6459;411517.1953;NL_zee;51.67049626561467;3.1207104778167003;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-1984.1727;410437.9774;NL_zee;51.660741804384465;3.1180974075675887;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-3213.0448;411255.7249;NL_zee;51.66774187919009;3.099977084666108;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-4462.8897;411600.1324;NL_zee;51.67048131068717;3.081764830414594;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-3289.4392;410058.3988;NL_zee;51.65696507078707;3.0994172396934507;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-2221.2192;409331.7319;NL_zee;51.65073818469643;3.115172421433603;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-2456.571;408234.2405;NL_zee;51.640813602643334;3.112269210881659;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-2695.0384;407120.9171;NL_zee;51.63074585605232;3.1093294203251896;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-2935.8271;406001.8393;NL_zee;51.62062569068349;3.106360006262965;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-3157.6496;404963.3057;NL_zee;51.61123430401743;3.1036290677360068;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-3415.6523;403879.5802;NL_zee;51.60142669749751;3.100397819676795;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-4640.7276;410071.4571;NL_zee;51.65669917906759;3.079895881329131;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-3610.1494;408858.1699;NL_zee;51.64609312316274;3.095331331536357;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-3886.6918;407602.796;NL_zee;51.63473819576654;3.091910018787599;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-4017.7269;406470.9528;NL_zee;51.62453406162661;3.0905340100586347;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-4440.8415;405113.0976;NL_zee;51.61221681571647;3.0850474393827656;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-4587.75;403886.7195;NL_zee;51.60115890594822;3.083487761418675;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-4377.7586;402827.41;NL_zee;51.59170308773167;3.0869994727286407;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-5239.9483;401883.2819;NL_zee;51.58297698364478;3.0749980047936774;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-5619.399;412322.7505;NL_zee;51.67664194367172;3.0647244529387607;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-5001.7689;408619.6597;NL_zee;51.64355533155747;3.075347747007913;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-5318.4397;407200.7278;NL_zee;51.630719206997945;3.0714275248401526;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-5623.8341;405876.6363;NL_zee;51.618738090090474;3.0676285755001724;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-5824.3804;404391.2302;NL_zee;51.60533787360049;3.065418331346294;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-5721.2646;403070.3917;NL_zee;51.59350283623309;3.0675128997128778;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-6643.6516;401994.3019;NL_zee;51.58357208208577;3.054707717485578;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-6118.1361;400921.361;NL_zee;51.57408525738109;3.062778711401357;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-5814.349;410925.6219;NL_zee;51.66403629012861;3.0625526154993503;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-6127.7784;409421.9365;NL_zee;51.65043940406768;3.058720306134935;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-6464.3162;408049.2869;NL_zee;51.638012767999584;3.054496034506462;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-6813.072;406602.332;NL_zee;51.62491500971017;3.050132129429371;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-7040.9658;405128.0376;NL_zee;51.61160641662817;3.0475270878283522;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-7130.5238;403524.044;NL_zee;51.597172696101644;3.0469788709750976;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-7894.0034;402088.353;NL_zee;51.58405572178836;3.036635952331998;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-8589.1565;403130.5054;NL_zee;51.59321474558227;3.0261257004880773;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-6625.4205;414385.7794;NL_zee;51.69488365531571;3.0492316513544333;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-6833.9338;413061.0301;NL_zee;51.682923980937765;3.0468337138226853;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-7038.6037;411661.7465;NL_zee;51.670295864318774;3.044527179898405;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-7303.0919;410333.0578;NL_zee;51.658284491968196;3.0413251218170894;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
167.0;116.0;8000.0;-7636.4059;408918.9479;NL_zee;51.64548578368202;3.0371708097360433;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;198503.8695;674453.7748;NL_zee;54.0534116949107;6.051359903511628;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;198262.3644;675148.4033;NL_zee;54.059670970876276;6.047771032907576;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;198019.5728;675844.3187;NL_zee;54.06594178980903;6.044161635091964;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;197778.0466;676538.5731;NL_zee;54.07219746251797;6.040570260400513;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;196944.0802;676426.8098;NL_zee;54.07126128305502;6.027818403749548;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;198256.3237;672660.4813;NL_zee;54.037324655382854;6.047328675394459;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;198987.5413;673065.0637;NL_zee;54.04089762484282;6.058544633533689;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;199736.6894;673419.7479;NL_zee;54.04401982577117;6.070028886312049;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;199511.0796;674065.5051;NL_zee;54.049839352477385;6.066679136166906;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;199287.5565;674711.4039;NL_zee;54.0556598679412;6.063360340651931;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;199062.9815;675358.4213;NL_zee;54.061490415008855;6.060024731257664;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;198837.7896;676004.3413;NL_zee;54.06731105152188;6.056678624850021;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;198614.1083;676650.8228;NL_zee;54.073136499178204;6.053354747464208;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;199230.8924;672366.3685;NL_zee;54.034601299019464;6.0621579008314335;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;199960.8004;672773.7337;NL_zee;54.03819801357324;6.073354805999443;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;200187.2583;672123.7301;NL_zee;54.032340060336736;6.076715033163347;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;200411.4507;671477.4176;NL_zee;54.02651535122129;6.080040313416221;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;200636.4423;670831.9308;NL_zee;54.020697884249515;6.083376991794619;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;201085.4128;669538.4669;NL_zee;54.00904035553146;6.090031783241196;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;201310.7139;668892.8965;NL_zee;54.00322179516149;6.093370419559536;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;198475.9206;672030.4977;NL_zee;54.03164780738295;6.050590598934399;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;199472.7341;671671.239;NL_zee;54.0283370058927;6.0657475805969385;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;199713.9879;670976.7424;NL_zee;54.0220783259903;6.069327322123239;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;199956.2889;670282.7133;NL_zee;54.01582363398121;6.072922045374234;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;200198.3138;669586.4149;NL_zee;54.009548460379946;6.076511163492898;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;200440.1634;668892.0062;NL_zee;54.00329015395844;6.080096824138718;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;199570.0062;668891.8908;NL_zee;54.00336399117062;6.066829288312098;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;198695.2277;671402.8675;NL_zee;54.025992021705804;6.053847560600884;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;198912.531;670775.1372;NL_zee;54.020335405003614;6.057073072864735;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;199131.6307;670146.958;NL_zee;54.014674506005576;6.060325056641699;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;199350.7246;669519.4715;NL_zee;54.009019729569864;6.063576182346629;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;198457.7949;669565.6217;NL_zee;54.009509230700196;6.0499660693557455;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;198222.0608;670241.6099;NL_zee;54.01560067553363;6.046466099106316;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;197987.2887;670914.9567;NL_zee;54.021668199730684;6.042979427120565;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;197752.0209;671589.3032;NL_zee;54.02774462900219;6.039484331919888;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;196971.4413;671326.6228;NL_zee;54.02544843921863;6.027539822351343;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;197184.2895;670717.8805;NL_zee;54.019963428254464;6.030703470270323;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;197398.0151;670109.0304;NL_zee;54.014477283299186;6.033879665176012;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;197609.9124;669500.5345;NL_zee;54.00899437366539;6.037027205563813;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;198692.8403;668891.7305;NL_zee;54.00343656351316;6.053454829415201;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;197516.8553;672264.2791;NL_zee;54.03382658779935;6.03598987940138;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;196757.763;671936.2458;NL_zee;54.030941332540706;6.024362808729306;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;195807.3522;672161.9762;NL_zee;54.033043976649616;6.009891950667007;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;196035.7532;671507.5073;NL_zee;54.02714749030489;6.013289639016408;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;196264.9535;670854.1643;NL_zee;54.021260944856465;6.016698724015955;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;196495.362;670199.252;NL_zee;54.01536009789679;6.020125076580571;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;196723.8054;669545.9693;NL_zee;54.00947393460083;6.023520727829881;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;196953.4722;668891.2668;NL_zee;54.00357481115465;6.026933895587844;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;185655.9523;673693.2612;NL_zee;54.04749276280193;5.855149821547203;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;185338.064;674227.1499;NL_zee;54.05230690754059;5.850350368033929;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;185019.4127;674761.2665;NL_zee;54.057122944597026;5.845538192574277;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;184404.747;674041.8374;NL_zee;54.05069575055872;5.836085090778737;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;184786.6017;673469.3412;NL_zee;54.04553173154668;5.841858580167237;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;185167.5212;672896.1286;NL_zee;54.04036104715623;5.847616313867202;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;187465.6401;672172.1387;NL_zee;54.033720125773534;5.882611692192026;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;187176.191;672718.7167;NL_zee;54.03864760708367;5.878252262676469;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;186885.5398;673266.1378;NL_zee;54.04358256878456;5.873873556272498;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;186595.5241;673814.0096;NL_zee;54.04852137293728;5.8695035727241756;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;186305.7759;674360.9136;NL_zee;54.05345130109659;5.865136551476864;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;186015.3016;674907.6541;NL_zee;54.05837963716087;5.8607574075302;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;187019.2408;675056.0666;NL_zee;54.05965212009289;5.87610064729849;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;188063.5967;672812.952;NL_zee;54.039438654143105;5.891804607242779;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;187802.573;673374.1884;NL_zee;54.044496333875934;5.887881071747701;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;187541.9515;673934.5925;NL_zee;54.04954637553819;5.883962647609027;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;187280.1225;674494.7893;NL_zee;54.054594493141444;5.880024830322723;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;188015.6516;675202.3885;NL_zee;54.06090436541952;5.891329634582366;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;188271.305;674571.5771;NL_zee;54.05522201020819;5.895164755363806;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;188527.0311;673939.9451;NL_zee;54.0495321451745;5.898999864518814;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;188784.163;673308.1477;NL_zee;54.043840569260986;5.902855378265677;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;188325.959;672253.1232;NL_zee;54.034393395687786;5.8957477813118535;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;190033.549;672412.9542;NL_zee;54.03571735040713;5.921821856852141;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;189828.8791;673000.3856;NL_zee;54.041007539044145;5.918765262240666;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;189624.4513;673587.5606;NL_zee;54.046295320047875;5.915711568964196;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;189420.472;674174.9625;NL_zee;54.051585021186185;5.9126639834379855;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;189215.0454;674760.9743;NL_zee;54.05686224279912;5.909593384202964;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;189011.1361;675348.6376;NL_zee;54.06215411053141;5.906545368355858;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;189211.3661;672038.911;NL_zee;54.03241204054018;5.909234275564198;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;190239.5117;671822.9093;NL_zee;54.03040351073288;5.924897112198603;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;190444.0015;671236.6284;NL_zee;54.02512349112838;5.927949558628417;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;190648.088;670649.3524;NL_zee;54.019834472478166;5.930994976151429;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;190852.4935;670062.3176;NL_zee;54.01454751067212;5.934044525736379;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;191056.8699;669474.7053;NL_zee;54.00925527550543;5.937092802045138;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;191261.9942;668887.5899;NL_zee;54.00396736390742;5.940151778471862;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;188254.5272;671663.2063;NL_zee;54.02909908350601;5.894594038921286;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;189389.7221;671400.2704;NL_zee;54.02666382124602;5.911884272900971;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;189652.6517;670772.3782;NL_zee;54.021006476921634;5.915824845380829;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;189914.34;670144.1601;NL_zee;54.01534614741715;5.91974539421102;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;190178.0876;669515.2843;NL_zee;54.00967963221295;5.923696222661069;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;190439.3439;668887.2855;NL_zee;54.00402102209061;5.927608106524956;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;189617.0427;668887.3276;NL_zee;54.004076476084016;5.915069760366748;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
130.0;89.0;4000.0;188527.3951;671107.7582;NL_zee;54.024092388123705;5.8986966585878;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
