buurtcode;bestelautos_totaal;vrachtautos_totaal;bestelautos_ondergrens;bestelautos_bovengrens;vrachtautos_ondergrens;vrachtautos_bovengrens;bedrijfswagens_gewicht_methode;bedrijfswagens_pc4_gelijk_verdeeld;bedrijfswagens_pc4_dekkingsklasse;bedrijfswagens_rdw_peildatum;bedrijfswagens_cbs_split_periode
BU01060812;14;0;14;16;0;0;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU01060813;15;0;15;25;0;0;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU01060815;7;0;7;23;0;0;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU01060816;13;0;13;18;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01060817;7;0;7;29;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01060899;13;0;13;75;0;1;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU01069900;8;0;1;8;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01069901;5;0;5;30;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01069902;0;0;0;241;0;27;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01069903;6;0;6;12;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01069904;12;1;1;12;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01069905;3;0;3;8;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01069906;1;0;1;14;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01069907;4;0;4;24;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01069908;12;1;1;12;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01069909;23;4;23;23;4;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01069910;9;0;9;75;0;1;bedrijfsvestigingen_totaal;False;4.0;2026-07-08;2023JJ00
BU01069911;8;0;8;448;0;14;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01069912;0;0;0;6;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01069913;0;0;0;66;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01069914;0;0;0;30;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01069915;0;0;0;6;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01069916;0;0;0;39;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01069917;1173;101;32;1173;1;101;oppervlakte;False;1.0;2026-07-08;2023JJ00
BU01069918;0;0;0;81;0;9;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01095059;27;0;11;27;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01095061;9;0;2;9;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU01095064;26;1;4;26;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU01095067;27;1;27;61;1;2;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU07370000;552;37;184;552;12;37;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07370009;52;3;52;423;3;28;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU07370400;17;2;17;37;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07370401;55;2;17;55;1;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU07370408;119;12;100;119;10;12;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU07370409;19;1;19;56;1;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU07370500;19;1;10;19;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07370501;103;7;17;103;1;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07370508;60;2;40;60;1;2;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU07370509;103;7;103;197;7;13;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07370600;152;12;40;152;3;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07370609;76;6;76;195;6;16;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07370700;32;1;32;68;1;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07370701;106;22;10;106;2;22;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU07370708;417;19;371;417;17;19;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU07370709;13;2;13;115;2;22;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07370809;128;8;128;211;8;13;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07370900;57;0;56;57;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU07370909;131;1;130;131;1;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16800000;4;0;4;31;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16800009;13;1;13;150;1;7;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16800109;113;3;113;113;3;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16800200;23;1;2;23;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16800209;4;0;4;25;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16800300;34;1;2;34;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16800309;3;0;3;32;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16800400;24;0;1;24;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16800409;5;0;5;27;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16800500;5;0;3;5;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16800509;14;0;14;17;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16801900;34;0;34;56;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16801901;19;0;2;19;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16801902;7;1;1;7;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16801903;2;0;0;2;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16801908;24;0;24;26;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16801909;44;46;44;169;46;52;bedrijfsvestigingen_hj;False;5.0;2026-07-08;2023JJ00
BU16802000;8;0;2;8;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16802001;18;2;1;18;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16802008;10;0;10;10;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16802009;72;3;72;98;3;4;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU16802100;54;1;4;54;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16802101;9;0;1;9;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16802109;35;5;35;95;3;5;bedrijfsvestigingen_totaal;False;6.0;2026-07-08;2023JJ00
BU16990000;358;14;268;358;11;14;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16990010;299;11;132;299;4;11;bedrijfsvestigingen_hj;False;5.0;2026-07-08;2023JJ00
BU16990020;150;6;122;150;5;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16990030;26;1;15;26;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16990040;5;0;4;5;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16990050;20;5;4;20;1;5;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16990060;22;0;7;22;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16990070;20;0;3;20;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16990080;5;0;1;5;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16990090;31;0;1;31;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16990100;28;0;6;28;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16990110;31;1;1;31;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16990120;19;1;19;90;1;5;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU16990130;16;0;16;429;0;14;bedrijfsvestigingen_hj;False;6.0;2026-07-08;2023JJ00
BU16990140;132;4;83;132;3;4;bedrijfsvestigingen_totaal;False;6.0;2026-07-08;2023JJ00
BU16990300;0;0;0;26;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16990310;65;0;7;65;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16990320;23;3;1;23;0;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16990330;15;1;2;15;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16990340;0;0;0;1;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16990350;0;0;0;2;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16990360;0;0;0;3;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16990370;28;2;28;28;2;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16990380;28;4;27;28;4;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16990390;0;0;0;205;0;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16990400;64;0;64;122;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16990410;2;0;2;24;0;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16990420;10;1;10;23;1;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16990430;0;0;0;29;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16990440;335;6;15;335;0;6;oppervlakte;False;1.0;2026-07-08;2023JJ00
BU16990450;0;0;0;54;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16990600;0;0;0;32;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16990610;0;0;0;2;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16990620;0;0;0;5;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16990630;0;0;0;246;0;18;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17010000;41;1;16;41;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17010003;28;1;3;28;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17010009;209;7;209;265;7;8;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU17010100;15;1;13;15;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17010109;89;6;89;98;6;7;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17010200;31;1;2;31;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17010209;9;0;9;87;0;5;bedrijfsvestigingen_hj;False;5.0;2026-07-08;2023JJ00
BU17010300;14;1;9;14;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17010301;36;2;3;36;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17010302;22;1;3;22;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17010303;37;2;37;89;2;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17010309;51;2;51;108;2;5;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17010400;58;2;4;58;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17010401;36;2;5;36;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17010409;56;2;56;184;2;8;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17010500;43;2;3;43;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17010509;7;0;7;68;0;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17010600;34;1;3;34;0;1;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU17010601;36;2;6;36;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17010609;29;1;29;45;1;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17010700;21;0;11;21;0;0;bedrijfsvestigingen_hj;False;5.0;2026-07-08;2023JJ00
BU17010709;7;0;7;10;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17010900;29;1;14;29;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17011000;8;0;6;8;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17011001;24;1;3;24;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17011002;32;1;5;32;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17011009;40;2;40;86;2;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17011100;76;1;11;76;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17011109;36;1;36;104;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17011200;9;0;2;9;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17011209;8;0;8;13;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17011300;53;2;4;53;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17011309;13;1;13;62;1;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17011400;8;0;2;8;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17011409;45;0;45;49;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17011500;6;0;6;6;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17011509;40;1;40;40;1;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17011600;5;0;0;5;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17011609;8;0;8;20;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17011709;0;0;0;1;0;0;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU17080001;37;2;24;37;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17080002;19;1;19;97;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17080003;19;1;19;40;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17080004;19;1;19;39;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17080005;37;2;37;56;2;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17080006;19;1;19;35;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17080007;401;18;66;401;3;18;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17080008;48;7;22;48;3;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17080009;73;11;37;73;6;11;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17080010;24;4;17;24;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17080011;48;7;40;48;6;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17080012;37;2;37;103;2;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17080028;24;4;24;102;4;15;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17080200;51;1;24;51;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17080201;25;1;5;25;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17080209;93;3;93;142;3;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17080400;9;0;3;9;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17080408;28;1;28;35;1;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17082000;48;2;3;48;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17082100;7;0;3;7;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17082101;81;3;81;86;3;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17082200;35;2;35;36;2;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17082300;14;0;14;14;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17082400;13;1;3;13;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17082401;8;0;8;18;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17082500;31;0;31;31;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17082600;52;1;13;52;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17082601;53;1;53;93;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17082700;12;0;12;12;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17082800;30;1;17;30;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17082801;30;1;30;62;1;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17082900;23;1;11;23;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17083000;8;0;1;8;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17083001;32;0;32;39;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17083100;38;1;38;38;1;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17083200;16;2;14;16;2;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17083300;10;0;2;10;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17300000;137;2;87;137;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17300001;2;0;2;11;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17300009;19;0;19;138;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17300100;35;3;9;35;1;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17300109;8;1;8;42;1;4;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU17300300;0;0;0;2;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17300309;1;0;1;19;0;0;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU17300400;43;1;17;43;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17300401;20;0;20;46;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17300402;86;1;31;86;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17300403;22;0;16;22;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17300500;0;0;0;1;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17300509;0;0;0;42;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17300600;0;0;0;49;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17300609;0;0;0;52;0;0;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU17300700;1;0;1;177;0;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17300701;0;0;0;91;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17300709;1;0;1;394;0;11;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17300800;19;1;3;19;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17300805;9;0;8;9;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17300809;15;0;15;31;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17300900;111;4;56;111;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17300909;44;2;44;100;2;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17301000;21;2;3;21;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17301009;18;2;18;35;2;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17301100;0;0;0;2;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17301101;0;0;0;0;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17301108;360;22;1;360;0;22;oppervlakte;False;1.0;2026-07-08;2023JJ00
BU17301109;0;0;0;33;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17301200;18;1;8;18;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17301201;35;1;6;35;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
