PK_UID;ID;GRIDCODE;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
3419;3419;460;BU02431403;GM0243;BU02431403;GM0243;BU02431403;GM0243;False;False;52.333635480384594;5.695452768508843;MULTIPOLYGON (((5.688897 52.335352, 5.701126 52.334375, 5.698363 52.331275, 5.690119 52.333857, 5.688897 52.335352)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3420;3420;460;BU03020009;GM0302;BU03020009;GM0302;BU03020009;GM0302;False;False;52.33194428495234;5.7199738491539796;MULTIPOLYGON (((5.721874 52.330769, 5.717408 52.331551, 5.720639 52.333512, 5.721874 52.330769)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3421;3421;440;BU03020107;GM0302;BU03020107;GM0302;BU03020107;GM0302;False;False;52.33335735377757;5.844432268786657;MULTIPOLYGON (((5.846569 52.330351, 5.841653 52.331961, 5.845075 52.33776, 5.846569 52.330351)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3422;3422;480;BU02320101;GM0232;BU02320101;GM0232;BU02320101;GM0232;False;False;52.331269945509476;5.90702003187442;MULTIPOLYGON (((5.908915 52.330092, 5.904453 52.330881, 5.907692 52.332837, 5.908915 52.330092)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3423;3423;480;BU02320101;GM0232;BU02320101;GM0232;BU02320101;GM0232;False;False;52.33122106811708;5.918022528342595;MULTIPOLYGON (((5.919918 52.330043, 5.915455 52.330832, 5.918695 52.332788, 5.919918 52.330043)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3424;3424;380;BU01630507;GM0163;BU01630507;GM0163;BU01630507;GM0163;False;False;52.32807339996049;6.394836651765519;MULTIPOLYGON (((6.396645 52.326934, 6.392978 52.326966, 6.393029 52.329212, 6.396696 52.329181, 6.396645 52.326934)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3425;3425;320;BU01630507;GM0163;BU01630507;GM0163;BU01630507;GM0163;False;False;52.32804209840699;6.398503549799918;MULTIPOLYGON (((6.400311 52.326903, 6.396645 52.326934, 6.396696 52.329181, 6.400363 52.32915, 6.400311 52.326903)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3426;3426;300;BU01630507;GM0163;BU01630507;GM0163;BU01630507;GM0163;False;False;52.32797915430155;6.405837327973316;MULTIPOLYGON (((6.411312 52.326808, 6.400311 52.326903, 6.400363 52.32915, 6.411364 52.329055, 6.411312 52.326808)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3427;3427;320;BU01630507;GM0163;BU01630507;GM0163;BU01630507;GM0163;False;False;52.32791575553407;6.413171082142312;MULTIPOLYGON (((6.414979 52.326777, 6.411312 52.326808, 6.411364 52.329055, 6.415031 52.329023, 6.414979 52.326777)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3428;3428;300;BU01630507;GM0163;BU01630507;GM0163;BU01630507;GM0163;False;False;52.32788388565305;6.416837950171203;MULTIPOLYGON (((6.418645 52.326745, 6.414979 52.326777, 6.415031 52.329023, 6.418697 52.328991, 6.418645 52.326745)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3429;3429;280;BU01630503;GM0163;BU01630503;GM0163;BU01630503;GM0163;False;False;52.32887857302313;6.431531788097299;MULTIPOLYGON (((6.433312 52.326616, 6.429646 52.326648, 6.429751 52.331141, 6.433418 52.331109, 6.433365 52.328862, 6.433312 52.326616)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3430;3430;300;BU01630503;GM0163;BU01630503;GM0163;BU01630503;GM0163;False;False;52.32772283129059;6.435172198896387;MULTIPOLYGON (((6.436979 52.326583, 6.433312 52.326616, 6.433365 52.328862, 6.437032 52.32883, 6.436979 52.326583)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3431;3431;320;BU01630503;GM0163;BU01630503;GM0163;BU01630503;GM0163;False;False;52.33801670754771;6.434934959369927;MULTIPOLYGON (((6.440646 52.326551, 6.436979 52.326583, 6.437032 52.32883, 6.433365 52.328862, 6.433418 52.331109, 6.431497 52.338983, 6.432658 52.34336, 6.430068 52.344621, 6.430121 52.346868, 6.430173 52.349114, 6.433842 52.349082, 6.436207 52.346059, 6.437351 52.342309, 6.437298 52.340063, 6.437085 52.331076, 6.440752 52.331044, 6.440646 52.326551)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3432;3432;340;BU01630503;GM0163;BU01630503;GM0163;BU01630503;GM0163;False;False;52.32878091424821;6.4425325602285755;MULTIPOLYGON (((6.444313 52.326518, 6.440646 52.326551, 6.440752 52.331044, 6.44442 52.331011, 6.444313 52.326518)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3433;3433;360;BU01630503;GM0163;BU01630503;GM0163;BU01630503;GM0163;False;False;52.328749281005486;6.44607137745826;MULTIPOLYGON (((6.444313 52.326518, 6.44442 52.331011, 6.449482 52.328719, 6.444313 52.326518)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3434;3434;280;BU01680309;GM0168;BU01680309;GM0168;BU01680309;GM0168;False;False;52.32149569144352;6.990614259539365;MULTIPOLYGON (((6.994239 52.320323, 6.986908 52.320422, 6.986989 52.322668, 6.994321 52.322569, 6.994239 52.320323)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3435;3435;300;BU01680309;GM0168;BU01680309;GM0168;BU01680309;GM0168;False;False;52.32142099938847;6.99611272629048;MULTIPOLYGON (((6.997905 52.320273, 6.994239 52.320323, 6.994321 52.322569, 6.997986 52.322519, 6.997905 52.320273)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3436;3436;320;BU01680309;GM0168;BU01680309;GM0168;BU01680309;GM0168;False;False;52.321371062703335;6.999778358955639;MULTIPOLYGON (((6.997905 52.320273, 6.997986 52.322519, 7.001652 52.322469, 7.00157 52.320223, 6.997905 52.320273)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3437;3437;400;BU05750204;GM0575;BU05750204;GM0575;BU05750204;GM0575;False;False;52.32675704695273;4.495131024139736;MULTIPOLYGON (((4.496987 52.325648, 4.49332 52.32562, 4.493275 52.327867, 4.496942 52.327894, 4.496987 52.325648)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3438;3438;420;BU04730403;GM0473;BU04730403;GM0473;BU04730403;GM0473;False;False;52.32702019627147;4.524390193070328;MULTIPOLYGON (((4.526322 52.325865, 4.521836 52.326601, 4.525013 52.328595, 4.526322 52.325865)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3439;3439;400;BU04730403;GM0473;BU04730403;GM0473;BU04730403;GM0473;False;False;52.32718492668001;4.553801956619297;MULTIPOLYGON (((4.555656 52.326074, 4.55199 52.326049, 4.551947 52.328295, 4.555614 52.328321, 4.555656 52.326074)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3440;3440;440;BU03770309;GM0377;BU03770309;GM0377;BU03770309;GM0377;False;False;52.32723636550786;4.561135913346249;MULTIPOLYGON (((4.559323 52.3261, 4.559281 52.328347, 4.562949 52.328373, 4.56299 52.326126, 4.559323 52.3261)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3441;3441;460;BU00347402;GM0034;BU00347402;GM0034;BU00347402;GM0034;False;False;52.33101250986265;5.148656343656782;MULTIPOLYGON (((5.149741 52.328758, 5.146073 52.328751, 5.146049 52.333245, 5.1527 52.332436, 5.149741 52.328758)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3442;3442;460;BU00340402;GM0034;BU00340402;GM0034;BU00340402;GM0034;False;False;52.33002324714292;5.235920768489727;MULTIPOLYGON (((5.237758 52.328902, 5.234091 52.328897, 5.234083 52.331144, 5.237751 52.331149, 5.237758 52.328902)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3443;3443;420;BU03020009;GM0302;BU03020009;GM0302;BU03020009;GM0302;False;False;52.33176837374722;5.7421301872334904;MULTIPOLYGON (((5.736527 52.32848, 5.738986 52.331474, 5.740248 52.33521, 5.743915 52.335199, 5.747333 52.330144, 5.736527 52.32848)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3444;3444;480;BU02320101;GM0232;BU02320101;GM0232;BU02320101;GM0232;False;False;52.329341408037024;5.981596484669324;MULTIPOLYGON (((5.982233 52.327499, 5.978566 52.327517, 5.978625 52.332011, 5.987111 52.329105, 5.982233 52.327499)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3445;3445;360;BU01630507;GM0163;BU01630507;GM0163;BU01630507;GM0163;False;False;52.32579547182338;6.398452370290255;MULTIPOLYGON (((6.40026 52.324656, 6.396593 52.324688, 6.396645 52.326934, 6.400311 52.326903, 6.40026 52.324656)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3446;3446;340;BU01630507;GM0163;BU01630507;GM0163;BU01630507;GM0163;False;False;52.325716725797946;6.407619125575221;MULTIPOLYGON (((6.414926 52.32453, 6.41126 52.324562, 6.407593 52.324593, 6.40026 52.324656, 6.400311 52.326903, 6.411312 52.326808, 6.414979 52.326777, 6.414926 52.32453)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3447;3447;400;BU01412109;GM0141;BU01412109;GM0141;BU01412109;GM0141;False;False;52.323150212719575;6.657144416156875;MULTIPOLYGON (((6.660638 52.324386, 6.658515 52.321488, 6.65228 52.323576, 6.660638 52.324386)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3448;3448;320;BU01680309;GM0168;BU01680309;GM0168;BU01680309;GM0168;False;False;52.31917480551302;6.996031330375544;MULTIPOLYGON (((6.997823 52.318027, 6.994158 52.318077, 6.994239 52.320323, 6.997905 52.320273, 6.997823 52.318027)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3449;3449;460;BU05750204;GM0575;BU05750204;GM0575;BU05750204;GM0575;False;False;52.32448264966989;4.491509448920137;MULTIPOLYGON (((4.489699 52.323345, 4.489653 52.325592, 4.49332 52.32562, 4.493365 52.323373, 4.489699 52.323345)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3450;3450;460;BU04730403;GM0473;BU04730403;GM0473;BU04730403;GM0473;False;False;52.325005735636914;4.544866512040946;MULTIPOLYGON (((4.548365 52.323776, 4.539916 52.324627, 4.546319 52.326615, 4.548365 52.323776)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3451;3451;460;BU19420408;GM1942;BU19420408;GM1942;BU19420408;GM1942;False;False;52.327336462237504;5.015815530399971;MULTIPOLYGON (((5.017734 52.326173, 5.013257 52.326928, 5.016456 52.328908, 5.017734 52.326173)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3452;3452;460;BU00347402;GM0034;BU00347402;GM0034;BU00347402;GM0034;False;False;52.327577404271594;5.1441705750210565;MULTIPOLYGON (((5.146073 52.328751, 5.144833 52.326009, 5.141606 52.327972, 5.146073 52.328751)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3453;3453;460;BU03020009;GM0302;BU03020009;GM0302;BU03020009;GM0302;False;False;52.33075449543165;5.732294107942433;MULTIPOLYGON (((5.729175 52.326255, 5.724026 52.328454, 5.728094 52.333337, 5.740248 52.33521, 5.738986 52.331474, 5.736527 52.32848, 5.729175 52.326255)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3454;3454;480;BU03020107;GM0302;BU03020107;GM0302;BU03020107;GM0302;False;False;52.331213490481176;5.80075986373345;MULTIPOLYGON (((5.787849 52.32607, 5.782499 52.329032, 5.800851 52.331581, 5.800447 52.336175, 5.809959 52.337228, 5.812631 52.33367, 5.807572 52.331927, 5.804349 52.325866, 5.790683 52.329077, 5.787849 52.32607)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3455;3455;480;BU03020107;GM0302;BU03020107;GM0302;BU03020107;GM0302;False;False;52.32714319640359;5.815438759475408;MULTIPOLYGON (((5.813519 52.325981, 5.8148 52.328715, 5.817997 52.326734, 5.813519 52.325981)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3456;3456;360;BU17420506;GM1742;BU17420506;GM1742;BU17420506;GM1742;False;False;52.32345426992643;6.409400742222207;MULTIPOLYGON (((6.411208 52.322315, 6.407542 52.322347, 6.407593 52.324593, 6.41126 52.324562, 6.411208 52.322315)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3457;3457;320;BU17420506;GM1742;BU17420506;GM1742;BU17420506;GM1742;False;False;52.32342251786126;6.413067245371307;MULTIPOLYGON (((6.414874 52.322283, 6.411208 52.322315, 6.41126 52.324562, 6.414926 52.32453, 6.414874 52.322283)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3458;3458;280;BU17420506;GM1742;BU17420506;GM1742;BU17420506;GM1742;False;False;52.324513960906074;6.416759792127227;MULTIPOLYGON (((6.418541 52.322251, 6.414874 52.322283, 6.414926 52.32453, 6.414979 52.326777, 6.418645 52.326745, 6.418541 52.322251)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3459;3459;320;BU01630503;GM0163;BU01630503;GM0163;BU01630503;GM0163;False;False;52.32435292233358;6.435092649878054;MULTIPOLYGON (((6.436873 52.32209, 6.433206 52.322123, 6.433312 52.326616, 6.436979 52.326583, 6.436926 52.324337, 6.436873 52.32209)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3460;3460;420;BU04730403;GM0473;BU04730403;GM0473;BU04730403;GM0473;False;False;52.322474182690144;4.517294824132023;MULTIPOLYGON (((4.515409 52.321291, 4.516611 52.324039, 4.519865 52.322093, 4.515409 52.321291)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3461;3461;460;BU04730403;GM0473;BU04730403;GM0473;BU04730403;GM0473;False;False;52.32266560238959;4.550219673562062;MULTIPOLYGON (((4.552074 52.321555, 4.548408 52.321529, 4.548365 52.323776, 4.552032 52.323802, 4.552074 52.321555)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3462;3462;460;BU19420400;GM1942;BU19420400;GM1942;BU19420400;GM1942;False;False;52.330399053146365;5.069718667132103;MULTIPOLYGON (((5.061691 52.333043, 5.066551 52.334566, 5.068994 52.337556, 5.072662 52.337566, 5.075006 52.334261, 5.074074 52.331953, 5.077738 52.323201, 5.063312 52.326763, 5.061691 52.333043)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3463;3463;460;BU00347702;GM0034;BU00347702;GM0034;BU00347702;GM0034;False;False;52.32556094825675;5.32020530184381;MULTIPOLYGON (((5.322112 52.326732, 5.320861 52.323991, 5.317642 52.32596, 5.322112 52.326732)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3464;3464;440;BU03020107;GM0302;BU03020107;GM0302;BU03020107;GM0302;False;False;52.32526147355618;5.842849157474861;MULTIPOLYGON (((5.850166 52.323596, 5.835499 52.323652, 5.836758 52.328184, 5.842849 52.325251, 5.849 52.328137, 5.850166 52.323596)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3465;3465;460;BU02320101;GM0232;BU02320101;GM0232;BU02320101;GM0232;False;False;52.33119106982532;5.985232546975601;MULTIPOLYGON (((5.985839 52.322987, 5.982172 52.323005, 5.982233 52.327499, 5.987111 52.329105, 5.978625 52.332011, 5.978655 52.334258, 5.982323 52.334239, 5.982353 52.336486, 5.986021 52.336468, 5.986051 52.338714, 5.989719 52.338696, 5.988315 52.325976, 5.985839 52.322987)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3466;3466;340;BU17420506;GM1742;BU17420506;GM1742;BU17420506;GM1742;False;False;52.32117589749373;6.4130153360496065;MULTIPOLYGON (((6.414822 52.320037, 6.411156 52.320068, 6.411208 52.322315, 6.414874 52.322283, 6.414822 52.320037)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3467;3467;300;BU17420506;GM1742;BU17420506;GM1742;BU17420506;GM1742;False;False;52.32114403386139;6.416681647727889;MULTIPOLYGON (((6.418489 52.320005, 6.414822 52.320037, 6.414874 52.322283, 6.418541 52.322251, 6.418489 52.320005)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3468;3468;340;BU17420506;GM1742;BU17420506;GM1742;BU17420506;GM1742;False;False;52.32207376854153;6.438705992601456;MULTIPOLYGON (((6.440486 52.319811, 6.43682 52.319843, 6.436873 52.32209, 6.436926 52.324337, 6.440592 52.324304, 6.440486 52.319811)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3469;3469;360;BU01630503;GM0163;BU01630503;GM0163;BU01630503;GM0163;False;False;52.323734236793385;6.441495775824768;MULTIPOLYGON (((6.444152 52.319778, 6.440486 52.319811, 6.440592 52.324304, 6.436926 52.324337, 6.436979 52.326583, 6.440646 52.326551, 6.444313 52.326518, 6.444152 52.319778)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3470;3470;400;BU01411910;GM0141;BU01411910;GM0141;BU01411910;GM0141;False;False;52.3188760770698;6.6549039781267405;MULTIPOLYGON (((6.656779 52.317686, 6.652331 52.318503, 6.655602 52.320439, 6.656779 52.317686)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3471;3471;280;BU01680301;GM0168;BU01680301;GM0168;BU01680301;GM0168;False;False;52.31713820201658;6.982340860688099;MULTIPOLYGON (((6.97567 52.313832, 6.977035 52.317553, 6.986908 52.320422, 6.989012 52.316918, 6.97567 52.313832)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3472;3472;460;BU05750204;GM0575;BU05750204;GM0575;BU05750204;GM0575;False;False;52.319961452549286;4.487933733862249;MULTIPOLYGON (((4.486123 52.318824, 4.486078 52.321071, 4.489744 52.321099, 4.48979 52.318852, 4.486123 52.318824)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3473;3473;420;BU05750204;GM0575;BU05750204;GM0575;BU05750204;GM0575;False;False;52.320107107798925;4.51352381924495;MULTIPOLYGON (((4.515409 52.321291, 4.514208 52.318542, 4.510954 52.320488, 4.515409 52.321291)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3474;3474;460;BU04730403;GM0473;BU04730403;GM0473;BU04730403;GM0473;False;False;52.32023136095783;4.544974587119904;MULTIPOLYGON (((4.548408 52.321529, 4.546424 52.318595, 4.540093 52.32057, 4.548408 52.321529)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3475;3475;420;BU03770309;GM0377;BU03770309;GM0377;BU03770309;GM0377;False;False;52.32360565457844;4.556069418661051;MULTIPOLYGON (((4.555783 52.319334, 4.552116 52.319308, 4.552074 52.321555, 4.552032 52.323802, 4.555699 52.323828, 4.555656 52.326074, 4.555614 52.328321, 4.559281 52.328347, 4.559323 52.3261, 4.559407 52.321607, 4.555741 52.321581, 4.555783 52.319334)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3476;3476;440;BU03770309;GM0377;BU03770309;GM0377;BU03770309;GM0377;False;False;52.32047053974255;4.557594844206342;MULTIPOLYGON (((4.555783 52.319334, 4.555741 52.321581, 4.559407 52.321607, 4.559449 52.31936, 4.555783 52.319334)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3477;3477;460;BU03940564;GM0394;BU03940564;GM0394;BU03940564;GM0394;False;False;52.324569361533044;4.808851817693506;MULTIPOLYGON (((4.816074 52.323124, 4.809247 52.32117, 4.799973 52.328246, 4.813825 52.325408, 4.816074 52.323124)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3478;3478;460;BU19420410;GM1942;BU19420410;GM1942;BU19420410;GM1942;False;False;52.32303144192352;5.081857046817516;MULTIPOLYGON (((5.083774 52.321867, 5.079298 52.322624, 5.0825 52.324603, 5.083774 52.321867)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3479;3479;460;BU00341001;GM0034;BU00341001;GM0034;BU00341001;GM0034;False;False;52.32315588545824;5.268946783137704;MULTIPOLYGON (((5.270783 52.322198, 5.267116 52.322195, 5.268942 52.325074, 5.270783 52.322198)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3480;3480;440;BU02330401;GM0233;BU02330401;GM0233;BU02330401;GM0233;False;False;52.32288955629425;5.727315160919681;MULTIPOLYGON (((5.72914 52.321761, 5.725473 52.321771, 5.72549 52.324018, 5.729157 52.324008, 5.72914 52.321761)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3481;3481;440;BU03020107;GM0302;BU03020107;GM0302;BU03020107;GM0302;False;False;52.32259997023205;5.816327261854168;MULTIPOLYGON (((5.813475 52.321487, 5.813497 52.323734, 5.822009 52.322579, 5.813475 52.321487)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3482;3482;480;BU02320101;GM0232;BU02320101;GM0232;BU02320101;GM0232;False;False;52.323625896594606;5.92287819987092;MULTIPOLYGON (((5.923476 52.321039, 5.918242 52.323553, 5.926916 52.326286, 5.923476 52.321039)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
3483;3483;280;BU17420506;GM1742;BU17420506;GM1742;BU17420506;GM1742;False;False;52.31886543937335;6.420295679249821;MULTIPOLYGON (((6.422103 52.317726, 6.418437 52.317758, 6.418489 52.320005, 6.422155 52.319973, 6.422103 52.317726)));WarmteAtlas:WKOgeslKoudeOpslag;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:34;
