codering;jaar;wtp_actiedoelen;wtp_energiedragers;wtp_energiebronnen_z_omz;wtp_wng_check;wtp_wng_type_wnet;wtp_util_check
BU05031305;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05031306;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05031307;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05031400;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05031401;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05031402;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05031403;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05031404;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05031405;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05031406;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05031407;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05031600;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05031601;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05031602;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05031603;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05031604;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032200;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032201;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032202;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032203;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032204;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032205;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032300;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032301;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032302;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032303;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032304;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032305;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032400;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032401;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032402;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032403;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032404;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032405;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032406;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032407;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032408;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032500;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032501;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032502;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032503;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032504;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032505;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032506;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032507;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032508;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032509;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032510;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032600;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032700;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032702;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032703;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032704;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032800;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032801;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032802;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032803;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032804;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032805;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032806;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032807;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032808;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032809;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032810;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032900;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032901;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05032902;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180170;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180271;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180373;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180374;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180448;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180475;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180476;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180477;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180478;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180479;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180546;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180605;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180701;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180702;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180703;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180704;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180772;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180800;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180907;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05180908;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181041;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181142;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181143;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181250;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181251;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181252;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181309;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181481;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181492;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181590;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181591;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181697;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181785;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181786;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181795;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181806;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181840;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181882;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181893;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181894;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181953;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05181983;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182054;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182055;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182110;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182144;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182245;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182347;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182449;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182561;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182567;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182568;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182569;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182664;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182665;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182666;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182718;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182762;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182763;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182811;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182812;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182813;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182814;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182915;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182916;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05182917;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183032;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183033;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183034;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183130;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183131;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183135;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183284;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183387;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183396;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183398;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183399;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183480;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183488;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183489;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183536;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183620;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183637;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183638;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183639;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183721;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183819;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183822;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183823;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183824;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183825;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183826;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05183960;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184001;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184002;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184003;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184004;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184005;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184106;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184107;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184110;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184208;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184209;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184211;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184212;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184213;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184214;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184215;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184316;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184317;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184418;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184419;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184420;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05184421;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05560101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05560201;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05560202;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05560203;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05560301;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05560302;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05560303;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05560401;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05560402;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05560403;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05560404;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05560405;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05560501;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05560502;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05560601;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05560602;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05560701;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05560702;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05560801;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990111;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990113;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990119;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990320;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990321;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990322;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990323;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990324;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990325;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990327;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990328;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990451;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990452;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990454;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990455;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990456;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990457;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990516;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990531;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990532;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990558;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990660;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05990661;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05991701;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05991702;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05991703;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05991853;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05992459;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU05992705;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030111;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030112;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030221;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030222;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030223;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030224;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030225;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030391;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030392;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030431;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030432;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030434;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030581;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030633;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030641;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030642;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030643;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030771;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030772;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030851;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030852;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030853;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030854;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030961;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030962;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06030963;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06031064;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06031082;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06031083;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06031084;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06031193;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06031194;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060001;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060002;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060003;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060004;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060102;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060103;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060104;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060105;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060106;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060107;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060108;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060109;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060110;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060111;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060301;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060302;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060303;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060304;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060305;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060306;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060307;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060308;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060309;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060310;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060401;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060402;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060403;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060501;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060502;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060503;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060504;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060505;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060506;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060507;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060601;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060602;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060603;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060604;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060605;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060606;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060607;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060608;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060609;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060610;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060701;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060702;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060703;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060704;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060705;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060706;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060801;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060802;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060901;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060902;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060903;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06060904;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06061001;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06061002;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06061003;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06061004;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06061005;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06061006;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06061007;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06061101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06061102;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220101;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220102;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220103;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220104;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220201;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220202;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220203;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220204;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220205;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220301;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220305;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220306;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220401;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220402;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220404;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220501;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220502;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220503;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220504;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220505;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220601;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220602;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220603;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220604;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220605;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220606;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220701;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220702;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220703;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU06220704;2023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
