OBJECTID;Potentieel;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
1;0.0;BU18951009;GM1895;9944.0;9944EA;BU18951009;GM1895;9944.0;9944VC;BU18951009;GM1895;9944.0;9944VC;False;False;False;53.24765871522951;6.950344817243297;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
10;0.0;BU19522003;GM1952;9636.0;9636EL;BU19522003;GM1952;9636.0;9636EL;BU19522003;GM1952;9636.0;9636EL;False;False;False;53.18490792474021;6.855437295693698;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
11;3.0;BU01069905;GM0106;9492.0;9492TD;BU01069905;GM0106;9492.0;9492TD;BU01069905;GM0106;9492.0;9492TD;False;False;False;53.04919596500853;6.562869611251957;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
12;3.0;BU17301309;GM1730;9482.0;9482TV;BU17301309;GM1730;9482.0;9482TV;BU17301309;GM1730;9482.0;9482TV;False;False;False;53.0877198678295;6.636522837152583;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
13;3.0;BU07650109;GM0765;9663.0;9663AV;BU07650109;GM0765;9663.0;9663AV;BU07650109;GM0765;9663.0;9663AV;False;False;False;53.08399440403403;6.949740132660614;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
14;3.0;BU00470209;GM0047;9648.0;9648DD;BU00470209;GM0047;9648.0;9648DD;BU00470209;GM0047;9648.0;9648DD;False;False;False;53.08582452360727;6.843366082119539;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
15;3.0;BU17310809;GM1731;9423.0;9423VA;BU17310809;GM1731;9423.0;9423VA;BU17310809;GM1731;9423.0;9423VA;False;False;False;52.8870953393638;6.397514898289422;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
16;2.0;BU00981009;GM0098;8391.0;8391KL;BU00981009;GM0098;8391.0;8391KL;BU00981009;GM0098;8391.0;8391KL;False;False;False;52.879413620995585;6.132882021127865;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
17;2.0;BU00980102;GM0098;8477.0;8477AA;BU00980102;GM0098;8477.0;8477AA;BU00980102;GM0098;8477.0;8477AA;False;False;False;52.92611458962835;5.986005219499446;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
18;1.0;BU00980903;GM0098;8393.0;8393RC;BU00980903;GM0098;8393.0;8393RC;BU00980903;GM0098;8393.0;8393RC;False;False;False;52.879699517229206;6.107519034795649;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
19;3.0;BU19500601;GM1950;9551.0;9551VH;BU19500601;GM1950;9551.0;9551VH;BU19500601;GM1950;9551.0;9551VH;False;False;False;52.94360903225261;7.090951187334273;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
2;0.0;BU19521602;GM1952;9625.0;9625TA;BU19521602;GM1952;9625.0;9625TA;BU19521602;GM1952;9625.0;9625TA;False;False;False;53.27238503272721;6.830099991800325;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
20;3.0;BU01145109;GM0114;7814.0;7814XX;BU01145109;GM0114;7814.0;7814XX;BU01145109;GM0114;7814.0;7814XX;False;False;False;52.80538728586222;6.930490379168082;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
21;3.0;BU17310009;GM1731;9411.0;9411VA;BU17310009;GM1731;9411.0;9411VA;BU17310009;GM1731;9411.0;9411VA;False;False;False;52.858400190740404;6.482947231822261;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
22;3.0;BU17080028;GM1708;8332.0;8332MD;BU17080028;GM1708;8332.0;8332MD;BU17080028;GM1708;8332.0;8332MD;False;False;False;52.80181359357803;6.142322373541472;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
23;3.0;BU01186206;GM0118;7909.0;7909HS;BU01186206;GM0118;7909.0;7909HS;BU01186206;GM0118;7909.0;7909HS;False;False;False;52.70804665188078;6.421403945232486;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
24;3.0;BU01144800;GM0114;7828.0;7828AA;BU01144800;GM0114;7828.0;7828AA;BU01144800;GM0114;7828.0;7828AA;False;False;False;52.736124260078206;6.895265376444108;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
25;0.0;BU03830501;GM0383;1921.0;1921AP;BU03830501;GM0383;1921.0;1921AP;BU03830501;GM0383;1921.0;1921AP;False;False;False;52.549119499244945;4.75250992220484;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
26;0.0;BU01601702;GM0160;7694.0;7694TH;BU01601702;GM0160;7694.0;7694TH;BU01601702;GM0160;7694.0;7694TH;False;False;False;52.51671645838849;6.698886967152802;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
27;0.0;BU01933220;GM0193;8035.0;8035PJ;BU01933220;GM0193;8035.0;8035PJ;BU01933220;GM0193;8035.0;8035PJ;False;False;False;52.54512276050086;6.149689533186788;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
28;3.0;BU01932240;GM0193;8043.0;8043ND;BU01932240;GM0193;8043.0;8043ND;BU01932240;GM0193;8043.0;8043ND;False;False;False;52.54705873584854;6.060698023392652;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
29;0.0;BU04310003;GM0431;1511.0;1511BX;BU04310003;GM0431;1511.0;1511BX;BU04310003;GM0431;1511.0;1511BX;False;False;False;52.45324168673489;4.8892056360846805;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
3;3.0;BU00861302;GM0086;9248.0;9248KS;BU00861302;GM0086;9248.0;9248KS;BU00861302;GM0086;9248.0;9248KS;False;False;False;53.100811480130346;6.240608792321819;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
30;3.0;BU01601702;GM0160;7694.0;7694TD;BU01601702;GM0160;7694.0;7694TD;BU01601702;GM0160;7694.0;7694TD;False;False;False;52.505772468506194;6.6947889582555336;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
31;3.0;BU01770119;GM0177;8102.0;8102RK;BU01770119;GM0177;8102.0;8102RK;BU01770119;GM0177;8102.0;8102RK;False;False;False;52.42048868616699;6.3050072682503995;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
32;3.0;BU01934120;GM0193;8013.0;8013PC;BU01934120;GM0193;8013.0;8013PC;BU01934120;GM0193;8013.0;8013PC;False;False;False;52.48157361205068;6.142396260392299;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
33;3.0;BU04530808;GM0453;1991.0;1991AK;BU04530808;GM0453;1991.0;1991AK;BU04530808;GM0453;1991.0;1991AK;False;False;False;52.42604398581448;4.670649502616453;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
34;3.0;BU00343101;GM0034;1316.0;1316VJ;BU00343101;GM0034;1316.0;1316VJ;BU00343101;GM0034;1316.0;1316VJ;False;False;False;52.39634287983458;5.205289162748409;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
35;3.0;BU00344002;GM0034;1324.0;1324ZK;BU00344002;GM0034;1324.0;1324ZK;BU00344002;GM0034;1324.0;1324ZK;False;False;False;52.36097688967864;5.220394814893083;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
36;3.0;BU0363TK03;GM0363;1108.0;1108AJ;BU0363TK03;GM0363;1108.0;1108AJ;BU0363TK03;GM0363;1108.0;1108AJ;False;False;False;52.30532772873295;4.990884002992559;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
37;3.0;BU03922107;GM0392;2141.0;2141EW;BU03922107;GM0392;2141.0;2141EW;BU03922107;GM0392;2141.0;2141EW;False;False;False;52.34908482561242;4.66427160040802;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
38;3.0;BU0363FQ10;GM0363;1066.0;1066BT;BU0363FQ10;GM0363;1066.0;1066BT;BU0363FQ10;GM0363;1066.0;1066BT;False;False;False;52.33204677304578;4.825981429807185;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
39;3.0;BU03621402;GM0362;1187.0;1187NZ;BU03621402;GM0362;1187.0;1187NZ;BU03621402;GM0362;1187.0;1187NZ;False;False;False;52.300007688853874;4.842019040150546;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
4;3.0;BU00900011;GM0090;9206.0;9206AX;BU00902105;GM0090;9206.0;9206AX;BU00902105;GM0090;9206.0;9206AX;True;False;False;53.111400451127906;6.048094903296521;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
40;3.0;BU0363FE04;GM0363;1064.0;1064GW;BU0363FE04;GM0363;1064.0;1064GW;BU0363FE04;GM0363;1064.0;1064GW;False;False;False;52.36540581951349;4.818621654480108;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
41;3.0;BU03940118;GM0394;2133.0;2133MJ;BU03940118;GM0394;2133.0;2133MJ;BU03940118;GM0394;2133.0;2133MJ;False;False;False;52.29707167191981;4.650574515382377;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
42;3.0;BU01411920;GM0141;7609.0;7609RK;BU01411920;GM0141;7609.0;7609RK;BU01411920;GM0141;7609.0;7609RK;False;False;False;52.33756981838894;6.614821498229084;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
43;3.0;BU03940122;GM0394;2131.0;2131LV;BU03940122;GM0394;2131.0;2131LV;BU03940122;GM0394;2131.0;2131LV;False;False;False;52.32621373431412;4.672408599963537;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
44;3.0;BU03942042;GM0394;2064.0;2064JZ;BU03942042;GM0394;2064.0;2064JZ;BU03942042;GM0394;2064.0;2064JZ;False;False;False;52.40488096838418;4.673502572363296;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
45;3.0;BU03940118;GM0394;2133.0;2133MJ;BU03940118;GM0394;2133.0;2133MJ;BU03940118;GM0394;2133.0;2133MJ;False;False;False;52.2972216711582;4.651423515723116;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
46;3.0;BU02850308;GM0285;7384.0;7384CM;BU02850308;GM0285;7384.0;7384CM;BU02850702;GM0285;7384.0;7384CM;True;False;False;52.20158561606239;6.099092469786671;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
47;2.0;BU02730009;GM0273;3882.0;3882SP;BU02730009;GM0273;3882.0;3882SP;BU02730009;GM0273;3882.0;3882SP;False;False;False;52.24246516604468;5.484494324404833;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
48;1.0;BU03073105;GM0307;3826.0;3826ND;BU03073105;GM0307;3826.0;3826ND;BU03073105;GM0307;3826.0;3826ND;False;False;False;52.2002932459716;5.436472508558087;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
49;0.0;BU03080101;GM0308;3741.0;3741GN;BU03080101;GM0308;3741.0;3741GN;BU03080101;GM0308;3741.0;3741GN;False;False;False;52.22223923729699;5.286418864468233;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
5;3.0;BU00861607;GM0086;9247.0;9247CH;BU00861607;GM0086;9247.0;9247CH;BU00861607;GM0086;9247.0;9247CH;False;False;False;53.11586243039359;6.171278268387444;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
50;0.0;BU04370008;GM0437;1191.0;1191LD;BU04370008;GM0437;1191.0;1191LD;BU04370008;GM0437;1191.0;1191LD;False;False;False;52.291439702777836;4.932234633521979;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
6;3.0;BU19520903;GM1952;9617.0;9617EX;BU19520903;GM1952;9617.0;9617EX;BU19520903;GM1952;9617.0;9617EX;False;False;False;53.20406380079062;6.693227645002764;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
7;3.0;BU00141707;GM0014;9752.0;9752XH;BU00141707;GM0014;9752.0;9752XH;BU00141707;GM0014;9752.0;9752XH;False;False;False;53.16687890063819;6.567879563090014;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
8;3.0;BU19690209;GM1969;9865.0;9865VW;BU19690209;GM1969;9865.0;9865VW;BU19690209;GM1969;9865.0;9865VW;False;False;False;53.149313580936415;6.183311254056183;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
9;0.0;BU18950909;GM1895;9681.0;9681BJ;BU18950909;GM1895;9681.0;9681BJ;BU18950909;GM1895;9681.0;9681BJ;False;False;False;53.171610320392084;7.007179755314756;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
100;3.0;BU17340102;GM1734;6661.0;6661NT;BU17340102;GM1734;6661.0;6661NT;BU17340102;GM1734;6661.0;6661NT;False;False;False;51.939121334608814;5.86835210796927;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
101;3.0;BU17340801;GM1734;6677.0;6677PC;BU17340801;GM1734;6677.0;6677PC;BU17340801;GM1734;6677.0;6677PC;False;False;False;51.894705387790815;5.780449265130315;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
102;3.0;BU15090007;GM1509;7076.0;7076BJ;BU15090007;GM1509;7076.0;7076BJ;BU15090007;GM1509;7076.0;7076BJ;False;False;False;51.89648783738254;6.348680457880142;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
103;0.0;BU02991101;GM0299;6917.0;6917AG;BU02991101;GM0299;6917.0;6917AG;BU02991101;GM0299;6917.0;6917AG;False;False;False;51.857794235607955;6.140846487086393;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
104;0.0;BU19550008;GM1955;7047.0;7047CZ;BU19550008;GM1955;7047.0;7047CZ;BU19550008;GM1955;7047.0;7047CZ;False;False;False;51.93516471615218;6.2669480823848565;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
105;0.0;BU02991101;GM0299;6917.0;6917AE;BU02991101;GM0299;6917.0;6917AE;BU02991101;GM0299;6917.0;6917AE;False;False;False;51.85929227326587;6.129827541194346;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
106;3.0;BU02140206;GM0214;4011.0;4011LR;BU02140206;GM0214;4011.0;4011LR;BU02140206;GM0214;4011.0;4011LR;False;False;False;51.92521016220558;5.436638628478773;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
107;3.0;BU02090305;GM0209;6641.0;6641LA;BU02090305;GM0209;6641.0;6641LA;BU02090305;GM0209;6641.0;6641LA;False;False;False;51.8632584390275;5.8172424626364885;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
108;3.0;BU19923209;GM1992;3238.0;3238BM;BU19923209;GM1992;3238.0;3238BM;BU19923209;GM1992;3238.0;3238BM;False;False;False;51.87419294452053;4.227359472587046;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
109;3.0;BU06220205;GM0622;3132.0;3132TW;BU06220205;GM0622;3132.0;3132TW;BU06220205;GM0622;3132.0;3132TW;False;False;False;51.917124879371926;4.301380412216129;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
110;3.0;BU19590402;GM1959;4273.0;4273LA;BU19590402;GM1959;4273.0;4273LA;BU19590402;GM1959;4273.0;4273LA;False;False;False;51.724804743756124;4.886125927575791;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
111;3.0;BU07960704;GM0796;5247.0;5247JV;BU07960704;GM0796;5247.0;5247JV;BU07960704;GM0796;5247.0;5247JV;False;False;False;51.737911164523304;5.365448527753312;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
112;3.0;BU19820503;GM1982;5439.0;5439NR;BU19820503;GM1982;5439.0;5439NR;BU19820503;GM1982;5439.0;5439NR;False;False;False;51.743984540686654;5.8365737775974456;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
113;3.0;BU08281808;GM0828;5397.0;5397GL;BU08281808;GM0828;5397.0;5397GL;BU08281808;GM0828;5397.0;5397GL;False;False;False;51.81017413514702;5.4014494585884885;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
114;3.0;BU02630200;GM0263;5321.0;5321NJ;BU02630200;GM0263;5321.0;5321NJ;BU02630200;GM0263;5321.0;5321NJ;False;False;False;51.74807716664285;5.270688213326632;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
115;3.0;BU06680301;GM0668;6629.0;6629KT;BU06680301;GM0668;6629.0;6629KT;BU06680301;GM0668;6629.0;6629KT;False;False;False;51.83054011593261;5.549804636187749;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
116;3.0;BU02630408;GM0263;5327.0;5327KN;BU02630408;GM0263;5327.0;5327KR;BU02630408;GM0263;5327.0;5327KR;False;False;False;51.81448902176361;5.312174200045521;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
117;3.0;BU19601000;GM1960;4214.0;4214LB;BU19601000;GM1960;4214.0;4214LB;BU19601000;GM1960;4214.0;4214LB;False;False;False;51.82225880058733;5.034836050952508;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
118;2.0;BU02960701;GM0296;6606.0;6606KJ;BU02960701;GM0296;6606.0;6606KJ;BU02960701;GM0296;6606.0;6606KJ;False;False;False;51.79429406756333;5.692803617669496;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
119;3.0;BU02630009;GM0263;5331.0;5331LD;BU02630009;GM0263;5331.0;5331LD;BU02630009;GM0263;5331.0;5331LD;False;False;False;51.762479152631116;5.3512383440862585;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
120;0.0;BU19600707;GM1960;4063.0;4063CE;BU19600707;GM1960;4063.0;4063CE;BU19600707;GM1960;4063.0;4063CE;False;False;False;51.808636095202274;5.35850529889726;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
121;3.0;BU09440100;GM0944;6586.0;6586AD;BU09440100;GM0944;6586.0;6586AD;BU09440100;GM0944;6586.0;6586AD;False;False;False;51.73068273493928;5.920686010940341;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
122;3.0;BU07790009;GM0779;4941.0;4941WZ;BU07790009;GM0779;4941.0;4941WZ;BU07790009;GM0779;4941.0;4941WZ;False;False;False;51.68357182406011;4.8715037268533345;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
123;3.0;BU07961206;GM0796;5221.0;5221TP;BU07961206;GM0796;5221.0;5221TP;BU07961206;GM0796;5221.0;5221TP;False;False;False;51.707405236412406;5.248289274851596;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
124;3.0;BU07961111;GM0796;5231.0;5231EK;BU07961111;GM0796;5231.0;5231EK;BU07961111;GM0796;5231.0;5231EK;False;False;False;51.70652521591638;5.288233468562859;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
125;3.0;BU19910299;GM1991;5408.0;5408PZ;BU19910299;GM1991;5408.0;5408PZ;BU19910299;GM1991;5408.0;5408PZ;False;False;False;51.63397632592484;5.678302019315517;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
126;3.0;BU07530015;GM0753;5681.0;5681RZ;BU07530015;GM0753;5681.0;5681RZ;BU07531501;GM0753;5681.0;5681RZ;True;False;False;51.496826355458346;5.437289552868113;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
127;3.0;BU07980009;GM0798;5081.0;5081NX;BU07980009;GM0798;5081.0;5081NX;BU07980009;GM0798;5081.0;5081NX;False;False;False;51.540621143087606;5.118249711239496;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
128;0.0;BU09834404;GM0983;5944.0;5944PA;BU09834404;GM0983;5944.0;5944PA;BU09834404;GM0983;5944.0;5944PA;False;False;False;51.49691202179403;6.192442856926708;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
129;2.0;BU08930662;GM0893;5855.0;5855EE;BU08930662;GM0893;5855.0;5855EE;BU08930662;GM0893;5855.0;5855EE;False;False;False;51.568673744006524;6.066967353318705;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
130;0.0;BU08930662;GM0893;5855.0;5855EA;BU08930662;GM0893;5855.0;5855EA;BU08930662;GM0893;5855.0;5855EA;False;False;False;51.57214575881863;6.098998308473142;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
131;3.0;BU09841001;GM0984;5809.0;5809DZ;BU09841001;GM0984;5809.0;5809DZ;BU09841001;GM0984;5809.0;5809DZ;False;False;False;51.51681368364968;5.993244729096802;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
132;0.0;BU15071409;GM1507;5865.0;5865AD;BU15071409;GM1507;5865.0;5865AD;BU15071409;GM1507;5865.0;5865AD;False;False;False;51.49407080680101;6.073679916990256;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
133;3.0;BU07941809;GM0794;5703.0;5703KE;BU07941809;GM0794;5703.0;5703KE;BU07941809;GM0794;5703.0;5703KE;False;False;False;51.47649438413864;5.724049753550949;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
134;1.0;BU07620209;GM0762;5757.0;5757PL;BU07620601;GM0762;5757.0;5757PL;BU07620601;GM0762;5757.0;5757PL;True;False;False;51.42869045061758;5.829477290770255;WarmteAtlas:KoudeUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
