PK_UID;jaar;naamgeving;effluent_z;effluent_w;temp_z;temp_w;waterschap;wp_gj_z;wp_gj_w;opmerking;ws;tp_z_jaar;tp_w_jaar;gemeente;res_regio;tp_w_nb;tp_z_nb;tp_w_bb;tp_z_bb;provincie;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
166.0;0.0;RWZI Hilversum (HH Amstel, Gooi en Vecht);8544.0;8544.0;0.0;0.0;HH Amstel, Gooi en Vecht;178.5696;178.5696;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Amstel, Gooi en Vecht;65178.0;50303.0;Hilversum;Noord-Holland Zuid;517.0;1034.0;207.0;413.0;Noord-Holland;BU04020606;GM0402;1223;1223ME;BU04020606;GM0402;1223;1223ME;BU04020606;GM0402;1223;1223ME;False;False;False;52.224281692269685;5.203794679316971;WarmteAtlas:AquathermieRWZI;;;
167.0;0.0;RWZI Gooiergracht;9240.0;9240.0;0.0;0.0;HH Amstel, Gooi en Vecht;193.116;193.116;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Amstel, Gooi en Vecht;70487.0;54401.0;Blaricum;Noord-Holland Zuid;559.0;1118.0;224.0;447.0;Noord-Holland;BU03760102;GM0376;1261;1261JL;BU03760102;GM0376;1261;1261JL;BU03760102;GM0376;1261;1261JL;False;False;False;52.264529644139955;5.2507385304888725;WarmteAtlas:AquathermieRWZI;;;
168.0;0.0;RWZI Loenen aan de Vecht;1488.0;1488.0;0.0;0.0;HH Amstel, Gooi en Vecht;31.0992;31.0992;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Amstel, Gooi en Vecht;11351.0;8761.0;Stichtse Vecht;U10/U16;90.0;180.0;36.0;72.0;Utrecht;BU19040301;GM1904;3632;3632AM;BU19040301;GM1904;3632;3632AM;BU19040301;GM1904;3632;3632AM;False;False;False;52.22464750491519;5.008551971531914;WarmteAtlas:AquathermieRWZI;;;
169.0;0.0;RWZI Maarssen;2640.0;2640.0;0.0;0.0;HH Amstel, Gooi en Vecht;55.176;55.176;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Amstel, Gooi en Vecht;20139.0;15543.0;Stichtse Vecht;U10/U16;160.0;319.0;64.0;128.0;Utrecht;BU19040113;GM1904;3601;3601GN;BU19040113;GM1904;3601;3601GN;BU19040113;GM1904;3601;3601GN;False;False;False;52.15184873733029;5.038339516129573;WarmteAtlas:AquathermieRWZI;;;
170.0;0.0;RWZI De Ronde Venen;7896.0;7896.0;0.0;0.0;HH Amstel, Gooi en Vecht;165.0264;165.0264;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Amstel, Gooi en Vecht;60235.0;46488.0;De Ronde Venen;U10/U16;478.0;955.0;191.0;382.0;Utrecht;BU07360107;GM0736;3641;3641SM;BU07360107;GM0736;3641;3641SM;BU07360107;GM0736;3641;3641SM;False;False;False;52.212161077429386;4.885240227974213;WarmteAtlas:AquathermieRWZI;;;
171.0;0.0;RWZI Noordoostpolder;16834.0;16834.0;0.0;0.0;Waterschap Zuiderzeeland;351.8306;351.8306;RWZI gegevens: influent dagdebiet 2018 aangeleverd door Waterschap;Waterschap Zuiderzeeland;128418.0;99111.0;Noordoostpolder;Flevoland;1018.0;2036.0;407.0;814.0;Flevoland;BU01710839;GM0171;8309;8309PP;BU01710839;GM0171;8309;8309PP;BU01710839;GM0171;8309;8309PP;False;False;False;52.686850511576615;5.68742483790792;WarmteAtlas:AquathermieRWZI;;;
172.0;0.0;RWZI Almere;31675.0;31675.0;0.0;0.0;Waterschap Zuiderzeeland;662.0075;662.0075;RWZI gegevens: influent dagdebiet 2018 aangeleverd door Waterschap;Waterschap Zuiderzeeland;241633.0;186488.0;Almere;Flevoland;1916.0;3831.0;766.0;1532.0;Flevoland;BU00345702;GM0034;1332;1332AG;BU00345702;GM0034;1332;1332AG;BU00345702;GM0034;1332;1332AG;False;False;False;52.399554663740275;5.246150506515908;WarmteAtlas:AquathermieRWZI;;;
173.0;0.0;RWZI Dronten;7156.0;7156.0;0.0;0.0;Waterschap Zuiderzeeland;149.5604;149.5604;RWZI gegevens: influent dagdebiet 2018 aangeleverd door Waterschap;Waterschap Zuiderzeeland;54590.0;42131.0;Dronten;Flevoland;433.0;866.0;173.0;346.0;Flevoland;BU03030210;GM0303;8251;8251KM;BU03030210;GM0303;8251;8251KM;BU03030210;GM0303;8251;8251KM;False;False;False;52.53668573207485;5.7173536738985336;WarmteAtlas:AquathermieRWZI;;;
174.0;0.0;RWZI Zeewolde;4402.0;4402.0;0.0;0.0;Waterschap Zuiderzeeland;92.0018;92.0018;RWZI gegevens: influent dagdebiet 2018 aangeleverd door Waterschap;Waterschap Zuiderzeeland;33581.0;25917.0;Zeewolde;Flevoland;266.0;532.0;106.0;213.0;Flevoland;BU00500009;GM0050;3899;3899AW;BU00500009;GM0050;3899;3899AW;BU00500009;GM0050;3899;3899AW;False;False;False;52.360031867294786;5.50758043955698;WarmteAtlas:AquathermieRWZI;;;
175.0;0.0;RWZI Lelystad;12585.0;12585.0;0.0;0.0;Waterschap Zuiderzeeland;263.0265;263.0265;RWZI gegevens: influent dagdebiet 2018 aangeleverd door Waterschap;Waterschap Zuiderzeeland;96005.0;74095.0;Lelystad;Flevoland;761.0;1522.0;304.0;609.0;Flevoland;BU09950882;GM0995;8243;8243PE;BU09950882;GM0995;8243;8243PE;BU09950882;GM0995;8243;8243PE;False;False;False;52.50553176617851;5.431109437298362;WarmteAtlas:AquathermieRWZI;;;
176.0;0.0;RWZI Everstekoog;8280.0;8280.0;0.0;0.0;HH Hollands Noorderkwartier;173.052;173.052;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Hollands Noorderkwartier;63164.0;48749.0;Texel;Noord Holland Noord;501.0;1002.0;200.0;401.0;Noord-Holland;BU04480009;GM0448;1796;1796MD;BU04480009;GM0448;1796;1796MD;BU04480009;GM0448;1796;1796MD;False;False;False;53.07657805903191;4.775413918441768;WarmteAtlas:AquathermieRWZI;;;
177.0;0.0;RWZI Alkmaar;14400.0;14400.0;0.0;0.0;HH Hollands Noorderkwartier;300.96;300.96;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Hollands Noorderkwartier;109850.0;84780.0;Alkmaar;Noord Holland Noord;871.0;1742.0;348.0;697.0;Noord-Holland;BU03610403;GM0361;1817;1817BA;BU03610403;GM0361;1817;1817BA;BU03610403;GM0361;1817;1817BA;False;False;False;52.642337524141006;4.741111689413389;WarmteAtlas:AquathermieRWZI;;;
178.0;0.0;RWZI Ursem;13788.0;13788.0;0.0;0.0;HH Hollands Noorderkwartier;288.1692;288.1692;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Hollands Noorderkwartier;105182.0;81177.0;Koggenland;Noord Holland Noord;834.0;1668.0;334.0;667.0;Noord-Holland;BU15980602;GM1598;1645;1645RJ;BU15980602;GM1598;1645;1645RJ;BU15980602;GM1598;1645;1645RJ;False;False;False;52.635108297804436;4.887785928133245;WarmteAtlas:AquathermieRWZI;;;
179.0;0.0;RWZI Wervershoof;56880.0;56880.0;0.0;0.0;HH Hollands Noorderkwartier;1188.792;1188.792;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Hollands Noorderkwartier;433909.0;334883.0;Medemblik;Noord Holland Noord;3440.0;6880.0;1376.0;2752.0;Noord-Holland;BU04201505;GM0420;1693;1693HD;BU04201505;GM0420;1693;1693HD;BU04201505;GM0420;1693;1693HD;False;False;False;52.732797107374196;5.135527342357825;WarmteAtlas:AquathermieRWZI;;;
180.0;0.0;RWZI Zaandam-Oost;24480.0;24480.0;0.0;0.0;HH Hollands Noorderkwartier;511.632;511.632;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Hollands Noorderkwartier;186746.0;144127.0;Zaanstad;Noord-Holland Zuid;1480.0;2961.0;592.0;1184.0;Noord-Holland;BU04791110;GM0479;1504;1504NX;BU04791111;GM0479;1504;1504NX;BU04791111;GM0479;1504;1504NX;True;False;False;52.4300943131543;4.858237311038601;WarmteAtlas:AquathermieRWZI;;;
181.0;0.0;RWZI Wieringen;3888.0;3888.0;0.0;0.0;HH Hollands Noorderkwartier;81.2592;81.2592;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Hollands Noorderkwartier;29660.0;22891.0;Hollands Kroon;Noord Holland Noord;235.0;470.0;94.0;188.0;Noord-Holland;BU19110690;GM1911;1779;1779GL;BU19110690;GM1911;1779;1779GL;BU19110690;GM1911;1779;1779GL;False;False;False;52.92844195986393;5.031789715775803;WarmteAtlas:AquathermieRWZI;;;
182.0;0.0;RWZI Wieringermeer;3744.0;3744.0;0.0;0.0;HH Hollands Noorderkwartier;78.2496;78.2496;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Hollands Noorderkwartier;28561.0;22043.0;Hollands Kroon;Noord Holland Noord;226.0;453.0;91.0;181.0;Noord-Holland;BU19110780;GM1911;1771;1771RP;BU19110780;GM1911;1771;1771SX;BU19110780;GM1911;1771;1771SX;False;False;False;52.8349438076044;5.019194037244638;WarmteAtlas:AquathermieRWZI;;;
183.0;0.0;RWZI Zuidoostbeemster;0.0;0.0;0.0;0.0;HH Hollands Noorderkwartier;0.0;0.0;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Hollands Noorderkwartier;0.0;0.0;Beemster;Noord-Holland Zuid;0.0;0.0;0.0;0.0;Noord-Holland;BU04390804;GM0439;1461;1461GD;BU04390804;GM0439;1461;1461GD;BU04390804;GM0439;1461;1461GD;False;False;False;52.51913357855369;4.915750127216352;WarmteAtlas:AquathermieRWZI;;;
184.0;0.0;RWZI Heiloo;18000.0;18000.0;0.0;0.0;HH Hollands Noorderkwartier;376.2;376.2;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Hollands Noorderkwartier;137313.0;105976.0;Heiloo;Noord Holland Noord;1088.0;2177.0;435.0;871.0;Noord-Holland;BU03990602;GM0399;1851;1851LR;BU03990602;GM0399;1851;1851LR;BU03990602;GM0399;1851;1851LR;False;False;False;52.59459704380997;4.721607390307619;WarmteAtlas:AquathermieRWZI;;;
185.0;0.0;RWZI Oosthuizen;1584.0;1584.0;0.0;0.0;HH Hollands Noorderkwartier;33.1056;33.1056;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Hollands Noorderkwartier;12084.0;9326.0;Edam-Volendam;Noord-Holland Zuid;96.0;192.0;38.0;77.0;Noord-Holland;BU03850401;GM0385;1474;1474HP;BU03850401;GM0385;1474;1474HP;BU03850401;GM0385;1474;1474HP;False;False;False;52.57963613856342;4.994771045491514;WarmteAtlas:AquathermieRWZI;;;
186.0;0.0;RWZI De Stolpen;16560.0;16560.0;0.0;0.0;HH Hollands Noorderkwartier;346.104;346.104;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Hollands Noorderkwartier;126328.0;97497.0;Schagen;Noord Holland Noord;1002.0;2003.0;401.0;801.0;Noord-Holland;BU04410190;GM0441;1751;1751DA;BU04410190;GM0441;1751;1751DA;BU04410190;GM0441;1751;1751DA;False;False;False;52.80767302658122;4.7361669873417425;WarmteAtlas:AquathermieRWZI;;;
187.0;0.0;RWZI Geestmerambacht;63720.0;63720.0;0.0;0.0;HH Hollands Noorderkwartier;1331.748;1331.748;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Hollands Noorderkwartier;486088.0;375153.0;Schagen;Noord Holland Noord;3854.0;7707.0;1541.0;3083.0;Noord-Holland;BU04410590;GM0441;1749;1749CT;BU04410590;GM0441;1749;1749CT;BU04410590;GM0441;1749;1749CT;False;False;False;52.694442048286625;4.737194823374881;WarmteAtlas:AquathermieRWZI;;;
188.0;0.0;RWZI Den Helder;25920.0;25920.0;0.0;0.0;HH Hollands Noorderkwartier;541.728;541.728;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Hollands Noorderkwartier;197731.0;152605.0;Den Helder;Noord Holland Noord;1568.0;3135.0;627.0;1254.0;Noord-Holland;BU04000601;GM0400;1786;1786PS;BU04000601;GM0400;1786;1786PS;BU04000601;GM0400;1786;1786PS;False;False;False;52.928799569822495;4.79009836668828;WarmteAtlas:AquathermieRWZI;;;
189.0;0.0;RWZI Katwoude;23400.0;23400.0;0.0;0.0;HH Hollands Noorderkwartier;489.06;489.06;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Hollands Noorderkwartier;178507.0;137768.0;Waterland;Noord-Holland Zuid;1415.0;2830.0;566.0;1132.0;Noord-Holland;BU08520100;GM0852;1145;1145PW;BU08520100;GM0852;1145;1145PW;BU08520100;GM0852;1145;1145PW;False;False;False;52.48268697418524;5.030961883257968;WarmteAtlas:AquathermieRWZI;;;
190.0;0.0;RWZI Beverwijk;69624.0;69624.0;0.0;0.0;HH Hollands Noorderkwartier;1455.1416;1455.1416;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Hollands Noorderkwartier;531127.0;409913.0;Beverwijk;Noord-Holland Zuid;4210.0;8421.0;1684.0;3368.0;Noord-Holland;BU03750900;GM0375;1948;1948NS;BU03750900;GM0375;1948;1948NS;BU03750900;GM0375;1948;1948NS;False;False;False;52.47422342582009;4.668594045511133;WarmteAtlas:AquathermieRWZI;;;
191.0;0.0;SDI Beverwijk II;69624.0;69624.0;0.0;0.0;HH Hollands Noorderkwartier;1455.1416;1455.1416;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;HH Hollands Noorderkwartier;531127.0;409913.0;Beverwijk;Noord-Holland Zuid;4210.0;8421.0;1684.0;3368.0;Noord-Holland;BU03750900;GM0375;1948;1948NS;BU03750900;GM0375;1948;1948NS;BU03750900;GM0375;1948;1948NS;False;False;False;52.47474695272025;4.667481642169064;WarmteAtlas:AquathermieRWZI;;;
192.0;0.0;Tweede ExloÃ«rmond;1162.0;1160.0;17.8;8.7;Waterschap Hunze en Aa's;24.2858;24.244;Aangeleverd door Waterschap;Waterschap Hunze en Aa's;8849.0;6830.0;Borger-Odoorn;Drenthe;70.0;140.0;28.0;56.0;Drenthe;BU16818009;GM1681;9571;9571BM;BU16818009;GM1681;9571;9571BM;BU16818009;GM1681;9571;9571BM;False;False;False;52.91713404463621;6.949541244471848;WarmteAtlas:AquathermieRWZI;;;
193.0;0.0;Eelde;22880.0;22880.0;0.0;0.0;Waterschap Hunze en Aa's;478.192;478.192;Aangeleverd door Waterschap;Waterschap Hunze en Aa's;174540.0;134707.0;Tynaarlo;Drenthe;1384.0;2767.0;554.0;1107.0;Drenthe;BU17300701;GM1730;9761;9761TD;BU17300701;GM1730;9761;9761TD;BU17300701;GM1730;9761;9761TD;False;False;False;53.12823797011649;6.604669239412351;WarmteAtlas:AquathermieRWZI;;;
194.0;0.0;Assen;11741.0;13239.0;17.78;8.93;Waterschap Hunze en Aa's;245.3869;276.6951;Aangeleverd door Waterschap;Waterschap Hunze en Aa's;100994.0;77945.0;Assen;Drenthe;800.0;1511.0;320.0;604.0;Drenthe;BU01060716;GM0106;9403;9403AK;BU01060716;GM0106;9403;9403AK;BU01060716;GM0106;9403;9403AK;False;False;False;53.001866843270086;6.5759698516732925;WarmteAtlas:AquathermieRWZI;;;
195.0;0.0;Gieten;5865.0;5170.0;17.91;8.7;Waterschap Hunze en Aa's;122.5785;108.053;Aangeleverd door Waterschap;Waterschap Hunze en Aa's;39439.0;30439.0;Aa en Hunze;Drenthe;313.0;667.0;125.0;267.0;Drenthe;BU16801709;GM1680;9461;9461AL;BU16801709;GM1680;9461;9461AL;BU16801709;GM1680;9461;9461AL;False;False;False;53.01520193466918;6.77390587671066;WarmteAtlas:AquathermieRWZI;;;
196.0;0.0;Scheve Klap;1334.0;1505.0;18.0;7.8;Waterschap Hunze en Aa's;27.8806;31.4545;Aangeleverd door Waterschap;Waterschap Hunze en Aa's;11481.0;8861.0;Delfzijl;Groningen;91.0;172.0;36.0;69.0;Groningen;BU19790945;GM1979;9946;9946TB;BU19790945;GM1979;9946;9946TB;BU19790945;GM1979;9946;9946TB;False;False;False;53.262467019683484;6.974657009717785;WarmteAtlas:AquathermieRWZI;;;
197.0;0.0;Delfzijl;19200.0;19200.0;0.0;0.0;Waterschap Hunze en Aa's;401.28;401.28;Aangeleverd door Waterschap;Waterschap Hunze en Aa's;146467.0;113041.0;Delfzijl;Groningen;1161.0;2322.0;464.0;929.0;Groningen;BU19790831;GM1979;9936;9936HJ;BU19790831;GM1979;9936;9936HJ;BU19790831;GM1979;9936;9936HJ;False;False;False;53.30680884039653;6.951332451869405;WarmteAtlas:AquathermieRWZI;;;
198.0;0.0;ZAWZI Oosterhorn;0.0;0.0;0.0;0.0;Waterschap Hunze en Aa's;0.0;0.0;Aangeleverd door Waterschap;Waterschap Hunze en Aa's;0.0;0.0;Delfzijl;Groningen;0.0;0.0;0.0;0.0;Groningen;BU19790831;GM1979;9936;9936HC;BU19790831;GM1979;9936;9936HC;BU19790831;GM1979;9936;9936HC;False;False;False;53.307871753886104;6.966271306576424;WarmteAtlas:AquathermieRWZI;;;
199.0;0.0;Scheemda;7750.0;10009.0;19.41;8.74;Waterschap Hunze en Aa's;161.975;209.1881;Aangeleverd door Waterschap;Waterschap Hunze en Aa's;76354.0;58928.0;Oldambt;Groningen;605.0;1074.0;242.0;430.0;Groningen;BU18950602;GM1895;9679;9679TW;BU18950602;GM1895;9679;9679TW;BU18950602;GM1895;9679;9679TW;False;False;False;53.16571059453851;7.007819868640696;WarmteAtlas:AquathermieRWZI;;;
200.0;0.0;Stadskanaal;4761.0;5511.0;18.8;9.5;Waterschap Hunze en Aa's;99.5049;115.1799;Aangeleverd door Waterschap;Waterschap Hunze en Aa's;42041.0;32446.0;Stadskanaal;Groningen;333.0;621.0;133.0;248.0;Groningen;BU00370110;GM0037;9501;9501LH;BU00370110;GM0037;9501;9501LH;BU00370110;GM0037;9501;9501LH;False;False;False;53.01207392167061;6.954151492244666;WarmteAtlas:AquathermieRWZI;;;
201.0;0.0;Oude Pekela;1824.0;2371.0;15.45;5.18;Waterschap Hunze en Aa's;38.1216;49.5539;Aangeleverd door Waterschap;Waterschap Hunze en Aa's;18087.0;13959.0;Pekela;Groningen;144.0;254.0;57.0;102.0;Groningen;BU07650000;GM0765;9665;9665BZ;BU07650000;GM0765;9665;9665BZ;BU07650000;GM0765;9665;9665BZ;False;False;False;53.11595567068901;7.0270890683435745;WarmteAtlas:AquathermieRWZI;;;
202.0;0.0;Veendam;11043.0;11765.0;22.0;9.7;Waterschap Hunze en Aa's;230.7987;245.8885;Aangeleverd door Waterschap;Waterschap Hunze en Aa's;89749.0;69267.0;Veendam;Groningen;712.0;1379.0;285.0;552.0;Groningen;BU00470109;GM0047;9644;9644XW;BU00470109;GM0047;9644;9644XW;BU00470109;GM0047;9644;9644XW;False;False;False;53.10422027135363;6.9001203183377395;WarmteAtlas:AquathermieRWZI;;;
203.0;0.0;Bellingwolde;728.0;691.0;18.0;8.4;Waterschap Hunze en Aa's;15.2152;14.4419;Aangeleverd door Waterschap;Waterschap Hunze en Aa's;5271.0;4068.0;Westerwolde;Groningen;42.0;86.0;17.0;34.0;Groningen;BU19500000;GM1950;9695;9695XA;BU19500000;GM1950;9695;9695XA;BU19500000;GM1950;9695;9695XA;False;False;False;53.13088080008205;7.17829447290585;WarmteAtlas:AquathermieRWZI;;;
204.0;0.0;Vriescheloo;1251.0;1034.0;18.2;8.21;Waterschap Hunze en Aa's;26.1459;21.6106;Aangeleverd door Waterschap;Waterschap Hunze en Aa's;7888.0;6088.0;Westerwolde;Groningen;62.0;138.0;25.0;55.0;Groningen;BU19500008;GM1950;9699;9699TC;BU19500008;GM1950;9699;9699TC;BU19500008;GM1950;9699;9699TC;False;False;False;53.06281536500645;7.127984266981811;WarmteAtlas:AquathermieRWZI;;;
205.0;0.0;Helofytenveld Ter Apel;0.0;0.0;0.0;0.0;Waterschap Hunze en Aa's;0.0;0.0;Aangeleverd door Waterschap;Waterschap Hunze en Aa's;0.0;0.0;Westerwolde;Groningen;0.0;0.0;0.0;0.0;Groningen;BU19500709;GM1950;9561;9561TA;BU19500709;GM1950;9561;9561TA;BU19500709;GM1950;9561;9561TA;False;False;False;52.88431046115993;7.073441307155816;WarmteAtlas:AquathermieRWZI;;;
206.0;0.0;Ter Apel;2231.0;2322.0;18.7;9.1;Waterschap Hunze en Aa's;46.6279;48.5298;Aangeleverd door Waterschap;Waterschap Hunze en Aa's;17713.0;13671.0;Westerwolde;Groningen;140.0;275.0;56.0;110.0;Groningen;BU19500709;GM1950;9561;9561TP;BU19500709;GM1950;9561;9561TP;BU19500709;GM1950;9561;9561TP;False;False;False;52.87911832528344;7.098696570495192;WarmteAtlas:AquathermieRWZI;;;
207.0;0.0;Helofytenfilter Vlagtwedde;0.0;0.0;0.0;0.0;Waterschap Hunze en Aa's;0.0;0.0;Aangeleverd door Waterschap;Waterschap Hunze en Aa's;0.0;0.0;Westerwolde;Groningen;0.0;0.0;0.0;0.0;Groningen;BU19500400;GM1950;9541;9541XR;BU19500400;GM1950;9541;9541XR;BU19500400;GM1950;9541;9541XR;False;False;False;53.03462631454667;7.107287718018794;WarmteAtlas:AquathermieRWZI;;;
208.0;0.0;Hoogezand;4843.0;5662.0;19.28;7.88;Waterschap Hunze en Aa's;101.2187;118.3358;Aangeleverd door Waterschap;Waterschap Hunze en Aa's;43193.0;33335.0;Midden-Groningen;Groningen;342.0;635.0;137.0;254.0;Groningen;BU19520409;GM1952;9611;9611CE;BU19520409;GM1952;9611;9611CE;BU19520409;GM1952;9611;9611CE;False;False;False;53.17064881215132;6.772718461861529;WarmteAtlas:AquathermieRWZI;;;
209.0;0.0;RWZI Foxhol;5088.0;5358.0;17.23;8.52;Waterschap Hunze en Aa's;106.3392;111.9822;Aangeleverd door Waterschap;Waterschap Hunze en Aa's;40874.0;31545.0;Midden-Groningen;Groningen;324.0;632.0;130.0;253.0;Groningen;BU19520702;GM1952;9607;9607PW;BU19520702;GM1952;9607;9607PW;BU19520702;GM1952;9607;9607PW;False;False;False;53.16710734401122;6.710442212709429;WarmteAtlas:AquathermieRWZI;;;
210.0;0.0;RWZI Uithuizen;2760.0;2760.0;0.0;0.0;Waterschap Noorderzijlvest;57.684;57.684;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Noorderzijlvest;21055.0;16250.0;Eemsmond;Groningen;167.0;334.0;67.0;134.0;Groningen;BU19661203;GM1966;9981;9981JR;BU19661203;GM1966;9981;9981JR;BU19661203;GM1966;9981;9981JR;False;False;False;53.39922899721209;6.6741237961138555;WarmteAtlas:AquathermieRWZI;;;
211.0;0.0;RWZI Uithuizermeeden;2280.0;2280.0;0.0;0.0;Waterschap Noorderzijlvest;47.652;47.652;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Noorderzijlvest;17393.0;13424.0;Eemsmond;Groningen;138.0;276.0;55.0;110.0;Groningen;BU19661301;GM1966;9982;9982XP;BU19661301;GM1966;9982;9982XP;BU19661301;GM1966;9982;9982XP;False;False;False;53.408407681008384;6.738537825660171;WarmteAtlas:AquathermieRWZI;;;
212.0;0.0;RWZI Feerwerd;960.0;960.0;0.0;0.0;Waterschap Noorderzijlvest;20.064;20.064;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Noorderzijlvest;7323.0;5652.0;Winsum;Groningen;58.0;116.0;23.0;46.0;Groningen;BU19691309;GM1969;9892;9892TC;BU19691309;GM1969;9892;9892TC;BU19691309;GM1969;9892;9892TC;False;False;False;53.30322277906659;6.477738329595814;WarmteAtlas:AquathermieRWZI;;;
213.0;0.0;RWZI Winsum;4128.0;4128.0;0.0;0.0;Waterschap Noorderzijlvest;86.2752;86.2752;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Noorderzijlvest;31490.0;24304.0;Winsum;Groningen;250.0;499.0;100.0;200.0;Groningen;BU19660606;GM1966;9951;9951TG;BU19660606;GM1966;9951;9951TG;BU19660606;GM1966;9951;9951TG;False;False;False;53.333603727892175;6.503261906851691;WarmteAtlas:AquathermieRWZI;;;
214.0;0.0;RWZI Hoogkerk;7680.0;7680.0;0.0;0.0;Waterschap Noorderzijlvest;160.512;160.512;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Noorderzijlvest;58587.0;45216.0;Groningen;Groningen;464.0;929.0;186.0;372.0;Groningen;BU00140800;GM0014;9744;9744AP;BU00140800;GM0014;9744;9744AP;BU00140800;GM0014;9744;9744AP;False;False;False;53.21305069349307;6.511391027573216;WarmteAtlas:AquathermieRWZI;;;
215.0;0.0;RWZI Zuidhorn;3480.0;3480.0;0.0;0.0;Waterschap Noorderzijlvest;72.732;72.732;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Noorderzijlvest;26547.0;20489.0;Zuidhorn;Groningen;210.0;421.0;84.0;168.0;Groningen;BU19691409;GM1969;9801;9801TA;BU19691409;GM1969;9801;9801TA;BU19691409;GM1969;9801;9801TA;False;False;False;53.25102366882872;6.383525315993649;WarmteAtlas:AquathermieRWZI;;;
216.0;0.0;RWZI Leek;9912.0;9912.0;0.0;0.0;Waterschap Noorderzijlvest;207.1608;207.1608;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Noorderzijlvest;75614.0;58357.0;Leek;Groningen;600.0;1199.0;240.0;480.0;Groningen;BU19690403;GM1969;9351;9351NS;BU19690403;GM1969;9351;9351NS;BU19690403;GM1969;9351;9351NS;False;False;False;53.15190009565505;6.36898658018401;WarmteAtlas:AquathermieRWZI;;;
