WiO_id;Referentie;Projectnaa;gemeente;wijkdorp;RES_regio;K_n_woning;K_n_utilit;K_Nieuwbou;K_Bew_init;Tn_onbeken;Tn_HT_HT-b;Tn_MT_MT-b;Tn_MT_LT-b;Tn_MT_ZLT-;Tn_LT_LT-b;Tn_LT_ZLT-;Tn_ZLT;Tn_ind_all;Tn_groen_g;Tn_waterst;Tn_hybride;Tn_kan_koe;Tn_beoogd;Br_onbeken;Br_restw_i;Br_aftapw_;Br_biomass;Br_geother;Br_bodemlu;Br_zonth_M;Br_zonth_Z;Br_TEO_e;Br_TEA_e;Br_TED;Br_lucht;Br_uitwiss;Br_groen_g;Br_waterst;Br_WKO;Br_beoogd;Datum_stat;V_planfase;P_ini_grp;P_lev_bedr;V_verw_ger;Lees_meer;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
11;;Wilhelmina Gasthuis - Amsterdam;Amsterdam;Wilhelmina Gasthuis;Noord-Holland Zuid;1500;12;Nee;Ja;-;-;-;-;1;-;-;-;-;-;-;-;-;MT-net met ZLT-bron;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;TEO (+elektriciteit);20250101;ontwikkelfase;Energiecoöperatie KetelhuisWG U.A. - Wilhelmina Gasthuisterrein;KetelhuisWG;2028;https://www.nplw.nl/strategieuitvoering/proeftuinen/proeftuinenkaart/wilhelmina+gasthuis+amsterdam/default.aspx;BU0363EU02;GM0363;BU0363EU02;GM0363;BU0363EU02;GM0363;False;False;52.36340332293056;4.869921251376159;MULTIPOLYGON (((4.866796 52.363826, 4.871629 52.365063, 4.873107 52.363046, 4.86819 52.361711, 4.866796 52.363826)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
83;;De Heuvel - Amstelwijk - Leidschendam-Voorburg;Leidschendam-Voorburg;De Heuvel/Amstelwijk;Rotterdam-Den Haag;453;9;Nee;Nee;;-;-;-;-;-;-;1;-;-;-;-;-;ZLT-net/bronnet;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;TED;20250101;planuitwerkingsfase;;Dunea Warmte en Koude;2030;https://www.nplw.nl/proeftuinen/de-heuvel-amstelwijk-leidschendam-voorburg;BU19160601;GM1916;BU19160601;GM1916;BU19160601;GM1916;False;False;52.09242483470531;4.390279860662685;GEOMETRYCOLLECTION (POLYGON ((4.390448 52.089453, 4.389948 52.089221, 4.389265 52.088921, 4.38811 52.088443, 4.387954 52.088609, 4.386027 52.08984, 4.385372 52.090265, 4.384313 52.090921, 4.383396 52.091466, 4.383573 52.091555, 4.384053 52.09181, 4.384525 52.092086, 4.384948 52.092336, 4.386112 52.093034, 4.388905 52.094706, 4.38906 52.094796, 4.389582 52.09511, 4.390033 52.095365, 4.390263 52.095489, 4.390735 52.095729, 4.39122 52.095959, 4.391467 52.09607, 4.392597 52.096567, 4.394924 52.09463, 4.396913 52.092916, 4.396078 52.09257, 4.395379 52.09223, 4.394428 52.091675, 4.394222 52.091562, 4.393688 52.091267, 4.393184 52.090955, 4.392503 52.090553, 4.391588 52.090004, 4.391568 52.089994, 4.390882 52.089672, 4.390448 52.089453)), MULTILINESTRING ((4.386112 52.093034, 4.386926 52.092524), (4.386926 52.092524, 4.387727 52.092008), (4.387727 52.092008, 4.387745 52.092019), (4.387745 52.092019, 4.388316 52.091652), (4.388316 52.091652, 4.388549 52.091583), (4.388549 52.091583, 4.388721 52.091554), (4.388721 52.091554, 4.389004 52.091537), (4.389004 52.091537, 4.389079 52.091519), (4.389079 52.091519, 4.389907 52.09099), (4.389907 52.09099, 4.390479 52.09065), (4.390479 52.09065, 4.390958 52.090354), (4.390958 52.090354, 4.391278 52.090193), (4.391278 52.090193, 4.391418 52.090107), (4.391418 52.090107, 4.391568 52.089994), (4.38906 52.094796, 4.389545 52.09451), (4.389545 52.09451, 4.39116 52.093511), (4.39116 52.093511, 4.394222 52.091562)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
60;;Meerwijk. 4 deelwijken van Schalkwijk;Haarlem;Meerwijk. 4 deelwijken van Schalkwijk;Noord-Holland Zuid;1173;NB;NB;Nee;-;-;-;-;1;-;-;-;-;-;-;-;-;MT-net met ZLT-bron;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;TEO (+elektriciteit);20241101;ontwikkelfase;;Gemeente Haarlem? (Elan Wonen, Ymere, Firan en Essent);;"https://warmtenetwerk.nl/warmteproject/warmtenet-haarlem-schalkwijk/ ; https://projecten.rvo.nl/projecten/72647";BU03922106;GM0392;BU03922106;GM0392;BU03922106;GM0392;False;False;52.35411907643787;4.661141747071349;MULTIPOLYGON (((4.666667 52.352421, 4.660342 52.350376, 4.657353 52.354251, 4.657339 52.357499, 4.662921 52.357295, 4.662865 52.355957, 4.664384 52.353697, 4.665356 52.353918, 4.666667 52.352421)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
56;;Paddepoel en Selwerd - Groningen;Groningen;Paddepoel en Selwerd;Groningen;3500;0;Nee;Ja;-;-;1;-;1;-;-;-;-;-;-;-;-;MT-net met MT-bron, MT-net met ZLT-bron;-;1;-;-;-;-;1;-;1;-;-;-;1;-;-;-;restwarmte industrie/datacenter, zonthermie MT, TEO (+elektriciteit), uitwisseling /koeling;20250101;uitvoeringsfase;Grunneger Power, Cooperatieve Vereniging U.A., Stichting Paddepoel Energiek/ Eerste Paddepoelster Energie Cooperatie U.A., Opwek Coöperatie Duurzaam Onnen U.A. (was: Opwek Coöperatie Duurzaam Haren 9751 U.A..);Warmtestad;2029;Warmtenet Noordwest - Nieuwe Warmte Nu (nwn.nu);BU00141000;GM0014;BU00141000;GM0014;BU00141000;GM0014;False;False;53.23328041184058;6.545573400761605;GEOMETRYCOLLECTION (POLYGON ((6.535428 53.227306, 6.53338 53.229918, 6.532973 53.230616, 6.532626 53.232101, 6.530775 53.233383, 6.529993 53.234621, 6.54213 53.236505, 6.551779 53.238191, 6.554531 53.238402, 6.558844 53.238327, 6.559382 53.236632, 6.559325 53.235035, 6.558038 53.231831, 6.557076 53.230577, 6.5562 53.229842, 6.554353 53.230465, 6.553868 53.231095, 6.552416 53.230733, 6.550028 53.231674, 6.549603 53.23158, 6.548677 53.229251, 6.547038 53.228825, 6.546079 53.229738, 6.542976 53.228776, 6.535428 53.227306)), MULTILINESTRING ((6.54213 53.236505, 6.544312 53.232241), (6.544312 53.232241, 6.54474 53.23232), (6.54474 53.23232, 6.546079 53.229738)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
9;;K-torens;Amsterdam;Lariks West;Noord-Holland Zuid;600;NB;NB;Nee;1;-;-;-;-;-;-;-;-;-;-;-;-;techniek onbekend;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;bron onbekend;20241201;uitvoeringsfase;;Vattenfall;2026;"https://warmtenetwerk.nl/warmteproject/k-torens-amsterdam/ ; https://actueel.lievendekey.nl/lieven-de-key-boekt-eerste-warm-amsterdam-succes-in-zuidoost/";BU0363TG03;GM0363;BU0363TG03;GM0363;BU0363TG03;GM0363;False;False;52.315377363297486;4.979444355771804;MULTIPOLYGON (((4.975671 52.313897, 4.975025 52.313709, 4.974642 52.314086, 4.97526 52.314275, 4.975524 52.31405, 4.9777 52.31467, 4.977435 52.314931, 4.978023 52.315155, 4.978435 52.314931, 4.981433 52.315946, 4.98111 52.31627, 4.98186 52.316485, 4.98211 52.316135, 4.983932 52.316818, 4.983653 52.317105, 4.984315 52.317348, 4.984697 52.317006, 4.975671 52.313897)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
85;;Loppersum- 't Zandt-Westeremden - Loppersum;Loppersum (nu Eemsdelta);Loppersum dorp / vml. gemeente;Groningen;90 we;4;Nee;Ja;-;-;1;-;-;-;-;-;1;-;-;-;-;MT-net met MT-bron, indiv. all-e warmtepomp;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;lucht;20250101;uitvoeringsfase;LOPEC (Lopster Energie Coöperatie) U.A.;Gem. warmtebedrijf Eemsdelta BV;2025;https://www.nplw.nl/strategieuitvoering/proeftuinen/proeftuinenkaart/loppersum+dorp+eemsdelta/default.aspx;BU19791992;GM1979;BU19791992;GM1979;BU19791992;GM1979;False;False;53.35416570908447;6.747829204786669;MULTIPOLYGON (((6.77739 53.360046, 6.776266 53.36017, 6.774331 53.360786, 6.77209 53.362144, 6.770361 53.3639, 6.769286 53.365521, 6.769025 53.37105, 6.769247 53.371973, 6.769588 53.372498, 6.770462 53.372898, 6.771983 53.373251, 6.773948 53.373168, 6.776399 53.372482, 6.779408 53.370731, 6.779907 53.370187, 6.779455 53.367693, 6.781876 53.364073, 6.780992 53.361183, 6.780482 53.360809, 6.778651 53.360195, 6.77739 53.360046)), ((6.709982 53.338466, 6.706858 53.339331, 6.707871 53.340303, 6.705839 53.341825, 6.7043 53.343888, 6.703783 53.345255, 6.704057 53.345744, 6.705268 53.346493, 6.709169 53.346436, 6.711556 53.346603, 6.713257 53.346157, 6.715982 53.345894, 6.719077 53.344761, 6.71986 53.344044, 6.720307 53.343204, 6.719364 53.341745, 6.718402 53.341012, 6.716961 53.340265, 6.714385 53.339448, 6.709982 53.338466)), ((6.739138 53.33155, 6.737638 53.331303, 6.736896 53.332615, 6.735905 53.333022, 6.73574 53.333229, 6.736842 53.333246, 6.737425 53.333122, 6.739763 53.333521, 6.740602 53.333731, 6.741111 53.332817, 6.73899 53.332284, 6.739076 53.331917, 6.739138 53.33155)), ((6.741241 53.333841, 6.743004 53.334238, 6.742713 53.334733, 6.744262 53.334935, 6.744631 53.33463, 6.744756 53.334329, 6.743585 53.334049, 6.743542 53.333844, 6.743307 53.333752, 6.743411 53.333567, 6.743213 53.333511, 6.743364 53.333238, 6.742303 53.332965, 6.742184 53.333076, 6.74184 53.333028, 6.741241 53.333841)), ((6.750393 53.327013, 6.748965 53.327513, 6.746848 53.328306, 6.747175 53.328559, 6.746262 53.329104, 6.746022 53.329253, 6.746759 53.329743, 6.749373 53.329222, 6.750121 53.329661, 6.752528 53.328388, 6.750393 53.327013)), ((6.751741 53.332492, 6.75222 53.332559, 6.752332 53.332221, 6.7536 53.332485, 6.754233 53.331987, 6.752969 53.331496, 6.7539 53.330753, 6.753452 53.330524, 6.752794 53.330971, 6.752276 53.330859, 6.751568 53.330919, 6.750676 53.331705, 6.751183 53.33189, 6.7518 53.332066, 6.751741 53.332492)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
25;;Voorhof, Poptahof, Buitenhof;Delft;Voorhof, Poptahof, Buitenhof;Rotterdam-Den Haag;6000;NB;Nee;Nee;-;-;1;-;-;-;-;-;-;-;-;-;-;MT-net met MT-bron;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;restwarmte industrie/datacenter, geothermie (MT);20251201;planuitwerkingsfase;;NetVerder;2027;Open warmtenet Delft - Nieuwe Warmte Nu (nwn.nu);BU05032501;GM0503;BU05032501;GM0503;BU05032501;GM0503;False;False;51.99560874234932;4.349262688484615;MULTIPOLYGON (((4.373348 51.995757, 4.3728 51.99558, 4.372572 51.995882, 4.372245 51.995793, 4.372051 51.996061, 4.372396 51.996163, 4.372179 51.996563, 4.371305 51.997655, 4.369812 51.99981, 4.369574 52.000083, 4.369239 52.000025, 4.368568 51.999908, 4.368693 51.999706, 4.366244 51.998858, 4.366021 51.998913, 4.365305 51.998748, 4.364455 51.99985, 4.360324 51.999124, 4.359817 51.999345, 4.359728 51.998913, 4.357998 51.998564, 4.358118 51.998344, 4.359191 51.998491, 4.359743 51.997692, 4.359296 51.997582, 4.359027 51.997793, 4.358371 51.997674, 4.358684 51.997169, 4.35935 51.997204, 4.359499 51.996892, 4.357501 51.996488, 4.358008 51.995533, 4.360021 51.995845, 4.359827 51.996203, 4.3602 51.996258, 4.360528 51.995643, 4.360244 51.995524, 4.36005 51.995772, 4.358097 51.99534, 4.358231 51.995111, 4.35759 51.995028, 4.357978 51.994349, 4.356725 51.994018, 4.357262 51.993128, 4.358187 51.993357, 4.358321 51.993146, 4.359096 51.99333, 4.359111 51.993467, 4.359648 51.993587, 4.359708 51.993458, 4.360513 51.993623, 4.36105 51.993779, 4.360707 51.994321, 4.361139 51.994431, 4.361736 51.993752, 4.359812 51.993458, 4.36017 51.992935, 4.359648 51.992788, 4.359245 51.993219, 4.358649 51.993118, 4.359126 51.992457, 4.357903 51.992099, 4.35844 51.991236, 4.35935 51.991466, 4.359573 51.991227, 4.359812 51.991254, 4.360185 51.990749, 4.360841 51.991117, 4.36263 51.991557, 4.362585 51.991778, 4.362272 51.991704, 4.3619 51.992384, 4.362302 51.992522, 4.362943 51.991502, 4.360229 51.990722, 4.360349 51.990621, 4.358515 51.990143, 4.355219 51.995956, 4.354712 51.995873, 4.354772 51.995662, 4.35416 51.995515, 4.353877 51.995974, 4.352177 51.995625, 4.348792 51.994918, 4.348747 51.994716, 4.348255 51.994413, 4.348434 51.994064, 4.348062 51.993936, 4.348181 51.993642, 4.348643 51.993642, 4.348882 51.993339, 4.345407 51.992558, 4.3449 51.993596, 4.345348 51.993669, 4.345154 51.994505, 4.344617 51.994468, 4.344542 51.989951, 4.343697 51.989924, 4.343697 51.989669, 4.343848 51.989379, 4.343707 51.989353, 4.343807 51.989116, 4.343682 51.989096, 4.343764 51.988908, 4.343567 51.988877, 4.343449 51.989109, 4.343532 51.989111, 4.343464 51.989232, 4.343202 51.989201, 4.343146 51.989334, 4.343486 51.989399, 4.343395 51.989623, 4.343606 51.989661, 4.343605 51.989945, 4.344321 51.99004, 4.34417 51.992145, 4.342911 51.992147, 4.340924 51.992073, 4.337943 51.991651, 4.33707 51.993147, 4.335311 51.993007, 4.334882 51.993222, 4.333808 51.993139, 4.333365 51.993677, 4.334546 51.993883, 4.334519 51.994098, 4.334049 51.99404, 4.333499 51.995222, 4.333996 51.99528, 4.333633 51.996074, 4.333338 51.996429, 4.333002 51.997206, 4.333136 51.997901, 4.341514 51.999347, 4.341649 51.999232, 4.341662 51.999008, 4.337218 51.99819, 4.333942 51.997636, 4.33319 51.997256, 4.333553 51.996355, 4.333808 51.996157, 4.334734 51.994255, 4.335956 51.994437, 4.335432 51.995553, 4.335835 51.995636, 4.336318 51.994528, 4.338091 51.994784, 4.33754 51.995876, 4.337862 51.995975, 4.338413 51.994908, 4.340024 51.995148, 4.339474 51.996256, 4.339997 51.996338, 4.340413 51.99571, 4.343662 51.996305, 4.343743 51.996148, 4.344414 51.996256, 4.34471 51.996231, 4.344562 51.995818, 4.342884 51.995479, 4.342978 51.994925, 4.34338 51.994867, 4.344103 51.994899, 4.344191 51.994621, 4.345348 51.994696, 4.345293 51.994852, 4.345061 51.994926, 4.344973 51.995123, 4.345789 51.995279, 4.346108 51.994743, 4.34743 51.994757, 4.34862 51.994987, 4.349678 51.995279, 4.351796 51.995681, 4.351415 51.996448, 4.353819 51.996882, 4.354207 51.996128, 4.355128 51.996234, 4.356197 51.996482, 4.356124 51.996827, 4.355728 51.997563, 4.356131 51.99766, 4.356566 51.996892, 4.358388 51.997258, 4.3578 51.998542, 4.357121 51.999862, 4.353829 51.999275, 4.354037 51.998565, 4.353514 51.998525, 4.353633 51.998122, 4.350333 51.997445, 4.350031 51.997787, 4.349463 51.997742, 4.349221 51.998524, 4.353198 51.999179, 4.353077 51.999551, 4.349789 51.999171, 4.349632 51.999484, 4.348907 51.99941, 4.348604 52.000236, 4.353391 52.000704, 4.353766 51.999335, 4.354854 51.999506, 4.357054 51.999938, 4.358771 52.000432, 4.358198 52.000812, 4.35938 52.001394, 4.360421 51.999362, 4.360571 51.999308, 4.364489 51.999981, 4.365292 51.998884, 4.365909 51.999031, 4.366148 51.999004, 4.368398 51.999683, 4.368195 52.000188, 4.368909 52.000465, 4.368665 52.000814, 4.367919 52.000641, 4.367757 52.000877, 4.368928 52.001262, 4.371471 51.997832, 4.372904 51.998205, 4.374175 51.996527, 4.373025 51.996217, 4.373348 51.995757)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
97;;Panningen-centrum - Peel en Maas;Peel en Maas;Panningen-centrum;Noord- en Midden Limburg;357;80;Nee;Ja;-;-;-;-;-;1;1;-;-;-;-;-;1;LT-net met LT-bron, LT-net met ZLT-bron, systeem kan koelen;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;restwarmte industrie/datacenter, zonthermie MT, lucht;20251101;realisatie onzeker;Coöperatie Peel Energie U.A.;Peel Energie en GroeneWarmte;;https://www.nplw.nl/strategieuitvoering/proeftuinen/proeftuinenkaart/panningen-centrum+peel+en+maas/default.aspx;BU18940101;GM1894;BU18940101;GM1894;BU18940101;GM1894;False;False;51.33006484885084;5.978510394788529;MULTIPOLYGON (((5.998919 51.337898, 5.998457 51.336794, 5.997723 51.335807, 5.996248 51.334065, 5.995079 51.333552, 5.993909 51.332999, 5.992723 51.33228, 5.991764 51.331567, 5.990942 51.330875, 5.990046 51.329709, 5.99024 51.329, 5.990235 51.328628, 5.99 51.328256, 5.989801 51.327938, 5.988377 51.326295, 5.987431 51.325448, 5.988018 51.32486, 5.989502 51.324301, 5.989212 51.323827, 5.990304 51.323347, 5.990117 51.322147, 5.986446 51.320116, 5.986343 51.319717, 5.985767 51.319146, 5.986027 51.317708, 5.983092 51.318363, 5.976865 51.319859, 5.971345 51.321153, 5.970634 51.321159, 5.970239 51.321208, 5.970226 51.32127, 5.96921 51.322928, 5.968902 51.323762, 5.968887 51.324379, 5.969225 51.325167, 5.969986 51.326509, 5.966092 51.328677, 5.961634 51.330861, 5.959068 51.332158, 5.957804 51.332981, 5.958371 51.333547, 5.95921 51.33409, 5.961657 51.335831, 5.962399 51.336499, 5.962903 51.337521, 5.963165 51.338283, 5.963288 51.338263, 5.969391 51.337815, 5.971005 51.337587, 5.972207 51.33742, 5.974931 51.337029, 5.976845 51.33696, 5.977766 51.337097, 5.982463 51.337962, 5.986997 51.338461, 5.989816 51.33863, 5.989685 51.337493, 5.994101 51.337707, 5.998919 51.337898)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
142;;Componistenbuurt;Zutphen;Componistenbuurt;Stedendriehoek;731;NB;NB;Nee;-;-;-;1;-;-;-;-;-;-;-;-;-;MT-net met LT-bron;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;TEO (+elektriciteit);20250101;ontwikkelfase;"Zutphen Energie/ Coöperatieve vereniging ""Zutphense EnergieTransitie ZET"" U.A.";Firan;2026;https://zutphen.nl/energie/per-wijk-of-buurt-van-het-aardgas-af/warmtenet-componistenbuurt;BU03010102;GM0301;BU03010102;GM0301;BU03010102;GM0301;False;False;52.13235286618495;6.199922621068253;MULTIPOLYGON (((6.196862 52.131749, 6.197158 52.132295, 6.197832 52.132328, 6.198384 52.133255, 6.1986 52.133288, 6.198883 52.133941, 6.199233 52.13395, 6.199921 52.135033, 6.200837 52.134934, 6.200972 52.135066, 6.201376 52.135058, 6.201511 52.135306, 6.202238 52.13524, 6.201389 52.132494, 6.20209 52.132386, 6.201133 52.129549, 6.196619 52.131336, 6.196862 52.131749)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
92;;Dukenburg - Nijmegen;Nijmegen;Dukenburg;Arnhem Nijmegen;1725-;1;Nee;Nee;-;-;1;-;-;-;-;-;-;-;-;-;-;MT-net met MT-bron;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;aftapwarmte AVI of STEG;20250101;uitvoeringsfase;;Firan;2030;https://www.nplw.nl/strategieuitvoering/proeftuinen/proeftuinenkaart/dukenburg+nijmegen/default.aspx;BU02680732;GM0268;BU02680732;GM0268;BU02680732;GM0268;False;False;51.81457515242556;5.800861261286957;GEOMETRYCOLLECTION (POLYGON ((5.797911 51.803258, 5.794462 51.807782, 5.789362 51.814383, 5.788318 51.814172, 5.787587 51.814339, 5.784546 51.818772, 5.783462 51.820718, 5.783005 51.822091, 5.790333 51.823338, 5.792913 51.823646, 5.808518 51.825592, 5.811802 51.817577, 5.813765 51.812846, 5.814068 51.811195, 5.816078 51.806312, 5.806485 51.804075, 5.800141 51.801312, 5.798816 51.802265, 5.797911 51.803258), (5.792878 51.815094, 5.789341 51.814411, 5.789362 51.814383, 5.792878 51.815094), (5.803331 51.809523, 5.803402 51.808322, 5.803408 51.809524, 5.80322 51.811408, 5.803331 51.809523), (5.803187 51.811962, 5.802819 51.816968, 5.802809 51.815518, 5.80322 51.811408, 5.803187 51.811962), (5.802825 51.816968, 5.802816 51.816968, 5.802819 51.816968, 5.802825 51.816968), (5.803694 51.816941, 5.807753 51.817082, 5.802825 51.816968, 5.803694 51.816941), (5.801388 51.817176, 5.802348 51.816983, 5.802816 51.816968, 5.801388 51.817176)), MULTILINESTRING ((5.811802 51.817577, 5.810226 51.817274), (5.810226 51.817274, 5.807753 51.817082), (5.801388 51.817176, 5.796119 51.819489), (5.796119 51.819489, 5.794006 51.820702), (5.794006 51.820702, 5.792913 51.823646), (5.802809 51.815518, 5.796629 51.814856), (5.796629 51.814856, 5.796114 51.815447), (5.796114 51.815447, 5.792878 51.815094), (5.803408 51.809524, 5.803331 51.809523), (5.803331 51.809523, 5.800613 51.809504), (5.800613 51.809504, 5.798989 51.809192), (5.798989 51.809192, 5.799447 51.808475), (5.799447 51.808475, 5.797489 51.808034), (5.797489 51.808034, 5.797038 51.808629), (5.797038 51.808629, 5.794462 51.807782), (5.814068 51.811195, 5.809323 51.810522), (5.809323 51.810522, 5.80882 51.810208), (5.80882 51.810208, 5.808754 51.809872), (5.808754 51.809872, 5.807249 51.81002), (5.807249 51.81002, 5.807629 51.811549), (5.807629 51.811549, 5.804643 51.811928), (5.804643 51.811928, 5.803187 51.811962), (5.803402 51.808322, 5.803767 51.807434), (5.803767 51.807434, 5.804566 51.806222), (5.804566 51.806222, 5.806485 51.804075)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
3;;Zeeheldenbuurt - Havenfront;Alphen aan den Rijn;Zeeheldenbuurt - Havenfront;Holland Rijnland;1500;1;Deels;Nee;-;-;-;1;-;1;-;-;1;-;-;-;-;MT-net met LT-bron, LT-net met LT-bron, indiv. all-e warmtepomp;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;TEO (+elektriciteit);20240701;planuitwerkingsfase;;Firan;;"https://warmtenetwerk.nl/nieuws/item/alphen-aan-den-rijn-onderzoekt-warmtenet-zeeheldenbuurt/; https://www.alphenaandenrijn.nl/Nieuws/September_2025/Vervolgonderzoek_warmtenet_in_Zeeheldenbuurt_startsein_voor_participatie";BU04840403;GM0484;BU04840403;GM0484;BU04840403;GM0484;False;False;52.1378170643966;4.6513112956049385;MULTIPOLYGON (((4.651702 52.13459, 4.651549 52.136755, 4.656184 52.136646, 4.656184 52.136646, 4.656189 52.136646, 4.656131 52.134567, 4.651702 52.13459)), ((4.651549 52.136755, 4.651415 52.138676, 4.64726 52.138173, 4.646926 52.138585, 4.645402 52.138186, 4.646163 52.136634, 4.645166 52.136414, 4.64308 52.140344, 4.644646 52.140693, 4.646109 52.139899, 4.646465 52.139336, 4.648275 52.139737, 4.655506 52.13938, 4.655371 52.140145, 4.656432 52.140214, 4.656493 52.138934, 4.656184 52.136646, 4.651549 52.136759, 4.651549 52.136755, 4.651549 52.136755)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
16;;Lariks West - Assen;Assen;Lariks West;Drenthe;1500;3;Nee;Nee;-;-;-;-;1;-;-;-;-;-;-;-;-;MT-net met ZLT-bron;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;TEO (+elektriciteit), lucht;20250101;uitvoeringsfase;;Enpuls;2030;https://www.assen.nl/warmtenet-lariks;BU01060102;GM0106;BU01060102;GM0106;BU01060102;GM0106;False;False;52.99928947056235;6.537971426455729;GEOMETRYCOLLECTION (POLYGON ((6.535744 52.997046, 6.535349 52.996815, 6.533566 52.997918, 6.534827 52.998691, 6.535342 52.998385, 6.535909 52.99871, 6.535934 52.998724, 6.534891 52.999384, 6.538115 53.001279, 6.539653 53.002103, 6.539926 53.002096, 6.541326 53.001254, 6.541304 53.001079, 6.540718 53.000732, 6.541457 53.000279, 6.54144 53.000269, 6.542077 52.999875, 6.538028 52.997492, 6.538059 52.997473, 6.538039 52.997461, 6.53657 52.996539, 6.535744 52.997046)), MULTILINESTRING ((6.535909 52.99871, 6.53591 52.99871), (6.53591 52.99871, 6.538039 52.997461)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
144;;Sliedrecht-Oost - Sliedrecht;Sliedrecht;Walburg, Kort Ambacht;Drechtsteden;678 w;0;Deels;Nee;-;-;-;1;-;-;-;-;-;-;-;-;-;MT-net met LT-bron;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;bron onbekend;20251201;uitvoeringsfase;;HVC;"Loopt gestaag door tot medio 2027; daarna vertraging verwacht";https://warmtenetwerk.nl/warmteproject/proeftuin-sliedrecht-oost/;BU06100302;GM0610;BU06100302;GM0610;BU06100302;GM0610;False;False;51.8222939342425;4.785918846054104;GEOMETRYCOLLECTION (POLYGON ((4.79315 51.819474, 4.788838 51.81795, 4.78837 51.817578, 4.787219 51.818228, 4.784175 51.818842, 4.781459 51.81989, 4.780051 51.820909, 4.775265 51.822523, 4.7731 51.822922, 4.77385 51.824867, 4.778803 51.824054, 4.785334 51.823257, 4.786215 51.826551, 4.791065 51.826071, 4.793585 51.82565, 4.794653 51.825415, 4.79357 51.823549, 4.793324 51.822344, 4.792696 51.81992, 4.79315 51.819474)), MULTILINESTRING ((4.785334 51.823257, 4.793324 51.822344), (4.784175 51.818842, 4.785334 51.823257)));WarmteAtlas:WarmtenettenInOntwikkeling;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
