buurtcode;bestelautos_totaal;vrachtautos_totaal;bestelautos_ondergrens;bestelautos_bovengrens;vrachtautos_ondergrens;vrachtautos_bovengrens;bedrijfswagens_gewicht_methode;bedrijfswagens_pc4_gelijk_verdeeld;bedrijfswagens_pc4_dekkingsklasse;bedrijfswagens_rdw_peildatum;bedrijfswagens_cbs_split_periode
BU08260201;44;10;44;54;8;10;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU08260300;40;3;40;54;2;3;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU08260301;26;1;26;37;1;1;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU08260400;175;6;98;175;4;6;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU08260401;9;0;9;31;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08260500;320;4;47;320;1;4;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU08260501;35;1;13;35;0;1;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU08260502;46;1;16;46;0;1;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU08260503;23;0;13;23;0;0;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU08260504;32;0;32;49;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08260505;12;0;12;13;0;0;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU08260600;67;0;58;67;0;0;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU08260601;45;0;38;45;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08260602;22;0;22;31;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08260603;45;0;28;45;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08260604;46;1;46;64;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08260605;67;0;67;68;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08260606;12;1;11;12;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08260607;35;2;19;35;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08260700;23;0;19;23;0;0;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU08260701;170;40;91;170;21;40;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08260702;62;9;34;62;4;9;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU08260703;113;27;43;113;10;27;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08260800;237;2;237;327;2;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08260801;66;2;66;132;2;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08260900;102;33;86;102;28;33;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08260901;112;27;112;163;27;38;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08260902;58;14;58;165;14;39;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08261000;40;10;40;222;10;54;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU08261001;140;19;140;228;13;19;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU08261100;62;21;19;62;6;21;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08261109;21;7;21;102;7;35;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08261200;72;6;22;72;2;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08261208;24;2;24;71;2;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08261209;144;12;144;154;12;13;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU08261300;20;1;9;20;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08261307;55;3;30;55;2;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU08261308;449;5;449;625;5;9;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU08261309;140;3;140;171;3;5;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU08400000;178;31;20;178;3;31;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08400009;179;31;179;390;31;63;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08400100;740;10;458;740;6;10;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08400109;61;1;61;296;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08400200;407;40;49;407;5;40;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08400201;124;16;19;124;2;16;bedrijfsvestigingen_hj;False;5.0;2026-07-08;2023JJ00
BU08400209;163;16;163;583;16;56;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08400300;45;2;2;45;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08400309;109;8;109;165;8;13;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU08400400;124;7;15;124;1;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08400409;41;3;41;154;3;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08790100;98;14;4;98;1;14;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08790400;375;21;38;375;2;21;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08790408;62;4;62;271;4;15;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU08790409;190;11;190;383;11;23;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16550301;234;13;62;234;3;13;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16550302;78;4;36;78;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16550303;156;9;45;156;3;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16550304;79;4;39;79;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16550305;78;4;46;78;3;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16550308;78;4;78;273;4;15;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16550309;46;3;46;257;3;15;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16550401;91;6;49;91;3;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16550402;182;13;22;182;2;13;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16550403;121;9;14;121;1;9;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16550408;15;1;15;66;1;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16550409;15;1;15;280;1;20;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16550501;70;1;43;70;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16550509;89;2;89;116;2;2;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU16740202;148;1;69;148;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16740509;83;6;83;116;6;8;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16740600;122;7;89;122;5;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16740601;105;6;53;105;3;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16740602;42;3;35;42;2;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16740603;42;3;28;42;2;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16740609;105;6;105;190;6;12;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16740802;185;12;122;185;6;12;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU16740803;110;7;110;120;7;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17090000;108;21;27;108;5;21;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17090001;53;10;25;53;5;10;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17090002;71;14;37;71;7;14;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17090003;91;8;33;91;4;8;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU17090004;71;14;36;71;7;14;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17090005;36;7;22;36;4;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17090006;134;6;49;134;2;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17090008;323;62;323;448;62;86;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17090009;104;6;104;263;6;17;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17090100;193;19;36;193;3;19;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17090109;117;11;117;298;11;30;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17090200;111;15;5;111;1;15;bedrijfsvestigingen_totaal;False;4.0;2026-07-08;2023JJ00
BU17090209;10;2;10;117;2;16;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU17090300;1;0;1;84;0;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17090301;0;0;0;28;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17090302;0;0;0;8;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17090303;29;5;29;659;5;84;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU17090309;3;0;3;378;0;27;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17090401;0;0;0;14;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17090409;11;1;11;281;1;33;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU17090500;48;2;35;48;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17090509;71;2;71;82;2;3;bedrijfsvestigingen_totaal;False;4.0;2026-07-08;2023JJ00
BU17090600;31;1;13;31;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17090601;72;2;6;72;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17090609;10;0;10;97;0;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17090703;71;3;8;71;0;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17190201;567;33;563;567;32;33;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17190202;39;2;39;68;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190203;39;2;39;48;2;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190204;59;3;38;59;2;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190205;20;1;12;20;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190206;39;2;39;59;2;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190207;78;5;40;78;2;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190208;59;3;53;59;3;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190209;20;1;20;34;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190210;39;2;37;39;2;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190301;177;3;177;284;3;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17190302;24;0;11;24;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190303;12;0;3;12;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190304;12;0;3;12;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190305;24;0;4;24;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190306;35;1;10;35;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190307;35;1;8;35;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190308;12;0;5;12;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190309;12;0;6;12;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190401;39;3;39;178;3;11;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190402;124;8;21;124;1;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190403;41;3;13;41;1;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190501;134;3;134;159;3;3;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU17190502;0;0;0;0;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17190503;22;0;22;26;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190505;22;0;2;22;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17190601;1;0;1;258;0;6;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU17230201;154;7;1;154;0;7;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17230202;15;1;2;15;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17230203;15;1;3;15;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17230204;15;1;2;15;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17230205;77;4;1;77;0;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17230206;15;1;2;15;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17230207;46;2;46;315;2;15;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17230301;79;4;79;80;4;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17230401;6;0;6;8;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17230402;124;3;121;124;3;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU17230501;27;0;27;32;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17230601;15;0;12;15;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19309997;465;25;2;465;0;25;oppervlakte;False;n.a.;2026-07-08;2023JJ00
BU19639997;1310;49;7;1310;0;49;oppervlakte;False;n.a.;2026-07-08;2023JJ00
BU19929997;554;10;6;554;0;10;oppervlakte;False;n.a.;2026-07-08;2023JJ00
BU05990329;78;1;78;90;1;1;bedrijfsvestigingen_hj;False;5.0;2026-07-08;2023JJ00
BU05991391;186;11;113;186;6;11;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05991570;96;3;96;506;3;16;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05991574;356;5;301;356;5;5;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU05991575;25;1;25;239;1;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05991577;242;4;223;242;3;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05991593;32;2;18;32;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05991692;1116;38;1012;1116;34;38;bedrijfsvestigingen_hj;False;6.0;2026-07-08;2023JJ00
BU05991699;506;3;506;508;3;3;bedrijfsvestigingen_hj;False;5.0;2026-07-08;2023JJ00
BU05991926;67;2;67;107;2;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05992194;467;17;443;467;13;17;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU05992196;194;13;194;551;13;49;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU05992198;716;109;506;716;78;109;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05992295;105;24;105;192;24;28;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU05992306;566;175;566;568;175;175;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05992307;48;6;48;206;6;27;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU05992704;23;0;23;294;0;10;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06060201;136;33;121;136;28;33;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06060202;215;54;215;279;54;70;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06060203;89;2;89;150;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06060404;45;1;45;58;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06130101;24;0;22;24;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06130102;6;0;6;6;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06130103;6;0;1;6;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU06130104;25;0;25;29;0;0;bedrijfsvestigingen_totaal;False;5.0;2026-07-08;2023JJ00
BU06130205;96;9;47;96;4;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06130207;14;1;14;26;1;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU06130308;12;0;12;15;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06130309;12;0;12;19;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06130310;12;0;12;13;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06130311;29;0;15;29;0;0;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU06130312;27;0;27;30;0;0;bedrijfsvestigingen_totaal;False;4.0;2026-07-08;2023JJ00
BU06130313;41;0;39;41;0;0;bedrijfsvestigingen_totaal;False;6.0;2026-07-08;2023JJ00
BU06130414;68;6;15;68;1;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06130415;14;1;13;14;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06130416;96;9;19;96;2;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06130417;14;1;11;14;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06130418;41;4;16;41;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06130419;41;4;11;41;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06130420;41;4;22;41;2;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU06130521;31;3;31;68;3;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06130522;178;16;178;449;16;41;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU06130623;1;0;1;25;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06130624;0;0;0;21;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06130706;76;0;61;76;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06220302;65;5;65;361;5;29;bedrijfsvestigingen_totaal;False;6.0;2026-07-08;2023JJ00
BU06220303;131;11;131;165;11;13;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06220304;131;11;131;201;11;16;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06220307;195;16;82;195;7;16;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06220403;49;2;49;230;2;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17090900;0;0;0;9;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU17090902;0;0;0;2;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19240203;271;21;4;271;0;21;oppervlakte;False;1.0;2026-07-08;2023JJ00
BU19240204;0;0;0;16;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19240301;0;0;0;23;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19240302;0;0;0;16;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19240303;0;0;0;20;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19240304;0;0;0;22;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19240305;0;0;0;25;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19240306;0;0;0;4;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19240307;0;0;0;564;0;39;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19240501;0;0;0;3;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19240601;0;0;0;5;0;0;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19240602;0;0;0;8;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19240603;0;0;0;4;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19240605;0;0;0;20;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19240701;0;0;0;6;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19240702;0;0;0;7;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19240703;0;0;0;7;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19240704;0;0;0;9;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19240801;0;0;0;8;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19240901;0;0;0;3;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19240902;0;0;0;2;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19240903;0;0;0;101;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19241001;0;0;0;3;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19241002;0;0;0;4;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19241003;0;0;0;5;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19241004;0;0;0;5;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19241005;0;0;0;3;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19241006;0;0;0;247;0;1;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU19241101;0;0;0;22;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19241102;0;0;0;9;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19241103;0;0;0;360;0;27;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19241201;0;0;0;7;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19241202;0;0;0;126;0;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19241301;80;2;2;80;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19300101;20;0;16;20;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300102;7;0;7;7;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300103;12;0;12;18;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300104;73;0;15;73;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19300105;13;0;13;19;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300106;20;0;20;27;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300201;0;0;0;12;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300202;0;0;0;16;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300301;0;0;0;11;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300302;0;0;0;19;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300401;13;0;13;27;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300501;13;0;13;15;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300502;7;0;7;17;0;0;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19300503;7;0;7;11;0;0;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19300504;13;0;4;13;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19300601;7;0;7;8;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300602;7;0;7;10;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300603;33;0;10;33;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19300701;7;0;7;10;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300702;7;0;4;7;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300703;15;0;15;27;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300801;11;0;11;13;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300802;22;0;10;22;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300803;11;0;11;20;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300804;11;0;8;11;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300805;11;0;11;23;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300901;6;0;4;6;0;0;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19300902;7;0;4;7;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19300903;12;0;8;12;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
