Provincie;Gemeente;GMcode;RESregio;REScode;BronNaam;TypeBron;bron_temp;MWth;corrfactor;status;Source;X;Y;wkt;MWth_max;bron_vol;bron_cap;T_bron;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
Zuid-Holla;'s-Gravenhage;GM0518;Rotterdam/;ES23;Delfluent Services BV;Industrie;80.0;3.03;;Optie B;MT;78197;456183;POINT(78197 456183);3.03;n.a.;n.a.;n.a.;BU05181309;GM0518;2566.0;2566GJ;BU05181309;GM0518;2566.0;2566GJ;BU05181309;GM0518;2566.0;2566GJ;False;False;False;52.08857403583939;4.266554197443477;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;'s-Gravenhage;GM0518;Rotterdam/;ES23;EOn Centrale Den Haag;STEG;80.0;7.01;;Optie B;MT;79821;454750;POINT(79821 454750);7.01;n.a.;n.a.;n.a.;BU05182110;GM0518;2518.0;2518RA;BU05182110;GM0518;2518.0;2518RA;BU05182110;GM0518;2518.0;2518RA;False;False;False;52.075919016671314;4.29056193555572;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;'s-Gravenhage;GM0518;Rotterdam/;ES23;Eon Schenkkade;STEG;80.0;0.87;;Optie B;MT;82782;454755;POINT(82782 454755);0.87;n.a.;n.a.;n.a.;BU05182664;GM0518;2595.0;2595AP;BU05182664;GM0518;2595.0;2595AP;BU05182664;GM0518;2595.0;2595AP;False;False;False;52.07635798859943;4.333746064964463;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;'s-Gravenhage;GM0518;Rotterdam/;ES23;Eneco Solar Bio en Hydro HWC Ypenburg;STEG;80.0;0.46;;Optie B;MT;84489;451037;POINT(84489 451037);0.46;n.a.;n.a.;n.a.;BU05184107;GM0518;2497.0;2497GG;BU05184107;GM0518;2497.0;2497GG;BU05184107;GM0518;2497.0;2497GG;False;False;False;52.0431646907099;4.359410103365646;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;'s-Gravenhage;GM0518;Rotterdam/;ES23;Eneco Solar Bio en Hydro BV WKC Ypenburg;STEG;80.0;1.8;;Optie B;MT;85471;452540;POINT(85471 452540);1.8;n.a.;n.a.;n.a.;BU05184110;GM0518;2496.0;2496ZX;BU05184110;GM0518;2496.0;2496ZX;BU05184110;GM0518;2496.0;2496ZX;False;False;False;52.056796099481446;4.373416097292752;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Hendrik-Ido-Ambacht;GM0531;Drechtsted;ES18;Dyflex Polymers;Industrie;80.0;0.06;;Optie B;MT;104300;429200;POINT(104300 429200);0.06;n.a.;n.a.;n.a.;BU05310501;GM0531;3341.0;3341LJ;BU05310501;GM0531;3341.0;3341LJ;BU05310501;GM0531;3341.0;3341LJ;False;False;False;51.84906819145527;4.65137754117221;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Hillegom;GM0534;Holland Ri;ES21;Draka Interfoam;Industrie;80.0;0.09;;Optie B;MT;99700;478740;POINT(99700 478740);0.09;n.a.;n.a.;n.a.;BU05340401;GM0534;2182.0;2182ES;BU05340401;GM0534;2182.0;2182ES;BU05340401;GM0534;2182.0;2182ES;False;False;False;52.293862557364164;4.576596200772698;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Krimpen aan den IJsse;GM0542;Rotterdam/;ES23;IHC Krimpen Shipyard BV;Industrie;80.0;26.83;;Optie B;MT;98978;435618;POINT(98978 435618);26.83;n.a.;n.a.;n.a.;BU05420000;GM0542;2921.0;2921LM;BU05420000;GM0542;2921.0;2921LM;BU05420000;GM0542;2921.0;2921LM;False;False;False;51.906240978743604;4.573101867299477;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Leiden;GM0546;Holland Ri;ES21;Centocor BV;Industrie;80.0;0.61;;Optie B;MT;91223;464748;POINT(91223 464748);0.61;n.a.;n.a.;n.a.;BU05460704;GM0546;2333.0;2333CB;BU05460704;GM0546;2333.0;2333CB;BU05460704;GM0546;2333.0;2333CB;False;False;False;52.16720162089999;4.454987857057413;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Leiden;GM0546;Holland Ri;ES21;Eon Centrale Leiden;STEG;80.0;17.82;;Optie B;MT;93890;464356;POINT(93890 464356);17.82;n.a.;n.a.;n.a.;BU05460105;GM0546;2316.0;2316HB;BU05460105;GM0546;2316.0;2316HB;BU05460105;GM0546;2316.0;2316HB;False;False;False;52.16398021095375;4.4940367547388975;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Lisse;GM0553;Holland Ri;ES21;Vleeswarenfabriek Persoon BV;Industrie;80.0;0.07;;Optie B;MT;98440;474524;POINT(98440 474524);0.07;n.a.;n.a.;n.a.;BU05530205;GM0553;2162.0;2162VW;BU05530205;GM0553;2162.0;2162VW;BU05530205;GM0553;2162.0;2162VW;False;False;False;52.255845436872;4.5588344540333505;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Maassluis;GM0556;Rotterdam/;ES23;Vecom Metal Treatment Technology BV;Industrie;80.0;0.06;;Optie B;MT;76350;437720;POINT(76350 437720);0.06;n.a.;n.a.;n.a.;BU05560401;GM0556;3144.0;3144RD;BU05560401;GM0556;3144.0;3144RD;BU05560401;GM0556;3144.0;3144RD;False;False;False;51.92239359966767;4.243849257909788;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Papendrecht;GM0590;Drechtsted;ES18;Stork Fokker AESP BV;Industrie;80.0;0.46;;Optie B;MT;106240;426515;POINT(106240 426515);0.46;n.a.;n.a.;n.a.;BU05900902;GM0590;3351.0;3351LB;BU05900902;GM0590;3351.0;3351NL;BU05900902;GM0590;3351.0;3351NL;False;False;False;51.825109030216126;4.679910228804382;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Papendrecht;GM0590;Drechtsted;ES18;Oostpolder;Gasmotor;80.0;5.0;;Optie B;MT;109293;427494;POINT(109293 427494);5.0;n.a.;n.a.;n.a.;BU05900703;GM0590;3356.0;3356EH;BU05900703;GM0590;3356.0;3356EH;BU05900703;GM0590;3356.0;3356EH;False;False;False;51.83416663721529;4.724063368970825;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Lyondell Bayer Maasvlakte Manufacturing VOF;Industrie;80.0;1.66;;Optie B;MT;61001;443044;POINT(61001 443044);1.66;n.a.;n.a.;n.a.;BU05992308;GM0599;3199.0;3199KB;BU05992308;GM0599;3199.0;3199KB;BU05992308;GM0599;3199.0;3199KB;False;False;False;51.96785399779722;4.019316286393815;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;IOI Loders Croklaan Oils BV;Industrie;80.0;1.55;;Optie B;MT;61400;443100;POINT(61400 443100);1.55;n.a.;n.a.;n.a.;BU05992308;GM0599;3199.0;3199KA;BU05992308;GM0599;3199.0;3199KA;BU05992308;GM0599;3199.0;3199KA;False;False;False;51.96842458981174;4.025105743678436;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Neste Oil Netherlands BV;Raffinaderij;80.0;3.68;;Optie B;MT;62613;442920;POINT(62613 442920);3.68;n.a.;n.a.;n.a.;BU05992308;GM0599;3199.0;3199KA;BU05992308;GM0599;3199.0;3199KA;BU05992308;GM0599;3199.0;3199KA;False;False;False;51.967010128560474;4.042801495784371;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Gasunie LNG;Industrie;80.0;0.7;;Optie B;MT;64259;440368;POINT(64259 440368);0.7;n.a.;n.a.;n.a.;BU05992308;GM0599;3199.0;3199LB;BU05992308;GM0599;3199.0;3199LB;BU05992308;GM0599;3199.0;3199LB;False;False;False;51.94434845492627;4.06742213096493;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Centrale Rotterdam;STEG;80.0;8.86;;Optie B;MT;64578;440415;POINT(64578 440415);8.86;n.a.;n.a.;n.a.;BU05992308;GM0599;3199.0;3199LB;BU05992308;GM0599;3199.0;3199LB;BU05992308;GM0599;3199.0;3199LB;False;False;False;51.944822788993676;4.0720482801948386;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;ENECOGEN VOF;STEG;80.0;17.76;;Optie B;MT;66120;441896;POINT(66120 441896);17.76;n.a.;n.a.;n.a.;BU05992307;GM0599;3198.0;3198NB;BU05992307;GM0599;3198.0;3198NB;BU05992307;GM0599;3198.0;3198NB;False;False;False;51.95838025698023;4.094087314398966;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Indorama Holdings Rotterdam BV;Industrie;80.0;22.65;;Optie B;MT;66394;442175;POINT(66394 442175);22.65;n.a.;n.a.;n.a.;BU05992307;GM0599;3198.0;3198NH;BU05992307;GM0599;3198.0;3198NB;BU05992307;GM0599;3198.0;3198NB;False;False;False;51.96093120728276;4.098000763879545;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;BP Raffinaderij Rotterdam BV;Raffinaderij;80.0;159.07;;Optie B;MT;67036;440390;POINT(67036 440390);159.07;n.a.;n.a.;n.a.;BU05992307;GM0599;3198.0;3198NA;BU05992307;GM0599;3198.0;3198NA;BU05992307;GM0599;3198.0;3198NA;False;False;False;51.944992504629965;4.107796747048895;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Archer Daniels Midland Europoort BV ADM;Industrie;80.0;17.31;;Optie B;MT;68067;441593;POINT(68067 441593);17.31;n.a.;n.a.;n.a.;BU05992307;GM0599;3198.0;3198LC;BU05992307;GM0599;3198.0;3198LC;BU05992307;GM0599;3198.0;3198LC;False;False;False;51.95596537183917;4.122484278699771;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;DSM Resins BV;Industrie;80.0;0.83;;Optie B;MT;70183;442535;POINT(70183 442535);0.83;n.a.;n.a.;n.a.;BU05991703;GM0599;3151.0;3151XN;BU05991703;GM0599;3151.0;3151XN;BU05991703;GM0599;3151.0;3151XN;False;False;False;51.964757640910726;4.153028610349005;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Gunvor Petroleum Rotterdam BV GPR;Raffinaderij;80.0;35.05;;Optie B;MT;71000;439203;POINT(71000 439203);35.05;n.a.;n.a.;n.a.;BU05992307;GM0599;3198.0;3198LT;BU05992307;GM0599;3198.0;3198LS;BU05992307;GM0599;3198.0;3198LS;False;False;False;51.9349385631359;4.1657290998312515;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Caldic Chemie BV;Industrie;80.0;1.58;;Optie B;MT;71969;438459;POINT(71969 438459);1.58;n.a.;n.a.;n.a.;BU05992307;GM0599;3198.0;3198LR;BU05992307;GM0599;3198.0;3198LR;BU05992307;GM0599;3198.0;3198LR;False;False;False;51.92839805305413;4.179996356372646;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Abengoa Bioenergy;Industrie;80.0;34.41;;Optie B;MT;72210;438230;POINT(72210 438230);34.41;n.a.;n.a.;n.a.;BU05992307;GM0599;3198.0;3198LR;BU05992307;GM0599;3198.0;3198LR;BU05992307;GM0599;3198.0;3198LR;False;False;False;51.9263760407478;4.183554705320046;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;ExxonMobil Chemical Holland BV ROP van RPI;Industrie;80.0;8.45;;Optie B;MT;72300;438500;POINT(72300 438500);8.45;n.a.;n.a.;n.a.;BU05992307;GM0599;3198.0;3198LR;BU05992307;GM0599;3198.0;3198LR;BU05992307;GM0599;3198.0;3198LR;False;False;False;51.92881582123094;4.1847979641474975;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Kemira Chemicals BV;Industrie;80.0;1.01;;Optie B;MT;72350;437418;POINT(72350 437418);1.01;n.a.;n.a.;n.a.;BU05992307;GM0599;3198.0;3198LS;BU05992307;GM0599;3198.0;3198LS;BU05992307;GM0599;3198.0;3198LS;False;False;False;51.9190997071225;4.185784801914796;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Akzo Nobel Base Chemicals;Industrie;80.0;0.0;;Optie B;MT;72450;438450;POINT(72450 438450);3.0;n.a.;n.a.;n.a.;BU05992307;GM0599;3198.0;3198LR;BU05992307;GM0599;3198.0;3198LR;BU05992307;GM0599;3198.0;3198LR;False;False;False;51.92838877335733;4.1869904142475;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Koch HC Partnership BV;Raffinaderij;80.0;7.4;;Optie B;MT;74500;436400;POINT(74500 436400);7.4;n.a.;n.a.;n.a.;BU05992307;GM0599;3198.0;3198LJ;BU05992307;GM0599;3198.0;3198LJ;BU05992307;GM0599;3198.0;3198LJ;False;False;False;51.910266469023036;4.2172695146824415;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Greif Nederland BV;Industrie;80.0;0.34;;Optie B;MT;74652;435929;POINT(74652 435929);0.34;n.a.;n.a.;n.a.;BU05992307;GM0599;3198.0;3198LP;BU05992307;GM0599;3198.0;3198LP;BU05992307;GM0599;3198.0;3198LP;False;False;False;51.906055677518005;4.219588089728392;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Almatis BV;Industrie;80.0;1.38;;Optie B;MT;75900;433620;POINT(75900 433620);1.38;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KM;BU05992306;GM0599;3197.0;3197KM;BU05992306;GM0599;3197.0;3197KM;False;False;False;51.8854839041057;4.238250763708421;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Ducor Petrochemicals BV;Industrie;80.0;0.87;;Optie B;MT;76311;434104;POINT(76311 434104);0.87;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KG;BU05992306;GM0599;3197.0;3197KG;BU05992306;GM0599;3197.0;3197KG;False;False;False;51.88989176222446;4.244108994701364;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Climax Molybdenum BV;Industrie;80.0;1.14;;Optie B;MT;76600;433310;POINT(76600 433310);1.14;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KM;BU05992306;GM0599;3197.0;3197KM;BU05992306;GM0599;3197.0;3197KM;False;False;False;51.882796970921504;4.248487075664082;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Huntsman Holland BV;Industrie;80.0;0.11;;Optie B;MT;76660;434000;POINT(76660 434000);0.11;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KG;BU05992306;GM0599;3197.0;3197KG;BU05992306;GM0599;3197.0;3197KG;False;False;False;51.88900634279315;4.249201512856756;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Lyondell Chemie Nederland BV;Industrie;80.0;18.76;;Optie B;MT;76900;433220;POINT(76900 433220);18.76;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KE;BU05992306;GM0599;3197.0;3197KE;BU05992306;GM0599;3197.0;3197KE;False;False;False;51.88203030509064;4.252863982589159;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Enecal Energy VOF;STEG;80.0;1.65;;Optie B;MT;77000;434000;POINT(77000 434000);1.65;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KG;BU05992306;GM0599;3197.0;3197KG;BU05992306;GM0599;3197.0;3197KG;False;False;False;51.889054074908124;4.254139577161385;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Invista Nederland BV Rozenburg;Industrie;80.0;0.97;;Optie B;MT;77100;433840;POINT(77100 433840);0.97;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KG;BU05992306;GM0599;3197.0;3197KG;BU05992306;GM0599;3197.0;3197KG;False;False;False;51.88763017570204;4.255628125925561;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Air Liquide Nederland BV;Industrie;80.0;132.73;;Optie B;MT;77139;433574;POINT(77139 433574);132.73;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KG;BU05992306;GM0599;3197.0;3197KG;BU05992306;GM0599;3197.0;3197KG;False;False;False;51.885245122990234;4.256254638327788;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Eurogen CV;STEG;80.0;89.5;;Optie B;MT;77200;434100;POINT(77200 434100);89.5;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KG;BU05992306;GM0599;3197.0;3197KG;BU05992306;GM0599;3197.0;3197KG;False;False;False;51.88998074248547;4.2570217450287275;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Eurogen CV;Industrie;n.a.;23.12;;Optie B;MT;77212;433504;POINT(77212 433504);23.12;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KG;BU05992306;GM0599;3197.0;3197KG;BU05992306;GM0599;3197.0;3197KG;False;False;False;51.88462624373999;4.2573305830815915;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Air Products Nederland BV Botlek;Industrie;80.0;45.11;;Optie B;MT;77340;432870;POINT(77340 432870);45.11;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KG;BU05992306;GM0599;3197.0;3197KG;BU05992306;GM0599;3197.0;3197KG;False;False;False;51.87894642494438;4.259332293106244;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Emerald Kalama Chemical Rotterdam BV;Industrie;80.0;11.11;;Optie B;MT;77444;433673;POINT(77444 433673);11.11;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KH;BU05992306;GM0599;3197.0;3197KH;BU05992306;GM0599;3197.0;3197KH;False;False;False;51.88617738536278;4.260661729053218;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Cabot BV;Industrie;80.0;32.26;;Optie B;MT;77704;434252;POINT(77704 434252);32.26;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KA;BU05992306;GM0599;3197.0;3197KA;BU05992306;GM0599;3197.0;3197KA;False;False;False;51.89141694380307;4.264307774446217;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Momentive Speciality Chemicals Botlek;Industrie;80.0;0.68;;Optie B;MT;77750;432575;POINT(77750 432575);0.68;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KB;BU05992306;GM0599;3197.0;3197KB;BU05992306;GM0599;3197.0;3197KB;False;False;False;51.87635230485314;4.265351808716739;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Kemira Rotterdam BV;Industrie;80.0;0.01;;Optie B;MT;77830;434620;POINT(77830 434620);0.01;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KA;BU05992306;GM0599;3197.0;3197KA;BU05992306;GM0599;3197.0;3197KA;False;False;False;51.89474159621375;4.266055425471531;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Tronox Pigments Holland BV;Industrie;80.0;13.49;;Optie B;MT;78070;434900;POINT(78070 434900);13.49;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KA;BU05992306;GM0599;3197.0;3197KA;BU05992306;GM0599;3197.0;3197KA;False;False;False;51.8972911418473;4.269479035683858;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;AVR Rozenburg;AVI;80.0;301.56;;Optie B;MT;78545;434865;POINT(78545 434865);301.56;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KK;BU05992306;GM0599;3197.0;3197KK;BU05992306;GM0599;3197.0;3197KK;False;False;False;51.89704203984352;4.276386885052627;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Botlek VCM Plant Shin Etsu PVC BV;Industrie;80.0;14.54;;Optie B;MT;78610;431979;POINT(78610 431979);14.54;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KS;BU05992306;GM0599;3197.0;3197KS;BU05992306;GM0599;3197.0;3197KS;False;False;False;51.87111469521426;4.2779708125287845;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Akzo Nobel Chemicals BV Botlek;Industrie;80.0;21.23;;Optie B;MT;78660;432300;POINT(78660 432300);21.23;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KS;BU05992306;GM0599;3197.0;3197KS;BU05992306;GM0599;3197.0;3197KS;False;False;False;51.874006357301305;4.278625650429412;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Cargill Refined Oils Europe;Industrie;80.0;2.64;;Optie B;MT;78989;433152;POINT(78989 433152);2.64;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KS;BU05992306;GM0599;3197.0;3197KS;BU05992306;GM0599;3197.0;3197KS;False;False;False;51.88170822591934;4.2832145420111125;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Zuid-Holla;Rotterdam;GM0599;Rotterdam/;ES23;Air Products Nederland BV Pernis;Industrie;80.0;78.91;;Optie B;MT;79259;431845;POINT(79259 431845);78.91;n.a.;n.a.;n.a.;BU05992306;GM0599;3197.0;3197KA;BU05992306;GM0599;3197.0;3197KA;BU05992306;GM0599;3197.0;3197KA;False;False;False;51.86999905515065;4.287422472959911;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
