DN;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
111;BU19660401;GM1966;BU19660401;GM1966;BU19660401;GM1966;False;False;53.398773336942156;6.448234117546638;MULTIPOLYGON (((6.44519 53.413007, 6.460205 53.412572, 6.460023 53.410329, 6.46753 53.410111, 6.467347 53.407868, 6.474853 53.40765, 6.474304 53.400922, 6.470552 53.401031, 6.470004 53.394303, 6.466252 53.394412, 6.465704 53.387684, 6.461953 53.387793, 6.461771 53.38555, 6.458019 53.385659, 6.457656 53.381173, 6.453905 53.381282, 6.454086 53.383525, 6.450335 53.383633, 6.450517 53.385876, 6.435511 53.38631, 6.435692 53.388552, 6.431941 53.38866, 6.432121 53.390903, 6.428369 53.391011, 6.42855 53.393254, 6.421046 53.39347, 6.421406 53.397955, 6.417653 53.398063, 6.418013 53.402549, 6.421766 53.402441, 6.425519 53.402333, 6.425699 53.404576, 6.429452 53.404468, 6.429633 53.406711, 6.433386 53.406603, 6.433567 53.408846, 6.437321 53.408738, 6.437502 53.41098, 6.441255 53.410872, 6.445009 53.410764, 6.44519 53.413007)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
121;BU19669998;GM1966;BU19669998;GM1966;BU19669998;GM1966;False;False;53.54348491243882;6.70489193108449;MULTIPOLYGON (((6.701226 53.544723, 6.708754 53.544489, 6.708558 53.542247, 6.70103 53.542481, 6.701226 53.544723)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
121;BU19660401;GM1966;BU19660401;GM1966;BU19660401;GM1966;False;False;53.39285498107567;6.422876556452749;MULTIPOLYGON (((6.414081 53.400413, 6.417833 53.400306, 6.417653 53.398063, 6.421406 53.397955, 6.421046 53.39347, 6.42855 53.393254, 6.428369 53.391011, 6.432121 53.390903, 6.431941 53.38866, 6.435692 53.388552, 6.435511 53.38631, 6.428008 53.386525, 6.428189 53.388768, 6.424437 53.388876, 6.424617 53.391119, 6.417114 53.391334, 6.417293 53.393577, 6.413541 53.393685, 6.414081 53.400413)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
221;BU19660303;GM1966;BU19660303;GM1966;BU19660303;GM1966;False;False;53.389198541812554;6.3736982463011875;MULTIPOLYGON (((6.371911 53.390373, 6.375663 53.390267, 6.375485 53.388024, 6.371734 53.38813, 6.371911 53.390373)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
121;BU19660401;GM1966;BU19660401;GM1966;BU19660401;GM1966;False;False;53.38661686708203;6.46373750639634;MULTIPOLYGON (((6.461953 53.387793, 6.465704 53.387684, 6.465522 53.385441, 6.461771 53.38555, 6.461953 53.387793)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
231;BU19660102;GM1966;BU19660102;GM1966;BU19660102;GM1966;False;False;53.39059863730066;6.242195802074118;MULTIPOLYGON (((6.240405 53.391771, 6.244157 53.391669, 6.243987 53.389426, 6.240234 53.389528, 6.240405 53.391771)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
121;BU19660401;GM1966;BU19660401;GM1966;BU19660401;GM1966;False;False;53.38188106820697;6.442908864113855;MULTIPOLYGON (((6.435511 53.38631, 6.450517 53.385876, 6.450335 53.383633, 6.454086 53.383525, 6.453905 53.381282, 6.450154 53.381391, 6.449972 53.379148, 6.446221 53.379256, 6.44604 53.377014, 6.434788 53.377338, 6.435511 53.38631)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
121;BU19660401;GM1966;BU19660401;GM1966;BU19660401;GM1966;False;False;53.384483030363825;6.459804068042628;MULTIPOLYGON (((6.458019 53.385659, 6.461771 53.38555, 6.461589 53.383307, 6.457837 53.383416, 6.458019 53.385659)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
231;BU19660102;GM1966;BU19660102;GM1966;BU19660102;GM1966;False;False;53.38825330164491;6.2457774810011015;MULTIPOLYGON (((6.243987 53.389426, 6.247739 53.389324, 6.247568 53.387081, 6.243816 53.387183, 6.243987 53.389426)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
122;BU19660301;GM1966;BU19660301;GM1966;BU19660301;GM1966;False;False;53.38481869873939;6.369591601816903;MULTIPOLYGON (((6.367804 53.385993, 6.371556 53.385887, 6.371379 53.383644, 6.367627 53.38375, 6.367804 53.385993)));WarmteAtlas:AardwarmteTrias;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:36;
