gemeentecode;gemeentenaam;latitude;longitude;pv_potentie_dak_tj;pv_potentie_veld_lbg4_tj;pv_potentie_veld_lbg10_tj;pv_potentie_veld_lbg100_tj;pv_potentie_water_tj;pv_potentie_totaal_tj;pv_potentie_totaal_gwh;pv_kans2030;wind_potentie_land_aantal;wind_potentie_land_tj;wind_potentie_water_aantal;wind_potentie_water_tj;wind_potentie_totaal_tj;wind_potentie_totaal_gwh;wind_vermogen_per_turbine_kw;province;provinciecode;res_regio;res_regiocode;elec_verbruik_a_kwh;elec_verbruik_bf_kwh;elec_verbruik_gi_kwh;elec_verbruik_hj_kwh;elec_verbruik_kl_kwh;elec_verbruik_mn_kwh;elec_verbruik_oq_kwh;elec_verbruik_ru_kwh;gas_verbruik_a_m3;gas_verbruik_bf_m3;gas_verbruik_gi_m3;gas_verbruik_hj_m3;gas_verbruik_kl_m3;gas_verbruik_mn_m3;gas_verbruik_oq_m3;gas_verbruik_ru_m3;elec_verbruik_totaal_kwh;gas_verbruik_totaal_m3;elec_eenheid;gas_eenheid;energie_bron;energie_bron_url;elec_bijgeschat_kwh;gas_bijgeschat_m3;bijschatting_niveaus;elec_bijgeschat_aandeel;gas_bijgeschat_aandeel;pv_potentie_bron;pv_potentie_bron_url;wind_potentie_bron;wind_potentie_bron_url;bestelautos_totaal;vrachtautos_totaal;bestelautos_ondergrens;bestelautos_bovengrens;vrachtautos_ondergrens;vrachtautos_bovengrens;bestelauto_cbs2023;vrachtauto_cbs2023;bestelauto_afwijking_pct;vrachtauto_afwijking_pct
GM0118;Hoogeveen;52.7230940857604;6.513593021289177;1992.22;1189.92;2974.81;29748.1;0.0;3182.14;884.0;Kansrijk;41.0;2620.2;0.0;0.0;2620.2;727.83;5600.0;Drenthe;PV22;Drenthe;ES03;6507059.523809524;160554064.45497632;34125000.0;18443200.61728395;3742000.0;3616000.0;18459093.091621753;3754650.190114069;704000.0;34175264.30678466;2683129.074315515;580000.0;436000.0;203000.0;4010093.0916217538;779037.7155347385;249201067.87780562;43570524.18825667;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;55778067.8778056;460524.1882566683;res+thema;0.2238;0.0106;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;4066;194;3014;5146;150;236;3939;199;3.2241685707032244;-2.512562814070352
GM0119;Meppel;52.71593087650614;6.193840262998292;1029.74;578.68;1446.71;14467.11;0.0;1608.42;446.82;Kansrijk;25.0;1565.73;0.0;0.0;1565.73;434.93;5600.0;Drenthe;PV22;Drenthe;ES03;2251027.777777778;138682820.89751184;19518000.0;29344169.753086418;3096000.0;3299000.0;15349076.923076924;2065000.0;115000.0;18805304.314159293;1538070.8387657541;239000.0;472000.0;231000.0;2154076.923076923;423066.3544106167;213605095.35145298;23977518.43041259;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;35292095.35145297;6518.430412585838;res+thema;0.1652;0.0003;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3879;296;1007;4770;57;354;1736;101;123.4447004608295;193.06930693069307
GM0141;Almelo;52.347890612157265;6.658195539513297;2339.82;460.53;1151.32;11513.17;0.0;2800.35;777.94;Kansrijk;8.0;427.39;0.0;0.0;427.39;118.72;5600.0;Overijssel;PV23;Twente;ES04;5066033.854166667;351315000.0;45417115.965306774;27623220.793140408;6477098.305084746;7888104.32;31582000.0;6394000.0;289000.0;15733298.06088046;4141000.0;434000.0;496981.9548872181;586000.0;6830116.472545757;1011000.0;481762573.2376986;29521396.488313437;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;573.2376985977453;743396.4883134365;res+thema;0.0;0.0252;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;5812;210;1823;8130;86;298;3690;192;57.50677506775068;9.375
GM0147;Borne;52.31233066540166;6.743564303900218;624.46;207.87;519.68;5196.82;0.0;832.33;231.22;Kansrijk;5.0;267.12;0.0;0.0;267.12;74.2;5600.0;Overijssel;PV23;Twente;ES04;1377015.625;12819287.279986963;9113031.480886605;1286060.0214362273;1674037.2881355933;816039.36;6348000.0;1366883.1168831168;90000.0;605074.5152201153;689000.0;36525.92592592593;135000.0;85000.0;645042.8452579034;455000.0;34800354.1723285;2740643.2864039447;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;5616354.172328504;125643.28640394476;res+thema;0.1614;0.0458;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1430;91;1004;1844;58;126;1287;80;11.11111111111111;13.75
GM0148;Dalfsen;52.514727827063865;6.276669306713958;1704.55;1962.99;4907.48;49074.83;0.0;3667.54;1018.84;Kansrijk;70.0;4441.55;0.0;0.0;4441.55;1233.76;5600.0;Overijssel;PV23;West-Overijssel;ES05;15424000.0;47658806.78958484;12587054.501412999;9780424.772605672;1284000.0;1437000.0;4442044.8261416005;1565000.0;1324000.0;3772601.1176921413;1523000.0;71000.0;186000.0;152273.07447485678;527044.8261416003;310048.8980716254;94178330.8897451;7865967.916380224;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;23564330.88974511;118967.91638022341;res+thema;0.2502;0.0151;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3243;296;2168;4288;203;381;2603;228;24.587014982712255;29.82456140350877
GM0150;Deventer;52.268235994266156;6.235809557983373;2551.94;1192.95;2982.38;29823.75;0.0;3744.89;1040.33;Kansrijk;46.0;2457.5;0.0;0.0;2457.5;682.64;5600.0;Overijssel;PV23;West-Overijssel;ES05;8301000.0;160063683.04202592;54661185.3048042;28569208.988764044;9622000.0;14774000.0;44717216.17092585;8415000.0;724000.0;15439345.296356717;3404000.0;876000.0;870000.0;1188000.0;4972216.170925848;1921199.0358126722;329123293.50652003;29394760.503095236;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;40723293.50652003;193760.5030952361;res+thema;0.1237;0.0066;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3957;183;2827;5087;122;242;3616;164;9.430309734513274;11.585365853658537
GM0153;Enschede;52.22080698197603;6.877788101246682;3868.43;793.63;1984.08;19840.76;0.0;4662.06;1295.12;Kansrijk;21.0;1121.9;0.0;0.0;1121.9;311.64;5600.0;Overijssel;PV23;Twente;ES04;3913048.1770833335;186838823.9757208;95924248.63475747;35184630.225080386;19950198.738760244;11763258.24;88950000.0;22794000.0;417000.0;11075654.494382024;6418000.0;533000.0;1117618.045112782;1241000.0;11789271.63061564;2067000.0;465318207.9914022;34658544.17011045;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;57069207.99140222;542544.1701104449;res+thema;0.1226;0.0157;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;5948;560;4166;7735;388;728;5748;487;3.4794711203897006;14.989733059548255
GM0158;Haaksbergen;52.155503413266445;6.755864510767587;1209.8;972.77;2431.91;24319.14;0.0;2182.57;606.32;Kansrijk;46.0;2641.77;0.0;0.0;2641.77;733.83;5600.0;Overijssel;PV23;Twente;ES04;6523076.822916667;58280358.17307692;11863035.97815612;2465055.7341907825;1392036.1581920902;888035.52;5230000.0;1513000.0;756000.0;1744960.6741573035;1066000.0;75274.07407407407;91000.0;106000.0;726036.6056572379;472000.0;88154598.38653256;5037271.353888616;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;28598.386532582063;7271.353888615382;res+thema;0.0003;0.0014;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1840;80;564;3116;20;131;1617;76;13.790970933828076;5.2631578947368425
GM0160;Hardenberg;52.58564096479068;6.574135626450629;3127.92;3752.86;9382.14;93821.4;0.0;6880.78;1911.48;Kansrijk;115.0;7349.33;0.0;0.0;7349.33;2041.48;5600.0;Overijssel;PV23;West-Overijssel;ES05;25761000.0;103079407.28656879;45897115.058538556;8093082.02247191;3335000.0;18170984.45595855;21400091.746962715;7689000.0;1461000.0;3175785.209352909;3080000.0;191000.0;289000.0;1678410.5665181414;2680091.746962715;4239094.352617079;233425680.57050052;16794381.875450842;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;47403680.570500515;238381.8754508451;res+thema;0.2031;0.0142;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;5311;384;3458;7248;245;526;4767;325;11.411789385357668;18.153846153846153
GM0163;Hellendoorn;52.38636752122961;6.4508600823835645;1513.96;1104.99;2762.47;27624.73;0.0;2618.95;727.54;Kansrijk;75.0;4325.53;0.0;0.0;4325.53;1201.54;5600.0;Overijssel;PV23;Twente;ES04;8470079.427083334;99355830.50847457;18509053.324767105;4111075.026795284;1842057.627118644;1386048.0;9614000.0;4450311.688311689;752000.0;9259599.616122177;1707000.0;84000.0;297472.1804511278;155000.0;1443052.4126455907;430000.0;147738455.60255063;14128124.209218897;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;8486455.602550631;336124.20921889483;res+thema;0.0574;0.0238;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2350;106;846;3807;28;179;2112;96;11.268939393939394;10.416666666666666
GM0164;Hengelo (O.);52.25490615214488;6.778194158497421;2181.92;303.65;759.13;7591.28;0.0;2485.57;690.49;Kansrijk;6.0;293.83;0.0;0.0;293.83;81.62;5600.0;Overijssel;PV23;Twente;ES04;2141026.0416666665;114303176.0242792;53447139.09412143;34820355.841371916;11261122.165194558;9820153.92;30730000.0;6604000.0;193000.0;61987541.1950404;4256000.0;993000.0;690736.8421052631;1120000.0;4783148.50249584;1183000.0;263126973.0866338;75206426.53964151;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;32877973.086633783;726426.5396414989;res+thema;0.125;0.0097;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;4479;266;3047;5898;184;347;4206;259;6.490727532097004;2.7027027027027026
GM0166;Kampen;52.55556995389817;5.9313754239869185;1609.41;1675.07;4187.67;41876.69;0.0;3284.48;912.43;Kansrijk;94.0;6007.28;22.0;1871.65;7878.93;2188.59;5600.0;Overijssel;PV23;West-Overijssel;ES05;24577000.0;90169856.9874932;25982097.295115057;19902087.64044944;4061265.23297491;2812000.0;18000078.75994973;3408000.0;37153000.0;18013549.59499238;1964000.0;801000.0;245000.0;238000.0;1800078.7599497277;605092.9752066116;188912385.91598237;60819721.33014873;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;30393385.915982336;170721.33014872056;res+thema;0.1609;0.0028;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3886;266;2602;5170;180;349;3197;199;21.551454488583047;33.66834170854271
GM0168;Losser;52.302809600301224;7.0027478892798465;913.44;993.51;2483.79;24837.87;0.0;1906.95;529.75;Kansrijk;27.0;1442.45;0.0;0.0;1442.45;400.68;5600.0;Overijssel;PV23;Twente;ES04;5019065.104166667;23368626.201923076;9900035.335689045;1381057.8778135048;955031.6384180791;498029.44;6202000.0;952636.3636363636;461000.0;3024794.1234501237;1223000.0;28400.0;113000.0;59000.0;1000031.1980033278;197000.0;48276481.961646736;6106225.321453451;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;422481.96164673707;134225.32145345138;res+thema;0.0088;0.022;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1192;62;538;1852;29;95;1132;59;5.30035335689046;5.084745762711864
GM0171;Noordoostpolder;52.71267410580326;5.768124536758371;2890.93;6623.66;16559.16;165591.58;0.0;9514.59;2643.15;Kansrijk;381.0;26848.08;287.0;24416.58;51264.66;14240.19;5600.0;Flevoland;PV24;Flevoland;ES06;111168000.0;50094878.5046729;29484212.70588235;24122000.0;5656152.083333334;10496898.013467152;17096086.715867158;2940000.0;91587181.49466193;2910397.8494623657;3141000.0;305000.0;215000.0;524084.8440899202;2410000.0;661344.8275862068;251058228.0232229;101754009.01580042;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1014228.0232228937;91897009.01580042;res+thema;0.004;0.9031;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;4298;150;1271;7336;41;262;3781;135;13.673631314467071;11.11111111111111
GM0173;Oldenzaal;52.30772581301706;6.911043238997584;965.48;73.78;184.45;1844.46;0.0;1039.26;288.71;Kansrijk;0.0;0.0;0.0;0.0;0.0;0.0;5600.0;Overijssel;PV23;Twente;ES04;491006.5104166667;71664358.17307693;16723051.397365885;14122115.75562701;5661062.146892656;2329801.7694934877;7795000.0;3355000.0;16000.0;6920928.634724155;1327000.0;549000.0;515195.48872180446;251000.0;1499056.15640599;922000.0;122141395.75287263;12000180.27985195;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;434395.75287262746;325180.27985194937;res+thema;0.0036;0.0271;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2071;113;1812;2322;100;125;1816;99;14.041850220264317;14.141414141414142
GM0175;Ommen;52.51612993199428;6.43476188758985;1126.57;1579.85;3949.62;39496.23;0.0;2706.42;751.84;Kansrijk;111.0;6415.72;0.0;0.0;6415.72;1782.15;5600.0;Overijssel;PV23;West-Overijssel;ES05;10422000.0;35287092.51857894;15933038.352846185;3574023.595505618;990000.0;582000.0;7001034.771679933;1703000.0;815000.0;2615681.838541259;1442000.0;51136.36363636363;166000.0;104204.32845321452;866034.771679933;437030.30303030304;75492189.23861067;6497087.605341073;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;29546189.238610674;80087.60534107305;res+thema;0.3914;0.0123;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1558;71;520;2602;23;120;1415;65;10.10600706713781;9.23076923076923
GM0177;Raalte;52.387826643773266;6.2790495439620795;1962.39;1971.9;4929.76;49297.56;0.0;3934.29;1092.95;Kansrijk;64.0;3686.86;0.0;0.0;3686.86;1024.13;5600.0;Overijssel;PV23;West-Overijssel;ES05;17107000.0;59258852.09352909;22372064.190553088;13293050.561797753;3028000.0;2662000.0;7769062.421449518;4243000.0;1369000.0;6540240.877409102;1695000.0;70720.77922077922;239000.0;208000.0;1246062.4214495183;996061.2947658403;129733029.26732944;12364085.37284524;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;14263029.26732945;95085.3728452393;res+thema;0.1099;0.0077;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2894;201;1143;4651;77;321;2536;186;14.116719242902208;8.064516129032258
