gemeentecode;gemeentenaam;latitude;longitude;pv_potentie_dak_tj;pv_potentie_veld_lbg4_tj;pv_potentie_veld_lbg10_tj;pv_potentie_veld_lbg100_tj;pv_potentie_water_tj;pv_potentie_totaal_tj;pv_potentie_totaal_gwh;pv_kans2030;wind_potentie_land_aantal;wind_potentie_land_tj;wind_potentie_water_aantal;wind_potentie_water_tj;wind_potentie_totaal_tj;wind_potentie_totaal_gwh;wind_vermogen_per_turbine_kw;province;provinciecode;res_regio;res_regiocode;elec_verbruik_a_kwh;elec_verbruik_bf_kwh;elec_verbruik_gi_kwh;elec_verbruik_hj_kwh;elec_verbruik_kl_kwh;elec_verbruik_mn_kwh;elec_verbruik_oq_kwh;elec_verbruik_ru_kwh;gas_verbruik_a_m3;gas_verbruik_bf_m3;gas_verbruik_gi_m3;gas_verbruik_hj_m3;gas_verbruik_kl_m3;gas_verbruik_mn_m3;gas_verbruik_oq_m3;gas_verbruik_ru_m3;elec_verbruik_totaal_kwh;gas_verbruik_totaal_m3;elec_eenheid;gas_eenheid;energie_bron;energie_bron_url;elec_bijgeschat_kwh;gas_bijgeschat_m3;bijschatting_niveaus;elec_bijgeschat_aandeel;gas_bijgeschat_aandeel;pv_potentie_bron;pv_potentie_bron_url;wind_potentie_bron;wind_potentie_bron_url;bestelautos_totaal;vrachtautos_totaal;bestelautos_ondergrens;bestelautos_bovengrens;vrachtautos_ondergrens;vrachtautos_bovengrens;bestelauto_cbs2023;vrachtauto_cbs2023;bestelauto_afwijking_pct;vrachtauto_afwijking_pct
GM1876;Bronckhorst;52.04523166250937;6.3029550753143955;2302.03;3279.77;8199.42;81994.24;0.0;5581.8;1550.62;Kansrijk;105.0;5582.81;0.0;0.0;5582.81;1550.78;5600.0;Gelderland;PV25;Achterhoek;ES07;18303442.45142003;53300269.97245179;16115000.0;5233128.526645768;1631000.0;1598307.8078078078;5132067.495559502;2521000.0;1138000.0;39466445.14992995;1888126.5729089563;57000.0;138140.8;205153.9039039039;790139.431616341;779000.0;103834216.25388488;44462005.85835914;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;4216.253884899026;147005.85835915254;res+thema;0.0;0.0033;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3666;141;1732;5718;64;231;3397;139;7.9187518398586985;1.4388489208633093
GM1883;Sittard-Geleen;51.00485877571174;5.82820440822383;3162.42;448.42;1121.05;11210.55;0.0;3610.84;1003.09;Kansrijk;20.0;1068.48;0.0;0.0;1068.48;296.8;5600.0;Limburg;PV31;Zuid-Limburg;ES30;1577000.0;951566657.1798189;50008158.87850467;29745000.0;5971000.0;10202161.713624083;48369494.87293803;14693298.43260188;163087.15596330276;273986.3117870722;4659158.878504673;952000.0;742159.6858638744;4548000.0;4445000.0;1495000.0;1112132771.0774875;17278392.032118924;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;11603771.077487554;42392.03211892224;res+thema;0.0104;0.0025;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;4680;333;4053;5285;276;384;5068;304;-7.655880031570639;9.539473684210526
GM1884;Kaag en Braassem;52.192581360720844;4.629194021896589;833.84;781.59;1953.97;19539.7;11.31;1626.74;451.91;Kansrijk;27.0;1725.49;3.0;255.23;1980.72;550.2;5600.0;Zuid-Holland;PV28;HollandRijnland;ES21;21725129.464285713;7965590.291262136;10927000.0;4697000.0;1890071.9360568384;1176000.0;6123000.0;1720051.8417462483;15171000.0;844615.5339805825;1111000.0;103947.36842105263;174000.0;131000.0;402118.8235294118;397000.0;56223843.53335094;18334681.725931045;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;361843.5333509369;159681.7259310469;res+thema;0.0064;0.0087;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1966;210;1163;2768;119;299;1853;181;6.098219104155423;16.022099447513813
GM1891;Dantumadiel;53.28004562133393;5.984521170991878;713.18;1044.57;2611.42;26114.21;0.0;1757.75;488.3;Kansrijk;35.0;2434.32;0.0;0.0;2434.32;676.2;5600.0;Friesland;PV21;Friesland;ES02;3507000.0;16942708.56902928;5309027.731924728;876015.7728706624;283704.50975568214;331000.0;2630019.926799512;737000.0;174000.0;1421539.4078904372;515083.1957741829;33471.99406881914;55384.61538461539;42000.0;809000.0;214019.67592592593;30616476.510379866;3264498.8890439803;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;14835476.510379862;1141498.8890439805;res+thema;0.4846;0.3497;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1716;64;1433;2014;51;77;1533;55;11.937377690802348;16.363636363636363
GM1892;Zuidplas;51.99887742377467;4.6070715096392325;1100.01;473.74;1184.35;11843.46;25.28;1599.03;444.21;Kansrijk;17.0;1054.47;1.0;85.08;1139.55;316.54;5600.0;Zuid-Holland;PV28;Midden-Holland;ES22;34725212.56038647;50057369.97319035;22174000.0;15767000.0;4536000.0;3242000.0;10893000.0;2723000.0;67817000.0;4686917.759411139;1639000.0;185000.0;338000.0;224000.0;887000.0;492790.78014184395;144117582.53357682;76269708.53955299;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;582.5335768219554;229708.53955298345;res+thema;0.0;0.003;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3554;189;1085;5705;50;309;2945;161;20.67911714770798;17.391304347826086
GM1894;Peel en Maas;51.3363021662378;5.994849773791937;2402.79;1424.94;3562.35;35623.53;0.0;3827.73;1063.34;Kansrijk;76.0;4060.22;0.0;0.0;4060.22;1127.84;5600.0;Limburg;PV31;Noord-enMidden-Limburg;ES29;66910157.60869565;43464885.24590164;23160166.73648932;11583468.619246863;3987295.6384348515;2726000.0;10127478.21732599;4669000.0;81643934.7826087;365976.74418604653;2100250.1047339756;227000.0;299094.5802337938;394077.1632471008;1305226.8402603907;647157.7008106117;166628452.0660943;86982717.91608061;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1905452.0660943114;774717.9160806148;res+thema;0.0114;0.0089;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3297;234;2203;4403;156;309;2989;208;10.304449648711945;12.5
GM1895;Oldambt;53.19509428502753;7.055707664319465;1678.38;2946.6;7366.51;73665.08;25.55;4650.53;1291.92;Kansrijk;180.0;12700.8;162.0;13782.18;26482.98;7356.39;5600.0;Groningen;PV20;Groningen;ES01;7967000.0;187117000.0;24454000.0;3513048.1171548115;2033000.0;843000.0;19704000.0;4123000.0;648000.0;21792208.07945258;1927000.0;412048.11715481174;333000.0;147041.6821734276;2387051.043053706;1186053.7190082646;249754048.1171548;28832402.640842788;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;48.11715481171548;517402.6408427915;res+thema;0.0;0.0179;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2354;145;1280;3435;81;208;2167;127;8.629441624365482;14.173228346456693
GM1896;Zwartewaterland;52.60247408796662;6.064292447701967;1005.49;1073.66;2684.16;26841.57;0.0;2079.15;577.59;Kansrijk;57.0;3610.76;2.0;170.15;3780.91;1050.25;5600.0;Overijssel;PV23;West-Overijssel;ES05;5086438.520130577;147339940.0;13031000.0;4651044.280442804;2385068.0044593085;1049028.2334986646;5365079.479119892;1663000.0;499792.1653971708;19124810.52631579;843047.8837109876;234957.14708971907;334136.0089186176;132000.0;835024.2478670857;463000.0;180570598.51765126;22466767.97929937;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;19218598.517651245;58767.97929937037;res+thema;0.1064;0.0026;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2904;287;1773;4074;172;399;2567;173;13.12816517335411;65.89595375722543
GM1900;Súdwest-Fryslân;53.02480619641888;5.548986149037483;3954.65;7375.82;18439.56;184395.58;18.03;11348.5;3152.61;Kansrijk;338.0;26234.21;919.0;78184.11;104418.32;29005.11;5600.0;Friesland;PV21;Friesland;ES02;28739000.0;134523166.4173523;46425140.97061737;10281137.749737117;3513324.9749247744;4649000.0;23677146.807645384;9809000.0;1100000.0;34242625.38032547;5310422.911852097;403137.74973711884;548000.0;620033.8983050848;4293000.0;4362146.412037037;261616916.92027694;50879366.35225681;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;916.9202769241416;5351366.352256801;res+thema;0.0;0.1052;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;7258;391;5346;9149;274;502;7052;359;2.9211571185479297;8.913649025069638
GM1901;Bodegraven-Reeuwijk;52.06541280839766;4.7660910061862705;1060.12;874.31;2185.78;21857.76;57.45;1991.88;553.34;Kansrijk;60.0;3834.43;5.0;425.38;4259.81;1183.28;5600.0;Zuid-Holland;PV28;Midden-Holland;ES22;6254260.869565218;43459453.50348055;34149000.0;9219000.0;8393737.024221454;3899000.0;7491000.0;4286000.0;348000.0;3583367.766021014;1530000.0;115000.0;329000.0;259000.0;629000.0;367000.0;117151451.39726722;7160367.766021014;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;4355451.3972672215;21367.766021014115;res+thema;0.0372;0.003;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2870;242;1490;4254;122;362;2573;222;11.54294597745822;9.00900900900901
GM1903;Eijsden-Margraten;50.801062424602215;5.773687290742791;936.2;813.18;2032.95;20329.47;0.0;1749.38;485.98;Kansrijk;40.0;2110.25;2.0;170.15;2280.4;633.44;5600.0;Limburg;PV31;Zuid-Limburg;ES30;3296000.0;41164552.393272966;11744043.47826087;4030000.0;1294000.0;1603325.6922685904;5379156.486847972;3053094.0438871477;239169.7247706422;77995.43726235742;1150043.4782608696;81717.39130434782;117049.73821989528;128000.0;897000.0;239000.0;71564172.09453754;2929975.7698181123;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;4944172.094537541;24975.769818112298;res+thema;0.0691;0.0085;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1489;151;899;2098;103;203;1362;128;9.324522760646108;17.96875
GM1904;Stichtse Vecht;52.17694825464325;5.012587141312451;1455.51;965.84;2414.6;24146.05;10.65;2432.0;675.61;Kansrijk;53.0;3355.13;0.0;0.0;3355.13;931.98;5600.0;Utrecht;PV26;U16;ES14;6186000.0;22227351.227495905;31155134.479271993;17606000.0;6386079.106561191;4167066.6748981355;12256999.261583902;5382347.153845137;2902000.0;2219000.0;2347134.479271992;231000.0;631079.1065611913;511928.334977187;2404052.6121469447;840000.0;105366977.90365627;12086194.532957315;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1773977.9036562664;125194.5329573149;res+thema;0.0168;0.0104;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3408;151;1118;5225;37;254;2949;137;15.564598168870804;10.218978102189782
GM1911;Hollands Kroon;52.829706971857256;4.949282509680172;2537.3;5051.96;12629.91;126299.1;10.42;7599.68;2111.19;Kansrijk;264.0;20451.82;310.0;26373.31;46825.13;13006.99;5600.0;Noord-Holland;PV27;Noord-HollandNoord;ES15;435232000.0;172505955.86329404;21629000.0;49411117.42424242;2363000.0;1747000.0;16345164.104397569;2498133.689839572;123567433.52601156;7804722.2740918575;1886000.0;254000.0;391962.5886209438;155000.0;861500.8938148016;479000.0;701731371.0817735;135399619.28253916;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;158009371.08177358;131291619.28253916;res+thema;0.2252;0.9697;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;4929;288;1958;7913;97;474;4480;253;10.022321428571429;13.83399209486166
GM1916;Leidschendam-Voorburg;52.09033050784888;4.422294319579892;1095.06;231.05;577.62;5776.17;25.12;1351.23;375.37;Kansrijk;10.0;639.07;5.0;425.38;1064.45;295.68;5600.0;Zuid-Holland;PV28;Rotterdam/DenHaag;ES23;2953000.0;11574727.574239124;35883177.01924985;14776000.0;3859216.4338148236;2934031.9620450716;29498031.146106735;4696685.320705984;2226000.0;253965.371110751;1455467.3546338559;122000.0;477303.3388586313;424000.0;3128062.2922134735;824000.0;106174869.45616159;8910798.356816713;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;3906869.4561615903;95798.35681671156;res+thema;0.0368;0.0108;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1704;74;1080;2320;29;118;3084;81;-44.747081712062254;-8.641975308641975
GM1924;Goeree-Overflakkee;51.74747514462406;4.1237052465341035;1789.49;2940.22;7350.54;73505.38;0.0;4729.71;1313.91;Kansrijk;207.0;14605.92;179.0;15228.46;29834.38;8287.33;5600.0;Zuid-Holland;PV28;Goeree-Overflakkee;ES19;17377000.0;30059000.0;40918000.0;5687000.0;5384000.0;5515000.0;19491000.0;3414000.0;7444000.0;1783000.0;5598000.0;164000.0;418000.0;464000.0;2000000.0;856000.0;127845000.0;18727000.0;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1484000.0;144000.0;res+thema;0.0116;0.0077;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;4427;232;1139;7714;46;420;3650;185;21.28767123287671;25.405405405405407
GM1926;Pijnacker-Nootdorp;52.01752998072608;4.421953599863153;1088.62;142.95;357.38;3573.77;0.0;1231.57;342.13;Kansrijk;5.0;319.54;0.0;0.0;319.54;88.76;5600.0;Zuid-Holland;PV28;Rotterdam/DenHaag;ES23;134081000.0;11127158.330641396;33766804.92161143;7246000.0;3584085.484252901;3499022.9102940257;13233021.872265967;3300745.292117456;83509000.0;405050.8197994851;1718107.164119865;166000.0;377116.19385175104;205000.0;1330043.7445319335;653000.0;209837838.81118315;88363317.92230304;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;4652838.811183177;349317.92230303475;res+thema;0.0222;0.004;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2705;210;1399;4043;103;320;2610;182;3.6398467432950192;15.384615384615385
GM1930;Nissewaard;51.83334701871758;4.285060591565738;1477.23;712.23;1780.58;17805.76;2.77;2192.23;609.0;Kansrijk;33.0;2108.94;8.0;680.6;2789.54;774.87;5600.0;Zuid-Holland;PV28;Rotterdam/DenHaag;ES23;1691000.0;164570106.89685237;29780785.870212343;13103000.0;4388096.850580156;7694018.915038392;24602025.10936133;4997732.673267327;23000.0;967427.2690786038;1977240.7223655488;1376000.0;393865.4984608098;1255883.8251774374;3542050.2187226596;1292000.0;250826766.3153119;10827467.53380506;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;534766.3153119332;631467.5338050595;res+thema;0.0021;0.0583;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3852;184;1736;5641;54;225;3124;106;23.303457106274006;73.58490566037736
GM1931;Krimpenerwaard;51.952389591442845;4.737181949092386;1688.39;1719.64;4299.09;42990.93;0.0;3408.03;946.75;Kansrijk;112.0;7125.65;0.0;0.0;7125.65;1979.35;5600.0;Zuid-Holland;PV28;Midden-Holland;ES22;6916371.980676329;44386619.746764265;21357000.0;11486000.0;2967000.0;1707000.0;12092000.0;3705000.0;421000.0;2296656.999328437;1759000.0;1746000.0;353000.0;242000.0;1561000.0;622000.0;104616991.7274406;9000656.999328436;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;135991.72744059435;33656.99932843674;res+thema;0.0013;0.0037;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3723;281;2669;6074;184;431;4175;273;-10.826347305389222;2.93040293040293
GM1940;De Fryske Marren;52.916504138084896;5.723410943365501;2554.03;4497.76;11244.4;112444.05;37.76;7089.55;1969.48;Kansrijk;259.0;18239.76;437.0;37177.86;55417.62;15393.8;5600.0;Friesland;PV21;Friesland;ES02;19020000.0;123767096.11069559;30069087.157477714;6094091.482649842;2985218.655967904;2699000.0;11548078.487189915;5258000.0;721000.0;30440247.195213165;3398261.472433146;533091.4826498423;317000.0;521000.0;2096000.0;1093083.912037037;201440571.89398095;39119684.06233319;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;571.8939809631349;6684.062333189361;res+thema;0.0;0.0002;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;4683;232;3775;5631;176;292;4375;207;7.04;12.077294685990339
GM1942;Gooise Meren;52.30158391089361;5.134502588503808;1037.12;152.77;381.91;3819.13;0.0;1189.89;330.55;Kansrijk;16.0;928.97;70.0;5955.26;6884.23;1912.29;5600.0;Noord-Holland;PV27;Noord-HollandZuid;ES16;1172022.5563909775;21668394.86800355;27369512.112485178;21251000.0;5978231.984205331;4874163.873282659;14816886.302521009;5813042.621957378;55000.0;3089023.375351854;2622791.461968491;174000.0;857000.0;863036.1644870403;2573821.1764705884;1568042.621957378;102943254.31884608;11802714.800235352;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;4814254.318846082;2714.800235351266;res+thema;0.0468;0.0002;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2043;50;1159;2880;28;71;1771;47;15.358554488989272;6.382978723404255
GM1945;Berg en Dal;51.8199492908822;5.949810257365683;1035.25;658.64;1646.6;16465.99;0.0;1693.89;470.56;Kansrijk;54.0;2884.9;0.0;0.0;2884.9;801.36;5600.0;Gelderland;PV25;Arnhem/Nijmegen;ES08;4766000.0;13624593.779453347;13026082.016806722;2477000.0;798000.0;987000.0;16364042.028985508;5116788.732394366;230000.0;27780232.07901106;1312000.0;29000.0;156936.7088607595;141000.0;2202984.251968504;389000.0;57159506.55763994;32241153.039840322;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;4855506.557639942;29546153.039840326;res+thema;0.0849;0.9164;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1849;72;628;3044;19;124;1734;68;6.632064590542099;5.882352941176471
