Woningtype;Bouwperiode;Eigendomstype;Schillabel;Population;slope_space_heating;constant_space_heating;slope_residents;constant_residents
1;8;1;E;2;4.143042836;792.2948733;0.003638789;2.054110117
1;8;1;F;2;4.143042836;792.2948733;0.003638789;2.054110117
1;8;1;G;2;4.143042836;792.2948733;0.003638789;2.054110117
1;8;2;A+;2;4.858279725;550.6188117;0.002762109;2.547593355
1;8;2;A;2;4.858279725;550.6188117;0.002762109;2.547593355
1;8;2;B;2;4.858279725;617.7653888;0.004921277;2.134183147
1;8;2;C;2;4.858279725;617.7653888;0.004921277;2.134183147
1;8;2;D;2;4.858279725;617.7653888;0.004921277;2.134183147
1;8;2;E;2;4.858279725;617.7653888;0.004921277;2.134183147
1;8;2;F;2;4.858279725;617.7653888;0.004921277;2.134183147
1;8;2;G;2;4.858279725;617.7653888;0.004921277;2.134183147
1;9;0;A+;2;5.129182006;453.8967511;0.004072166;2.350125891
1;9;0;A;2;5.129182006;453.8967511;0.004072166;2.350125891
1;9;0;B;2;5.129182006;453.8967511;0.004072166;2.350125891
1;9;0;C;2;5.129182006;453.8967511;0.004072166;2.350125891
1;9;0;D;2;5.129182006;453.8967511;0.004072166;2.350125891
1;9;0;E;2;5.129182006;453.8967511;0.004072166;2.350125891
1;9;0;F;2;5.129182006;453.8967511;0.004072166;2.350125891
1;9;0;G;2;5.129182006;453.8967511;0.004072166;2.350125891
1;9;1;A+;2;6.500145347;281.898394;0.005262541;1.849936308
1;9;1;A;2;6.500145347;281.898394;0.005262541;1.849936308
1;9;1;B;2;6.500145347;281.898394;0.005262541;1.849936308
1;9;1;C;2;6.500145347;281.898394;0.005262541;1.849936308
1;9;1;D;2;6.500145347;281.898394;0.005262541;1.849936308
1;9;1;E;2;6.500145347;281.898394;0.005262541;1.849936308
1;9;1;F;2;6.500145347;281.898394;0.005262541;1.849936308
1;9;1;G;2;6.500145347;281.898394;0.005262541;1.849936308
1;9;2;A+;2;5.129182006;453.8967511;0.004072166;2.350125891
1;9;2;A;2;5.129182006;453.8967511;0.004072166;2.350125891
1;9;2;B;2;5.129182006;453.8967511;0.004072166;2.350125891
1;9;2;C;2;5.129182006;453.8967511;0.004072166;2.350125891
1;9;2;D;2;5.129182006;453.8967511;0.004072166;2.350125891
1;9;2;E;2;5.129182006;453.8967511;0.004072166;2.350125891
1;9;2;F;2;5.129182006;453.8967511;0.004072166;2.350125891
1;9;2;G;2;5.129182006;453.8967511;0.004072166;2.350125891
1;10;0;A+;2;4.620448238;375.7356238;0.005268199;2.252468545
1;10;0;A;2;4.620448238;375.7356238;0.005268199;2.252468545
1;10;0;B;2;4.620448238;375.7356238;0.005268199;2.252468545
1;10;0;C;2;4.620448238;375.7356238;0.005268199;2.252468545
1;10;0;D;2;4.620448238;375.7356238;0.005268199;2.252468545
1;10;0;E;2;4.620448238;375.7356238;0.005268199;2.252468545
1;10;0;F;2;4.620448238;375.7356238;0.005268199;2.252468545
1;10;0;G;2;4.620448238;375.7356238;0.005268199;2.252468545
1;10;1;A+;2;3.950291126;530.9243382;0.006951409;1.900262186
1;10;1;A;2;3.950291126;530.9243382;0.006951409;1.900262186
1;10;1;B;2;3.950291126;530.9243382;0.006951409;1.900262186
1;10;1;C;2;3.950291126;530.9243382;0.006951409;1.900262186
1;10;1;D;2;3.950291126;530.9243382;0.006951409;1.900262186
1;10;1;E;2;3.950291126;530.9243382;0.006951409;1.900262186
1;10;1;F;2;3.950291126;530.9243382;0.006951409;1.900262186
1;10;1;G;2;3.950291126;530.9243382;0.006951409;1.900262186
1;10;2;A+;2;4.620448238;375.7356238;0.005268199;2.252468545
1;10;2;A;2;4.620448238;375.7356238;0.005268199;2.252468545
1;10;2;B;2;4.620448238;375.7356238;0.005268199;2.252468545
1;10;2;C;2;4.620448238;375.7356238;0.005268199;2.252468545
1;10;2;D;2;4.620448238;375.7356238;0.005268199;2.252468545
1;10;2;E;2;4.620448238;375.7356238;0.005268199;2.252468545
1;10;2;F;2;4.620448238;375.7356238;0.005268199;2.252468545
1;10;2;G;2;4.620448238;375.7356238;0.005268199;2.252468545
2;0;0;A+;2;6.047226527;347.4463744;0.004994384;1.949357535
2;0;0;A;2;6.047226527;347.4463744;0.004994384;1.949357535
2;0;0;B;2;6.047226527;485.4347431;0.004994384;1.949357535
2;0;0;C;2;6.047226527;547.2828881;0.004994384;1.949357535
2;0;0;D;2;6.047226527;615.2402244;0.007052949;1.735633594
2;0;0;E;2;6.047226527;647.2786494;0.004020067;1.913479665
2;0;0;F;2;6.047226527;758.4308611;0.005736487;1.973248012
2;0;0;G;2;6.047226527;742.7827639;0.00530505;1.82778959
2;0;1;A+;2;5.166804466;768.5838232;0.004603849;1.511473725
2;0;1;A;2;5.166804466;768.5838232;0.004603849;1.511473725
2;0;1;B;2;5.166804466;768.5838232;0.004603849;1.511473725
2;0;1;C;2;5.166804466;768.5838232;0.004603849;1.511473725
2;0;1;D;2;5.166804466;690.4609363;0.004603849;1.511473725
2;0;1;E;2;5.166804466;879.1365924;0.004603849;1.511473725
2;0;1;F;2;5.166804466;862.7810782;0.004114249;1.578200655
2;0;1;G;2;5.166804466;880.971179;0.00362465;1.644927584
2;0;2;A+;2;3.967757016;506.6967415;0.009937347;1.061297341
2;0;2;A;2;3.967757016;506.6967415;0.009937347;1.061297341
2;0;2;B;2;3.967757016;642.9676056;0.003495347;1.478809115
2;0;2;C;2;3.967757016;680.0599106;0.004951804;1.395627545
2;0;2;D;2;3.967757016;745.9432189;0.007586575;1.178753063
2;0;2;E;2;3.967757016;775.472406;0.005073497;1.408852304
2;0;2;F;2;3.967757016;898.6594005;0.00727678;1.209489902
2;0;2;G;2;3.967757016;899.9489988;0.004966386;1.282702979
2;1;0;A+;2;6.358692621;421.6092347;0.007817483;1.579001619
2;1;0;A;2;6.358692621;421.6092347;0.007817483;1.579001619
2;1;0;B;2;6.358692621;485.8599504;0.007817483;1.579001619
2;1;0;C;2;6.358692621;489.7442922;0.007817483;1.579001619
2;1;0;D;2;6.358692621;574.8719493;0.010521399;1.28730949
2;1;0;E;2;6.358692621;643.9919469;0.008439436;1.298879279
2;1;0;F;2;6.358692621;749.111992;0.009918145;1.311275518
2;1;0;G;2;6.358692621;769.4274031;0.008394618;1.523265054
2;1;1;A+;2;7.076089366;763.1601279;0.008757806;1.196000783
2;1;1;A;2;7.076089366;763.1601279;0.008757806;1.196000783
2;1;1;B;2;7.076089366;763.1601279;0.008757806;1.196000783
2;1;1;C;2;7.076089366;763.1601279;0.008757806;1.196000783
2;1;1;D;2;7.076089366;763.1601279;0.008757806;1.196000783
2;1;1;E;2;7.076089366;763.1601279;0.008757806;1.196000783
2;1;1;F;2;7.076089366;763.1601279;0.008757806;1.196000783
2;1;1;G;2;7.076089366;769.3114127;0.008757806;1.196000783
2;1;2;A+;2;5.016379553;498.0768402;0.011093891;0.747200307
2;1;2;A;2;5.016379553;498.0768402;0.011093891;0.747200307
2;1;2;B;2;5.016379553;498.0768402;0.007324241;1.160979135
2;1;2;C;2;5.016379553;633.7036759;0.015427053;0.578017283
2;1;2;D;2;5.016379553;744.7910744;0.005537246;1.412012817
2;1;2;E;2;5.016379553;747.2304362;0;3
2;1;2;F;2;5.016379553;759.6473067;0.004014771;1.404844749
2;1;2;G;2;5.016379553;734.4260941;0.009814537;0.847550362
2;2;0;A+;2;5.825525791;453.5309379;0.004909905;1.834726323
2;2;0;A;2;5.825525791;453.5309379;0.004909905;1.834726323
2;2;0;B;2;5.825525791;447.2682143;0.004909905;1.834726323
2;2;0;C;2;5.825525791;533.973067;0.004909905;1.834726323
2;2;0;D;2;5.825525791;605.3840351;0.005731358;1.723085089
2;2;0;E;2;5.825525791;723.8897256;0.008182132;1.545232954
2;2;0;F;2;5.825525791;729.0452874;0.009418965;1.378059977
2;2;0;G;2;5.825525791;705.7878809;0.008956458;1.373930499
2;2;1;A+;2;5.954207163;488.1990799;0.014912268;0.374638633
2;2;1;A;2;5.954207163;488.1990799;0.014912268;0.374638633
2;2;1;B;2;5.954207163;488.1990799;0.014912268;0.374638633
2;2;1;C;2;5.954207163;488.1990799;0.014912268;0.374638633
2;2;1;D;2;5.954207163;614.456084;0.014912268;0.374638633
2;2;1;E;2;5.954207163;780.9792663;0.014912268;0.374638633
2;2;1;F;2;5.954207163;833.8083146;0.00589472;1.290495051
2;2;1;G;2;5.954207163;803.1847869;0.012186106;0.589019937
2;2;2;A+;2;3.807040435;455.4203805;0.009209921;1.122933796
2;2;2;A;2;3.807040435;455.4203805;0.009209921;1.122933796
2;2;2;B;2;3.807040435;611.6687019;0.009422642;1.016201047
2;2;2;C;2;3.807040435;713.1526287;0.007050098;1.288874583
2;2;2;D;2;3.807040435;771.067642;0.007225055;1.252744914
2;2;2;E;2;3.807040435;876.5359907;0.008608501;1.086610387
2;2;2;F;2;3.807040435;903.0107632;0.00520582;1.336407099
2;2;2;G;2;3.807040435;930.200253;0.005009943;1.218144198
2;3;0;A+;2;6.182445671;420.0349406;0.007153783;1.585069744
2;3;0;A;2;6.182445671;420.0349406;0.007153783;1.585069744
2;3;0;B;2;6.182445671;423.3538179;0.007153783;1.585069744
2;3;0;C;2;6.182445671;553.2755817;0.007153783;1.585069744
2;3;0;D;2;6.182445671;676.8281897;0.008564609;1.446587739
2;3;0;E;2;6.182445671;662.127865;0.010617419;1.031671973
2;3;0;F;2;6.182445671;623.055044;0.010617419;1.031671973
2;3;0;G;2;6.182445671;579.2957044;0.010617419;1.031671973
2;3;1;A+;2;6.566640388;542.1361417;0.014930556;0.333352987
2;3;1;A;2;6.566640388;542.1361417;0.014930556;0.333352987
2;3;1;B;2;6.566640388;542.1361417;0.014930556;0.333352987
2;3;1;C;2;6.566640388;542.1361417;0.014930556;0.333352987
2;3;1;D;2;6.566640388;705.5548864;0.015560378;0.112331583
2;3;1;E;2;6.566640388;589.0335147;0.015560378;0.112331583
2;3;1;F;2;6.566640388;607.1624767;0.015560378;0.112331583
2;3;1;G;2;6.566640388;607.1624767;0.015560378;0.112331583
2;3;2;A+;2;2.835311663;445.7056971;0.00893158;1.007711838
2;3;2;A;2;2.835311663;445.7056971;0.00893158;1.007711838
2;3;2;B;2;2.835311663;672.543322;0.014412919;0.55533182
2;3;2;C;2;2.835311663;843.7727719;0.014847872;0.347513702
2;3;2;D;2;2.835311663;863.4359106;0.013778198;0.467817385
2;3;2;E;2;2.835311663;879.2374578;0.007451486;1.102829465
2;3;2;F;2;2.835311663;932.0795174;0.015923284;0.162326525
2;3;2;G;2;2.835311663;932.0795174;0;3
2;4;0;A+;2;6.509875816;310.7651343;0.006379941;1.691496457
2;4;0;A;2;6.509875816;310.7651343;0.006379941;1.691496457
2;4;0;B;2;6.509875816;378.2530704;0.006379941;1.691496457
2;4;0;C;2;6.509875816;444.465619;0.008453433;1.424996194
2;4;0;D;2;6.509875816;502.9264261;0.008453433;1.424996194
2;4;0;E;2;6.509875816;572.8321275;0.008453433;1.424996194
2;4;0;F;2;6.509875816;579.6824614;0.008453433;1.424996194
2;4;0;G;2;6.509875816;675.0434601;0.008453433;1.424996194
2;4;1;A+;2;6.829642724;292.0282249;0.012520319;0.813285037
2;4;1;A;2;6.829642724;292.0282249;0.012520319;0.813285037
2;4;1;B;2;6.829642724;292.0282249;0.012520319;0.813285037
2;4;1;C;2;6.829642724;423.952285;0.008129331;1.145279558
2;4;1;D;2;6.829642724;494.0913636;0.008129331;1.145279558
2;4;1;E;2;6.829642724;494.0913636;0.008129331;1.145279558
2;4;1;F;2;6.829642724;494.0913636;0.008129331;1.145279558
2;4;1;G;2;6.829642724;494.0913636;0.008129331;1.145279558
2;4;2;A+;2;4.817312771;475.1803097;0.006027463;1.063677583
2;4;2;A;2;4.817312771;475.1803097;0.006027463;1.063677583
2;4;2;B;2;4.817312771;475.1803097;0.011971961;0.653199124
2;4;2;C;2;4.817312771;563.5941968;0.011297624;0.639988879
2;4;2;D;2;4.817312771;722.6010756;0.009159822;0.807370586
2;4;2;E;2;4.817312771;726.4245372;0.009027765;0.662692378
2;4;2;F;2;4.817312771;726.4245372;0.009027765;0.662692378
2;4;2;G;2;4.817312771;726.4245372;0.009027765;0.662692378
2;5;0;A+;2;5.707360309;405.1327997;0.010197421;1.180493728
2;5;0;A;2;5.707360309;405.1327997;0.010197421;1.180493728
2;5;0;B;2;5.707360309;408.4128193;0.010197421;1.180493728
2;5;0;C;2;5.707360309;385.0949222;0.010197421;1.180493728
2;5;0;D;2;5.707360309;385.0949222;0.010197421;1.180493728
2;5;0;E;2;5.707360309;385.0949222;0.010197421;1.180493728
2;5;0;F;2;5.707360309;385.0949222;0.010197421;1.180493728
2;5;0;G;2;5.707360309;385.0949222;0.010197421;1.180493728
2;5;1;A+;2;7.381410344;264.849021;0.011956742;0.754073785
2;5;1;A;2;7.381410344;264.849021;0.011956742;0.754073785
2;5;1;B;2;7.381410344;264.849021;0.011956742;0.754073785
2;5;1;C;2;7.381410344;269.5978683;0.011956742;0.754073785
2;5;1;D;2;7.381410344;269.5978683;0.011956742;0.754073785
2;5;1;E;2;7.381410344;269.5978683;0.011956742;0.754073785
2;5;1;F;2;7.381410344;269.5978683;0.011956742;0.754073785
2;5;1;G;2;7.381410344;269.5978683;0.011956742;0.754073785
2;5;2;A+;2;1.617817735;709.8661595;0.002720554;1.554278944
2;5;2;A;2;1.617817735;709.8661595;0.002720554;1.554278944
2;5;2;B;2;1.617817735;709.8661595;0.010344752;0.788507943
2;5;2;C;2;1.617817735;709.8661595;0.010344752;0.788507943
2;5;2;D;2;1.617817735;709.8661595;0.010344752;0.788507943
2;5;2;E;2;1.617817735;709.8661595;0.010344752;0.788507943
2;5;2;F;2;1.617817735;709.8661595;0.010344752;0.788507943
2;5;2;G;2;1.617817735;709.8661595;0.010344752;0.788507943
2;6;0;A+;2;5.667208747;357.302817;0;3
2;6;0;A;2;5.667208747;357.302817;0;3
2;6;0;B;2;5.667208747;329.4158288;0.003314081;1.468624491
2;6;0;C;2;5.667208747;349.5354573;0.003314081;1.468624491
2;6;0;D;2;5.667208747;349.5354573;0.003314081;1.468624491
2;6;0;E;2;5.667208747;349.5354573;0.003314081;1.468624491
2;6;0;F;2;5.667208747;349.5354573;0.003314081;1.468624491
2;6;0;G;2;5.667208747;349.5354573;0.003314081;1.468624491
2;6;1;A+;2;7.088986478;274.9077011;0.001245876;2.090270769
2;6;1;A;2;7.088986478;274.9077011;0.001245876;2.090270769
2;6;1;B;2;7.088986478;274.9077011;0.001245876;2.090270769
2;6;1;C;2;7.088986478;274.9077011;0.001245876;2.090270769
2;6;1;D;2;7.088986478;274.9077011;0.001245876;2.090270769
2;6;1;E;2;7.088986478;274.9077011;0.001245876;2.090270769
2;6;1;F;2;7.088986478;274.9077011;0.001245876;2.090270769
2;6;1;G;2;7.088986478;274.9077011;0.001245876;2.090270769
2;6;2;A+;2;6.687577898;134.7779829;0;3
2;6;2;A;2;6.687577898;134.7779829;0;3
2;6;2;B;2;6.687577898;134.7779829;0.003314081;1.468624491
2;6;2;C;2;6.687577898;134.7779829;0.003314081;1.468624491
2;6;2;D;2;6.687577898;134.7779829;0.003314081;1.468624491
2;6;2;E;2;6.687577898;134.7779829;0.003314081;1.468624491
2;6;2;F;2;6.687577898;134.7779829;0.003314081;1.468624491
2;6;2;G;2;6.687577898;134.7779829;0.003314081;1.468624491
2;7;0;A+;2;4.923547278;315.4167919;0.013652434;0.860538482
2;7;0;A;2;4.923547278;315.4167919;0.013652434;0.860538482
2;7;0;B;2;4.923547278;350.5814195;0.013652434;0.860538482
2;7;0;C;2;4.923547278;350.5814195;0.013652434;0.860538482
2;7;0;D;2;4.923547278;350.5814195;0.013652434;0.860538482
2;7;0;E;2;4.923547278;350.5814195;0.013652434;0.860538482
2;7;0;F;2;4.923547278;350.5814195;0.013652434;0.860538482
2;7;0;G;2;4.923547278;350.5814195;0.013652434;0.860538482
2;7;1;A+;2;3.481700581;631.3664469;0.013709534;0.407165967
2;7;1;A;2;3.481700581;631.3664469;0.013709534;0.407165967
2;7;1;B;2;3.481700581;560.9009271;0.013709534;0.407165967
2;7;1;C;2;3.481700581;560.9009271;0.013709534;0.407165967
2;7;1;D;2;3.481700581;560.9009271;0.013709534;0.407165967
2;7;1;E;2;3.481700581;560.9009271;0.013709534;0.407165967
2;7;1;F;2;3.481700581;560.9009271;0.013709534;0.407165967
2;7;1;G;2;3.481700581;560.9009271;0.013709534;0.407165967
2;7;2;A+;2;1.051109436;745.6028869;0.012071279;0.419739842
2;7;2;A;2;1.051109436;745.6028869;0.012071279;0.419739842
2;7;2;B;2;1.051109436;809.284556;0.012071279;0.419739842
2;7;2;C;2;1.051109436;809.284556;0.012071279;0.419739842
2;7;2;D;2;1.051109436;809.284556;0.012071279;0.419739842
2;7;2;E;2;1.051109436;809.284556;0.012071279;0.419739842
2;7;2;F;2;1.051109436;809.284556;0.012071279;0.419739842
2;7;2;G;2;1.051109436;809.284556;0.012071279;0.419739842
2;8;0;A+;2;4.375395595;376.2895165;0.01184233;0.953740932
2;8;0;A;2;4.375395595;376.2895165;0.01184233;0.953740932
2;8;0;B;2;4.375395595;376.2895165;0.01184233;0.953740932
2;8;0;C;2;4.375395595;376.2895165;0.01184233;0.953740932
2;8;0;D;2;4.375395595;376.2895165;0.01184233;0.953740932
2;8;0;E;2;4.375395595;376.2895165;0.01184233;0.953740932
2;8;0;F;2;4.375395595;376.2895165;0.01184233;0.953740932
2;8;0;G;2;4.375395595;376.2895165;0.01184233;0.953740932
2;8;1;A+;2;2.771522298;708.7929581;0.015513905;0.27468964
2;8;1;A;2;2.771522298;708.7929581;0.015513905;0.27468964
2;8;1;B;2;2.771522298;708.7929581;0.015513905;0.27468964
2;8;1;C;2;2.771522298;708.7929581;0.015513905;0.27468964
2;8;1;D;2;2.771522298;708.7929581;0.015513905;0.27468964
2;8;1;E;2;2.771522298;708.7929581;0.015513905;0.27468964
2;8;1;F;2;2.771522298;708.7929581;0.015513905;0.27468964
2;8;1;G;2;2.771522298;708.7929581;0.015513905;0.27468964
2;8;2;A+;2;4.609219743;239.6886059;0.004015906;1.544608699
2;8;2;A;2;4.609219743;239.6886059;0.004015906;1.544608699
2;8;2;B;2;4.609219743;239.6886059;0.004015906;1.544608699
2;8;2;C;2;4.609219743;239.6886059;0.004015906;1.544608699
2;8;2;D;2;4.609219743;239.6886059;0.004015906;1.544608699
2;8;2;E;2;4.609219743;239.6886059;0.004015906;1.544608699
2;8;2;F;2;4.609219743;239.6886059;0.004015906;1.544608699
2;8;2;G;2;4.609219743;239.6886059;0.004015906;1.544608699
2;9;0;A+;2;4.32752357;320.1578823;0.014080609;1.078227136
2;9;0;A;2;4.32752357;320.1578823;0.014080609;1.078227136
2;9;0;B;2;4.32752357;320.1578823;0.014080609;1.078227136
2;9;0;C;2;4.32752357;320.1578823;0.014080609;1.078227136
2;9;0;D;2;4.32752357;320.1578823;0.014080609;1.078227136
2;9;0;E;2;4.32752357;320.1578823;0.014080609;1.078227136
2;9;0;F;2;4.32752357;320.1578823;0.014080609;1.078227136
2;9;0;G;2;4.32752357;320.1578823;0.014080609;1.078227136
2;9;1;A+;2;7.037958734;-26.12444149;0.013989039;0.523032984
2;9;1;A;2;7.037958734;-26.12444149;0.013989039;0.523032984
2;9;1;B;2;7.037958734;-26.12444149;0.013989039;0.523032984
2;9;1;C;2;7.037958734;-26.12444149;0.013989039;0.523032984
2;9;1;D;2;7.037958734;-26.12444149;0.013989039;0.523032984
2;9;1;E;2;7.037958734;-26.12444149;0.013989039;0.523032984
2;9;1;F;2;7.037958734;-26.12444149;0.013989039;0.523032984
2;9;1;G;2;7.037958734;-26.12444149;0.013989039;0.523032984
2;9;2;A+;2;1.285535602;413.1623371;0.009009305;1.166403702
2;9;2;A;2;1.285535602;596.0092911;0.009009305;1.166403702
2;9;2;B;2;1.285535602;596.0092911;0.009009305;1.166403702
2;9;2;C;2;1.285535602;596.0092911;0.009009305;1.166403702
2;9;2;D;2;1.285535602;596.0092911;0.009009305;1.166403702
2;9;2;E;2;1.285535602;596.0092911;0.009009305;1.166403702
2;9;2;F;2;1.285535602;596.0092911;0.009009305;1.166403702
2;9;2;G;2;1.285535602;596.0092911;0.009009305;1.166403702
2;10;0;A+;2;4.085618344;259.7417573;0.01424056;1.062776214
2;10;0;A;2;4.085618344;259.7417573;0.01424056;1.062776214
2;10;0;B;2;4.085618344;259.7417573;0.01424056;1.062776214
2;10;0;C;2;4.085618344;259.7417573;0.01424056;1.062776214
2;10;0;D;2;4.085618344;259.7417573;0.01424056;1.062776214
2;10;0;E;2;4.085618344;259.7417573;0.01424056;1.062776214
2;10;0;F;2;4.085618344;259.7417573;0.01424056;1.062776214
2;10;0;G;2;4.085618344;259.7417573;0.01424056;1.062776214
2;10;1;A+;2;4.433038823;256.3437638;0.018837305;0.11970916
2;10;1;A;2;4.433038823;256.3437638;0.018837305;0.11970916
2;10;1;B;2;4.433038823;256.3437638;0.018837305;0.11970916
2;10;1;C;2;4.433038823;256.3437638;0.018837305;0.11970916
2;10;1;D;2;4.433038823;256.3437638;0.018837305;0.11970916
2;10;1;E;2;4.433038823;256.3437638;0.018837305;0.11970916
2;10;1;F;2;4.433038823;256.3437638;0.018837305;0.11970916
2;10;1;G;2;4.433038823;256.3437638;0.018837305;0.11970916
2;10;2;A+;2;4.085618344;259.7417573;0.01551672;0.501615297
2;10;2;A;2;4.085618344;259.7417573;0.01551672;0.501615297
2;10;2;B;2;4.085618344;259.7417573;0.01551672;0.501615297
2;10;2;C;2;4.085618344;259.7417573;0.01551672;0.501615297
2;10;2;D;2;4.085618344;259.7417573;0.01551672;0.501615297
2;10;2;E;2;4.085618344;259.7417573;0.01551672;0.501615297
2;10;2;F;2;4.085618344;259.7417573;0.01551672;0.501615297
2;10;2;G;2;4.085618344;259.7417573;0.01551672;0.501615297
3;0;0;A+;2;6.587870865;284.4743956;0.009271118;1.430773264
3;0;0;A;2;6.587870865;284.4743956;0.009271118;1.430773264
3;0;0;B;2;6.587870865;427.802844;0.009271118;1.430773264
3;0;0;C;2;6.587870865;482.7570274;0.009271118;1.430773264
3;0;0;D;2;6.587870865;547.858943;0.007872859;1.501304124
3;0;0;E;2;6.587870865;589.1341907;0.007344248;1.516625277
3;0;0;F;2;6.587870865;667.2644453;0.008569272;1.217573967
3;0;0;G;2;6.587870865;663.1503548;0.007875011;1.401975126
3;0;1;A+;2;5.200060382;609.7002149;0.017240411;0.158844957
3;0;1;A;2;5.200060382;609.7002149;0.017240411;0.158844957
3;0;1;B;2;5.200060382;609.7002149;0.017240411;0.158844957
3;0;1;C;2;5.200060382;609.7002149;0.017240411;0.158844957
3;0;1;D;2;5.200060382;697.5842825;0.017240411;0.158844957
3;0;1;E;2;5.200060382;712.8825368;0.001515364;1.901446932
3;0;1;F;2;5.200060382;890.9125716;0.009349057;1.143524635
3;0;1;G;2;5.200060382;893.5274209;0.013392696;0.625766302
3;0;2;A+;2;5.451995587;371.8539254;0.011967012;0.962460082
3;0;2;A;2;5.451995587;371.8539254;0.011967012;0.962460082
3;0;2;B;2;5.451995587;471.9898859;0.006735507;1.283115819
3;0;2;C;2;5.451995587;566.0282608;0.005670261;1.357088972
3;0;2;D;2;5.451995587;633.5267826;0.004872987;1.452736933
3;0;2;E;2;5.451995587;687.430375;0.006313455;1.29321268
3;0;2;F;2;5.451995587;730.659615;0.010719247;0.892108072
3;0;2;G;2;5.451995587;771.2747008;0.007335574;1.176024654
3;1;0;A+;2;6.925551251;271.9593499;0.012411167;1.183965859
3;1;0;A;2;6.925551251;271.9593499;0.012411167;1.183965859
3;1;0;B;2;6.925551251;432.8506294;0.012411167;1.183965859
3;1;0;C;2;6.925551251;443.5479074;0.012411167;1.183965859
3;1;0;D;2;6.925551251;518.2054245;0.008794934;1.680269899
3;1;0;E;2;6.925551251;587.227253;0.009242917;1.354045109
3;1;0;F;2;6.925551251;699.9770392;0.007656593;1.741915419
3;1;0;G;2;6.925551251;716.8641998;0.009107449;1.7158771
3;1;1;A+;2;7.004390361;829.431038;0.005752982;1.408154859
3;1;1;A;2;7.004390361;829.431038;0.005752982;1.408154859
3;1;1;B;2;7.004390361;829.431038;0.005752982;1.408154859
3;1;1;C;2;7.004390361;829.431038;0.005752982;1.408154859
3;1;1;D;2;7.004390361;829.431038;0.005752982;1.408154859
3;1;1;E;2;7.004390361;829.431038;0.005752982;1.408154859
3;1;1;F;2;7.004390361;881.3619083;0.005752982;1.408154859
3;1;1;G;2;7.004390361;770.7584119;0.005752982;1.408154859
3;1;2;A+;2;5.663003798;402.1364643;0.010230935;0.943252172
3;1;2;A;2;5.663003798;402.1364643;0.010230935;0.943252172
3;1;2;B;2;5.663003798;500.6015611;0.006587514;1.473531977
3;1;2;C;2;5.663003798;541.8654447;0.005529635;1.350566236
3;1;2;D;2;5.663003798;594.4169435;0.007653469;1.291391582
3;1;2;E;2;5.663003798;685.1972306;0.004943934;1.45191429
3;1;2;F;2;5.663003798;721.3166251;0.010031497;1.099584665
3;1;2;G;2;5.663003798;835.8331042;0.006235294;1.171468769
3;2;0;A+;2;6.266642463;349.0903919;0.006994851;1.593250875
3;2;0;A;2;6.266642463;349.0903919;0.006994851;1.593250875
3;2;0;B;2;6.266642463;393.1344478;0.006994851;1.593250875
3;2;0;C;2;6.266642463;483.5235031;0.006994851;1.593250875
3;2;0;D;2;6.266642463;539.9959044;0.002444128;2.340397596
3;2;0;E;2;6.266642463;674.1992499;0.008458052;1.733384509
3;2;0;F;2;6.266642463;684.6422718;0.003574068;2.036551543
3;2;0;G;2;6.266642463;648.7069641;0.009445358;1.310160268
3;2;1;A+;2;6.511222138;559.4441512;0.02137176;0.06081458
3;2;1;A;2;6.511222138;559.4441512;0.02137176;0.06081458
3;2;1;B;2;6.511222138;559.4441512;0.02137176;0.06081458
3;2;1;C;2;6.511222138;559.4441512;0.02137176;0.06081458
3;2;1;D;2;6.511222138;509.4107595;0.021070232;0.127179032
3;2;1;E;2;6.511222138;718.5796324;0.010827441;0.955691564
3;2;1;F;2;6.511222138;819.0928468;0.005417305;1.363683459
3;2;1;G;2;6.511222138;863.2918763;0.00731093;1.08321558
3;2;2;A+;2;4.087253601;452.9188597;0.008871615;1.34419382
3;2;2;A;2;4.087253601;452.9188597;0.008871615;1.34419382
3;2;2;B;2;4.087253601;590.0003468;0.007190933;1.475334373
3;2;2;C;2;4.087253601;697.2991384;0.009297314;1.262561972
3;2;2;D;2;4.087253601;759.9502726;0.008888582;1.266844371
3;2;2;E;2;4.087253601;839.3302299;0.008646745;1.24705373
3;2;2;F;2;4.087253601;906.0924362;0.007727247;1.345883388
3;2;2;G;2;4.087253601;944.566432;0.005123114;1.456302147
3;3;0;A+;2;6.35153817;276.7520141;0.002395502;2.318546613
3;3;0;A;2;6.35153817;276.7520141;0.002395502;2.318546613
3;3;0;B;2;6.35153817;370.575856;0.002395502;2.318546613
3;3;0;C;2;6.35153817;479.1793717;0.01277685;1.129846013
3;3;0;D;2;6.35153817;583.0974188;0.009788975;1.552563548
3;3;0;E;2;6.35153817;538.7324795;0.009394315;1.522468288
3;3;0;F;2;6.35153817;540.9021115;0.009394315;1.522468288
3;3;0;G;2;6.35153817;521.1548883;0.009394315;1.522468288
3;3;1;A+;2;4.804832825;510.7197775;0.021291794;-0.436061465
3;3;1;A;2;4.804832825;510.7197775;0.021291794;-0.436061465
3;3;1;B;2;4.804832825;510.7197775;0.004184235;1.690706182
3;3;1;C;2;4.804832825;667.2120241;0.00776871;1.272351072
3;3;1;D;2;4.804832825;864.2342016;0.007042249;1.287402327
3;3;1;E;2;4.804832825;848.9412765;0.00994146;0.824997555
3;3;1;F;2;4.804832825;934.7310573;0.010542383;0.608723436
